,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),label
224,1.55965328994e+18,6.120622101,-7.540868683,-0.5430706787,climbing_stairs
225,1.55965329034e+18,2.575244751,-12.52206024,1.158740387,climbing_stairs
226,1.55965329075e+18,8.385861511,-9.749974823,2.963237915,climbing_stairs
227,1.55965329115e+18,8.525670776,-11.60836029,1.852996674,climbing_stairs
228,1.55965329155e+18,4.001927948,-10.18871246,0.9565109253,climbing_stairs
229,1.55965329195e+18,8.581055603,-8.172555084,1.224902802,climbing_stairs
230,1.55965329235e+18,4.173321533,-8.828191681,1.647174683,climbing_stairs
231,1.55965329275e+18,4.649032288,-8.783285065,1.211730194,climbing_stairs
232,1.55965329315e+18,7.532336426,-7.45928833,-0.8074209595,climbing_stairs
233,1.55965329356e+18,5.908363495,-12.38838821,1.556313629,climbing_stairs
234,1.55965329396e+18,13.17500244,-10.42626846,0.5888754272,climbing_stairs
235,1.55965329436e+18,9.067843323,-10.37447617,2.328707428,climbing_stairs
236,1.55965329476e+18,7.872728577,-9.568252716,1.881437531,climbing_stairs
237,1.55965329516e+18,5.649402008,-5.18581604,1.112336884,climbing_stairs
238,1.55965329556e+18,11.00810852,-6.965315552,-0.6218069458,climbing_stairs
239,1.55965329596e+18,4.345613251,-6.007457428,-1.191222839,climbing_stairs
240,1.55965329637e+18,4.005071411,-7.344028015,1.708996124,climbing_stairs
241,1.55965329677e+18,9.076076202,-6.485563202,1.933828583,climbing_stairs
242,1.55965329717e+18,5.076094208,-11.73439819,0.6993457031,climbing_stairs
243,1.55965329757e+18,6.033652954,-6.735693054,1.015787659,climbing_stairs
244,1.55965329797e+18,8.965007172,-9.894723816,2.06166275,climbing_stairs
245,1.55965329837e+18,5.290897522,-9.931247864,0.6194119263,climbing_stairs
246,1.55965329878e+18,9.142388306,-10.50021469,1.420246582,climbing_stairs
247,1.55965329918e+18,4.728666687,-8.19875061,1.866468658,climbing_stairs
248,1.55965329958e+18,6.215375061,-8.015531616,-0.8518785095,climbing_stairs
249,1.55965329998e+18,7.762707367,-8.064479828,-0.3327580261,climbing_stairs
250,1.55965330038e+18,5.130730591,-13.00974609,1.136736145,climbing_stairs
251,1.55965330078e+18,8.796906738,-10.68283493,1.620380402,climbing_stairs
252,1.55965330118e+18,6.964417419,-8.925339661,1.075064392,climbing_stairs
253,1.55965330159e+18,2.638263702,-9.068591766,1.224004669,climbing_stairs
254,1.55965330199e+18,8.711135101,-9.407187653,1.727707214,climbing_stairs
255,1.55965330239e+18,5.301226044,-12.05592957,1.731299744,climbing_stairs
256,1.55965330279e+18,4.769382019,-6.92340271,-0.2782713318,climbing_stairs
257,1.55965330319e+18,4.46506485,-7.230264587,3.559597778,climbing_stairs
258,1.55965330359e+18,8.527167664,-8.603359222,-0.436791687,climbing_stairs
259,1.559653304e+18,2.614163818,-7.768694916,0.3261717224,climbing_stairs
260,1.5596533044e+18,5.368885345,-6.959178314,1.390907593,climbing_stairs
261,1.5596533048e+18,8.218958588,-11.10046646,1.225351868,climbing_stairs
262,1.5596533052e+18,4.192631378,-10.5677243,1.596430206,climbing_stairs
263,1.5596533056e+18,8.696914673,-10.48000671,1.19586319,climbing_stairs
264,1.559653306e+18,4.077670441,-8.096812592,1.203796692,climbing_stairs
265,1.55965330641e+18,6.087391205,-9.264983368,0.783021698,climbing_stairs
266,1.55965330681e+18,6.904092865,-8.899593201,0.9779164124,climbing_stairs
267,1.55965330721e+18,5.536536713,-13.864319,1.135239258,climbing_stairs
268,1.55965330761e+18,11.90010361,-9.592651978,0.1788780212,climbing_stairs
269,1.55965330801e+18,6.7841922,-10.99044525,2.677332458,climbing_stairs
270,1.55965330841e+18,4.9939151,-8.901539154,1.543141022,climbing_stairs
271,1.55965330881e+18,7.997269592,-10.04186783,2.725382538,climbing_stairs
272,1.55965330922e+18,4.613256683,-6.208190002,-0.2221380615,climbing_stairs
273,1.55965330962e+18,5.761369171,-6.773564301,-0.08068222046,climbing_stairs
274,1.55965331002e+18,7.946525116,-8.293802948,2.323618011,climbing_stairs
275,1.55965331042e+18,7.219487,-11.67691772,2.000290375,climbing_stairs
276,1.55965331082e+18,6.921756134,-10.2319725,0.963097229,climbing_stairs
277,1.55965331122e+18,5.470973053,-7.513924713,3.412304077,climbing_stairs
278,1.55965331162e+18,7.681276703,-9.134754181,-0.3546125793,climbing_stairs
279,1.55965331203e+18,6.888225861,-12.50903732,2.499651947,climbing_stairs
280,1.55965331243e+18,7.130272522,-8.193960571,0.02065704346,climbing_stairs
281,1.55965331283e+18,6.404132538,-9.497300262,2.128274231,climbing_stairs
282,1.55965331323e+18,5.055736542,-12.61860947,3.172951813,climbing_stairs
283,1.55965331363e+18,7.663463745,-10.54946228,1.336121521,climbing_stairs
284,1.55965331403e+18,5.040617981,-8.024063873,1.486708374,climbing_stairs
285,1.55965331444e+18,5.783672791,-9.596394196,1.434916077,climbing_stairs
286,1.55965331484e+18,9.031169586,-11.49309998,2.430944824,climbing_stairs
287,1.55965331524e+18,4.362677765,-7.09779007,1.447938995,climbing_stairs
288,1.55965331564e+18,5.254972229,-7.018455048,0.6771917725,climbing_stairs
289,1.55965331604e+18,7.417076111,-7.423662415,-0.4466711426,climbing_stairs
290,1.55965331644e+18,4.020189972,-6.762337646,1.290915527,climbing_stairs
291,1.55965331684e+18,6.368806,-7.373816071,0.7665559387,climbing_stairs
292,1.55965331725e+18,8.31460968,-7.88515274,0.781973877,climbing_stairs
293,1.55965331765e+18,5.427713013,-5.042563934,0.5953120422,climbing_stairs
294,1.55965331805e+18,8.228239288,-8.634195099,1.668879547,climbing_stairs
295,1.55965331845e+18,6.133195953,-6.95378952,1.35258728,climbing_stairs
296,1.55965331885e+18,7.805967407,-11.24850861,0.5912704468,climbing_stairs
297,1.55965331925e+18,4.766837311,-9.929451599,0.0347277832,climbing_stairs
