,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),label
585,1.55965342866e+18,2.345771942,1.036594391,9.063652039,train
586,1.55965342906e+18,2.368973694,1.101409607,9.875413971,train
587,1.55965342946e+18,2.445764008,0.9792636108,9.574988708,train
588,1.55965342986e+18,2.49935257,0.9731263733,9.659413147,train
589,1.55965343026e+18,2.171534271,0.8535250854,9.698332214,train
590,1.55965343066e+18,2.435285797,1.112037506,9.214089203,train
591,1.55965343106e+18,2.465971985,1.167572021,9.639055481,train
592,1.55965343146e+18,2.24308548,1.036594391,9.514364777,train
593,1.55965343186e+18,2.267185364,1.085991669,8.880582733,train
594,1.55965343226e+18,2.490071869,1.059945831,10.04725662,train
595,1.55965343267e+18,2.407593384,0.8583151245,9.589059448,train
596,1.55965343307e+18,2.575244751,1.004561005,9.566306763,train
597,1.55965343347e+18,2.349364471,1.228495331,9.372759247,train
598,1.55965343387e+18,2.474803619,0.9575587463,10.02689896,train
599,1.55965343427e+18,2.095342712,0.7785310364,9.868079224,train
600,1.55965343467e+18,2.521656189,0.8382568359,9.966574402,train
601,1.55965343507e+18,2.418071594,0.9180409241,9.150321808,train
602,1.55965343547e+18,2.503693542,1.195713501,9.754016418,train
603,1.55965343587e+18,2.238744507,1.271755371,9.42275528,train
604,1.55965343627e+18,2.368674316,0.7568261719,9.802365875,train
605,1.55965343667e+18,2.246827698,0.7771838379,9.535321198,train
606,1.55965343707e+18,2.61401413,1.31052475,9.387129364,train
607,1.55965343747e+18,2.462379456,1.375938721,9.415270844,train
608,1.55965343787e+18,2.358794861,1.202599182,9.26947403,train
609,1.55965343827e+18,2.246228943,0.9318122864,9.537117462,train
610,1.55965343868e+18,2.417472839,0.7720944214,9.703122253,train
611,1.55965343908e+18,2.43962677,1.080453186,9.431886292,train
612,1.55965343948e+18,2.520159302,1.343755646,9.486073608,train
613,1.55965343988e+18,2.470612335,1.137185211,9.672585754,train
614,1.55965344028e+18,2.521955566,1.04258194,9.867480469,train
615,1.55965344068e+18,2.209704895,0.9490264893,9.117390289,train
616,1.55965344108e+18,2.530338135,1.091230774,9.880054321,train
617,1.55965344148e+18,2.289638672,0.8997789001,9.25540329,train
618,1.55965344188e+18,2.714006195,1.263073425,9.70237381,train
619,1.55965344228e+18,2.368674316,1.125060425,9.184750214,train
620,1.55965344268e+18,2.54021759,1.210532684,10.08213409,train
621,1.55965344308e+18,2.323917389,0.8175997925,9.281598816,train
622,1.55965344348e+18,2.370171204,1.133592682,9.263037415,train
623,1.55965344388e+18,2.702180786,1.273851013,9.102870483,train
624,1.55965344428e+18,2.669848022,1.098565521,9.779164124,train
625,1.55965344468e+18,2.294279022,1.128203888,9.812095642,train
626,1.55965344508e+18,2.546654205,0.8919950867,9.296118622,train
627,1.55965344549e+18,2.500101013,0.7092251587,10.03498215,train
628,1.55965344589e+18,2.536325684,0.9809101868,9.775421906,train
629,1.55965344629e+18,2.399210815,1.138831787,9.935439148,train
630,1.55965344669e+18,2.185155945,1.316811676,9.196276245,train
631,1.55965344709e+18,2.466720428,0.9618997192,9.631121979,train
632,1.55965344749e+18,2.224823456,0.7554789734,9.572893066,train
633,1.55965344789e+18,2.458188171,1.080752563,10.51982391,train
634,1.55965344829e+18,2.080224152,0.9553134155,9.585466919,train
635,1.55965344869e+18,2.725681915,1.140478363,9.771230621,train
636,1.55965344909e+18,2.060016174,1.271455994,9.394314423,train
637,1.55965344949e+18,2.683918762,0.867146759,9.921967163,train
638,1.55965344989e+18,2.079326019,0.9440867615,9.436975708,train
639,1.55965345029e+18,2.527044983,0.9083111572,9.940229187,train
640,1.55965345069e+18,2.282303925,1.120569763,9.737251282,train
641,1.55965345109e+18,2.47824646,1.118174744,9.79832428,train
642,1.55965345149e+18,2.430795135,0.966839447,9.339378662,train
643,1.55965345189e+18,2.467319183,0.9680369568,9.533075867,train
644,1.55965345229e+18,2.613864441,0.9360035706,9.623487854,train
645,1.5596534527e+18,2.492167511,1.155896301,9.449699249,train
646,1.5596534531e+18,2.693798218,1.121767273,9.546248474,train
647,1.5596534535e+18,2.589914246,0.8414002991,10.29394363,train
648,1.5596534539e+18,2.443069611,1.240470428,9.489666138,train
649,1.5596534543e+18,2.426454163,0.9415420532,9.509724426,train
650,1.5596534547e+18,2.441273346,0.9134005737,9.617799683,train
651,1.5596534551e+18,2.387834473,1.150657196,9.503736877,train
652,1.5596534555e+18,2.531685333,1.015787659,9.734107819,train
653,1.5596534559e+18,2.464924164,1.122665405,9.381141815,train
654,1.5596534563e+18,2.368674316,0.9813592529,9.704469452,train
655,1.5596534567e+18,2.384990387,0.9481283569,9.672136688,train
656,1.5596534571e+18,2.393672333,1.07057373,9.662257233,train
657,1.5596534575e+18,2.299069061,1.102457428,9.867630157,train
658,1.5596534579e+18,2.515369263,1.247206421,9.386680298,train
659,1.5596534583e+18,2.309098206,0.9946815491,9.573491821,train
660,1.5596534587e+18,2.526595917,1.0086026,9.755363617,train
661,1.5596534591e+18,2.406545563,1.12446167,9.287736053,train
662,1.55965345951e+18,2.595153351,1.108444977,9.904902649,train
663,1.55965345991e+18,2.354304199,1.20170105,9.214837646,train
664,1.55965346031e+18,2.572700043,0.983454895,9.858199768,train
665,1.55965346071e+18,2.502196655,1.015039215,9.649833069,train
666,1.55965346111e+18,2.372865601,0.9964778137,9.646988983,train
667,1.55965346151e+18,2.508333893,1.179547119,9.393865356,train
668,1.55965346191e+18,2.51686615,1.192420349,9.504036255,train
669,1.55965346231e+18,2.497406616,1.248254242,9.513017578,train
670,1.55965346271e+18,2.568957825,1.266366577,9.263486481,train
671,1.55965346311e+18,2.513123932,1.190923462,9.699230347,train
672,1.55965346351e+18,2.717149658,1.28118576,9.769883423,train
673,1.55965346391e+18,2.045047302,1.549128571,9.69414093,train
674,1.55965346431e+18,2.697241058,1.198856964,9.649833069,train
675,1.55965346471e+18,2.340532837,1.137185211,9.414672089,train
676,1.55965346511e+18,2.460882568,1.254241791,9.636361084,train
677,1.55965346551e+18,2.368973694,1.56679184,9.537267151,train
678,1.55965346591e+18,2.633773041,1.387315063,9.741143188,train
679,1.55965346631e+18,2.301015015,1.26951004,9.282646637,train
680,1.55965346671e+18,2.465073853,1.168769531,9.61809906,train
681,1.55965346712e+18,2.553390198,1.391356659,9.461824036,train
