"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.498926936E1,2.063999939E1,-3.750000000E1,-1.697999954E1
1.504926260E1,1.842000008E1,-3.281999969E1,-2.184000015E1
1.510925673E1,2.369999886E1,-1.871999931E1,-3.311999893E1
1.516925099E1,2.819999886E1,8.399999738E-1,-3.461999893E1
1.522924539E1,2.765999985E1,2.045999908E1,-2.897999954E1
1.528923965E1,2.357999992E1,2.202000046E1,-3.101999855E1
1.534923328E1,3.275999832E1,1.139999962E1,-2.892000008E1
1.540922581E1,3.689999771E1,1.079999924E0,-2.495999908E1
1.546921824E1,3.941999817E1,-6.599999905E0,-2.057999992E1
1.552921068E1,3.707999802E1,-1.427999973E1,-2.076000023E1
1.558920327E1,2.963999939E1,-2.129999924E1,-2.615999985E1
1.564919574E1,2.021999931E1,-2.987999916E1,-2.621999931E1
1.570918823E1,8.939999580E0,-3.671999741E1,-2.489999962E1
1.576918070E1,-2.759999990E0,-3.779999924E1,-2.369999886E1
1.582917316E1,-4.259999752E0,-3.786000061E1,-2.376000023E1
1.588916542E1,4.559999943E0,-2.934000015E1,-3.221999741E1
1.594915802E1,1.259999943E1,-1.121999931E1,-4.073999786E1
1.600915055E1,1.781999969E1,5.219999790E0,-3.870000076E1
1.606914305E1,2.273999977E1,1.211999989E1,-3.323999786E1
1.612913574E1,3.257999802E1,7.019999981E0,-2.742000008E1
1.618912915E1,3.515999985E1,2.159999847E0,-2.202000046E1
1.624912224E1,3.684000015E1,-5.940000057E0,-2.015999985E1
1.630911541E1,3.270000076E1,-1.350000000E1,-2.345999908E1
1.636910854E1,2.010000038E1,-2.111999893E1,-3.005999947E1
1.642910140E1,9.239999771E0,-2.639999962E1,-3.234000015E1
1.648909367E1,3.299999952E0,-3.113999939E1,-3.113999939E1
1.654908610E1,-4.739999771E0,-3.450000000E1,-2.592000008E1
1.660907859E1,-8.460000038E0,-3.377999878E1,-2.609999847E1
1.666907112E1,-4.980000019E0,-2.939999962E1,-3.126000023E1
1.672906372E1,2.819999933E0,-2.015999985E1,-3.900000000E1
1.678905618E1,-1.679999948E0,-1.740000010E0,-4.457999802E1
1.684904858E1,3.599999905E0,1.361999989E1,-4.127999878E1
1.690904091E1,1.895999908E1,2.135999870E1,-3.143999863E1
1.696903341E1,2.639999962E1,1.481999969E1,-2.885999870E1
1.702902581E1,2.711999893E1,1.235999966E1,-3.077999878E1
1.708901840E1,2.747999954E1,5.339999676E0,-3.245999908E1
1.714901090E1,2.237999916E1,-1.799999952E0,-3.623999786E1
1.720900447E1,1.385999966E1,-9.420000076E0,-3.905999756E1
1.726899880E1,1.289999962E1,-1.889999962E1,-3.665999985E1
1.732899340E1,4.739999771E0,-2.550000000E1,-3.593999863E1
1.738898786E1,-1.919999957E0,-2.561999893E1,-3.473999786E1
1.744898243E1,-1.139999986E0,-2.603999901E1,-3.443999863E1
1.750897586E1,4.739999771E0,-2.310000038E1,-3.665999985E1
1.756896836E1,7.859999657E0,-1.181999969E1,-4.115999985E1
1.762896079E1,8.279999733E0,5.219999790E0,-4.265999985E1
1.768895339E1,2.255999947E1,1.979999924E1,-2.957999992E1
1.774894585E1,2.837999916E1,2.273999977E1,-2.219999886E1
1.779895286E1,2.579999924E1,2.315999985E1,-2.357999992E1
1.785894539E1,2.718000031E1,1.961999893E1,-2.615999985E1
1.791893779E1,2.495999908E1,1.607999992E1,-3.113999939E1
1.797893012E1,1.865999985E1,9.840000153E0,-3.773999786E1
1.803892258E1,1.181999969E1,1.439999938E0,-4.115999985E1
1.809891512E1,2.034000015E1,-9.659999847E0,-3.671999741E1
1.815890765E1,1.139999962E1,-1.979999924E1,-3.702000046E1
1.821890018E1,2.700000048E0,-1.847999954E1,-3.911999893E1
1.827889324E1,1.205999947E1,-1.169999981E1,-4.043999863E1
1.833888737E1,1.139999986E0,4.319999695E0,-4.565999985E1
1.839888170E1,-2.519999981E0,2.069999886E1,-4.050000000E1
1.845887603E1,4.559999943E0,3.173999977E1,-2.969999886E1
1.851887030E1,1.373999977E1,3.084000015E1,-2.729999924E1
1.857886409E1,1.985999870E1,2.813999939E1,-2.573999977E1
1.863885662E1,1.913999939E1,2.621999931E1,-2.855999947E1
1.869884899E1,1.992000008E1,2.195999908E1,-3.239999771E1
1.875884145E1,2.045999908E1,1.721999931E1,-3.384000015E1
1.881883398E1,2.411999893E1,1.013999939E1,-3.450000000E1
1.887882655E1,2.442000008E1,6.779999733E0,-3.593999863E1
1.893881914E1,2.357999992E1,2.339999914E0,-3.665999985E1
1.899881157E1,1.379999924E1,9.659999847E0,-4.307999802E1
1.905880390E1,6.420000076E0,2.501999855E1,-3.941999817E1
1.911879627E1,-3.539999962E0,3.773999786E1,-2.718000031E1
1.917878870E1,-1.529999924E1,4.277999878E1,-1.421999931E1
1.923878120E1,-1.007999992E1,4.271999741E1,-1.583999920E1
1.929877373E1,-3.539999962E0,4.157999802E1,-1.884000015E1
1.935876646E1,4.259999752E0,3.905999756E1,-2.250000000E1
1.941875976E1,1.223999977E1,3.605999756E1,-2.423999977E1
1.947875289E1,1.313999939E1,3.089999962E1,-3.065999985E1
1.953874592E1,2.021999931E1,1.787999916E1,-3.329999924E1
1.959873905E1,1.745999908E1,8.579999924E0,-3.768000031E1
1.965873198E1,1.685999870E1,1.740000010E0,-4.079999924E1
1.971872434E1,1.446000004E1,8.340000153E0,-4.211999893E1
1.977871684E1,1.301999950E1,2.873999977E1,-3.318000031E1
1.983870947E1,0.000000000E0,4.259999847E1,-1.902000046E1
1.989870194E1,-4.619999886E0,4.331999969E1,-1.589999962E1
1.995869446E1,1.019999981E1,3.804000092E1,-2.076000023E1
2.001868690E1,1.757999992E1,3.455999756E1,-2.093999863E1
2.007867926E1,2.237999916E1,3.131999969E1,-2.021999931E1
2.013867149E1,2.465999985E1,2.951999855E1,-2.177999878E1
2.019866412E1,1.752000046E1,2.801999855E1,-3.095999908E1
2.025865665E1,1.535999966E1,2.147999954E1,-3.515999985E1
2.031864922E1,2.334000015E1,1.061999989E1,-3.384000015E1
2.037864171E1,1.727999878E1,9.719999313E0,-3.845999908E1
2.043863528E1,6.059999943E0,1.589999962E1,-4.211999893E1
2.049862944E1,2.399999857E0,2.387999916E1,-3.918000031E1
2.055862374E1,4.259999752E0,3.707999802E1,-3.011999893E1
2.061861804E1,-2.460000038E0,4.536000061E1,-1.253999996E1
2.067861233E1,-1.397999954E1,4.625999832E1,-2.279999971E0
2.073860563E1,-2.099999905E0,4.481999969E1,-1.038000011E1
2.079859803E1,8.760000229E0,4.205999756E1,-1.355999947E1
2.085859033E1,1.721999931E1,3.665999985E1,-1.818000031E1
2.091858286E1,1.955999947E1,3.192000008E1,-2.405999947E1
2.097857539E1,2.111999893E1,2.357999992E1,-3.119999886E1
2.103856785E1,2.100000000E1,1.301999950E1,-3.557999802E1
2.109856038E1,2.105999947E1,6.119999886E0,-3.773999786E1
2.115855291E1,1.139999962E1,6.779999733E0,-4.386000061E1
2.121854524E1,6.000000000E0,1.301999950E1,-4.421999741E1
2.127853761E1,5.879999638E0,2.753999901E1,-3.887999725E1
2.133853024E1,-1.559999943E0,4.109999847E1,-2.645999908E1
2.139852270E1,-1.115999985E1,4.650000000E1,-1.001999950E1
2.145851523E1,-7.559999943E0,4.536000061E1,-1.277999973E1
2.151850820E1,5.940000057E0,4.289999771E1,-1.644000053E1
2.157850149E1,1.139999962E1,3.947999954E1,-1.968000031E1
2.163849466E1,1.439999962E1,3.497999954E1,-2.592000008E1
2.169848785E1,1.463999939E1,2.700000000E1,-3.347999954E1
2.175848092E1,1.529999924E1,1.230000019E1,-4.020000076E1
2.181847362E1,7.919999599E0,-6.599999666E-1,-4.643999863E1
2.187846588E1,5.759999752E0,4.380000114E0,-4.709999847E1
2.193845831E1,4.619999886E0,2.231999969E1,-4.091999817E1
2.199845094E1,-2.279999971E0,3.629999924E1,-3.113999939E1
2.205844354E1,-1.343999958E1,4.020000076E1,-2.400000000E1
2.211843600E1,-3.779999971E0,3.870000076E1,-2.597999954E1
2.217842853E1,1.193999958E1,3.575999832E1,-2.369999886E1
2.223842083E1,2.177999878E1,2.957999992E1,-2.405999947E1
2.229841306E1,2.435999870E1,2.609999847E1,-2.568000031E1
2.235840566E1,2.105999947E1,2.303999901E1,-3.173999977E1
2.241839819E1,2.231999969E1,1.800000000E1,-3.311999893E1
2.247839072E1,2.687999916E1,1.163999939E1,-3.215999985E1
2.253838342E1,2.087999916E1,5.819999695E0,-3.695999908E1
2.259837725E1,1.577999973E1,5.519999981E0,-4.091999817E1
2.265837158E1,2.759999990E0,7.679999828E0,-4.577999878E1
2.271836611E1,-4.380000114E0,2.052000046E1,-4.284000015E1
2.277836065E1,-3.539999962E0,3.534000015E1,-2.987999916E1
2.283835498E1,-6.659999847E0,4.145999908E1,-2.003999901E1
2.289834808E1,-5.999999866E-2,4.104000092E1,-1.787999916E1
2.295834061E1,5.519999981E0,4.050000000E1,-1.776000023E1
2.301833330E1,1.188000011E1,3.707999802E1,-2.027999878E1
2.307832583E1,1.703999901E1,3.275999832E1,-2.339999962E1
2.313831836E1,1.397999954E1,2.759999847E1,-3.155999947E1
2.319831096E1,1.613999939E1,1.571999931E1,-3.707999802E1
2.325830329E1,2.135999870E1,8.399999738E-1,-3.677999878E1
2.331829546E1,1.619999886E1,-9.239999771E0,-3.839999771E1
2.337828779E1,7.799999714E0,-6.480000019E0,-4.409999847E1
2.343828035E1,2.579999924E0,9.899999619E0,-4.457999802E1
2.349827281E1,-1.079999924E0,2.831999969E1,-3.575999832E1
2.355826541E1,-8.639999390E0,3.731999969E1,-2.627999878E1
2.361825801E1,1.979999900E0,3.450000000E1,-2.657999992E1
2.367825164E1,1.644000053E1,3.035999870E1,-2.442000008E1
2.373824584E1,1.997999954E1,2.765999985E1,-2.693999863E1
2.379824023E1,2.081999969E1,2.376000023E1,-2.855999947E1
2.385823453E1,2.135999870E1,1.997999954E1,-3.185999870E1
2.391822873E1,1.943999863E1,1.338000011E1,-3.575999832E1
2.397822189E1,2.231999969E1,4.559999943E0,-3.431999969E1
2.403821429E1,2.279999924E1,-3.899999857E0,-3.557999802E1
2.409820659E1,1.350000000E1,-1.007999992E1,-3.941999817E1
2.415819908E1,6.659999847E0,-4.440000057E0,-4.434000015E1
2.421819161E1,2.939999819E0,9.420000076E0,-4.421999741E1
2.427818418E1,-3.480000019E0,2.627999878E1,-3.797999954E1
2.433817674E1,-3.599999905E0,3.647999954E1,-2.568000031E1
2.439816917E1,-1.259999990E0,3.804000092E1,-2.195999908E1
2.445816150E1,7.980000019E0,3.641999817E1,-2.219999886E1
2.451815397E1,1.481999969E1,3.323999786E1,-2.261999893E1
2.457814647E1,1.902000046E1,2.927999878E1,-2.507999992E1
2.463813890E1,1.650000000E1,2.484000015E1,-3.107999992E1
