"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.641910711E1,-7.978534698E-1,7.200605869E-1,-3.226264000E0
1.647910027E1,2.220182419E0,-1.888819695E0,-4.186946869E0
1.653909334E1,-1.346987963E0,-1.128208733E1,-3.122181654E0
1.659908613E1,-1.039779091E1,-6.255338669E0,-9.833477020E0
1.665907840E1,-2.905382156E0,-4.936727524E0,2.235516071E0
1.671907086E1,4.223586559E0,2.016544342E0,-1.348994160E1
1.677906336E1,7.681517601E0,-4.905718803E0,-1.900473595E0
1.683905589E1,8.583919525E0,-1.063484383E1,-2.100265503E1
1.689904842E1,1.340435791E1,-5.409633636E0,5.631113052E-1
1.695904095E1,-8.161001205E-1,-1.662972069E1,1.615324402E1
1.701903332E1,-2.188158417E1,-4.227893829E1,2.737756252E0
1.707902565E1,-5.746243477E0,-2.694359779E0,-2.411068201E0
1.713901818E1,-6.556525230E0,-1.166494727E0,2.357611656E-1
1.719901057E1,-5.272168159E0,3.476861715E0,-1.282751083E0
1.725900310E1,-1.958562851E0,-6.244546890E0,-2.872348547E0
1.731899570E1,-2.289915085E0,-5.018692970E0,-5.515280247E0
1.737898950E1,-9.993471146E0,-1.133894825E1,1.858210945E1
1.743898390E1,-2.493599415E0,2.863893509E-1,-1.747569847E1
1.749897850E1,1.584584832E0,-4.105476856E0,-5.899250984E0
1.755897296E1,3.715253830E0,-6.545768738E0,-9.155305862E0
1.761896743E1,-1.781447172E0,-1.022402191E1,-9.253779411E0
1.767896063E1,1.199098206E1,-8.091540337E0,-1.052101707E1
1.773895309E1,5.731718063E0,-1.091662216E1,5.307456493E0
1.779894556E1,-6.161563396E0,-1.794892693E1,-1.922425866E0
1.785893815E1,-3.253186798E1,-2.515511894E1,1.067080975E0
1.791893062E1,-1.083724880E1,-8.191699982E0,4.497246742E0
1.796893763E1,-7.463623047E0,-2.446268082E0,-2.234426141E-1
1.802893016E1,6.509332657E-1,1.516952515E-1,2.308944941E0
1.808892252E1,7.018380642E0,-2.942954063E0,-2.282034397E0
1.814891482E1,6.641238213E0,-5.130268097E0,9.271988869E0
1.820890735E1,-5.668242455E0,-9.556215286E0,-5.230405807E0
1.826889988E1,-1.090244102E1,-3.036345005E0,5.377737522E0
1.832889241E1,1.140110588E1,-5.814237118E0,-2.419343758E1
1.838888494E1,-5.530681610E0,-1.667924690E1,-9.916168213E0
1.844887821E1,8.498724937E0,-5.745158195E0,-5.804777145E0
1.850887240E1,9.580172539E0,-6.329209328E0,2.672977448E0
1.856886677E1,-7.866918564E0,-3.501025391E1,1.559790039E1
1.862886110E1,-9.617344856E0,-1.959292412E1,1.134065914E1
1.868885536E1,-7.797050476E0,-4.328753471E0,7.812652588E0
1.874884892E1,-2.068005562E0,1.914846182E0,1.027863860E0
1.880884132E1,3.557295799E0,2.343605995E0,7.434641123E-1
1.886883369E1,6.350918770E0,-6.753594875E-1,3.110916615E-1
1.892882615E1,-2.411002159E0,-2.982855558E0,2.719946384E0
1.898881875E1,-9.463392258E0,-2.306664848E1,-2.178653479E0
1.904881131E1,-1.619595909E1,-1.908265877E1,1.645313644E1
1.910880391E1,1.355217171E1,-2.157955170E-1,-1.735383987E1
1.916879631E1,1.294591522E1,-3.248447180E0,-1.552191830E1
1.922878864E1,9.653329849E0,7.126910686E-1,4.723832130E0
1.928878097E1,2.658296585E0,-4.061588287E1,-1.048196602E1
1.934877346E1,-3.279180527E-1,-2.911776543E1,-3.311772108E0
1.940876596E1,4.173014641E0,-2.503959084E1,-1.095173836E0
1.946875853E1,7.683176994E-1,-9.728146553E0,3.294409275E0
1.952875136E1,-1.769486427E0,4.960917950E0,-2.795915127E0
1.958874462E1,4.875104904E0,3.024244308E0,1.405123234E0
1.964873769E1,-2.908098698E0,-6.763315201E0,-6.627225876E0
1.970873078E1,-2.554063082E0,-9.574963570E0,-3.144234896E0
1.976872388E1,-1.806394339E0,6.048408508E0,-8.745868683E0
1.982871671E1,1.012654591E1,-9.970474243E-1,-3.198638153E1
1.988870911E1,4.096362114E0,-6.725930214E0,-2.165862846E1
1.994870164E1,-3.163511038E0,-1.927454758E1,6.075642586E0
2.000869417E1,-5.033907890E0,-3.298284531E1,1.517219162E1
2.006868670E1,-6.608633995E0,-2.050630379E1,-4.804803371E0
2.012867923E1,-7.691309929E0,-1.168429661E1,-3.795945644E0
2.018867163E1,-4.072108746E0,-4.673460007E0,-4.192180634E0
2.024866396E1,-5.380158424E-1,2.628072023E0,-3.489355564E0
2.030865629E1,7.698556900E0,2.811707020E0,-3.171015739E0
2.036864882E1,3.241600513E0,-4.884810925E0,2.044429779E-1
2.042864135E1,-9.779818535E0,-8.141453743E0,-8.277368546E0
2.048863398E1,-3.879039526E0,2.663582802E0,-7.357443810E0
2.054862651E1,4.438062191E0,3.344339371E0,-1.811855316E0
2.060862024E1,3.366626799E-2,-2.362612486E0,2.298235893E0
2.066861451E1,1.362788486E1,6.132392883E-1,-2.423278618E1
2.072860881E1,2.008700371E-1,-4.257469177E0,-3.315786362E0
2.078860304E1,-1.726575661E1,-5.433876419E1,1.001938629E1
2.084859737E1,-1.009180546E0,-1.644396400E1,3.746000290E0
2.090859043E1,-3.003466606E0,-1.178568935E1,1.415157318E-2
2.096858276E1,7.333917618E-1,9.550950527E-1,-2.599521637E0
2.102857509E1,3.096374512E0,5.214482784E0,-6.235484123E0
2.108856762E1,3.170919418E-1,-1.557086945E0,-5.579081535E0
2.114856009E1,-5.755963326E0,-1.055325890E1,-5.449581623E0
2.120855262E1,-5.797950268E0,-4.999729156E0,-5.889635086E-1
2.126854515E1,3.632886887E0,1.247252941E0,-4.069132328E0
2.132853764E1,3.822297573E0,-6.498665810E-1,-1.575475693E1
2.138852998E1,6.597134590E0,-8.147550583E0,-2.366135406E1
2.144852237E1,5.827806950E0,-1.661790252E0,-4.683067322E0
2.150851494E1,7.137581110E-1,-3.474365616E1,-4.018907070E0
2.156850747E1,-5.462874889E0,-3.152547646E1,2.711220741E0
2.162850000E1,-3.950983047E0,-7.264103889E0,-7.014083862E-1
2.168849310E1,-3.026884556E0,-1.335828662E0,-3.150382996E0
2.174848636E1,3.576729298E0,3.849791288E0,-3.302245140E0
2.180847952E1,2.653480768E0,-4.112101078E0,1.533575058E-1
2.186847265E1,3.981317759E0,-1.053198433E1,-2.839595795E0
2.192846578E1,-5.741743088E0,-9.264750481E-1,-9.195399284E0
2.198845835E1,9.197963715E0,4.510262012E0,-2.499537849E1
2.204845061E1,5.963104725E0,-3.579164505E0,-1.507253933E1
2.210844308E1,-8.283490181E0,-1.341173840E1,4.092235565E0
2.216843571E1,2.420653343E0,-2.029543877E1,9.006949425E0
2.222842824E1,4.085323811E0,-6.966712952E0,3.180130959E0
2.228842070E1,-2.231197834E0,-1.016668892E1,4.280661106E0
2.234841330E1,-8.823659897E0,-5.479436874E0,5.405012608E0
2.240840556E1,-2.284910202E0,7.736603022E-1,-9.656569958E-1
2.246839782E1,6.540935516E0,8.147468567E-1,-4.236488342E-1
2.252839042E1,4.429728508E0,1.932746649E0,2.487683296E-1
2.258838295E1,-6.409741879E0,-3.674529076E0,-6.633804798E0
2.264837542E1,-2.066127300E0,-6.545623302E0,-2.488338947E0
2.270836832E1,1.987436056E0,-8.812366486E0,-6.823445797E0
2.276836228E1,-2.923563004E0,-1.691210175E1,-9.736750603E0
2.282835668E1,7.443346024E0,-5.991044044E0,-1.702899551E1
2.288835121E1,5.248549938E0,-7.470782280E0,-1.652436256E0
2.294834574E1,2.115204811E0,-2.067675018E1,5.857922077E0
2.300833988E1,-2.468517303E0,-1.284968853E1,8.620569229E0
2.306833294E1,-4.988544464E0,-8.332893372E0,6.519887924E0
2.312832537E1,-5.535170078E0,-1.670136929E0,8.809526443E0
2.318831807E1,-2.322613716E0,5.468559265E0,-2.945520639E0
2.324831060E1,9.003316879E0,3.594299316E0,1.380958080E0
2.330830313E1,6.202012062E0,1.899965286E0,6.071087837E0
2.336829559E1,3.440937996E-1,-4.820849419E0,-2.769015789E0
2.342828802E1,-3.309386730E0,-5.181307793E-1,-1.533186054E1
2.348828019E1,6.884576321E0,2.542781353E0,-1.590439796E1
2.354827255E1,1.594277763E1,-4.213865280E0,-2.134652519E1
2.360826512E1,8.511351585E0,-2.802156687E0,-2.701510906E0
2.366825758E1,9.140046120E0,-2.480008125E1,-3.378171682E0
2.372825011E1,1.091461182E0,-1.770571899E1,7.304319382E0
2.378824284E1,-3.837080956E0,-6.587806702E0,6.549075127E0
2.384823664E1,-4.543726921E0,-3.432740450E0,7.021231174E0
2.390823090E1,6.844730377E-1,-3.796589375E-2,6.955714226E-1
2.396822530E1,5.721366882E0,2.743464947E0,2.599478722E0
