"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.829763946E1,-4.254626274E0,-4.270907593E1,-4.252232075E0
1.834963351E1,-8.466156006E0,-3.348154068E1,2.581028223E0
1.840162687E1,-4.968120098E0,-2.691164970E1,4.872349262E0
1.845362016E1,-1.874717116E0,-1.576390553E1,9.713572502E0
1.850561366E1,-5.894704342E0,6.656084061E-1,3.818868399E0
1.855760954E1,-4.652075768E0,8.042368889E0,7.170853138E0
1.860960424E1,-1.596981287E0,5.834847927E0,6.924242973E0
1.866159750E1,-5.882733345E0,-9.553156495E-1,1.245022863E-1
1.871359079E1,-2.887495518E0,-3.208328247E0,3.272973776E0
1.876558418E1,-5.482889175E0,6.493273258E0,1.469366455E1
1.881757748E1,1.238558388E1,6.464541703E-2,5.236279011E0
1.886957087E1,1.352046967E1,5.566689014E0,-1.361624050E1
1.892156479E1,1.630501151E0,-8.068706512E0,-6.833260536E0
1.897355854E1,-3.572257996E0,-3.393166351E1,1.737525177E1
1.902555184E1,-4.920234680E0,-3.059883118E1,2.116060066E1
1.907754520E1,-9.478934288E0,-2.031542206E1,4.247443676E0
1.912953849E1,-1.096338463E1,-9.802161217E0,5.039948463E0
1.918153191E1,-8.842057228E0,-5.281770229E0,5.387118340E0
1.923352517E1,-4.927417755E0,2.956929445E0,4.350397110E0
1.928551863E1,-8.786988258E-1,6.668055534E0,7.527599812E0
1.933751232E1,7.855615616E0,3.931399345E0,5.111776829E0
1.938950621E1,-2.245829821E0,-4.850800991E0,1.187320900E1
1.944149964E1,-9.821314812E0,-1.328822494E0,1.915419847E-2
1.949349286E1,-5.997658253E0,6.957762718E0,9.792584181E-1
1.954548636E1,3.454938650E0,1.163856983E1,4.510813713E0
1.959748321E1,-2.236252785E0,3.471698523E0,8.188420296E0
1.964948150E1,4.189980984E0,-2.463708878E0,-7.482108593E0
1.970147622E1,4.446168423E0,-1.221080124E-1,-8.583475113E0
1.975346958E1,-4.046324253E0,-1.330259037E1,6.996070862E0
1.980546288E1,-9.797372818E0,-5.633010483E1,6.761432171E0
1.985745624E1,-3.067065954E0,-2.014303398E1,1.238079548E1
1.990944953E1,-7.735901833E0,-1.557236290E1,8.751074791E0
1.996144285E1,-5.791750908E0,-3.201145411E0,4.848406315E0
2.001343631E1,-5.351204395E0,1.009426212E1,1.987248063E0
2.006543023E1,-3.787742853E0,1.594586968E0,7.527599812E0
2.011742389E1,-7.127756119E0,2.154847383E-1,9.337671995E-1
2.016941721E1,-9.900326729E0,-6.445387840E0,4.022381783E0
2.022141050E1,-7.606611252E0,9.385557175E-1,5.760625362E0
2.027340396E1,5.913859010E-1,6.842837334E0,4.424619675E0
2.032539722E1,1.302485466E0,2.312869549E0,6.225114465E-1
2.037739058E1,7.065505028E0,-2.729473352E0,-1.305119228E1
2.042938391E1,1.019961071E1,6.809317589E0,-7.905895233E0
2.048137809E1,1.877111435E0,-7.810124397E0,1.238079548E1
2.053337172E1,-2.973689318E0,-6.610113525E1,2.080385399E1
2.058536498E1,-5.212336063E0,-3.059404373E1,8.851634026E0
2.063735827E1,-8.166871071E0,-9.543579102E0,7.728719234E0
2.068935382E1,-8.423058510E0,-2.557085514E0,4.731087208E0
2.074134892E1,-4.304905891E0,3.316070557E0,4.031958580E0
2.079334231E1,-2.035133600E0,-6.799740195E-1,6.040755272E0
2.084533594E1,-2.176395893E0,-4.709538460E0,6.754249096E0
2.089732890E1,-2.818300819E1,-2.490524673E1,-2.303771210E1
2.094932236E1,-1.388679445E-1,7.925049663E-1,-1.222516727E1
2.100131562E1,7.635342598E0,1.179898643E1,-2.217337990E1
2.105330894E1,3.179596901E0,2.185972929E0,-8.130957603E0
2.110530309E1,-1.896265602E1,-1.343427563E1,2.447427750E1
2.115729655E1,3.533949614E0,-2.246548080E1,7.077476501E0
2.120929014E1,3.023969173E0,-9.277814865E0,1.617093277E1
2.126128344E1,-3.344801903E0,-1.481577206E1,9.660899162E0
2.131327670E1,-1.251247978E1,-8.751074791E0,1.146857643E1
2.136526999E1,-1.640317726E1,-3.842811108E0,8.949799538E0
2.141726328E1,-1.105436707E1,2.221887112E0,2.772570133E0
2.146925674E1,-3.059883118E0,2.719896078E0,3.476486921E0
2.152125089E1,-6.105400920E-1,5.643305779E0,5.995264053E0
2.157324435E1,-9.668081284E0,3.775771379E0,3.124528646E0
2.162523771E1,-1.186363125E1,-1.218685865E0,-7.182824612E-1
2.167723107E1,-6.272999763E0,-7.302538157E-1,2.530748367E0
2.172922706E1,-1.975276709E0,-3.883513689E0,-4.266597748E0
2.178122548E1,-2.482862949E0,-8.830085754E0,-4.273780346E0
2.183322184E1,3.253819466E0,-6.656084061E-1,-6.263422966E0
2.188521533E1,-8.260248303E-1,-8.686429024E0,7.527599812E0
2.193720886E1,2.126116037E0,-2.060991669E1,1.272557068E1
2.198920215E1,-4.944177628E0,-2.123242950E1,9.050358772E0
2.204119538E1,-1.000806904E1,-1.923320961E1,1.400890160E1
2.209318874E1,-1.481577206E1,-1.404721069E1,1.279979324E1
2.214518262E1,-1.257712555E1,-6.040755272E0,1.071677399E1
2.219717655E1,-1.047734642E1,1.580221415E0,-4.309694469E-2
2.224916971E1,-6.943396926E-1,1.134886265E0,4.951360226E0
2.230116300E1,-6.464541703E-2,2.056682110E0,1.194264317E1
2.235315626E1,-5.217124939E0,-2.648067951E0,6.847625732E0
2.240514988E1,-7.929838181E0,-5.770202279E-1,-3.926610708E0
2.245714301E1,-3.203539610E0,2.090201855E0,5.162056446E0
2.250913630E1,4.678412914E0,5.774991035E0,-1.481337833E1
2.256113049E1,9.792584419E0,-5.171633363E-1,-1.336005306E1
2.261312431E1,2.128510237E0,-1.249811411E0,3.011997700E0
2.266511734E1,-4.692778587E-1,-1.763622856E1,1.007750225E1
2.271711080E1,-5.798933506E0,-2.487891006E1,2.029387283E1
2.276910406E1,-7.187613010E0,-9.991309166E0,6.876357079E0
2.282109998E1,-1.317329979E1,-8.308133125E0,8.830085754E0
2.287309863E1,-1.257233715E1,-2.111750364E0,8.274613380E0
2.292509399E1,-7.668862343E0,1.556278586E0,2.396669149E0
2.297708735E1,-3.399870157E0,4.199557781E0,5.672037125E0
2.302908084E1,-2.794118643E0,3.129317284E0,5.741470814E0
2.308107403E1,-5.059102535E0,-8.475732803E-1,7.242681503E0
2.313306752E1,-9.577098846E0,1.312062621E0,2.997632027E0
2.318506078E1,-1.271599388E1,2.916226625E0,2.080624819E0
2.323705411E1,-3.981678963E0,5.315289974E0,3.701548815E0
2.328904826E1,4.309694767E0,-9.768640995E-1,-7.522811413E0
2.334104179E1,7.400703430E0,-1.946545362E0,-1.175828362E1
2.339303508E1,5.176422119E0,-2.011190802E-1,1.134886265E0
2.344502847E1,-3.043123245E0,-1.048692322E1,2.086849976E1
2.349702186E1,-8.681640625E0,-3.840656281E1,2.252294350E1
2.354901516E1,-1.074550533E1,-1.910631371E1,1.413101006E1
2.360100842E1,-1.121957207E1,-1.165054131E1,1.053720379E1
