"Time (s)","Pressure (hPa)"
5.809421691E1,1.022324463E3
5.819420501E1,1.022324463E3
5.829419324E1,1.022097656E3
5.839418148E1,1.022082764E3
5.849416971E1,1.022082764E3
5.859415791E1,1.021945801E3
5.869414614E1,1.021971191E3
5.879413437E1,1.021971191E3
5.889412254E1,1.022102295E3
5.899411074E1,1.022061768E3
5.909409884E1,1.022061768E3
5.919408694E1,1.022083008E3
5.929407517E1,1.022010010E3
5.939406341E1,1.022010010E3
5.949405161E1,1.021999756E3
5.959403981E1,1.022141113E3
5.969402804E1,1.022141113E3
5.979401627E1,1.022006836E3
5.989400447E1,1.022052490E3
5.999399267E1,1.022052490E3
6.009398074E1,1.021954834E3
6.019396860E1,1.021940674E3
6.029395647E1,1.021940674E3
6.039394464E1,1.022143311E3
6.049393287E1,1.022101562E3
6.059392107E1,1.022101562E3
6.069390927E1,1.022131348E3
6.079389750E1,1.022059570E3
6.089388574E1,1.022059570E3
6.099387394E1,1.022045166E3
6.109386214E1,1.022275391E3
6.119385017E1,1.022275391E3
6.129383807E1,1.022067871E3
6.139382597E1,1.022036133E3
6.149381423E1,1.022036133E3
6.159375329E1,1.022049072E3
6.169374149E1,1.021989502E3
6.179372969E1,1.021989502E3
6.189371796E1,1.022355957E3
6.199370619E1,1.022242188E3
6.209369439E1,1.022242188E3
6.219368259E1,1.022074463E3
6.229367069E1,1.022092529E3
6.239365879E1,1.022092529E3
6.249364693E1,1.022034668E3
6.259363516E1,1.022024658E3
6.269362336E1,1.022024658E3
6.279361156E1,1.022234619E3
6.289359976E1,1.022089355E3
6.299358799E1,1.022089355E3
6.309357622E1,1.022150146E3
6.319356442E1,1.022048096E3
6.329355262E1,1.022048096E3
6.339354056E1,1.022038574E3
6.349352842E1,1.022335693E3
6.359351652E1,1.022335693E3
6.369350472E1,1.022127930E3
6.379349289E1,1.022121826E3
6.389348106E1,1.022121826E3
6.399346922E1,1.021997314E3
6.409345742E1,1.021958984E3
6.419344559E1,1.021958984E3
6.429343375E1,1.022124756E3
6.439342192E1,1.022064453E3
6.449340975E1,1.022064453E3
6.459339762E1,1.022058838E3
6.469338562E1,1.022154297E3
6.479337362E1,1.022154297E3
6.489336158E1,1.021961426E3
6.499334955E1,1.021998779E3
6.509333755E1,1.021998779E3
6.519332555E1,1.022196533E3
6.529331352E1,1.022101318E3
6.539330148E1,1.022101318E3
6.549328945E1,1.022095459E3
6.559327731E1,1.021964111E3
6.569326531E1,1.021964111E3
6.579325355E1,1.021987061E3
6.589324178E1,1.022279541E3
6.599323001E1,1.022279541E3
6.609321821E1,1.022164795E3
6.619320645E1,1.022174316E3
6.629319468E1,1.022174316E3
6.639318288E1,1.022111328E3
6.649317108E1,1.022053467E3
6.659315908E1,1.022053467E3
6.669314698E1,1.022255371E3
6.679313524E1,1.022066406E3
6.689312348E1,1.022066406E3
6.699311174E1,1.022073975E3
6.709309994E1,1.021936035E3
6.719308814E1,1.021936035E3
6.729307638E1,1.022018066E3
6.739306458E1,1.022165771E3
6.749305278E1,1.022165771E3
6.759304098E1,1.022110840E3
6.769302908E1,1.022057129E3
6.779301718E1,1.022057129E3
