"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.468615794E2,-9.479999542E0,4.445999908E1,8.399999619E0
2.469215717E2,-1.139999962E1,4.277999878E1,9.599999428E0
2.469815641E2,-1.205999947E1,4.247999954E1,9.300000191E0
2.470415565E2,-1.181999969E1,4.302000046E1,9.000000000E0
2.471015491E2,-1.175999928E1,4.247999954E1,8.639999390E0
2.471615416E2,-1.097999954E1,4.313999939E1,8.639999390E0
2.472215347E2,-1.115999985E1,4.302000046E1,8.099999428E0
2.472815288E2,-1.061999989E1,4.355999756E1,8.340000153E0
2.473415232E2,-1.061999989E1,4.331999969E1,9.840000153E0
2.474015174E2,-9.539999962E0,4.271999741E1,8.760000229E0
2.474615118E2,-9.779999733E0,4.307999802E1,8.399999619E0
2.475215056E2,-8.880000114E0,4.331999969E1,7.739999771E0
2.475814982E2,-8.220000267E0,4.368000031E1,7.799999714E0
2.476414905E2,-7.980000019E0,4.355999756E1,8.159999847E0
2.477014830E2,-8.460000038E0,4.404000092E1,7.980000019E0
2.477614755E2,-8.460000038E0,4.373999786E1,6.899999619E0
2.478214680E2,-9.059999466E0,4.295999908E1,8.220000267E0
2.478814605E2,-9.479999542E0,4.307999802E1,7.139999866E0
2.479414531E2,-8.819999695E0,4.439999771E1,7.799999714E0
2.480014454E2,-8.819999695E0,4.307999802E1,8.279999733E0
2.480614377E2,-9.659999847E0,4.361999893E1,8.819999695E0
2.481214301E2,-9.059999466E0,4.350000000E1,9.539999962E0
2.481814227E2,-8.340000153E0,4.415999985E1,9.239999771E0
2.482414152E2,-5.639999866E0,4.391999817E1,8.819999695E0
2.483014078E2,-1.860000014E0,4.343999863E1,8.819999695E0
2.483614012E2,1.500000000E0,4.337999725E1,5.639999866E0
2.484213945E2,4.619999886E0,4.337999725E1,2.099999905E0
2.484813877E2,1.031999969E1,4.193999863E1,-1.379999995E0
2.485413807E2,1.673999977E1,3.809999847E1,-5.460000038E0
2.486013738E2,2.189999962E1,3.527999878E1,-7.980000019E0
2.486613661E2,2.723999977E1,3.293999863E1,-8.220000267E0
2.487213584E2,3.119999886E1,2.915999985E1,-5.279999733E0
2.487813509E2,3.425999832E1,2.687999916E1,-1.379999995E0
2.488413434E2,3.659999847E1,2.393999863E1,1.740000010E0
2.489013358E2,3.965999985E1,1.913999939E1,1.860000014E0
2.489613283E2,4.259999847E1,1.439999962E1,1.679999948E0
2.490213208E2,4.152000046E1,1.242000008E1,-3.119999886E0
2.490813131E2,4.007999802E1,1.481999969E1,-7.619999886E0
2.491413055E2,3.755999756E1,1.865999985E1,-7.859999657E0
2.492012980E2,3.384000015E1,2.453999901E1,-6.839999676E0
2.492612905E2,3.029999924E1,3.035999870E1,-4.739999771E0
2.493212830E2,2.735999870E1,3.275999832E1,-3.179999828E0
2.493812765E2,2.735999870E1,3.221999741E1,-8.579999924E0
2.494412709E2,3.011999893E1,2.573999977E1,-1.602000046E1
2.495012655E2,3.000000000E1,1.451999950E1,-2.615999985E1
2.495612600E2,2.376000023E1,-1.919999957E0,-3.552000046E1
2.496212545E2,1.338000011E1,-1.350000000E1,-3.900000000E1
2.496812482E2,1.740000010E0,-2.184000015E1,-3.959999847E1
2.497412408E2,-6.599999905E0,-2.405999947E1,-3.552000046E1
2.497912934E2,-9.899999619E0,-2.357999992E1,-3.497999954E1
2.498512860E2,-1.511999989E1,-2.226000023E1,-3.257999802E1
2.499112785E2,-2.057999992E1,-2.171999931E1,-2.807999992E1
2.499712710E2,-2.135999870E1,-2.160000038E1,-2.826000023E1
2.500312634E2,-1.200000000E1,-2.189999962E1,-3.527999878E1
2.500912558E2,-1.259999990E0,-2.015999985E1,-3.755999756E1
2.501512481E2,7.799999714E-1,-2.519999886E1,-3.443999863E1
2.502112406E2,2.519999981E0,-3.000000000E1,-3.029999924E1
2.502712330E2,1.500000000E0,-3.221999741E1,-2.801999855E1
2.503312256E2,1.379999995E0,-3.359999847E1,-2.621999931E1
2.503912181E2,-1.079999924E0,-3.402000046E1,-2.568000031E1
2.504512111E2,-1.799999952E0,-3.336000061E1,-2.555999947E1
2.505112051E2,-2.579999924E0,-3.347999954E1,-2.634000015E1
2.505711995E2,-1.500000000E0,-3.323999786E1,-2.634000015E1
2.506311938E2,-4.799999893E-1,-3.281999969E1,-2.700000000E1
2.506911881E2,-2.399999946E-1,-3.263999939E1,-2.837999916E1
2.507511820E2,7.199999690E-1,-3.245999908E1,-2.868000031E1
2.508111747E2,2.220000029E0,-3.053999901E1,-3.071999931E1
2.508711670E2,2.879999876E0,-2.915999985E1,-3.095999908E1
2.509311594E2,4.139999866E0,-2.873999977E1,-3.185999870E1
2.509911519E2,3.779999971E0,-2.789999962E1,-3.275999832E1
2.510511445E2,5.159999847E0,-2.735999870E1,-3.173999977E1
2.511111370E2,4.980000019E0,-2.634000015E1,-3.179999924E1
2.511711295E2,5.940000057E0,-2.526000023E1,-3.305999756E1
2.512311219E2,6.659999847E0,-2.387999916E1,-3.425999832E1
2.512911142E2,5.279999733E0,-2.021999931E1,-3.671999741E1
2.513511067E2,5.639999866E0,-1.481999969E1,-3.929999924E1
2.514110992E2,9.059999466E0,-6.420000076E0,-4.163999939E1
2.514710918E2,1.811999893E1,2.099999905E0,-3.821999741E1
2.515310843E2,2.723999977E1,1.085999966E1,-3.245999908E1
2.515910776E2,2.963999939E1,1.734000015E1,-2.645999908E1
2.516510707E2,3.077999878E1,2.303999901E1,-2.111999893E1
2.517110639E2,3.047999954E1,2.693999863E1,-1.559999943E1
2.517710570E2,2.742000008E1,3.173999977E1,-1.289999962E1
2.518310501E2,2.513999939E1,3.431999969E1,-1.175999928E1
2.518910424E2,2.255999947E1,3.509999847E1,-1.217999935E1
2.519510348E2,2.081999969E1,3.611999893E1,-1.242000008E1
2.520110273E2,1.943999863E1,3.641999817E1,-1.259999943E1
2.520710199E2,1.661999893E1,3.684000015E1,-1.469999981E1
2.521310123E2,1.277999973E1,3.797999954E1,-1.661999893E1
2.521910049E2,7.919999599E0,3.827999878E1,-1.835999870E1
2.522509973E2,7.919999599E0,3.875999832E1,-1.860000038E1
2.523109896E2,8.880000114E0,3.881999969E1,-1.769999886E1
2.523709820E2,1.080000019E1,3.720000076E1,-1.865999985E1
2.524309745E2,1.259999943E1,3.659999847E1,-1.853999901E1
2.524909671E2,1.493999958E1,3.468000031E1,-1.997999954E1
2.525509596E2,1.703999901E1,3.234000015E1,-2.129999924E1
2.526109530E2,1.979999924E1,2.987999916E1,-2.250000000E1
2.526709472E2,2.477999878E1,2.634000015E1,-2.142000008E1
2.527309418E2,3.107999992E1,2.111999893E1,-2.076000023E1
2.527909363E2,3.641999817E1,1.644000053E1,-1.607999992E1
2.528509308E2,3.761999893E1,1.547999954E1,-1.553999996E1
2.529109247E2,3.443999863E1,1.860000038E1,-1.776000023E1
2.529709173E2,3.450000000E1,1.860000038E1,-1.583999920E1
2.530309097E2,3.347999954E1,2.303999901E1,-1.547999954E1
2.530909023E2,3.035999870E1,2.676000023E1,-1.355999947E1
2.531508947E2,2.945999908E1,2.813999939E1,-1.457999992E1
2.532108871E2,2.831999969E1,2.321999931E1,-2.135999870E1
2.532708796E2,2.801999855E1,1.103999996E1,-2.981999969E1
2.533308720E2,2.027999878E1,-4.739999771E0,-3.647999954E1
2.533908643E2,9.779999733E0,-1.734000015E1,-3.750000000E1
2.534508568E2,-1.860000014E0,-2.321999931E1,-3.438000107E1
2.535108493E2,-8.699999809E0,-2.243999863E1,-3.288000107E1
2.535708419E2,-1.415999985E1,-2.142000008E1,-3.192000008E1
2.536308344E2,-1.673999977E1,-1.950000000E1,-3.197999954E1
2.536908275E2,-8.279999733E0,-1.769999886E1,-3.731999969E1
2.537508215E2,2.939999819E0,-1.565999985E1,-3.839999771E1
2.538108159E2,-1.679999948E0,-2.418000031E1,-3.407999802E1
2.538708101E2,-5.940000057E0,-3.077999878E1,-2.729999924E1
2.539308044E2,-9.359999657E0,-3.431999969E1,-2.135999870E1
2.539907982E2,-1.271999931E1,-3.521999741E1,-1.763999939E1
2.540507908E2,-1.734000015E1,-3.413999939E1,-1.517999935E1
2.541107831E2,-2.039999962E1,-3.450000000E1,-1.481999969E1
2.541707756E2,-2.093999863E1,-3.270000076E1,-1.523999977E1
2.542307681E2,-1.997999954E1,-3.288000107E1,-1.644000053E1
2.542907606E2,-1.835999870E1,-3.257999802E1,-1.763999939E1
2.543507532E2,-1.739999962E1,-3.275999832E1,-1.950000000E1
2.544107456E2,-1.668000031E1,-3.234000015E1,-2.063999939E1
2.544707381E2,-1.379999924E1,-3.209999847E1,-2.268000031E1
2.545307304E2,-1.169999981E1,-3.263999939E1,-2.357999992E1
2.545907229E2,-1.050000000E1,-3.204000092E1,-2.513999939E1
2.546507154E2,-9.420000076E0,-3.197999954E1,-2.555999947E1
2.547107080E2,-8.039999962E0,-3.209999847E1,-2.747999954E1
2.547707006E2,-5.219999790E0,-3.089999962E1,-2.873999977E1
2.548306940E2,-3.299999952E0,-2.843999863E1,-3.053999901E1
2.548906870E2,-1.919999957E0,-2.747999954E1,-3.179999924E1
2.549506802E2,2.039999962E0,-2.465999985E1,-3.402000046E1
2.550106734E2,6.359999657E0,-2.207999992E1,-3.359999847E1
2.550706664E2,1.217999935E1,-1.781999969E1,-3.431999969E1
2.551306587E2,2.045999908E1,-1.367999935E1,-3.425999832E1
2.551906512E2,2.561999893E1,-8.220000267E0,-3.221999741E1
2.552506437E2,2.531999969E1,-7.799999714E-1,-3.215999985E1
2.553106361E2,1.596000004E1,8.760000229E0,-3.707999802E1
2.553706286E2,3.299999952E0,1.865999985E1,-3.659999847E1
2.554306210E2,-2.759999990E0,2.789999962E1,-3.155999947E1
2.554906134E2,-2.999999821E-1,3.468000031E1,-2.460000038E1
2.555506058E2,-2.460000038E0,3.900000000E1,-1.794000053E1
2.556105983E2,-5.940000057E0,4.055999756E1,-1.235999966E1
2.556705908E2,-8.519999504E0,4.187999725E1,-7.259999752E0
2.557305834E2,-9.779999733E0,4.325999832E1,-4.739999771E0
2.557905759E2,-1.211999989E1,4.175999832E1,-3.000000000E0
2.558505694E2,-1.547999954E1,4.163999939E1,-5.399999619E-1
2.559105636E2,-1.637999916E1,4.127999878E1,1.740000010E0
2.559705580E2,-1.853999901E1,4.068000031E1,1.259999990E0
2.560305522E2,-1.835999870E1,4.007999802E1,1.379999995E0
2.560905465E2,-1.818000031E1,4.025999832E1,2.519999981E0
2.561505399E2,-1.703999901E1,4.073999786E1,2.460000038E0
2.562105324E2,-1.583999920E1,4.061999893E1,3.059999943E0
2.562705246E2,-1.451999950E1,4.175999832E1,2.460000038E0
2.563305172E2,-1.296000004E1,4.254000092E1,2.939999819E0
2.563905097E2,-1.253999996E1,4.247999954E1,2.220000029E0
2.564505022E2,-1.127999973E1,4.254000092E1,1.919999957E0
2.565104946E2,-1.103999996E1,4.223999786E1,1.620000005E0
2.565704874E2,-1.031999969E1,4.307999802E1,2.159999847E0
2.566304796E2,-1.080000019E1,4.265999985E1,1.559999943E0
2.566904721E2,-1.169999981E1,4.289999771E1,1.740000010E0
2.567504645E2,-1.223999977E1,4.241999817E1,1.979999900E0
2.568104570E2,-1.296000004E1,4.284000015E1,3.480000019E0
2.568704494E2,-1.350000000E1,4.259999847E1,4.079999924E0
2.569304424E2,-1.403999996E1,4.193999863E1,4.559999943E0
2.569904356E2,-1.271999931E1,4.223999786E1,3.359999895E0
2.570504149E2,-9.899999619E0,4.247999954E1,-9.599999785E-1
2.571104081E2,-7.679999828E0,4.175999832E1,-3.299999952E0
2.571704013E2,-3.599999905E0,4.193999863E1,-6.659999847E0
2.572303939E2,2.999999821E-1,4.025999832E1,-1.109999943E1
2.572903863E2,4.739999771E0,3.881999969E1,-1.529999924E1
2.573503788E2,8.039999962E0,3.611999893E1,-1.860000038E1
2.574103713E2,1.385999966E1,3.329999924E1,-2.069999886E1
2.574703637E2,1.961999893E1,2.873999977E1,-2.297999954E1
2.575303562E2,2.537999916E1,2.460000038E1,-2.189999962E1
2.575903488E2,3.185999870E1,2.045999908E1,-1.895999908E1
2.576503412E2,3.563999939E1,1.745999908E1,-1.619999886E1
2.577103336E2,3.450000000E1,1.877999878E1,-1.919999886E1
