"Time (s)","Pressure (hPa)"
1.428837922E2,1.021922607E3
1.429837801E2,1.021911133E3
1.430837680E2,1.021907715E3
1.431837562E2,1.021907715E3
1.432837443E2,1.021916504E3
1.433837326E2,1.021910889E3
1.434837208E2,1.021910889E3
1.435837090E2,1.021912109E3
1.436836972E2,1.021916992E3
1.437836853E2,1.021916992E3
1.438836735E2,1.021927979E3
1.439836615E2,1.021927979E3
1.440836493E2,1.021927979E3
1.441836372E2,1.021933594E3
1.442836252E2,1.021918457E3
1.443836132E2,1.021918457E3
1.444836012E2,1.021908936E3
1.445835892E2,1.021911621E3
1.446835772E2,1.021911621E3
1.447835652E2,1.021897461E3
1.448835531E2,1.021872070E3
1.449835411E2,1.021872070E3
1.450835289E2,1.021842285E3
1.451835168E2,1.021833252E3
1.452835049E2,1.021833252E3
1.453834932E2,1.021920654E3
1.454834814E2,1.021898682E3
1.455834696E2,1.021898682E3
1.456834578E2,1.021868896E3
1.457834461E2,1.021849121E3
1.458834343E2,1.021849121E3
1.459834225E2,1.021879639E3
1.460834107E2,1.022109619E3
1.461833986E2,1.022109619E3
1.462833865E2,1.021839111E3
1.463833745E2,1.021708496E3
1.464833627E2,1.021708496E3
1.465833509E2,1.021625244E3
1.466833391E2,1.021590576E3
1.467833273E2,1.021590576E3
1.468833156E2,1.021603027E3
1.469833038E2,1.021639404E3
1.470832920E2,1.021639404E3
1.471832801E2,1.021693115E3
1.472832682E2,1.021705078E3
1.473832563E2,1.021705078E3
1.474832446E2,1.021726807E3
1.475832328E2,1.021729736E3
1.476832210E2,1.021729736E3
1.477832092E2,1.021732910E3
1.478831974E2,1.021775146E3
1.479831857E2,1.021775146E3
1.480831739E2,1.021987305E3
1.481831621E2,1.021968018E3
1.482831500E2,1.021968018E3
1.483831379E2,1.021881104E3
1.484831259E2,1.021840576E3
1.485831141E2,1.021840576E3
1.486831023E2,1.021821289E3
1.487830905E2,1.021806885E3
1.488830787E2,1.021806885E3
1.489830669E2,1.021764648E3
1.490830550E2,1.021732178E3
1.491831905E2,1.021732178E3
1.492831786E2,1.021733398E3
1.493831666E2,1.021766357E3
1.494831544E2,1.021766357E3
1.495831424E2,1.021762207E3
1.496831304E2,1.021802002E3
1.497831184E2,1.021802002E3
1.498831064E2,1.022060547E3
1.499830944E2,1.022092041E3
1.500830824E2,1.022092041E3
1.501830703E2,1.021760498E3
1.502830583E2,1.021676025E3
1.503830463E2,1.021676025E3
1.504830342E2,1.021589111E3
1.505830220E2,1.021586670E3
1.506830103E2,1.021586670E3
1.507829985E2,1.021609131E3
1.508829867E2,1.021619629E3
1.509829749E2,1.021619629E3
1.510829631E2,1.021638428E3
1.511829514E2,1.021678223E3
1.512829396E2,1.021678223E3
1.513829278E2,1.021691406E3
1.514829158E2,1.021821045E3
1.515829037E2,1.021821045E3
1.516828916E2,1.021922119E3
1.517828798E2,1.021910645E3
1.518828681E2,1.021910645E3
1.519828563E2,1.021885254E3
1.520828445E2,1.021795654E3
1.521828327E2,1.021795654E3
1.522828209E2,1.021758057E3
1.523828091E2,1.021758789E3
1.524827973E2,1.021758789E3
1.525827854E2,1.021754150E3
1.526827735E2,1.021790527E3
1.527827617E2,1.021790527E3
1.528827499E2,1.021808838E3
1.529827381E2,1.021817383E3
1.530827263E2,1.021817383E3
1.531827145E2,1.021818115E3
1.532827028E2,1.021816895E3
1.533826910E2,1.021816895E3
1.534826792E2,1.021811035E3
1.535826674E2,1.021806152E3
1.536826552E2,1.021806152E3
