,Heart Rate,Time
1356,75,02:39:44
1357,68,02:39:49
1358,69,02:39:54
1359,64,02:39:59
1360,70,02:40:04
1361,73,02:40:09
1362,67,02:40:14
1363,68,02:40:19
1364,70,02:40:24
1365,71,02:40:29
1366,73,02:40:34
1367,74,02:40:39
1368,72,02:40:44
1369,73,02:40:54
1370,74,02:40:59
1371,77,02:41:04
1372,71,02:41:09
1373,76,02:41:14
1374,69,02:41:19
1375,71,02:41:24
1376,76,02:41:29
1377,71,02:41:34
1378,72,02:41:49
1379,72,02:42:04
1380,74,02:42:09
1381,73,02:42:14
1382,73,02:42:20
1383,74,02:42:25
1384,78,02:42:30
1385,83,02:42:35
1386,72,02:42:40
1387,70,02:42:55
1388,69,02:43:00
1389,72,02:43:05
1390,72,02:43:10
1391,71,02:43:20
1392,70,02:43:25
1393,71,02:43:35
1394,70,02:43:40
1395,71,02:43:45
1396,70,02:43:50
1397,69,02:43:55
1398,72,02:44:00
1399,71,02:44:05
1400,72,02:44:15
1401,70,02:44:25
1402,73,02:44:30
1403,74,02:44:35
1404,77,02:44:40
1405,75,02:44:45
1406,71,02:44:50
1407,72,02:44:55
1408,73,02:45:01
1409,75,02:45:06
1410,70,02:45:11
1411,69,02:45:16
1412,71,02:45:21
1413,75,02:45:26
1414,70,02:45:31
1415,71,02:45:36
1416,69,02:45:41
1417,71,02:45:46
1418,71,02:45:51
1419,74,02:45:56
1420,73,02:46:01
1421,71,02:46:06
1422,72,02:46:11
1423,74,02:46:16
1424,72,02:46:21
1425,73,02:46:26
1426,70,02:46:31
1427,72,02:46:36
1428,71,02:46:51
1429,74,02:46:56
1430,75,02:47:01
1431,76,02:47:06
1432,78,02:47:11
1433,77,02:47:16
1434,78,02:47:21
1435,79,02:47:28
1436,70,02:47:33
1437,73,02:47:38
1438,66,02:47:43
1439,67,02:47:48
1440,76,02:47:53
1441,75,02:48:03
1442,76,02:48:08
1443,73,02:48:13
1444,75,02:48:18
1445,75,02:48:23
1446,75,02:48:33
1447,72,02:48:38
1448,74,02:48:48
1449,74,02:49:03
1450,74,02:49:18
1451,74,02:49:33
1452,73,02:49:43
1453,73,02:49:58
1454,74,02:50:13
1455,73,02:50:18
1456,73,02:50:33
1457,73,02:50:43
1458,73,02:50:48
1459,73,02:51:03
1460,73,02:51:05
1461,73,02:51:20
1462,73,02:51:35
1463,73,02:51:40
1464,73,02:51:55
1465,73,02:52:10
1466,72,02:52:15
1467,72,02:52:30
1468,72,02:52:35
1469,72,02:52:50
1470,79,02:52:55
1471,78,02:53:05
1472,77,02:53:10
1473,77,02:53:15
1474,76,02:53:20
1475,76,02:53:25
1476,75,02:53:40
1477,74,02:53:45
1478,74,02:53:55
1479,73,02:54:05
1480,74,02:54:10
1481,77,02:54:25
1482,76,02:54:30
1483,75,02:54:35
1484,76,02:54:40
1485,75,02:54:45
1486,74,02:54:50
1487,74,02:54:57
1488,73,02:55:07
1489,72,02:55:12
1490,73,02:55:22
1491,73,02:55:37
1492,74,02:55:42
1493,72,02:55:47
1494,73,02:55:57
1495,76,02:56:12
1496,77,02:56:17
1497,71,02:56:22
1498,72,02:56:37
1499,74,02:56:52
1500,76,02:56:57
1501,71,02:57:02
1502,72,02:57:07
1503,73,02:57:17
1504,72,02:57:27
1505,72,02:57:32
1506,72,02:57:37
1507,77,02:57:47
1508,79,02:57:52
1509,72,02:57:57
1510,72,02:58:02
1511,69,02:58:07
1512,66,02:58:12
1513,67,02:58:17
1514,70,02:58:24
1515,74,02:58:29
1516,71,02:58:34
1517,71,02:58:39
1518,67,02:58:49
1519,68,02:58:59
1520,70,02:59:09
1521,71,02:59:14
1522,69,02:59:24
1523,72,02:59:29
1524,70,02:59:34
1525,68,02:59:39
1526,69,02:59:44
1527,68,02:59:49
1528,70,02:59:59
1529,69,03:00:14
1530,71,03:00:19
1531,72,03:00:24
1532,74,03:00:29
1533,74,03:00:34
1534,68,03:00:39
1535,71,03:00:54
1536,67,03:00:59
1537,69,03:01:04
1538,71,03:01:09
1539,71,03:01:14
1540,70,03:01:24
1541,71,03:01:31
1542,68,03:01:36
1543,64,03:01:46
1544,66,03:01:51
1545,69,03:01:56
1546,71,03:02:01
1547,72,03:02:06
1548,71,03:02:11
1549,70,03:02:16
1550,74,03:02:21
1551,67,03:02:26
1552,68,03:02:31
1553,69,03:02:41
1554,71,03:02:51
1555,70,03:03:01
1556,70,03:03:06
1557,67,03:03:11
1558,68,03:03:16
1559,69,03:03:21
1560,72,03:03:31
1561,68,03:03:36
1562,71,03:03:41
1563,72,03:03:46
1564,74,03:03:51
1565,70,03:04:01
1566,71,03:04:11
1567,73,03:04:26
1568,73,03:04:27
1569,72,03:04:32
1570,69,03:04:37
1571,67,03:04:42
1572,68,03:04:47
1573,69,03:04:52
1574,71,03:04:57
1575,68,03:05:02
1576,70,03:05:07
1577,70,03:05:12
1578,71,03:05:17
1579,70,03:05:22
1580,72,03:05:32
1581,70,03:05:37
1582,69,03:05:42
1583,70,03:05:57
1584,71,03:06:02
1585,72,03:06:12
1586,73,03:06:17
1587,72,03:06:22
1588,74,03:06:27
1589,69,03:06:32
1590,73,03:06:37
1591,72,03:06:42
1592,73,03:06:47
1593,70,03:06:52
1594,69,03:06:57
1595,70,03:07:04
1596,71,03:07:09
1597,70,03:07:14
1598,71,03:07:19
1599,73,03:07:24
1600,74,03:07:29
1601,77,03:07:34
1602,76,03:07:39
1603,77,03:07:44
1604,78,03:07:49
1605,73,03:07:54
1606,71,03:07:59
1607,70,03:08:09
1608,71,03:08:19
1609,69,03:08:24
1610,71,03:08:34
1611,69,03:08:39
1612,68,03:08:44
1613,70,03:08:49
1614,75,03:08:54
1615,79,03:08:59
1616,77,03:09:04
1617,76,03:09:14
1618,76,03:09:29
1619,80,03:09:39
1620,79,03:09:49
1621,84,03:09:54
1622,74,03:10:00
1623,70,03:10:05
1624,67,03:10:10
1625,66,03:10:15
1626,67,03:10:20
1627,69,03:10:25
1628,72,03:10:30
1629,74,03:10:35
1630,72,03:10:40
1631,73,03:10:55
1632,72,03:11:05
1633,74,03:11:15
1634,79,03:11:20
1635,73,03:11:25
1636,74,03:11:30
1637,72,03:11:35
1638,71,03:11:40
1639,70,03:11:45
1640,70,03:11:50
1641,69,03:11:55
1642,67,03:12:10
1643,72,03:12:15
1644,69,03:12:20
1645,68,03:12:25
1646,70,03:12:30
1647,71,03:12:35
1648,72,03:12:40
1649,72,03:12:47
1650,75,03:12:52
1651,73,03:12:57
1652,70,03:13:02
1653,69,03:13:07
1654,73,03:13:12
1655,71,03:13:22
1656,75,03:13:27
1657,71,03:13:32
1658,70,03:13:37
1659,70,03:13:42
1660,83,03:13:57
1661,76,03:14:07
1662,75,03:14:12
1663,71,03:14:17
1664,69,03:14:22
1665,71,03:14:27
1666,68,03:14:32
1667,70,03:14:37
1668,74,03:14:42
1669,70,03:14:52
1670,69,03:14:57
1671,70,03:15:02
1672,72,03:15:07
1673,68,03:15:12
1674,68,03:15:17
1675,68,03:15:23
1676,73,03:15:28
1677,78,03:15:33
1678,77,03:15:43
1679,76,03:15:53
1680,75,03:16:03
1681,74,03:16:08
1682,74,03:16:13
1683,72,03:16:28
1684,72,03:16:43
1685,72,03:16:58
1686,72,03:17:03
1687,72,03:17:08
1688,72,03:17:13
1689,71,03:17:23
1690,71,03:17:28
1691,71,03:17:33
1692,71,03:17:48
1693,71,03:18:03
1694,71,03:18:18
1695,71,03:18:28
1696,71,03:18:43
1697,72,03:18:48
1698,72,03:18:53
1699,71,03:18:58
1700,71,03:19:03
1701,71,03:19:08
1702,71,03:19:15
1703,70,03:19:25
1704,69,03:19:40
1705,71,03:19:45
1706,71,03:19:50
1707,73,03:20:00
1708,73,03:20:05
1709,73,03:20:10
1710,72,03:20:15
1711,72,03:20:20
1712,72,03:20:35
1713,73,03:20:40
1714,74,03:20:50
1715,73,03:20:55
1716,72,03:21:05
1717,72,03:21:10
1718,72,03:21:15
1719,72,03:21:30
1720,72,03:21:45
1721,73,03:21:55
1722,73,03:22:00
1723,73,03:22:15
1724,73,03:22:25
1725,72,03:22:30
1726,71,03:22:35
1727,72,03:22:50
1728,73,03:23:05
1729,73,03:23:07
1730,67,03:23:12
1731,67,03:23:17
1732,65,03:23:27
1733,66,03:23:32
1734,67,03:23:37
1735,70,03:23:42
1736,73,03:23:47
1737,66,03:23:52
1738,67,03:23:57
1739,68,03:24:02
1740,70,03:24:07
1741,71,03:24:17
1742,71,03:24:32
1743,72,03:24:42
1744,73,03:24:47
1745,71,03:24:57
1746,71,03:25:12
1747,69,03:25:17
1748,70,03:25:22
1749,71,03:25:32
1750,72,03:25:37
1751,73,03:25:42
1752,73,03:25:47
1753,72,03:25:57
1754,69,03:26:07
1755,68,03:26:12
1756,68,03:26:19
1757,69,03:26:24
1758,71,03:26:29
1759,72,03:26:34
1760,71,03:26:39
1761,70,03:26:49
1762,71,03:26:54
1763,70,03:26:59
1764,71,03:27:09
1765,71,03:27:14
1766,70,03:27:19
1767,70,03:27:24
1768,71,03:27:29
1769,72,03:27:39
1770,71,03:27:44
1771,69,03:27:49
1772,70,03:27:54
1773,72,03:27:59
1774,70,03:28:09
1775,71,03:28:24
1776,74,03:28:34
1777,75,03:28:39
1778,72,03:28:44
1779,72,03:28:49
1780,71,03:28:59
1781,70,03:29:14
1782,71,03:29:19
1783,72,03:29:26
1784,73,03:29:31
1785,73,03:29:36
1786,84,03:29:51
1787,86,03:29:56
1788,90,03:30:11
1789,95,03:30:16
1790,88,03:30:21
1791,74,03:30:26
1792,68,03:30:31
1793,73,03:30:36
1794,74,03:30:41
1795,71,03:30:46
1796,69,03:30:51
1797,72,03:30:56
1798,68,03:31:01
1799,69,03:31:06
1800,70,03:31:21
1801,70,03:31:36
1802,69,03:31:41
1803,67,03:31:46
1804,69,03:31:51
1805,72,03:32:01
1806,71,03:32:06
1807,74,03:32:11
1808,75,03:32:17
1809,76,03:32:22
1810,74,03:32:27
1811,74,03:32:32
1812,67,03:32:37
1813,68,03:32:47
1814,70,03:32:52
1815,71,03:32:57
1816,68,03:33:07
1817,71,03:33:12
1818,72,03:33:17
1819,74,03:33:22
1820,72,03:33:27
1821,74,03:33:42
1822,75,03:33:52
1823,69,03:33:57
1824,70,03:34:02
1825,62,03:34:07
1826,65,03:34:12
1827,67,03:34:17
1828,68,03:34:22
1829,72,03:34:27
1830,74,03:34:32
1831,72,03:34:42
1832,73,03:34:47
1833,76,03:34:57
1834,70,03:35:07
1835,68,03:35:14
1836,71,03:35:29
1837,72,03:35:34
1838,74,03:35:39
1839,71,03:35:44
1840,69,03:35:49
1841,68,03:35:54
1842,67,03:35:59
1843,69,03:36:04
1844,68,03:36:09
1845,70,03:36:14
1846,74,03:36:19
1847,72,03:36:24
1848,71,03:36:34
1849,70,03:36:39
1850,72,03:36:44
1851,73,03:36:49
1852,72,03:36:59
1853,74,03:37:14
1854,75,03:37:19
1855,72,03:37:24
1856,71,03:37:29
1857,72,03:37:39
1858,74,03:37:44
1859,72,03:37:49
1860,70,03:37:54
1861,68,03:37:59
1862,68,03:38:05
1863,69,03:38:10
1864,71,03:38:15
1865,73,03:38:25
1866,74,03:38:40
1867,70,03:38:50
1868,71,03:38:55
1869,70,03:39:00
1870,70,03:39:15
1871,72,03:39:25
1872,73,03:39:30
1873,72,03:39:35
1874,70,03:39:40
1875,72,03:39:45
1876,73,03:39:55
1877,71,03:40:00
1878,72,03:40:05
1879,71,03:40:10
1880,72,03:40:15
1881,73,03:40:25
1882,74,03:40:35
1883,73,03:40:40
1884,74,03:40:45
1885,72,03:40:50
1886,71,03:40:55
1887,72,03:41:05
1888,73,03:41:15
1889,72,03:41:22
1890,73,03:41:27
1891,75,03:41:37
1892,76,03:41:42
1893,73,03:41:47
1894,72,03:41:52
1895,72,03:42:02
1896,72,03:42:12
1897,73,03:42:17
1898,73,03:42:22
1899,74,03:42:37
1900,73,03:42:47
1901,72,03:42:52
1902,72,03:43:07
1903,73,03:43:12
1904,74,03:43:17
1905,73,03:43:27
1906,74,03:43:32
1907,73,03:43:47
1908,72,03:44:02
1909,72,03:44:07
1910,73,03:44:12
1911,74,03:44:22
1912,77,03:44:27
1913,74,03:44:32
1914,73,03:44:37
1915,72,03:44:42
1916,73,03:44:49
1917,71,03:44:54
1918,71,03:45:04
1919,72,03:45:14
1920,72,03:45:29
1921,73,03:45:34
1922,73,03:45:49
1923,73,03:45:54
1924,73,03:45:59
1925,73,03:46:14
1926,74,03:46:19
1927,73,03:46:24
1928,73,03:46:29
1929,73,03:46:34
1930,73,03:46:49
1931,73,03:46:54
1932,73,03:47:04
1933,73,03:47:09
1934,73,03:47:14
1935,73,03:47:19
1936,73,03:47:34
1937,72,03:47:44
1938,73,03:47:54
1939,73,03:47:59
1940,73,03:48:04
1941,72,03:48:19
1942,72,03:48:34
1943,72,03:48:36
1944,72,03:48:41
1945,72,03:48:46
1946,73,03:48:51
1947,72,03:48:56
1948,72,03:49:01
1949,72,03:49:11
1950,73,03:49:16
1951,73,03:49:31
1952,72,03:49:46
1953,73,03:49:51
1954,74,03:50:06
1955,73,03:50:21
1956,74,03:50:31
1957,74,03:50:46
1958,75,03:50:51
1959,74,03:50:56
1960,74,03:51:11
1961,75,03:51:16
1962,74,03:51:26
1963,74,03:51:31
1964,74,03:51:36
1965,74,03:51:41
1966,74,03:51:46
1967,73,03:51:51
1968,73,03:51:56
1969,74,03:52:11
1970,74,03:52:13
1971,88,03:52:18
1972,93,03:52:23
1973,87,03:52:28
1974,81,03:52:43
1975,73,03:52:48
1976,66,03:52:58
1977,65,03:53:03
1978,64,03:53:08
1979,64,03:53:13
1980,68,03:53:23
1981,71,03:53:28
1982,68,03:53:33
1983,69,03:53:48
1984,71,03:53:53
1985,71,03:53:58
1986,78,03:54:08
1987,77,03:54:18
1988,77,03:54:33
1989,77,03:54:48
1990,77,03:55:03
1991,77,03:55:18
1992,77,03:55:23
1993,77,03:55:38
1994,76,03:55:48
1995,76,03:56:03
1996,76,03:56:05
1997,76,03:56:20
1998,76,03:56:35
1999,76,03:56:40
2000,76,03:56:45
2001,76,03:57:00
2002,75,03:57:15
2003,74,03:57:20
2004,74,03:57:35
2005,74,03:57:50
2006,74,03:58:05
2007,74,03:58:20
2008,74,03:58:35
2009,74,03:58:50
2010,74,03:59:05
2011,74,03:59:20
2012,74,03:59:35
2013,74,03:59:50
2014,74,04:00:05
2015,76,04:00:10
2016,78,04:00:15
2017,78,04:00:30
2018,79,04:00:40
2019,77,04:00:45
2020,76,04:00:55
2021,76,04:01:10
2022,76,04:01:25
2023,76,04:01:28
2024,76,04:01:43
2025,76,04:01:58
2026,75,04:02:03
2027,75,04:02:18
2028,75,04:02:33
2029,75,04:02:48
2030,75,04:03:03
2031,75,04:03:18
2032,75,04:03:33
2033,75,04:03:48
2034,75,04:04:03
2035,75,04:04:08
2036,75,04:04:13
2037,74,04:04:18
2038,73,04:04:33
2039,73,04:04:38
2040,73,04:04:53
2041,73,04:05:08
2042,73,04:05:23
2043,73,04:05:33
2044,73,04:05:48
2045,73,04:06:03
2046,73,04:06:18
2047,73,04:06:33
2048,73,04:06:48
2049,69,04:06:58
2050,67,04:07:06
2051,66,04:07:21
2052,67,04:07:36
2053,71,04:07:41
2054,70,04:07:51
2055,69,04:07:56
2056,70,04:08:01
2057,70,04:08:06
2058,69,04:08:11
2059,69,04:08:26
2060,67,04:08:31
2061,65,04:08:36
2062,68,04:08:41
2063,65,04:08:46
2064,65,04:08:51
2065,62,04:08:56
2066,64,04:09:01
2067,65,04:09:11
2068,66,04:09:21
2069,65,04:09:26
2070,68,04:09:31
2071,71,04:09:36
2072,68,04:09:41
2073,68,04:09:56
2074,69,04:10:01
2075,70,04:10:06
2076,70,04:10:11
2077,70,04:10:18
2078,71,04:10:23
2079,92,04:10:28
2080,82,04:10:33
2081,77,04:10:38
2082,74,04:10:43
2083,73,04:10:48
2084,72,04:10:53
2085,72,04:10:58
2086,71,04:11:03
2087,70,04:11:08
2088,69,04:11:13
2089,68,04:11:18
2090,67,04:11:23
2091,67,04:11:28
2092,65,04:11:33
2093,67,04:11:38
2094,62,04:11:43
2095,63,04:11:53
2096,63,04:11:58
2097,67,04:12:08
2098,69,04:12:23
2099,68,04:12:28
2100,69,04:12:38
2101,70,04:12:45
2102,68,04:12:50
2103,69,04:12:55
2104,67,04:13:00
2105,68,04:13:15
2106,69,04:13:20
2107,68,04:13:25
2108,69,04:13:30
2109,73,04:13:35
2110,73,04:13:50
2111,73,04:14:05
2112,73,04:14:20
2113,73,04:14:30
2114,73,04:14:35
2115,73,04:14:40
2116,73,04:14:55
2117,73,04:15:05
2118,73,04:15:20
2119,73,04:15:35
2120,73,04:15:50
2121,73,04:16:05
2122,73,04:16:20
2123,73,04:16:35
2124,73,04:16:50
2125,73,04:17:05
2126,73,04:17:20
2127,73,04:17:35
2128,73,04:17:37
2129,73,04:17:52
2130,73,04:18:07
2131,72,04:18:22
2132,72,04:18:37
2133,72,04:18:47
2134,72,04:19:02
2135,72,04:19:17
2136,72,04:19:22
2137,72,04:19:27
2138,72,04:19:42
2139,72,04:19:57
2140,72,04:20:12
2141,72,04:20:27
2142,72,04:20:42
2143,72,04:20:57
2144,72,04:21:12
2145,72,04:21:27
2146,72,04:21:42
2147,72,04:21:57
2148,71,04:22:07
2149,72,04:22:12
2150,71,04:22:17
2151,70,04:22:32
2152,70,04:22:47
2153,71,04:23:02
2154,73,04:23:07
2155,73,04:23:15
2156,72,04:23:20
2157,72,04:23:35
2158,72,04:23:50
2159,72,04:24:05
2160,72,04:24:20
2161,72,04:24:35
2162,72,04:24:50
2163,72,04:25:05
2164,72,04:25:20
2165,72,04:25:35
2166,72,04:25:50
2167,72,04:26:05
2168,72,04:26:20
2169,72,04:26:35
2170,73,04:26:40
2171,70,04:26:45
2172,68,04:26:50
2173,67,04:26:55
2174,68,04:27:05
2175,67,04:27:10
2176,67,04:27:15
2177,66,04:27:20
2178,66,04:27:35
2179,66,04:27:50
2180,66,04:28:05
2181,66,04:28:20
2182,66,04:28:23
2183,67,04:28:28
2184,65,04:28:38
2185,65,04:28:53
2186,64,04:29:03
2187,65,04:29:08
2188,65,04:29:23
2189,62,04:29:28
2190,63,04:29:33
2191,62,04:29:38
2192,67,04:29:43
2193,68,04:29:48
2194,68,04:29:53
2195,66,04:29:58
2196,68,04:30:03
2197,65,04:30:08
2198,67,04:30:13
2199,68,04:30:18
2200,65,04:30:28
2201,65,04:30:33
2202,66,04:30:38
2203,66,04:30:43
2204,68,04:30:48
2205,68,04:30:53
2206,64,04:30:58
2207,67,04:31:03
2208,67,04:31:08
2209,69,04:31:15
2210,66,04:31:20
2211,67,04:31:30
2212,69,04:31:35
2213,67,04:31:40
2214,69,04:31:50
2215,70,04:31:55
2216,71,04:32:05
2217,74,04:32:10
2218,71,04:32:15
2219,67,04:32:20
2220,64,04:32:25
2221,66,04:32:30
2222,67,04:32:35
2223,68,04:32:40
2224,65,04:32:45
2225,66,04:32:50
2226,67,04:32:55
2227,64,04:33:05
2228,62,04:33:10
2229,62,04:33:15
2230,64,04:33:20
2231,65,04:33:35
2232,77,04:33:40
2233,75,04:33:50
2234,74,04:33:55
2235,72,04:34:01
2236,69,04:34:06
2237,68,04:34:11
2238,71,04:34:16
2239,70,04:34:21
2240,68,04:34:26
2241,64,04:34:31
2242,65,04:34:36
2243,68,04:34:41
2244,69,04:34:46
2245,69,04:34:51
2246,68,04:34:56
2247,65,04:35:01
2248,67,04:35:06
2249,66,04:35:11
2250,65,04:35:16
2251,66,04:35:21
2252,67,04:35:26
2253,70,04:35:31
2254,70,04:35:46
2255,69,04:35:51
2256,66,04:35:56
2257,64,04:36:01
2258,63,04:36:06
2259,66,04:36:11
2260,72,04:36:16
2261,71,04:36:26
2262,70,04:36:33
2263,69,04:36:38
2264,66,04:36:43
2265,66,04:36:58
2266,67,04:37:03
2267,67,04:37:08
2268,68,04:37:13
2269,67,04:37:18
2270,67,04:37:23
2271,67,04:37:33
2272,68,04:37:38
2273,67,04:37:43
2274,67,04:37:48
2275,67,04:37:53
2276,66,04:37:58
2277,66,04:38:13
2278,66,04:38:28
2279,66,04:38:43
2280,66,04:38:58
2281,66,04:39:13
2282,66,04:39:28
2283,66,04:39:43
2284,66,04:39:58
2285,66,04:40:13
2286,66,04:40:28
2287,66,04:40:43
2288,66,04:40:58
2289,66,04:41:00
2290,66,04:41:15
2291,66,04:41:30
2292,66,04:41:45
2293,66,04:42:00
2294,66,04:42:15
2295,67,04:42:20
2296,67,04:42:35
2297,67,04:42:50
2298,67,04:43:05
2299,67,04:43:20
2300,67,04:43:30
2301,67,04:43:45
2302,67,04:44:00
2303,67,04:44:15
2304,67,04:44:30
2305,67,04:44:35
2306,67,04:44:50
2307,67,04:45:05
2308,67,04:45:20
2309,67,04:45:35
2310,67,04:45:50
2311,67,04:46:05
2312,67,04:46:20
2313,67,04:46:35
2314,67,04:46:50
2315,67,04:47:05
2316,67,04:47:08
2317,67,04:47:23
2318,68,04:47:38
2319,68,04:47:43
2320,68,04:47:58
2321,68,04:48:13
2322,68,04:48:28
2323,68,04:48:38
2324,68,04:48:53
2325,68,04:49:08
2326,68,04:49:23
2327,68,04:49:38
2328,68,04:49:53
2329,68,04:50:08
2330,68,04:50:18
2331,68,04:50:23
2332,68,04:50:38
2333,68,04:50:53
2334,68,04:51:08
2335,92,04:51:18
2336,82,04:51:23
2337,80,04:51:28
2338,78,04:51:33
2339,75,04:51:41
2340,74,04:51:46
2341,72,04:51:51
2342,71,04:51:56
2343,70,04:52:01
2344,70,04:52:06
2345,71,04:52:11
2346,72,04:52:16
2347,71,04:52:21
2348,71,04:52:31
2349,71,04:52:36
2350,71,04:52:41
2351,71,04:52:46
2352,72,04:52:51
2353,73,04:52:56
2354,74,04:53:01
2355,72,04:53:06
2356,71,04:53:11
2357,70,04:53:21
2358,70,04:53:36
2359,73,04:53:46
2360,72,04:53:51
2361,71,04:53:56
2362,70,04:54:11
2363,70,04:54:26
2364,70,04:54:31
2365,70,04:54:36
2366,71,04:54:42
2367,71,04:54:47
2368,69,04:54:52
2369,68,04:54:57
2370,67,04:55:07
2371,68,04:55:12
2372,70,04:55:17
2373,69,04:55:22
2374,69,04:55:27
2375,85,04:55:42
2376,82,04:55:47
2377,81,04:55:52
2378,80,04:55:57
2379,80,04:56:07
2380,80,04:56:12
2381,80,04:56:17
2382,80,04:56:22
2383,80,04:56:37
2384,80,04:56:52
2385,80,04:57:07
2386,80,04:57:12
2387,79,04:57:17
2388,78,04:57:22
2389,76,04:57:27
2390,75,04:57:32
2391,75,04:57:39
2392,74,04:57:44
2393,74,04:57:59
2394,74,04:58:14
2395,72,04:58:19
2396,72,04:58:34
2397,72,04:58:49
2398,72,04:59:04
2399,72,04:59:19
2400,70,04:59:34
2401,70,04:59:39
2402,70,04:59:54
2403,70,05:00:09
2404,70,05:00:24
2405,70,05:00:39
2406,70,05:00:54
2407,70,05:01:04
2408,70,05:01:09
2409,70,05:01:19
2410,69,05:01:24
2411,69,05:01:29
2412,69,05:01:44
2413,69,05:01:59
2414,69,05:02:14
2415,69,05:02:24
2416,69,05:02:39
2417,69,05:02:54
2418,69,05:02:57
2419,69,05:03:02
2420,68,05:03:07
2421,67,05:03:12
2422,67,05:03:17
2423,67,05:03:32
2424,67,05:03:47
2425,67,05:04:02
2426,68,05:04:17
2427,67,05:04:22
2428,67,05:04:37
2429,67,05:04:52
2430,67,05:05:07
2431,67,05:05:22
2432,67,05:05:37
2433,68,05:05:47
2434,68,05:06:02
2435,68,05:06:17
2436,68,05:06:32
2437,68,05:06:47
2438,67,05:06:52
2439,67,05:06:57
2440,67,05:07:12
2441,68,05:07:17
2442,68,05:07:32
2443,67,05:07:42
2444,68,05:07:52
2445,68,05:08:00
2446,68,05:08:05
2447,68,05:08:10
2448,68,05:08:25
2449,68,05:08:40
2450,68,05:08:55
2451,68,05:09:10
2452,68,05:09:25
2453,68,05:09:40
2454,67,05:09:50
2455,67,05:09:55
2456,68,05:10:00
2457,68,05:10:15
2458,68,05:10:30
2459,68,05:10:45
2460,68,05:11:00
2461,68,05:11:15
2462,69,05:11:20
2463,70,05:11:25
2464,66,05:11:30
2465,67,05:11:35
2466,68,05:11:40
2467,69,05:11:50
2468,72,05:11:55
2469,73,05:12:00
2470,73,05:12:05
2471,73,05:12:20
2472,73,05:12:22
2473,73,05:12:37
2474,77,05:12:52
2475,76,05:12:57
2476,76,05:13:12
2477,76,05:13:27
2478,76,05:13:42
2479,76,05:13:57
2480,76,05:14:12
2481,76,05:14:27
2482,76,05:14:42
2483,78,05:14:57
2484,83,05:15:02
2485,83,05:15:07
2486,83,05:15:22
2487,83,05:15:37
2488,83,05:15:52
2489,83,05:16:02
2490,83,05:16:17
2491,83,05:16:32
2492,79,05:16:47
2493,79,05:17:02
2494,79,05:17:17
2495,79,05:17:32
2496,79,05:17:47
2497,79,05:18:02
2498,79,05:18:12
2499,79,05:18:20
2500,82,05:18:25
2501,82,05:18:40
2502,71,05:18:45
2503,67,05:18:55
2504,67,05:19:00
2505,68,05:19:15
2506,68,05:19:30
2507,68,05:19:45
2508,68,05:20:00
2509,69,05:20:10
2510,69,05:20:25
2511,71,05:20:40
2512,75,05:20:45
2513,73,05:20:50
2514,73,05:20:55
2515,73,05:21:05
2516,69,05:21:10
2517,69,05:21:15
2518,69,05:21:30
2519,69,05:21:45
2520,69,05:22:00
2521,71,05:22:10
2522,71,05:22:15
2523,70,05:22:30
2524,70,05:22:45
2525,70,05:22:48
2526,70,05:22:53
2527,70,05:22:58
2528,70,05:23:08
2529,70,05:23:13
2530,67,05:23:18
2531,68,05:23:33
2532,68,05:23:48
2533,68,05:24:03
2534,68,05:24:18
2535,69,05:24:28
2536,69,05:24:33
2537,69,05:24:38
2538,71,05:24:48
2539,70,05:24:53
2540,68,05:24:58
2541,68,05:25:13
2542,70,05:25:23
2543,70,05:25:38
2544,69,05:25:43
2545,63,05:25:48
2546,63,05:26:03
2547,65,05:26:08
2548,67,05:26:13
2549,69,05:26:18
2550,71,05:26:23
2551,70,05:26:28
2552,70,05:26:35
2553,70,05:26:50
2554,72,05:27:00
2555,68,05:27:05
2556,71,05:27:10
2557,76,05:27:15
2558,72,05:27:20
2559,71,05:27:25
2560,70,05:27:30
2561,66,05:27:35
2562,67,05:27:40
2563,71,05:27:55
2564,69,05:28:00
2565,71,05:28:05
2566,70,05:28:10
2567,69,05:28:15
2568,70,05:28:20
2569,70,05:28:25
2570,69,05:28:40
2571,85,05:28:45
2572,87,05:28:50
2573,87,05:29:05
2574,80,05:29:10
2575,77,05:29:15
2576,72,05:29:20
2577,71,05:29:26
2578,70,05:29:41
2579,70,05:29:46
2580,65,05:29:51
2581,65,05:29:56
2582,65,05:30:11
2583,66,05:30:21
2584,67,05:30:26
2585,67,05:30:41
2586,67,05:30:51
2587,67,05:31:01
2588,67,05:31:06
2589,67,05:31:21
2590,66,05:31:36
2591,64,05:31:46
2592,64,05:31:51
2593,63,05:31:56
2594,65,05:32:06
2595,66,05:32:11
2596,67,05:32:16
2597,67,05:32:21
2598,68,05:32:26
2599,69,05:32:36
2600,68,05:32:41
2601,69,05:32:46
2602,68,05:32:51
2603,69,05:32:56
2604,69,05:33:03
2605,70,05:33:18
2606,69,05:33:28
2607,68,05:33:33
2608,67,05:33:38
2609,67,05:33:48
2610,67,05:33:53
2611,67,05:34:08
2612,67,05:34:13
2613,66,05:34:18
2614,65,05:34:23
2615,65,05:34:33
2616,65,05:34:48
2617,66,05:34:53
2618,67,05:34:58
2619,67,05:35:13
2620,67,05:35:28
2621,65,05:35:43
2622,65,05:35:48
2623,66,05:35:58
2624,63,05:36:03
2625,64,05:36:08
2626,65,05:36:13
