"Time (s)"	"X (m/s^2)"	"Y (m/s^2)"	"Z (m/s^2)"
1.610092604E2	6.320905609E0	-7.952512665E0	1.951940918E0
1.614106884E2	9.451046448E0	-1.092607910E1	-1.484912109E-1
1.618121231E2	6.675218811E0	-5.745951233E0	-1.043031006E0
1.622135211E2	7.716453552E0	-7.894732819E0	8.376580811E-1
1.626149491E2	6.878945160E0	-9.889933777E0	-7.887098694E-1
1.630163572E2	9.272617493E0	-8.755293274E0	-1.140029297E0
1.634177852E2	4.118385773E0	1.254990234E0	6.471791840E0
1.638192878E2	2.442470856E0	5.400769043E0	9.964478760E0
1.642207768E2	2.405048676E0	1.070723419E0	3.441044312E0
1.646222058E2	9.734257507E0	-6.988517303E0	-1.896556091E-1
1.650236196E2	6.966513062E0	-9.042845306E0	-8.422984314E-1
1.654250786E2	3.739373932E0	-9.206754456E0	-1.442101135E0
1.658265335E2	6.693181458E0	-7.061864777E0	-8.791218567E-1
1.662279925E2	7.035369873E0	-7.636819153E0	-1.172362061E0
1.666294515E2	4.812043304E0	-1.069031937E1	-7.321275330E-1
1.670309171E2	7.183561707E0	-6.314019928E0	-1.447789307E0
1.674324061E2	6.788682861E0	-8.989705811E0	-5.873785400E-1
1.678339007E2	7.428901520E0	-5.544470215E0	-2.068099365E0
1.682353897E2	8.458460541E0	-8.746012573E0	-1.101708984E0
1.686368797E2	6.834487610E0	-6.509663086E0	-1.387913818E0
1.690383617E2	6.948101349E0	-9.878258057E0	-1.671873322E0
1.694398207E2	4.999303894E0	-4.230053558E0	-1.967358856E0
1.698413481E2	5.877826996E0	-7.299420776E0	7.861651611E-1
1.702428681E2	1.010294083E1	-7.222630463E0	-1.259929962E0
1.706444181E2	4.769681396E0	-9.450148315E0	-8.144563293E-1
1.710459826E2	6.779402161E0	-6.456673279E0	-8.888516235E-1
1.714475326E2	7.833809509E0	-9.178313599E0	-1.007704468E0
1.718490877E2	5.188660126E0	-9.659712524E0	-1.096020813E0
1.722506077E2	6.286926270E0	-5.526357880E0	-9.996212769E-1
1.727063567E2	6.917714539E0	-8.795559540E0	4.249662781E-1
1.729573574E2	4.521497498E0	-1.061652283E1	-4.963677979E-1
1.732083344E2	5.685177612E0	-7.927065582E0	-6.887178040E-1
1.734593414E2	6.666387177E0	-7.378157043E0	-8.464897156E-1
1.737102926E2	6.799909515E0	-7.349267120E0	-4.601431274E-1
1.739612686E2	3.888613586E0	-7.902366943E0	-1.829196167E-1
1.742122456E2	4.458478546E0	-9.455088043E0	4.593946838E-1
1.744632526E2	6.002218323E0	-6.404581604E0	-4.640350342E-1
1.747142330E2	7.235054626E0	-1.086560486E1	-5.954617310E-1
1.749652090E2	6.421346741E0	-9.247469788E0	5.888754272E-1
1.752161860E2	5.324577484E0	-5.261408844E0	-1.664688263E0
1.754671620E2	6.564299469E0	-9.063352661E0	-3.159928894E-1
1.757181544E2	4.704267426E0	-7.238647156E0	-1.216969299E-1
1.759691314E2	5.802084503E0	-7.255861359E0	-1.916015625E-1
1.762201084E2	6.944957886E0	-1.076321777E1	2.109114075E-1
1.764710844E2	5.834267578E0	-1.080662750E1	1.240620117E0
1.767220691E2	5.142406311E0	-5.203778687E0	-1.963017883E0
1.769730451E2	7.884104919E0	-1.348111588E1	4.176315308E-1
1.772240221E2	4.647685089E0	-7.252268829E0	1.052760773E0
1.774749981E2	6.046825562E0	-6.270310822E0	-6.248007202E-1
1.777259903E2	7.899522858E0	-7.081623688E0	-1.527573395E0
1.779769672E2	6.152805176E0	-8.668773193E0	-1.369352417E0
1.782279742E2	5.499114532E0	-1.003797592E1	-7.590715027E-1
1.784789512E2	6.136339417E0	-8.643326111E0	8.942404175E-1
1.787299589E2	5.519322510E0	-7.031777344E0	-7.102729797E-1
1.789809049E2	6.488706665E0	-9.615404663E0	3.487747192E-1
1.792319119E2	4.749024353E0	-8.268206177E0	-8.921447754E-1
1.794828879E2	6.408473511E0	-1.186747147E1	-1.059047699E0
1.797338909E2	6.627617798E0	-7.355404358E0	-8.411009216E-1
1.799848989E2	6.496789856E0	-6.408473511E0	-2.308200073E-1
1.802359059E2	6.162834320E0	-1.173275162E1	1.267863464E-1
1.804868519E2	6.846462708E0	-7.555687866E0	-2.650987244E-1
1.807378655E2	3.266207886E0	-8.224646759E0	6.945556641E-2
1.809888415E2	6.807543640E0	-8.510552216E0	-1.105451202E0
1.812397875E2	4.405788116E0	-6.181545410E0	1.944456482E-1
1.814907645E2	7.742499390E0	-1.196342194E1	-6.059399414E-1
1.817416914E2	6.768624573E0	-8.452772369E0	6.848258972E-1
1.819926684E2	5.139113159E0	-1.212837891E1	-2.177970886E-1
1.822436144E2	4.840783539E0	-7.513775024E0	-5.475613403E-1
1.824945904E2	7.567363586E0	-7.965385895E0	-1.002764740E0
1.827455348E2	6.982380066E0	-6.886130219E0	-6.002517700E-1
1.829965118E2	5.606591034E0	-7.587421875E0	8.405021667E-1
1.832474878E2	4.554279327E0	-9.775721283E0	-9.225315857E-1
1.834984648E2	5.795647888E0	-8.223598938E0	2.796185303E-1
1.837493734E2	6.729406128E0	-9.200317841E0	-1.260079651E0
1.840003504E2	6.344107361E0	-7.719147949E0	-1.082099762E0
1.842512964E2	3.640729065E0	-6.938670959E0	-8.577163696E-2
1.845022424E2	6.289171600E0	-4.289929047E0	-2.227817230E0
1.847532215E2	7.244634705E0	-9.007967834E0	-1.073417816E0
1.850041675E2	4.624333649E0	-7.519612885E0	-4.366419983E-1
1.852551135E2	8.294850769E0	-1.105855362E1	1.935475159E-1
1.855060595E2	5.652844849E0	-9.457632751E0	-5.734574890E-1
1.857570547E2	3.902983704E0	-7.339687042E0	-1.005908203E0
1.860080317E2	8.062833252E0	-9.535770264E0	-6.610253906E-1
1.862590077E2	5.667364655E0	-6.607709198E0	-1.432371368E0
1.865099847E2	1.337378906E1	-7.785160675E0	1.008901978E0
1.867609344E2	5.016967163E0	-2.439926147E0	6.242319031E0
1.870119104E2	2.042053528E0	2.406695251E0	7.693102112E0
1.872628874E2	3.065625000E-1	2.376158752E0	8.811576233E0
1.875138634E2	2.813698883E0	2.317031708E0	1.015084122E1
1.877648207E2	2.652933197E0	3.356320496E0	1.107187592E1
1.880158278E2	-1.981279907E0	3.160527649E0	8.978329468E0
1.882668348E2	-2.384840698E0	3.686084747E0	8.981173553E0
1.885178117E2	-2.251617737E0	3.929478607E0	8.552764435E0
1.887688185E2	-2.318678284E-1	4.138144684E0	8.733289032E0
1.890197955E2	-2.805166626E-1	4.280498657E0	8.885073395E0
1.892708025E2	-0.000000000E0	3.876189423E0	8.750802612E0
1.895217785E2	-7.333250427E-1	4.583169250E0	8.378826141E0
1.897727574E2	-1.080752563E0	4.142186279E0	8.688831482E0
1.900237644E2	-3.263064423E0	4.026177521E0	9.395960999E0
1.902747104E2	-4.862787781E0	2.575993195E0	8.226892090E0
1.905256874E2	-5.269042969E0	2.790048065E0	7.538174286E0
