"Time (s)","Pressure (hPa)"
4.770031653E1,1.022237305E3
4.780031649E1,1.022285645E3
4.790031649E1,1.022245605E3
4.800031653E1,1.022246094E3
4.810031656E1,1.022210449E3
4.820031659E1,1.022196045E3
4.830031663E1,1.022186035E3
4.840031663E1,1.022187256E3
4.850031659E1,1.022199951E3
4.860031656E1,1.022232422E3
4.870031652E1,1.022233398E3
4.880031649E1,1.022237061E3
4.890031649E1,1.022243652E3
4.900031649E1,1.022241943E3
4.910031649E1,1.022241943E3
4.920031652E1,1.022247559E3
4.930031652E1,1.022253662E3
4.940031656E1,1.022252197E3
4.950031656E1,1.022249268E3
4.960031659E1,1.022261963E3
4.970031656E1,1.022269531E3
4.980031656E1,1.022260010E3
4.990031652E1,1.022250977E3
5.000031652E1,1.022252197E3
5.010031652E1,1.022248535E3
5.020031652E1,1.022247559E3
5.030031652E1,1.022240967E3
5.040031652E1,1.022243164E3
5.050031655E1,1.022244385E3
5.060031655E1,1.022261475E3
5.070031659E1,1.022277344E3
5.080031662E1,1.022272217E3
5.090031662E1,1.022258545E3
5.100031659E1,1.022238037E3
5.110031655E1,1.022225586E3
5.120031652E1,1.022213623E3
5.130031648E1,1.022218994E3
5.140031648E1,1.022241211E3
5.150031648E1,1.022272461E3
5.160031648E1,1.022253906E3
5.170031652E1,1.022242676E3
5.180031652E1,1.022244629E3
5.190031655E1,1.022254150E3
5.200031655E1,1.022210693E3
5.210031658E1,1.022192383E3
5.220031655E1,1.022166748E3
5.230031655E1,1.022202148E3
5.240031652E1,1.022232666E3
5.250031652E1,1.022226318E3
5.260031648E1,1.022351562E3
5.270031648E1,1.022230469E3
5.280031648E1,1.022212402E3
5.290031648E1,1.022197510E3
5.300031651E1,1.022192383E3
5.310031651E1,1.022225830E3
5.320031655E1,1.022262695E3
5.330031658E1,1.022259033E3
5.340031658E1,1.022247070E3
5.350031655E1,1.022244629E3
5.360031651E1,1.022237549E3
5.370031648E1,1.022230713E3
5.380031644E1,1.022239258E3
5.390031644E1,1.022238037E3
5.400031644E1,1.022238770E3
5.410031644E1,1.022242676E3
5.420031648E1,1.022241699E3
5.430031648E1,1.022257812E3
5.440031651E1,1.022276855E3
5.450033563E1,1.022268799E3
5.460033567E1,1.022249756E3
5.470033563E1,1.022239258E3
5.480033563E1,1.022250244E3
5.490033560E1,1.022259521E3
5.500033560E1,1.022273438E3
5.510033556E1,1.022285645E3
5.520033556E1,1.022283936E3
5.530033556E1,1.022277344E3
5.540033556E1,1.022280273E3
5.550033560E1,1.022272705E3
5.560033563E1,1.022275146E3
5.570033566E1,1.022285645E3
5.580033570E1,1.022302246E3
5.590033570E1,1.022308594E3
5.600033566E1,1.022289795E3
5.610033563E1,1.022287354E3
5.620033559E1,1.022284424E3
5.630033556E1,1.022282471E3
5.640033556E1,1.022283691E3
5.650033556E1,1.022286865E3
5.660033556E1,1.022284912E3
5.670033559E1,1.022291992E3
5.680033559E1,1.022291992E3
5.690033563E1,1.022290771E3
5.700033563E1,1.022287598E3
5.710033566E1,1.022287109E3
5.720033562E1,1.022286621E3
5.730033562E1,1.022287842E3
5.740033559E1,1.022287354E3
5.750033562E1,1.022283691E3
5.760033559E1,1.022276855E3
5.770033559E1,1.022272461E3
5.780033559E1,1.022264893E3
5.790033559E1,1.022249023E3
5.800033562E1,1.022264893E3
5.810033566E1,1.022271729E3
5.820033569E1,1.022263428E3
5.830033572E1,1.022271240E3
5.840033572E1,1.022283203E3
5.850033569E1,1.022287354E3
5.860033565E1,1.022289551E3
5.870033562E1,1.022282959E3
5.880033559E1,1.022279297E3
5.890033559E1,1.022278564E3
5.900033559E1,1.022274170E3
5.910033559E1,1.022267334E3
5.920033562E1,1.022250977E3
5.930033562E1,1.022264648E3
5.940033565E1,1.022231201E3
5.950033565E1,1.022239502E3
5.960033569E1,1.022232666E3
5.970033565E1,1.022243896E3
5.980033565E1,1.022237549E3
5.990033562E1,1.022216553E3
6.000033562E1,1.022150879E3
6.010033562E1,1.022125000E3
6.020033562E1,1.022177002E3
6.030033562E1,1.022231934E3
6.040033562E1,1.022191650E3
6.050033562E1,1.022292480E3
6.060033565E1,1.022221436E3
6.070033568E1,1.022201904E3
6.080033572E1,1.022193604E3
6.090033572E1,1.022182861E3
6.100033568E1,1.022183594E3
6.110033565E1,1.022208984E3
6.120033561E1,1.022215576E3
6.130033558E1,1.022223633E3
6.140033558E1,1.022225098E3
6.150033558E1,1.022219727E3
6.160033558E1,1.022213867E3
6.170033561E1,1.022202637E3
6.180031071E1,1.022202881E3
6.190031074E1,1.022208008E3
6.200031074E1,1.022218506E3
6.210031077E1,1.022225830E3
6.220031074E1,1.022228516E3
6.230031074E1,1.022235352E3
6.240031070E1,1.022242432E3
6.250031070E1,1.022243408E3
6.260031067E1,1.022237549E3
6.270031067E1,1.022238037E3
6.280031067E1,1.022241211E3
6.290031067E1,1.022236816E3
6.300031070E1,1.022242920E3
6.310031070E1,1.022249756E3
6.320031074E1,1.022247559E3
6.330031077E1,1.022253906E3
6.340031077E1,1.022264160E3
6.350031074E1,1.022265869E3
6.360031070E1,1.022274170E3
6.370031067E1,1.022264893E3
6.380031063E1,1.022260498E3
6.390031063E1,1.022260498E3
6.400031063E1,1.022255615E3
6.410031063E1,1.022252686E3
6.420031067E1,1.022269043E3
6.430031067E1,1.022266113E3
6.440031070E1,1.022256836E3
6.450031070E1,1.022260010E3
6.460031073E1,1.022260986E3
6.470031070E1,1.022261963E3
