"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.640253635E1,-1.069472358E-1,8.766955137E-1,-2.982714474E-1
1.645453608E1,1.923767328E-1,3.733424842E-1,-3.899012506E-1
1.650453631E1,2.644588351E-1,-4.317778945E-1,-2.634521127E-1
1.655653630E1,1.135751158E-1,-2.185859084E-1,1.021549944E-2
1.660853610E1,-1.959350146E-2,-3.126591444E-1,1.879772842E-1
1.665853636E1,4.230241757E-3,-2.411879301E-1,2.038597912E-1
1.670853642E1,7.875579596E-2,-2.912788689E-1,1.818686426E-1
1.676053608E1,1.569465548E-1,-6.089287996E-1,1.091756672E-1
1.681253608E1,1.062447354E-1,-4.696515203E-1,2.423443049E-1
1.686253637E1,8.730791509E-2,-4.690406621E-1,3.327523470E-1
1.691453610E1,1.783268452E-1,-6.211461425E-1,2.429551482E-1
1.696653603E1,1.569465548E-1,-5.319597721E-1,2.771635950E-1
1.701653616E1,2.198656797E-1,-7.359887958E-1,1.103973985E-1
1.706853608E1,2.168113440E-1,4.295421243E-1,-1.727343537E-2
1.711853612E1,4.006817937E-1,7.514680624E-1,-6.247746199E-2
1.717053604E1,8.667719960E-1,3.708990514E-1,-1.993112862E-1
1.722253597E1,1.358518481E0,2.511694729E-1,-3.294255733E-1
1.727253613E1,1.665783644E0,-1.947621554E-1,-6.660123467E-1
1.732453606E1,1.981601119E0,2.297891825E-1,-8.822585940E-1
1.737653602E1,2.048796177E0,8.929017931E-2,-9.738884568E-1
1.742653605E1,1.869812727E0,5.394978523E-1,-8.712630868E-1
1.747653607E1,1.593701601E0,5.767606497E-1,-8.321676850E-1
1.752853600E1,1.382342339E0,8.388218284E-1,-8.187286258E-1
1.758053600E1,1.148380876E0,9.536644816E-1,-7.820767164E-1
1.763253599E1,1.094624758E0,4.936829507E-1,-8.065113425E-1
1.768453599E1,8.710480332E-1,1.149465069E-1,-6.385233998E-1
1.773453605E1,5.338504314E-1,-5.070181214E-4,-5.200154781E-1
1.778646841E1,3.127171993E-1,1.038470946E-4,-4.644267857E-1
1.783646847E1,2.192548066E-1,-2.705094516E-1,-4.216662347E-1
1.788846844E1,3.383735418E-1,-2.149207145E-1,-4.491551518E-1
1.794046843E1,4.183968902E-1,-1.287887245E-1,-4.748114944E-1
1.799246842E1,4.923115969E-1,-2.631790638E-1,-4.161684215E-1
1.804246849E1,5.485111475E-1,4.530787840E-2,-3.630231619E-1
1.809246852E1,5.191896558E-1,2.358978242E-1,-3.422537446E-1
1.814446844E1,4.324467778E-1,6.415123343E-1,-2.866650224E-1
1.819646837E1,3.573103547E-1,9.347276688E-1,-2.915519476E-1
