"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.261053679E1,9.528274536E0,-3.664392853E1,1.144348145E0
1.267053673E1,1.562651062E1,-5.785556316E0,-1.435336304E1
1.273053676E1,-1.162824154E0,3.752933979E0,-8.693340302E0
1.279053672E1,-7.681336403E-1,1.136595249E0,-1.129003143E1
1.284053676E1,3.604736328E0,-1.351238489E0,-3.436700821E0
1.290053672E1,5.393980980E0,-4.706250191E0,-1.934199810E0
1.296053672E1,4.722935677E0,-3.275781870E0,-4.828971386E0
1.302053668E1,4.909645557E0,-1.898790598E0,-3.435982704E0
1.308053668E1,4.596040249E0,2.559938908E0,-6.724309921E-1
1.314053665E1,5.584477425E0,2.285902500E0,6.234870911E0
1.319053671E1,1.191244984E1,1.151627302E0,5.701858521E0
1.324053675E1,1.036643982E1,6.013845921E0,7.760428429E0
1.329053678E1,9.351503372E0,7.883639812E0,5.824791908E0
1.335053674E1,1.848655224E0,1.104006672E1,2.307321548E0
1.341053667E1,-3.155336380E-1,7.140586853E0,7.249307632E-2
1.347053667E1,1.062417507E0,1.509856582E0,-6.543254852E-2
1.352053670E1,2.526198387E0,-4.629267454E-1,-5.427570343E-1
1.358053670E1,1.733975887E0,-8.526321054E-1,-2.007842064E0
1.363053674E1,3.177762032E-1,-1.924406528E0,-2.032456875E0
1.369053670E1,-1.107980251E0,-5.880448818E-1,-2.803797722E0
1.374053673E1,-2.058691502E0,-4.270401001E-1,-2.011796951E0
1.380053670E1,-1.786150932E-1,-1.288476467E0,-1.542085171E0
1.386053670E1,-3.392252922E-1,-5.885384679E-1,-1.373338699E0
1.392053666E1,8.889803886E-1,1.505236626E-1,5.812034607E-1
1.398053669E1,1.330447197E-1,1.049422503E0,1.317426682E0
1.403053672E1,-2.064843178E-1,1.542443156E0,1.453708172E0
1.409053676E1,2.927627563E-1,2.426102877E0,1.654465675E0
1.415053672E1,8.174843788E-1,2.133365631E0,8.200807571E-1
1.421053669E1,7.587313652E-1,8.766844273E-1,7.334465981E-1
1.427053665E1,4.918956757E-2,-9.498924017E-3,-5.730895996E-1
1.433053662E1,-1.171889305E-1,9.192204475E-2,-8.536944389E-1
1.439053658E1,-6.184802055E-1,2.572959661E-1,5.142211914E-3
1.444053661E1,-1.561206818E0,2.284148693E0,8.368866920E0
1.449053665E1,1.350432873E0,1.965519309E0,1.789464188E1
1.454053668E1,9.949886322E0,2.342144251E0,1.833292198E1
1.460053661E1,1.501961422E1,2.403724194E0,6.333737373E-1
1.466053658E1,6.823193550E0,-2.568361044E0,-5.351730347E0
1.472053657E1,1.593733191E0,-5.648771286E0,-8.819925308E0
1.477053660E1,-1.035550594E0,-6.041410446E0,-7.879673004E0
1.483053660E1,1.293216586E0,-7.688069344E0,-3.020218134E0
1.488053664E1,-7.298815250E-2,-6.353165627E0,-4.403372765E0
1.494053664E1,-1.414981365E0,-4.803543568E0,-3.017309666E0
1.499053670E1,-2.760663748E0,-2.520764351E0,-3.157061577E0
1.505053667E1,-2.672864199E0,-1.663427353E0,-2.503508091E0
1.511053666E1,-2.825805902E0,-1.502696514E0,-2.806959629E0
1.517053663E1,2.932503223E-1,-3.262351513E0,-2.782042503E0
1.523053666E1,2.289018631E0,-5.721038818E0,-4.309453487E0
1.529053666E1,4.366498947E0,-6.485929966E0,-4.425619602E0
1.534053669E1,3.890599489E0,-3.291821957E0,-2.960421562E0
1.540053666E1,-2.836451530E-1,9.173455238E-1,-6.235003471E-1
1.546053662E1,-2.454082489E0,5.785355568E-1,1.963488102E0
1.552053659E1,1.375599027E0,-4.167070389E-1,3.718042374E-1
1.558053658E1,3.659410477E0,-1.562256098E0,2.313051224E0
1.563053662E1,1.373006105E0,-2.226603031E0,1.197929382E-1
1.568053668E1,5.968625546E0,-2.564023495E0,1.917603970E0
1.574053668E1,1.285134792E0,8.776961267E-2,4.097159863E0
1.579053671E1,3.465739727E0,-3.349750519E0,2.192379475E0
1.585053668E1,6.511735916E-1,-1.199681520E0,9.758539200E-1
1.591053664E1,1.285628796E0,-1.538677692E0,-6.158361435E-1
1.597053661E1,-3.569083214E-1,-1.471370697E0,-5.199885368E-1
1.602053664E1,1.924037933E-3,-2.017744541E0,-3.645997047E-1
1.608053664E1,2.720610619E0,-3.923204422E0,3.323488235E-1
1.613053667E1,-1.005873680E-1,-8.769416809E-1,-6.879549026E-1
1.619053664E1,-5.404372215E-1,-4.311485291E-1,-1.254789114E0
1.624053670E1,-9.342288971E-2,-5.387029648E-1,-5.659055710E-1
1.630053680E1,-3.125567436E-1,-5.059185028E-1,1.730918884E-3
1.636053680E1,8.086781502E-1,-9.660005569E-1,6.897857189E-1
1.642053673E1,7.049081326E-1,-5.326833725E-1,-1.809988022E-1
1.648053676E1,2.283270359E-1,-4.180860519E-1,-4.418826103E-2
1.654053676E1,-2.721297741E-1,9.201812744E-2,-6.549293995E-1
1.660053666E1,2.968707085E-1,-5.995073318E-1,-3.680629730E-1
1.666053662E1,-5.240392685E-1,-1.944637299E-1,-9.343292713E-1
1.672053662E1,-1.063256741E0,-5.258388519E-1,-1.615481496E0
1.678053655E1,-5.988607407E-1,-7.886219025E-1,-1.049509287E0
1.683053655E1,-6.665127277E-1,-7.030401230E-1,-1.242591858E0
1.688053658E1,-3.667063713E-1,-6.609220505E-1,-6.320266724E-1
1.693053665E1,-2.971439362E-1,-7.013502121E-1,-4.479622841E-1
1.699053665E1,-4.424638748E-1,-3.095874786E-1,-5.428364277E-1
1.704053668E1,-1.644761562E-1,-4.123954773E-1,-3.611571789E-1
1.710053665E1,-2.151122093E-1,-1.825199127E-1,-4.924883842E-1
1.716053661E1,-9.761190414E-2,-1.801013947E-1,-3.538210392E-1
1.722053658E1,3.677978516E-1,-3.134384155E-1,2.265899181E-1
1.727053661E1,8.351759911E-1,-1.269531250E-2,1.031214476E0
1.733053661E1,7.733852863E-1,1.554870605E-2,1.959938765E0
1.738053664E1,4.363152981E-1,3.129291534E-2,2.209213018E0
1.744053660E1,4.261460304E-1,-6.969881058E-1,2.303091526E0
1.749053664E1,9.468407631E-1,-9.895820618E-1,1.771288395E0
1.755053660E1,8.706898689E-1,-1.821118832E0,1.414229870E0
1.761053660E1,5.381751060E-1,-1.331036091E0,8.257627487E-2
1.767053656E1,1.224479675E-1,-1.309380531E0,-7.857642174E-1
1.772053660E1,2.884626389E-1,-9.355874062E-1,-1.472735882E0
1.777053666E1,3.440923691E-1,-7.356009483E-1,-1.378060818E0
1.783053663E1,3.628873825E-2,2.921533585E-2,-1.701631546E0
1.789053662E1,1.943397522E-2,2.511477470E-2,-2.410973072E0
1.795053662E1,-4.640572071E-1,6.526794434E-1,-2.513352871E0
1.801046858E1,-6.577830315E-1,5.024058819E-1,-1.303076267E0
1.807046858E1,-9.861049652E-1,7.296694517E-1,-8.677291870E-2
1.813046858E1,-4.219112396E-1,1.075604677E0,1.242660522E0
1.818046865E1,-5.066242218E-1,8.828104734E-1,1.466178894E0
1.824046864E1,-6.288523674E-1,1.041652679E0,7.849454880E-1
1.829046868E1,-4.928236008E-1,7.730136514E-1,1.247165680E0
1.835046868E1,-5.044889450E-1,1.124721289E0,9.721927643E-1
1.841046864E1,-1.363301277E-1,1.319977880E0,9.792261124E-1
1.847046864E1,-1.645772457E-1,1.107090116E0,1.001551628E0
1.852046867E1,-6.173713207E-1,9.221339822E-1,2.387876511E-1
1.858046867E1,3.439850807E-1,7.443779707E-1,2.143068314E-1
1.863046870E1,3.082499504E-1,4.660118222E-1,-6.090030670E-1
1.869046863E1,-4.409389496E-1,4.469314814E-1,-1.391278267E0
1.874046866E1,-4.830727577E-1,3.994255066E-1,-1.880695343E0
1.880046863E1,-5.500693321E-1,-1.959848404E-2,-1.640576839E0
1.886046863E1,-1.235857725E0,2.717444897E-1,-7.822408676E-1
1.892046856E1,-5.287432671E-1,2.954030037E-2,-1.744871140E-1
1.898046859E1,4.938864708E-1,-1.191648245E0,-2.610270023E0
1.904046859E1,3.820660591E0,-5.011119843E0,-7.758626938E0
1.909046862E1,-5.274295807E-3,-1.966301918E0,-3.245719671E0
1.915046859E1,-2.505077362E0,8.862507343E-1,-2.321320057E0
1.921046859E1,-6.702222824E-1,3.720170736E0,4.011387825E-1
1.927046852E1,-2.531253815E0,1.072502255E0,-9.907054901E-2
1.933046852E1,-4.866709709E-1,4.902619123E-2,8.966774940E-1
1.939046848E1,3.216257572E0,-5.360865593E-1,5.274268150E0
1.944046851E1,3.819030762E0,1.243805170E0,7.090242386E0
1.949046855E1,1.307717323E0,3.696492016E-1,5.906463146E0
1.954046858E1,3.513875008E-1,-3.152769208E-1,4.483383179E0
1.959046861E1,-9.587345123E-1,-6.494761705E-1,-8.427371979E-1
1.964046868E1,-1.087358713E0,-7.008062601E-1,-2.011281967E0
1.970046857E1,-1.173770428E-1,-1.298503399E0,-4.462207794E0
1.976046861E1,-1.007804036E0,-2.171079636E0,-3.896755219E0
1.982046861E1,-1.289928675E0,-1.449840784E0,-2.786911964E0
1.988046864E1,-4.193492413E0,6.024663448E-1,1.638003349E0
1.994046860E1,-1.074344444E1,5.337884903E0,5.184055328E0
1.999046867E1,-1.963109589E1,1.252272034E1,6.536840439E0
2.005046863E1,-2.637421799E1,6.402809143E0,-1.229292393E1
2.011046863E1,1.029664421E1,-1.073907852E1,1.034961128E1
2.017046856E1,2.364421082E1,-3.989965820E1,5.122668266E0
2.023046859E1,6.442991257E0,-1.854698944E1,-1.999797440E1
2.029046856E1,-5.625032425E0,1.008794403E1,-1.015923977E1
2.034046859E1,2.656918049E0,1.776459217E0,-5.039793015E0
2.040046856E1,1.330055714E0,8.664436340E-1,-7.935426235E-1
2.046046855E1,2.045449257E0,-9.843635559E-2,1.963233948E-2
2.052046852E1,5.628210068E0,-2.890627861E0,-3.144561052E0
2.058046852E1,7.943361282E0,-2.773229599E0,-3.311459541E0
2.064046848E1,6.144812584E0,-3.824007273E0,-5.377570152E0
2.069046852E1,6.072142124E0,-3.020924091E0,-3.608519077E0
2.074046855E1,5.588571548E0,-2.575381994E0,3.789556503E0
2.079046858E1,4.760088921E0,-5.316774845E0,5.809695244E0
2.085046855E1,4.219448090E0,-4.636844158E0,9.448728561E0
2.091046851E1,4.463654995E0,-1.220905781E-1,8.709568977E0
2.097046854E1,2.384873629E0,1.241335273E0,4.778493881E0
2.102046857E1,1.397185802E0,1.863626003E0,2.995712280E0
2.108046857E1,1.809546709E0,2.255246878E0,1.234995842E0
2.113046860E1,2.692881107E0,2.418749332E0,9.440164566E-1
2.119046857E1,1.679887772E0,1.468009830E0,1.851387024E-1
2.124046860E1,1.610222340E0,9.632167816E-1,-4.488887787E-1
2.130046857E1,1.645278931E0,1.319086552E-1,-7.004146576E-1
2.136046857E1,1.089629173E0,-7.166862488E-3,-7.463769913E-1
2.142046853E1,1.128880501E0,-1.172878504E0,-1.280045033E0
2.148046856E1,1.250803947E0,-1.135737658E0,-9.784188271E-1
2.154046856E1,-1.110572815E-1,-1.185316086E0,-1.332312107E0
2.159046859E1,5.675029755E-2,-1.041116238E0,-1.354353428E0
2.165046856E1,1.659011841E-2,-7.928144932E-1,-3.741574287E-1
2.171046852E1,-3.478317261E-1,-6.230015755E-1,-1.043810844E-1
2.177046849E1,-2.414779663E-1,-6.629097462E-1,-1.456785202E-1
2.183046849E1,-7.856502533E-1,-4.758930206E-1,-2.691841125E-1
2.189046845E1,-3.336896896E-1,-4.776794910E-1,-1.423993111E-1
2.194046848E1,5.815415382E-1,-6.410179138E-1,1.012253761E-1
2.199046852E1,9.388670921E-1,-4.629356861E-1,4.787154198E-1
2.204046855E1,6.940884590E-1,-3.102922440E-1,-1.227235794E-2
2.210046851E1,6.047921181E-1,1.588962078E-1,-2.882695198E-1
2.216046848E1,3.511433601E-1,4.425792694E-1,-7.001881599E-1
2.222046851E1,9.499664307E-1,1.343522072E-1,-5.808825493E-1
2.227046854E1,7.630920410E-1,1.122043133E-1,-4.973535538E-1
2.233046854E1,7.740654945E-1,-1.644093990E-1,-3.277778625E-1
2.238046857E1,5.893163681E-1,-4.636597633E-2,-6.432056427E-1
