"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.808046864E1,-9.659999847E0,-1.350000000E1,-4.386000061E1
1.813046868E1,-9.840000153E0,-1.421999931E1,-4.373999786E1
1.819046868E1,-9.359999657E0,-1.703999901E1,-4.265999985E1
1.825046864E1,-8.279999733E0,-1.721999931E1,-4.229999924E1
1.831046864E1,-5.879999638E0,-1.860000038E1,-4.284000015E1
1.836046867E1,-3.659999847E0,-1.955999947E1,-4.247999954E1
1.842046867E1,-5.999999642E-1,-1.985999870E1,-4.241999817E1
1.847046870E1,-2.999999821E-1,-2.105999947E1,-4.127999878E1
1.853046863E1,5.399999619E-1,-2.315999985E1,-3.971999741E1
1.858046866E1,1.500000000E0,-2.400000000E1,-3.918000031E1
1.864046863E1,1.919999957E0,-2.435999870E1,-3.900000000E1
1.870046863E1,2.339999914E0,-2.526000023E1,-3.845999908E1
1.876046856E1,1.439999938E0,-2.568000031E1,-3.815999985E1
1.882046859E1,-1.919999957E0,-2.759999847E1,-3.863999939E1
1.888046859E1,-9.000000000E0,-2.801999855E1,-3.695999908E1
1.893046862E1,-1.409999943E1,-2.981999969E1,-3.581999969E1
1.899046859E1,-1.115999985E1,-2.939999962E1,-3.420000076E1
1.905046859E1,-1.355999947E1,-2.669999886E1,-3.618000031E1
1.911046852E1,-1.223999977E1,-2.273999977E1,-3.887999725E1
1.917046852E1,-1.265999985E1,-1.877999878E1,-4.134000015E1
1.923046848E1,-1.517999935E1,-1.397999954E1,-4.295999908E1
1.928046851E1,-1.577999973E1,-1.121999931E1,-4.350000000E1
1.933046855E1,-1.500000000E1,-1.103999996E1,-4.397999954E1
1.938046858E1,-1.175999928E1,-1.134000015E1,-4.434000015E1
1.943046861E1,-6.359999657E0,-1.373999977E1,-4.445999908E1
1.948046868E1,1.199999928E0,-1.469999981E1,-4.397999954E1
1.954046857E1,1.001999950E1,-1.571999931E1,-4.175999832E1
1.960046861E1,1.842000008E1,-1.637999916E1,-3.870000076E1
1.966046861E1,2.429999924E1,-1.553999996E1,-3.539999771E1
1.972046864E1,3.084000015E1,-1.439999962E1,-3.101999855E1
1.978046860E1,3.611999893E1,-1.259999943E1,-2.429999924E1
1.983046867E1,4.079999924E1,-1.355999947E1,-1.757999992E1
1.989046863E1,4.373999786E1,-1.488000011E1,-5.339999676E0
1.995046863E1,3.965999985E1,-2.418000031E1,-6.119999886E0
2.001046856E1,1.926000023E1,-3.468000031E1,-2.345999908E1
2.007046859E1,1.446000004E1,-3.923999786E1,-1.907999992E1
2.013046856E1,2.850000000E1,-3.786000061E1,-5.879999638E0
2.018046859E1,3.131999969E1,-3.695999908E1,-3.240000010E0
2.024046856E1,2.934000015E1,-3.654000092E1,-5.759999752E0
2.030046855E1,3.150000000E1,-3.588000107E1,-6.539999962E0
2.036046852E1,3.245999908E1,-3.479999924E1,-7.319999695E0
2.042046852E1,3.227999878E1,-3.275999832E1,-1.097999954E1
2.048046848E1,3.257999802E1,-2.963999939E1,-1.655999947E1
2.053046852E1,3.107999992E1,-2.718000031E1,-2.189999962E1
2.058046855E1,2.711999893E1,-2.435999870E1,-2.921999931E1
2.063046858E1,2.052000046E1,-1.907999992E1,-3.761999893E1
2.069046854E1,1.031999969E1,-1.277999973E1,-4.487999725E1
2.075046851E1,3.480000019E0,-7.559999943E0,-4.715999985E1
2.081046854E1,-3.240000010E0,-4.799999714E0,-4.902000046E1
2.086046857E1,-7.739999771E0,-2.939999819E0,-4.781999969E1
2.092046857E1,-1.055999947E1,-1.559999943E0,-4.709999847E1
2.097046860E1,-1.247999954E1,-1.799999923E-1,-4.709999847E1
2.103046857E1,-1.434000015E1,2.399999946E-1,-4.637999725E1
2.108046860E1,-1.392000008E1,1.500000000E0,-4.757999802E1
2.114046857E1,-1.481999969E1,2.099999905E0,-4.715999985E1
2.120046857E1,-1.367999935E1,1.799999952E0,-4.691999817E1
2.126046853E1,-1.392000008E1,1.139999986E0,-4.655999756E1
2.132046856E1,-1.338000011E1,5.999999642E-1,-4.745999908E1
2.138046856E1,-1.289999962E1,-2.999999821E-1,-4.709999847E1
2.143046859E1,-1.313999939E1,-1.199999973E-1,-4.734000015E1
2.149046856E1,-1.493999958E1,-2.399999946E-1,-4.691999817E1
2.155046852E1,-1.619999886E1,-2.999999821E-1,-4.703999710E1
2.161046849E1,-1.626000023E1,4.199999869E-1,-4.668000031E1
2.167046849E1,-1.697999954E1,1.199999928E0,-4.607999802E1
2.173046845E1,-1.626000023E1,1.500000000E0,-4.650000000E1
2.178046848E1,-1.679999924E1,2.399999857E0,-4.631999969E1
2.183046852E1,-1.679999924E1,3.359999895E0,-4.637999725E1
2.188046855E1,-1.703999901E1,2.639999866E0,-4.650000000E1
2.194046851E1,-1.547999954E1,4.079999924E0,-4.686000061E1
2.200046848E1,-1.619999886E1,4.559999943E0,-4.589999771E1
2.206046851E1,-1.602000046E1,3.480000019E0,-4.643999863E1
2.211046854E1,-1.571999931E1,3.539999962E0,-4.613999939E1
2.217046854E1,-1.679999924E1,3.539999962E0,-4.679999924E1
2.222046857E1,-1.703999901E1,2.939999819E0,-4.697999954E1
2.228046850E1,-1.703999901E1,1.979999900E0,-4.637999725E1
2.233046854E1,-1.739999962E1,2.700000048E0,-4.565999985E1
2.239046850E1,-1.842000008E1,1.079999924E0,-4.553999710E1
2.245046850E1,-1.847999954E1,1.139999986E0,-4.571999741E1
2.251046843E1,-1.895999908E1,3.599999845E-1,-4.505999756E1
2.256046846E1,-1.950000000E1,-3.599999845E-1,-4.500000000E1
2.261046856E1,-1.992000008E1,-1.259999990E0,-4.511999893E1
2.267046853E1,-2.039999962E1,-1.919999957E0,-4.523999786E1
2.273046853E1,-2.171999931E1,-2.639999866E0,-4.457999802E1
