"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.528579139E1,3.011519670E0,-1.297984719E0,9.448392987E-1
1.533778475E1,3.250978947E0,-9.479590058E-1,7.255386710E-1
1.538977844E1,3.158127546E0,-5.961006284E-1,1.702621877E-1
1.544177236E1,3.141633987E0,1.577070802E-1,1.071899295E0
1.549376575E1,2.125765085E0,-3.468676209E-1,1.336102784E-1
1.554575928E1,2.925586104E-1,5.498825908E-1,-2.396283895E-1
1.559775244E1,-1.790491819E0,3.263058662E-1,-1.223732352E0
1.564974576E1,-4.213794231E0,1.699243933E-1,-2.374602556E0
1.570173909E1,-6.226595402E0,1.790873557E-1,-2.589016199E0
1.575373245E1,-4.993258476E0,7.343639135E-1,-1.357511878E0
1.580572614E1,-2.161897898E0,1.006809711E0,-1.248777747E0
1.585772006E1,3.640298843E-1,2.663476229E0,7.536385059E-1
1.590971339E1,1.522230387E0,-3.578631878E-1,1.322964907E0
1.596170701E1,2.420813322E0,-1.561267734E0,1.487287760E0
1.601370054E1,2.943103075E0,-8.227316141E-1,1.019975781E0
1.606569666E1,2.880794764E0,-2.149207145E-1,9.118525982E-1
1.611769075E1,2.505723476E0,-4.305561483E-1,7.322582603E-1
1.616968404E1,1.746417999E0,-4.733166993E-1,7.762405276E-1
1.622167747E1,1.151435137E0,-6.339743137E-1,9.625544548E-1
1.627367076E1,1.005438328E0,-3.517545462E-1,1.016310573E0
1.632566412E1,6.334214211E-1,-3.561344463E-3,1.017532229E0
1.637765745E1,-4.586071149E-2,-2.051468790E-1,5.636594296E-1
1.642965127E1,-1.525987148E0,-1.348973662E-1,-2.457370460E-1
1.648164519E1,-3.092856407E0,-7.136738300E-2,-1.071015954E0
1.653363859E1,-2.836904049E0,1.191901922E0,-5.872107148E-1
1.658563184E1,-4.577869892E0,8.986866474E-1,-5.224589705E-1
1.663762517E1,-3.766030073E0,2.745943069E0,9.430066943E-1
1.668961840E1,-4.759098589E-1,-6.009875536E-1,-1.571615785E-1
1.674161179E1,1.332862139E0,-1.006889194E-1,9.955411553E-1
1.679360518E1,2.288255453E0,-4.433843195E-1,1.181244135E0
1.684559884E1,2.932718277E0,-1.042032242E0,1.248439312E0
1.689759299E1,3.322450161E0,-1.612580419E0,6.711716652E-1
1.694958618E1,3.266250849E0,-9.229134917E-1,6.473479867E-1
1.700157954E1,2.696924210E0,-1.132440329E0,4.451515377E-1
1.705357303E1,2.268096924E0,-1.404275417E0,1.861446798E-1
1.710557109E1,1.731757164E0,-1.514841914E0,8.718451858E-2
1.715756878E1,7.048926950E-1,-5.594487190E-1,-5.291785002E-1
1.720956377E1,-1.069059968E0,4.594745040E-1,-1.502897739E0
1.726155707E1,-2.832628012E0,1.317740202E0,-2.033739567E0
1.731355049E1,-4.970045567E0,1.063944027E-1,-2.317181110E0
1.736554385E1,-5.594349384E0,-1.516063690E0,-1.672718287E0
1.741753741E1,-4.896741867E0,-1.326084614E0,2.380682379E-1
1.746953077E1,-2.898601294E0,2.236805260E-1,2.008054554E-1
1.752152452E1,-1.048901439E0,1.642109632E0,5.703788996E-1
1.757351818E1,5.045288801E-1,1.843695164E0,7.670775056E-1
1.762551150E1,1.713431120E0,3.336362541E-1,1.132985830E0
1.767750473E1,2.594298840E0,-6.889521480E-1,1.349843025E0
1.772949822E1,3.410414696E0,-1.705431938E0,1.074953556E0
1.778149165E1,3.624828577E0,-1.790953040E0,6.589543819E-1
1.783346729E1,2.864301205E0,2.798801363E-1,8.709245920E-1
1.788546098E1,1.960220695E0,-1.587534904E0,9.643869996E-1
1.793745493E1,8.502786160E-1,-2.738508955E-2,4.921881855E-1
1.798944832E1,-1.647549391E0,6.396797299E-1,-4.222770929E-1
1.804144169E1,-3.552838087E0,7.923960686E-1,-1.548712611E0
1.809343498E1,-5.036018848E0,-1.544450521E-1,-2.270755291E0
1.814542847E1,-5.435524940E0,-1.226800680E-1,-2.720351934E0
1.819742649E1,-3.899198771E0,5.584346652E-1,-1.545658350E0
1.824942404E1,-1.422140121E0,3.631086826E0,-1.016649008E0
1.830141830E1,6.505256891E-1,2.007406950E0,1.990640640E0
1.835341163E1,1.535058618E0,-7.750841379E-1,2.547749758E0
1.840540509E1,2.690815687E0,-2.387157440E0,1.504391789E0
1.845739832E1,2.971813679E0,-6.028201580E-1,1.587469578E0
1.850939161E1,2.907672882E0,-1.245450497E0,9.277350903E-1
1.856138503E1,2.594298840E0,-2.698985934E-1,7.328690886E-1
1.861337846E1,2.041465759E0,-1.770470738E-1,8.348836303E-1
