"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.277773827E1,1.564092159E0,5.191569328E-1,-1.126798391E0
2.283773140E1,-9.577431679E-1,1.965236187E0,-3.095075130E0
2.289772453E1,-4.138325691E0,7.530438900E-1,-4.339486122E0
2.295771763E1,-1.715255737E1,5.021694183E0,-8.613790512E0
2.301771056E1,-9.962553024E0,1.698861122E1,-7.502489090E0
2.307770296E1,4.711087227E0,-1.614393044E1,9.120327950E0
2.313769536E1,-7.291268110E-1,-9.623981476E0,-1.890313387E0
2.319768789E1,6.587793827E-1,-2.904670715E0,6.507838249E0
2.325768038E1,-2.397053242E-1,-1.481945038E0,3.515938044E0
2.331767298E1,4.096326828E-1,-2.480635643E-1,9.829850197E-1
2.337766544E1,1.929872990E0,2.142628670E0,2.212872505E-1
2.343765791E1,6.320762634E-1,1.354402542E0,-2.641868114E0
2.349765017E1,-3.912154675E0,2.601813316E0,-2.679848194E0
2.355764270E1,-2.510737181E0,3.535187960E0,-3.171264887E0
2.361763533E1,-4.315755844E0,5.240458012E0,-4.760681152E0
2.367762793E1,-6.557590008E0,5.492845535E0,-3.668159962E0
2.373762039E1,5.734021664E0,-7.238519669E0,8.571146965E0
2.379761386E1,-3.022404671E0,-1.218229485E1,-4.472968102E0
2.385760806E1,3.623421669E0,-2.307774544E0,4.541821003E0
2.391760222E1,-1.056245565E0,-1.179888725E0,2.006573915E0
