"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.373761809E1,4.500000000E0,4.715999985E1,-4.920000076E0
2.379761242E1,-2.279999971E0,4.668000031E1,-8.880000114E0
2.385760668E1,-8.099999428E0,4.404000092E1,-1.338000011E1
2.391760058E1,-1.242000008E1,4.193999863E1,-1.679999924E1
2.397759321E1,-1.500000000E1,3.971999741E1,-1.937999916E1
2.403758564E1,-1.692000008E1,3.852000046E1,-1.860000038E1
2.409757807E1,-1.379999924E1,3.959999847E1,-2.021999931E1
2.415757067E1,2.399999946E-1,4.061999893E1,-2.069999886E1
2.421756313E1,1.979999900E0,4.553999710E1,-1.055999947E1
2.427755573E1,7.500000000E0,4.500000000E1,-9.059999466E0
