"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.569923292E2,-1.848380208E0,-2.516382933E0,-3.699154615E0
2.570443225E2,2.030344963E0,-4.790944099E0,4.139701366E0
2.570963159E2,1.172715759E1,-1.494745731E1,6.967339516E0
2.571483096E2,1.541913033E0,-1.141829681E1,7.599428177E0
2.572003035E2,1.737046432E1,-2.377514839E1,5.703162670E0
2.572522969E2,7.304932594E0,-1.174631214E1,4.089421272E0
2.573042901E2,1.059466648E1,-9.074301720E0,7.506051540E0
2.573562835E2,9.711178780E0,-8.545166969E0,5.688796997E0
2.574082790E2,1.039354706E1,-5.514014721E0,4.182797909E0
2.574602741E2,8.372778893E0,-7.987300873E0,6.201171875E-1
2.575122676E2,3.574652195E0,-3.680000305E0,-2.073441982E0
2.575642609E2,-2.298503816E-1,-1.007989645E0,-3.205934048E0
2.576162542E2,3.929004908E0,6.198777676E0,5.111776829E0
2.576682475E2,-4.905869007E0,8.293767929E0,1.364736676E0
2.577202410E2,8.727131844E0,-1.206714535E1,1.044622135E1
2.577722344E2,3.251425266E0,-2.394274902E1,-2.226675600E-1
2.578242286E2,1.764341164E1,-1.316851139E1,6.732700825E0
2.578762218E2,3.486064196E0,-1.085803604E1,5.904281616E0
2.579282152E2,6.629746914E0,-8.815719604E0,7.960963726E0
2.579802085E2,7.273807049E0,-6.134131908E0,6.423839092E0
2.580322019E2,4.070267200E0,-3.287339211E0,3.074248791E0
2.580841953E2,5.882733345E0,-7.996878028E-1,3.306493521E0
2.581361885E2,6.337645531E0,2.585816681E-1,3.093403101E0
2.581881825E2,5.525986195E0,2.600182533E0,6.368771076E0
2.582401762E2,8.851634026E0,-1.161223292E0,5.624151707E0
2.582921695E2,-2.071047783E0,-2.566662550E0,-2.147664547E0
2.583441629E2,-1.266571403E0,-7.678439140E0,-3.538738251E0
2.583961562E2,6.352011204E0,-9.993702888E0,6.555524349E0
2.584481523E2,3.464515686E0,-1.810311127E1,3.019180536E0
2.585001510E2,1.003680038E1,-1.295302677E1,5.944984436E0
2.585521462E2,7.096630573E0,-8.686429024E0,8.624177933E0
2.586041395E2,5.657671452E0,-6.929031372E0,7.099024773E0
2.586561330E2,7.398309231E0,-7.984906673E0,7.913078308E0
2.587081263E2,1.026425648E1,-6.198777676E0,6.464541912E0
2.587601196E2,1.107112694E1,-3.131711483E0,7.508445740E0
2.588121130E2,5.506832123E0,-4.934600353E0,-3.663240373E-1
2.588641062E2,1.007989645E0,-4.956148624E0,-2.980872154E0
