,Time (s),X (hPa)
300,1.55965351055e+18,1009.922104
301,1.55965351159e+18,1009.923401
302,1.55965351263e+18,1009.928131
303,1.55965351367e+18,1009.932709
304,1.55965351471e+18,1009.932709
305,1.55965351574e+18,1009.927826
306,1.55965351678e+18,1009.922333
307,1.55965351782e+18,1009.916611
308,1.55965351886e+18,1009.911118
309,1.5596535199e+18,1009.909592
310,1.55965352094e+18,1009.909592
311,1.55965352198e+18,1009.911728
312,1.55965352301e+18,1009.913177
313,1.55965352405e+18,1009.91539
314,1.55965352509e+18,1009.917068
315,1.55965352613e+18,1009.917068
316,1.55965352717e+18,1009.915848
317,1.55965352821e+18,1009.913788
318,1.55965352925e+18,1009.913101
319,1.55965353028e+18,1009.910583
320,1.55965353132e+18,1009.909973
321,1.55965353236e+18,1009.909973
322,1.5596535334e+18,1009.909973
323,1.55965353444e+18,1009.909973
324,1.55965353547e+18,1009.909134
325,1.55965353651e+18,1009.905472
326,1.55965353755e+18,1009.904022
327,1.55965353859e+18,1009.903793
328,1.55965353963e+18,1009.903793
329,1.55965354067e+18,1009.904022
330,1.5596535417e+18,1009.904022
331,1.55965354274e+18,1009.904022
332,1.55965354378e+18,1009.904022
333,1.55965354482e+18,1009.90593
334,1.55965354586e+18,1009.907074
335,1.5596535469e+18,1009.909973
336,1.55965354794e+18,1009.913025
337,1.55965354897e+18,1009.915695
338,1.55965355001e+18,1009.916763
339,1.55965355105e+18,1009.917297
340,1.55965355209e+18,1009.917297
