,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),press_Pressure (hPa),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (muT),mag_Magnetic field y (muT),mag_Magnetic field z (muT),linacc_Linear Acceleration x (m/s^2),linacc_Linear Acceleration y (m/s^2),linacc_Linear Acceleration z (m/s^2),hr_Heart Rate,labeldribbelRun,labeldribbelStil,labelpassing,labelthrowing
2019-06-04 13:43:45.549999872,10.03632116925,-11.312469481599999,2.5616345878799995,1022.4118164,-0.187581451919,0.4759068191,0.48009309765,-36.8599987033,6.13999973289,-5.7399999016,-2.83569124034,-6.48571565397,-0.551720778222,132.0,1,0,0,0
2019-06-04 13:43:46.049999872,0.78000145566666657,-4.0271700822111107,1.2476832728688887,1022.3768064,0.084681192139,0.97095199217,-2.0001419902,-33.2324998375,16.1249996821,-6.84749975813,2.00308734188,-11.445393562,1.65278967509,,1,0,0,0
2019-06-04 13:43:46.549999872,6.1635816423399996,-5.2156882102899997,3.8334733962,1022.3404786,0.115679187844,-0.60180204476,-0.117794722411,-26.5349993713,6.47999984013,-22.1999995725,-2.27618408125,-2.08077237001,-5.8884413245,,1,0,0,0
2019-06-04 13:43:47.049999872,6.7892054682999996,-8.9438135860999992,4.4428164001999999,1022.3638184,-1.05739245904,0.29521280828,0.84673437771,-29.8199992733,-2.50000005189,-20.8199996956,-0.905569500459,-6.83059449939,-3.66626395053,,1,0,0,0
2019-06-04 13:43:47.549999872,4.6935767554022227,-7.8138488213888895,3.8358943456666665,1022.32417,0.192444614899,1.08472901911,-0.910630010878,-28.019999265,-2.34750020437,-20.4149997225,0.893896758813,-4.62267881663,0.38698458685,,1,0,0,0
2019-06-04 13:43:48.049999872,7.0480267885999996,-7.3978300801999994,2.29084212785,1022.397949,0.66158233878,-1.47538004651,-0.51042495067,-27.86999917,8.90249976587,-20.7149993175,-0.761530220525,-4.77667871145,-1.72523114075,,1,0,0,0
2019-06-04 13:43:48.549999872,6.1322166448999988,-4.9525575175575005,3.5351468056400002,1022.3572266,-0.66436173317,0.24738211679,0.970312506704,-35.4466658689,2.286666289,-1.28666668533,-0.958190229,-7.22091092033,-1.421554817,,1,0,0,0
2019-06-04 13:43:49.049999872,3.9941823148344451,-13.617571022,6.7470665509999996,1022.3206542,-1.19388011419,1.25719659843,0.00492131717778,-34.62749934,0.08250009925,-10.2074997164,0.57771027,0.38229972025,0.266653597275,,1,0,0,0
2019-06-04 13:43:49.549999872,4.1784884598199996,-5.4776218512800003,4.8179990586499999,1022.3445802,2.87468602658,0.03785530341,0.18113557259,-27.4049990162,11.1524996303,-19.4699996725,-0.941484837687,-6.13079535969,-1.90009218416,,1,0,0,0
2019-06-04 13:43:50.049999872,6.9974011688899989,-5.0019061434333336,4.2607449281000003,1022.3239256,-1.03098271286,-3.27786699956,1.52685808311,-26.5199991867,16.8733329771,1.53333356667,0.167313152022,-2.33441376689,-2.35635828923,,1,0,0,0
2019-06-04 13:43:50.549999872,7.2996648305999985,-10.507514677660001,4.959261507149999,1022.3021974,0.80654066192,-0.17307640892,0.758036773989,-27.3824992187,26.7524993413,3.127500058,-0.875081658625,-0.296832770125,1.44402095638,133.0,1,0,0,0
2019-06-04 13:43:51.049999872,6.3093929292000004,-6.6510559551460009,3.7645183414300001,1022.3217284,-0.36509885558,-0.00276719363,-0.32508841754,-18.8399995688,30.3733329789,-4.04666665038,2.08440613696,-1.21531528325,1.50144428012,,1,0,0,0
2019-06-04 13:43:51.549999872,7.4706695607777771,-3.5648092297444438,2.9018610982222217,1022.3519532,1.67643988802,-0.292025440256,-1.26588199546,-15.2474997044,34.4999990462,-2.36250005675,-2.92693339534,-4.53644792257,-3.09461657252,,1,0,0,0
2019-06-04 13:43:52.049999872,7.9454011084000005,-6.6738017444500004,6.3608698040100009,1022.3486818,0.13611606966,0.762585828556,0.80873859526,-15.1574997687,32.58749914,-1.48499999963,-4.2457120125,-1.43949599489,0.0942287743875,,1,0,0,0
2019-06-04 13:43:52.549999872,4.8510669078888888,-8.9657609863333327,2.4951003707222221,1022.3765136,-0.874377247028,0.72355162197,1.29572032985,-14.9266664994,31.6866664911,-7.01333320078,-1.68781888489,-3.2071923315,-4.43599999,,1,0,0,0
