,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),press_Pressure (hPa),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),mag_Magnetic field x (muT),mag_Magnetic field y (muT),mag_Magnetic field z (muT),linacc_Linear Acceleration x (m/s^2),linacc_Linear Acceleration y (m/s^2),linacc_Linear Acceleration z (m/s^2),hr_Heart Rate,labeldribbelRun,labeldribbelStil,labelpassing,labelthrowing,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7
2019-06-04 13:59:10.049999,4.173699832,-8.9830797196,1.80097349287,1022.205957,-0.028023440028,0.194542257835,0.0701413784821,-24.7499995225,28.7624995713,-27.2549989212,0.123109711522,-0.478274345318,-1.5059666169,120.95,0,0,0,1,0.37987766204,-0.112650122093,-0.0127608637036,-0.125244430089,0.0650030125531,0.042395896614,-0.00491809540827
2019-06-04 13:59:10.549999,3.8607681037,-9.1075819967,1.6350502848,1022.239453,-0.062537328613,-0.064708950197,-0.016784743409,-25.5866661044,29.8666659478,-25.0199991878,0.736047665313,0.153061125006,0.351017998311,121.1,0,0,0,1,0.400982775288,-0.130007816094,-0.02964658977,-0.0892495639893,0.0394681966679,0.0179071484571,-0.0398423384261
2019-06-04 13:59:11.049999,4.1262933016,-9.0060645103,1.27950046669,1022.2433596,-0.159481646117,0.45519846008,-0.067425472295,-24.8933328011,30.5599992522,-24.9666661144,-0.182667732305,-0.134738802911,0.659806802904,121.25,0,0,0,1,0.39912295941,-0.139061987006,-0.0391506084858,-0.105771165321,0.0227072086761,0.0223820597311,-0.0562697778831
2019-06-04 13:59:11.549999,6.61059273622,-6.78298049522,2.79012825756,1022.2354492,0.00429811655433,0.443184778144,-0.165034951216,-20.7399997711,31.2799994156,-26.9333326556,-0.0419254567778,-0.128821161064,-0.00528306428656,121.4,0,0,0,1,0.387205114794,-0.111294111312,-0.0280909207009,-0.0749576056532,0.0433794696049,0.0217238515798,-0.0475222041808
2019-06-04 13:59:12.049999,10.3906739225,-3.2205390453,3.5736946584,1022.217871,0.230372550055,0.32960454972,-1.05385066871,-20.4399998978,24.9333324422,-33.3799985244,1.00491703889,-0.0657188097633,0.0194658173467,121.55,0,0,0,1,0.413651557521,0.0120851406306,0.015082274399,-0.0483565530509,0.0314971323939,0.0398416804723,-0.0814249174562
2019-06-04 13:59:12.549999,7.8417287591,-0.08858813925,0.400801581126,1022.2208986,0.296040562915,-0.482296437032,-1.96251270192,-28.582499505,10.5674999069,-35.8124990475,2.03904750614,0.5932527384,0.117631223393,121.7,0,0,0,1,0.432734597169,0.179295609551,0.0135942797022,-0.0219865026147,-0.0383081611975,0.0944969634439,-0.132332536924
2019-06-04 13:59:13.049999,14.0029163602,-1.39945364809,-0.857629233231,1022.2191898,1.34196400628,-0.08822729438,1.81153494124,-33.13333257,-18.6133328534,-25.8799995844,-0.900484032113,-1.66402720072,-1.30686359926,121.85,0,0,0,1,0.454292261704,0.33514039412,-0.131938640052,0.182068221462,0.236635575481,0.199316314343,0.0116280856159
2019-06-04 13:59:13.549999,-9.66880011518,5.4694813009,4.82015409475,1022.1697264,0.041126494164,2.27692078451,-2.8749621689,-38.7133328122,-8.639999828,-17.3666662633,7.11019587512,1.85120397807,-1.93959613539,122.0,0,0,0,1,0.243289906755,0.418479556614,0.0338319211767,-0.235355502805,-0.427965004729,0.152677924062,-0.343587754731
2019-06-04 13:59:14.049999,1.61826372017,1.11706217121,-6.92610494268,1022.1178712,-1.88151077936,1.73543624064,1.1625109095,28.1066658361,-24.4933327578,-18.2199997103,-2.16380845191,-1.91034189856,-4.50027179722,122.1,0,0,0,1,-0.20870408854,0.318854468705,-0.254886272318,-0.0194923168724,-0.123796305245,0.0314661753089,0.180586852177
2019-06-04 13:59:14.549999,10.1440635207,-11.5981066709,6.03141759668,1022.1492676,-0.065897052774,-1.76040963307,-0.50492713446,30.8133326644,-33.35333273,-2.76666658496,3.14191171922,0.551719586907,-11.5314647356,122.2,0,0,0,1,-0.0800247220021,0.317474239115,-0.169750061742,-0.0381875075831,0.0473422981468,-0.210935886788,0.547787884448
2019-06-04 13:59:15.049999,4.7732262612,-8.6658382409,1.359708655,1022.0881346,-0.920741909699,-2.70419660136,1.62393819092,-13.0999999581,14.7533329852,-32.8933327989,6.70510800683,-5.37988408478,0.0995928445444,122.3,0,0,0,1,0.228059979055,0.00574050276987,0.00594243807493,-0.0475651924839,0.252846397943,0.040411833309,0.112070555832
2019-06-04 13:59:15.549999,5.96733098567,-7.99528164322,1.94548128711,1022.0760252,-0.172920684844,0.430152970039,-0.617821853922,-30.9824995988,24.14999938,-26.6399991512,2.14440827946,-0.404923809956,-1.34778622788,122.4,0,0,0,1,0.401903392229,-0.0253633775037,0.0428308455853,-0.180664643188,0.0119097154231,0.138785228077,0.00059153378206
2019-06-04 13:59:16.049999,6.2485784532,-7.7811537741,2.0777516963,1022.1660644,-0.102671174336,-0.038075231397,0.155051649175,-31.11999978,21.6733330611,-28.95999951,-0.204551339176,0.0067127943,-0.410291641899,122.5,0,0,0,1,0.420578033132,-0.0301739765151,0.00298062322304,-0.0884053340983,0.109671329714,0.0771942160518,-0.0110510027722
2019-06-04 13:59:16.549999,7.4435609818,-5.2348424435,3.2787199021,1022.1937012,0.071547589738,0.27584841327,-0.515189711009,-29.4333328656,22.8199990611,-29.44666608,1.01578352196,0.145621140797,-0.113343318302,122.6,0,0,0,1,0.434508264671,0.00600371269974,0.01053778836,-0.0833461227013,0.0469907720705,0.0695036771389,-0.066144395276
2019-06-04 13:59:17.049999,7.0599980831,-5.2326876639,4.3932548524,1022.19917,0.120233552441,0.432168845068,-0.55165835694,-30.8599991244,11.2999998739,-34.7133322833,0.185969405689,-0.188454839909,-0.0665860970789,122.7,0,0,0,1,0.418803488656,0.101057071667,0.0401076041404,-0.0932461141847,0.0913079460382,0.0365664183068,-0.0968547542995
2019-06-04 13:59:17.549999,8.0428479671,-3.5533431888,7.0578432559,1022.211377,-0.259935041472,-0.0433354607378,0.277231482597,-25.6499991412,7.77749985525,-40.184999465,-0.319028536482,-0.119322405916,-0.259924385274,122.8,0,0,0,1,0.367805799659,0.146206259382,0.0611760323572,-0.0393722689361,0.203379377743,-0.0337834102831,-0.0635190785351
2019-06-04 13:59:18.049999,4.27298249792,-1.23012519558,3.25780995033,1022.2248046,0.472091925151,1.02867872715,-0.98011921941,-21.8199991644,8.86666652856,-41.8933330111,1.27937560619,0.519880082878,1.30838441856,122.9,0,0,0,1,0.321161937491,0.149431689956,0.0467710396175,-0.0612667306007,0.00340275315156,0.0169586562998,-0.247082788245
2019-06-04 13:59:18.549999,13.0289250905,-1.90584278697,1.98437494642,1022.2297366,0.40929497631,-1.61374104035,0.58705558786,-11.3599997368,-11.6266664676,-44.7733323822,-2.16090112965,-4.67682630551,-1.52428108445,123.0,0,0,0,1,0.288875867521,0.275563053944,-0.0476202579023,0.104772221234,0.354299145822,0.0138350672069,0.0277853147524
2019-06-04 13:59:19.049999,-7.41004141519,-1.6173322675,6.02567144545,1022.1855468,0.4466799438,2.669707167,-2.7103950264,-23.0666664978,-15.7199994051,-31.7199993144,4.13556019489,1.13329901296,0.536041630556,123.2,0,0,0,1,0.154702950709,0.349119141997,0.0812742367438,-0.252806120403,-0.272100467972,-0.0209947292548,-0.382990675784
2019-06-04 13:59:19.549999,-5.63013727043,2.39571138617,4.6805678366,1022.1467774,-0.91829849484,1.2675271274,0.95155884929,36.9799989056,-21.58666632,-16.8066660754,-8.00332136947,1.649753253,-3.69073735341,123.4,0,0,0,1,-0.389189616195,0.238417943462,-0.20364296085,0.0830051867562,0.0064357555952,-0.161207765996,0.0487753700245
2019-06-04 13:59:20.049999,5.361845361,1.05135265716,10.9165629822,1022.194824,0.576339483587,-2.34928388731,-0.911987346089,35.46749854,-25.9424991587,-12.607499837,1.62093154556,-7.99308437711,-5.065152142,123.6,0,0,0,1,-0.204520707031,0.347721176421,-0.184317199042,0.107338256656,0.152919479772,-0.141399013685,0.138975305901
2019-06-04 13:59:20.549999,5.04258221086,0.84805213073,9.1794102672,1022.1402342,-0.368519728247,-1.2360430423,0.810754419441,4.81999985444,-13.333332909,-42.8266652422,1.27179541857,2.15431641211,1.04424656757,123.8,0,0,0,1,0.0221570061179,0.301607104771,0.0541593484188,0.133457071845,0.231519764122,-0.165157841989,-0.0547705841711
2019-06-04 13:59:21.049999,-5.5750688435,0.692424277186,6.3666162015,1022.1676756,0.40123155562,2.00942296165,-0.653061992067,-3.46666635549,-11.4999995763,-45.0533324333,1.16634744402,1.04237364228,0.995750188675,124.0,0,0,0,1,-0.00955663579747,0.28167926081,0.0742101372707,-0.0978145755889,-0.0386427469376,-0.0864729765964,-0.351087084023
2019-06-04 13:59:21.549999,-7.5680632116,0.002394279819,5.7036414146,1022.19209,0.26739098879,0.778040733927,-0.806205903123,38.9599988711,-7.71333324897,-21.7266661344,0.886623435567,-0.59368099767,-1.50035662126,124.2,0,0,0,1,-0.33926606901,0.142971304361,-0.131120101225,-0.0094803228914,-0.12874170842,-0.19111090593,-0.139857211268
2019-06-04 13:59:22.049999,-8.01709620156,-0.170791602786,5.15088319789,1022.151709,-0.179504446259,0.182684682314,-0.0813464108456,44.8666657333,2.71999993589,-10.2599998053,-0.698085043163,-0.29890716573,-1.25201161707,124.4,0,0,0,1,-0.398304795943,0.0176735010442,-0.204127795255,0.0520454827894,-0.113687551966,-0.164016249054,-0.040185138753
2019-06-04 13:59:22.549999,-4.29748380183,0.25929995324,7.3394100427,1022.1565918,-0.093141679275,0.0114048532043,0.125791203882,45.41249895,3.5324999095,-6.88499987138,-0.151935895293,-0.11197804494,-0.498851670167,124.6,0,0,0,1,-0.360415016655,0.0214320744843,-0.210789222859,0.106508450626,-0.0795077410252,-0.177062298507,-0.0137163729191
2019-06-04 13:59:23.049999,4.59389498821,-1.32954068173,3.0476724267,1022.157617,-0.447443514314,-2.01300256839,1.31874994945,41.3133326622,-3.97999991976,-17.7599995941,0.918941895111,-0.384677959773,-1.37711517012,124.8,0,0,0,1,-0.228194410348,0.09739707293,-0.20951260332,0.20997250886,0.127309573282,-0.159849148532,0.179838610509
2019-06-04 13:59:23.549999,14.3462555413,-1.54765923159,4.18638949858,1022.1710448,0.61161358208,-2.29210685484,0.54142394967,3.40666662318,-19.6599993167,-40.1199989322,1.284413427,0.379122078289,2.02122396238,125.0,0,0,0,1,0.16859083708,0.318932977773,-0.0377079538033,0.247649460359,0.298147652573,-0.0863618391424,0.020018088075
2019-06-04 13:59:24.049999,-13.6013431286,5.82500456289,2.47780844999,1022.2341796,0.491293480056,2.39713908563,-2.09570850938,-29.4799992241,-12.5266664267,-31.1466659956,7.363919205,-3.48720978452,0.427189456778,124.7,0,0,0,1,0.133141053845,0.409156750803,0.00126231460137,-0.236209615853,-0.326986253701,0.131096845828,-0.522683991816
2019-06-04 13:59:24.549999,0.93951321487,-5.93947784937,1.9855721597,1022.2085938,-1.44529189688,2.6511367917,1.5964493021,35.95333322,-19.7266662389,-13.7666665641,-2.57482822797,-1.4207827514,-4.2749300267,124.4,0,0,0,1,-0.239473626246,0.18399310509,-0.232487133846,-0.0932092025276,-0.0432920671802,-0.191463025126,0.167948843034
2019-06-04 13:59:25.049999,7.9899345399,1.93912317246,9.6793347839,1022.1388182,1.09731253684,-2.8336390376,-1.54058810478,34.9133324111,-27.78666581,-6.96666664589,-1.29616218144,-8.87581103267,-10.4791559371,124.1,0,0,0,1,-0.195471624488,0.379782373166,-0.229164292283,0.0942905650234,0.182938227719,-0.0297128941969,0.295724786344
2019-06-04 13:59:25.549999,7.8869805813,0.022506181892,5.4960577966,1022.1891112,-0.138528965696,-1.04545310496,0.657427222313,-5.10749977329,-14.9099999663,-43.40999985,3.01591208233,2.30935834511,2.66713327841,123.8,0,0,0,1,0.166501001023,0.326229336854,0.0326411757074,0.14594085937,0.180272903842,-0.115614111278,-0.0950292253392
2019-06-04 13:59:26.049999,8.56644916544,0.389468694727,4.97902748322,1022.1607908,0.224752598334,-0.13713720814,0.149628523317,-19.7866662344,-12.7599996989,-43.1733317911,1.03439486035,-0.242414280787,-1.15345329035,123.5,0,0,0,1,0.275735803532,0.35091494919,0.0462260489008,0.0246457061777,0.180885367239,0.0235143926566,-0.0779819763172
2019-06-04 13:59:26.549999,8.5164354324,-0.0258581664434,4.9930207253,1022.137256,0.0015424330333,-0.070084567741,0.070874416083,-23.1333327811,-14.87333319,-40.8666657333,0.567782190111,0.191846951833,-0.559151066678,123.2,0,0,0,1,0.289395694315,0.364467105851,0.0516324758903,0.0185356677396,0.167477971324,0.0349898219788,-0.0691707636362
2019-06-04 13:59:27.049999,8.6600920677,-0.051955765484,4.850321865,1022.148096,0.054565538069,-0.0307448471389,0.066598359861,-24.4866663611,-14.2066665222,-39.9933323333,0.211378839297,-0.161415534714,-0.128236134847,122.9,0,0,0,1,0.305889597923,0.354860982505,0.0427062958318,0.0260860680027,0.168331498649,0.0425180383135,-0.0825565321576
2019-06-04 13:59:27.549999,8.6397406577,-0.040463244165,4.7057076929,1022.1632322,0.0274431199802,-0.0043554692997,0.0053285780354,-25.3199994587,-14.2649996275,-39.397499085,0.198614438382,0.0776296162678,-0.137996514628,122.6,0,0,0,1,0.318748048899,0.357222430174,0.0384017228227,0.0268042675563,0.155321456403,0.0369731505117,-0.0826463095811
2019-06-04 13:59:28.049999,7.1038134099,-0.491065762758,5.2525600671,1022.1733886,0.112760634068,-0.0417743560167,0.0814152371949,-25.7266657089,-14.7599996989,-38.9799995433,0.0659837722714,-0.0866671120839,-0.04026344088,122.3,0,0,0,1,0.305305867742,0.348626084198,0.0398594395961,0.024115057923,0.16233036303,0.0233431510374,-0.100517335526
2019-06-04 13:59:28.549999,6.67763243778,-6.864651892,5.62521568944,1022.1515626,-0.155266675368,0.55250927817,0.58827727434,-22.8599993367,-15.4399997922,-40.35999934,-0.0178192853913,0.203754693271,0.239530444125,122.0,0,0,0,1,0.282865837733,0.274075372302,0.0739044362166,-0.0612267064888,0.194328707993,-0.0516700541165,-0.0528446507835
2019-06-04 13:59:29.049999,7.9171485424,-4.65877994606,6.3704470159,1022.1757812,-0.685742055075,-0.324815375339,0.807455713318,-20.9733327211,5.41333328433,-42.65333218,-0.311607519866,-0.678771002384,-0.747484339678,121.928571429,0,0,0,1,0.31237802694,0.146210531635,0.0731650901136,-0.0479566164174,0.250329500577,-0.0496227249529,0.000837360469158
2019-06-04 13:59:29.549999,4.92502334717,-5.01504777376,3.08167091493,1022.172412,1.40677683359,-0.337460287696,-1.63032418489,-24.2466659556,4.98666638822,-40.659999,1.12893554907,-0.709512180733,1.77595384944,121.857142857,0,0,0,1,0.341874085872,0.122000137653,0.0662711775226,-0.0299417666044,0.0760667834242,0.0473364589227,-0.229344238622
2019-06-04 13:59:30.049999,12.4875797743,-5.2029985666,-2.27503993221,1022.136621,0.247965469974,-1.48442091661,1.74574477906,-32.8333326967,-24.1799994592,-21.3066658439,-4.41999838029,-5.73594107859,-0.965106725993,121.785714286,0,0,0,1,0.391912453601,0.309012577455,-0.161455699244,0.131674552024,0.34419993831,0.218996768077,0.14473741616
2019-06-04 13:59:30.549999,4.45015882418,-0.684762656567,0.103219867562,1022.118262,-0.177400367137,0.931401825644,-0.632482588389,-44.4299993525,6.67499989262,-6.09749986238,2.11814700234,1.36359747242,0.365542491366,121.714285714,0,0,0,1,0.457164938703,0.183555794556,-0.0890868687192,-0.0406529853525,-0.168787414489,0.26607036209,-0.0619452320564
2019-06-04 13:59:31.049999,-8.2796417707,2.5870140067,3.8830349443,1022.125537,-0.439746636856,3.3232107876,-2.60056144742,-10.599999534,-20.0466662517,-28.18666617,5.03155377525,-3.98626938466,-1.91555438947,121.642857143,0,0,0,1,0.00591703037986,0.429793510329,0.0294289137516,-0.325551253007,-0.342496790075,0.0663943068668,-0.317081135737
2019-06-04 13:59:31.549999,-8.02896115202,3.02420850415,2.4673001766,1022.097705,-0.28904611689,1.7082662707,0.91808343232,37.6933324589,-22.3799995856,-12.6466665667,-8.6267761385,2.93310695184,-2.69381766822,121.571428571,0,0,0,1,-0.436903573089,0.215164654915,-0.220393324227,0.132634126415,-0.0650997102791,-0.0908951017729,-0.0135587479374
2019-06-04 13:59:32.049999,-0.67159409828,4.1842346431,9.5974505428,1022.1683106,1.30897733865,-1.89235664962,-0.80541174867,39.9066660122,-19.8066661102,-1.37333329478,5.6048779489,-6.59146043951,-9.17852687808,121.5,0,0,0,1,-0.30304157988,0.329655538785,-0.222330672304,0.0941851528117,-0.0285100186244,-0.0468739756845,0.147761744179
2019-06-04 13:59:32.549999,3.86090111733,3.01040150067,7.66114738256,1022.0950684,0.000565049957778,-1.0310366882,0.646940719744,25.8666658422,-16.1466664211,-34.9533322656,-0.225150326811,2.11946271533,1.18605894521,121.428571429,0,0,0,1,-0.176740832137,0.278394626165,-0.0181898578275,0.224749151709,0.154893126562,-0.154218860111,-0.0432552989603
2019-06-04 13:59:33.049999,6.4583168745,-5.85759330458,4.5589386701,1022.1253906,-0.268032399302,-0.54881967009,0.82932470143,5.37749993658,-18.60749936,-43.0124983788,1.28337816406,0.0785928832122,-0.781440046022,121.357142857,0,0,0,1,0.0516254199847,0.267716793997,0.0433929916803,0.0191619293421,0.214032216964,-0.138369781007,0.0392814264453
2019-06-04 13:59:33.549999,4.3958885194,-9.2363939285,1.6362474203,1022.1232912,-0.784030249278,-1.56120658139,2.320874381,-17.0599995717,3.14666639433,-41.6999986433,-0.103680580876,-1.4543632566,-1.65705454345,121.285714286,0,0,0,1,0.226770980545,0.0685251051024,0.0317963228074,-0.0228418161606,0.347293585883,-0.0227783073107,0.119165926036
2019-06-04 13:59:34.049999,3.5291610716,-9.1102155685,1.2711204885,1022.1304198,-0.0087201008558,-0.22695476093,-0.00236832052,-25.9666661156,30.38666598,-26.4933325444,1.20194983475,-0.986716111389,-0.50027994317,121.214285714,0,0,0,1,0.361166676289,-0.128821973572,0.00667147802769,-0.122704534019,0.0656000316076,0.0958428927142,-0.0141500390633
2019-06-04 13:59:34.549999,3.867711544,-9.083399868,1.2672896503,1022.1507812,-0.0599716947877,0.0296697233886,-0.006705467404,-27.5933325011,29.9933325467,-25.3933327989,-0.625666989219,-0.476373884389,-0.404095901378,121.142857143,0,0,0,1,0.37954914834,-0.132801950589,-0.0087385896021,-0.113604543109,0.0690413320859,0.0892495177677,-0.014033710165
2019-06-04 13:59:35.049999,3.91676754422,-9.01976521811,1.627042744,1022.1751464,0.0473980515304,-0.0971594722986,-0.0172734375414,-27.2174992575,30.1574990763,-25.049999475,0.0954386128278,-0.115305900571,-0.05622315407,121.071428571,0,0,0,1,0.388586427105,-0.132717471815,-0.0115913347597,-0.0957687440095,0.0616622503021,0.0690943194675,-0.0269524733533
2019-06-04 13:59:35.549999,6.1501737116,-8.420425129,4.8637298583,1022.1807614,0.109971013669,0.0947268777556,0.0016633873954,-28.0933327144,29.3466663344,-25.4933327589,-0.0215788682311,-0.150608062746,0.0786899063284,121.0,0,0,0,1,0.413438848786,-0.106864337391,0.0149427455118,-0.0860656586822,0.100196762144,0.0409762727471,-0.0315809390732
2019-06-04 13:59:36.049999,6.5825796965,-1.90488507146,-0.6725517747,1022.1811036,1.25332750389,0.139808735972,-1.2756558448,-28.63333236,22.9333326552,-30.4399996867,0.825255513113,-0.237956762313,1.03642168641,120.8,0,0,0,1,0.423225673197,0.0126114815323,-0.0184125069101,0.00749131983969,-0.0237199955851,0.182530563673,-0.189239463091
2019-06-04 13:59:36.549999,12.983194445,-0.54876777238,-3.54568164932,1022.1861328,0.09934196474,-2.15001966357,-0.999239316141,-25.8999994067,-23.4999990843,-26.9666665389,0.439756128567,-1.08931802396,-0.296182076167,120.6,0,0,0,1,0.401071713749,0.411539937229,-0.100636426484,0.142369406113,0.0864574817587,0.14105298675,0.0753595510361
2019-06-04 13:59:37.049999,8.26556881949,-3.67760597914,-2.28866075469,1022.1653322,0.0807241359256,-0.377071503167,2.05070907189,-40.7599989556,-12.5466666996,-0.993333314933,-0.630083348889,-0.941125001767,-2.86375639233,120.4,0,0,0,1,0.439912260897,0.253244412457,-0.214152277301,0.107482631425,0.0919916568335,0.267389567651,0.177283023516
2019-06-04 13:59:37.549999,-9.6556315413,6.0168126111,4.7437767682,1022.16084,-0.133825309392,3.7332235218,-3.35754566791,-18.259999644,-16.0333329581,-22.0733329983,5.72764232507,-4.48757974298,-2.90462936293,120.2,0,0,0,1,0.0647755130245,0.456486932985,0.0158073455115,-0.342351947724,-0.446771231456,0.131532002632,-0.376974828403
2019-06-04 13:59:38.049999,-3.49204975375,-0.44844766708,2.14455202582,1022.0812992,-0.90901332207,1.5510907294,1.36444275956,38.9999995225,-20.09999919,-11.3774997886,-9.55264302211,2.55969500589,-2.35193109533,120.0,0,0,0,1,-0.390352897015,0.160990796662,-0.218050723726,0.126175066249,-0.0030425496273,-0.119228418739,0.108395325781
2019-06-04 13:59:38.549999,9.1810861589,-0.644778208827,8.4865071056,1022.1238772,-0.0857502133,-3.03406383984,-1.09001382582,31.4599995067,-29.0133331089,-2.99333331586,6.50750851763,-4.80070206462,-7.97302088157,119.8,0,0,0,1,-0.127002694437,0.411274914159,-0.162379274796,0.0868501585191,0.0305445779287,-0.0974913208632,0.368950051214
2019-06-04 13:59:39.049999,8.26477066689,-1.86380990344,4.77897246667,1022.1194824,0.345765002085,-1.43866707987,0.54172935636,-14.9933332876,-7.23333311089,-37.3466650644,3.4872718919,1.16623921536,3.58902306017,119.6,0,0,0,1,0.246198808273,0.239868166375,0.0578461366417,0.158835312725,0.177942116317,-0.00608713674049,-0.0947476033938
2019-06-04 13:59:39.549999,8.9739813807,-0.9912297577,4.1028292895,1022.1367678,0.328871181439,-0.103878996853,0.10903992172,-29.8466659133,-10.8266663009,-34.4799995456,1.05444240561,-0.2276568016,-1.59652299347,119.4,0,0,0,1,0.361336349734,0.325579878458,0.044154975153,0.0215074891046,0.137353420596,0.0994176835374,-0.0313371676134
2019-06-04 13:59:40.049999,8.8456480979,-1.33217449185,4.2060224533,1022.1612794,0.159023492134,-0.10905777199,0.220169881361,-31.6949992187,-13.5149995088,-31.687499285,0.499025662711,0.0492895841678,-0.454126490589,119.2,0,0,0,1,0.376798722293,0.334689183398,0.0248813010453,0.0433988898744,0.133518875039,0.0799955238252,-0.0387644165577
2019-06-04 13:59:40.549999,9.113806915,-1.16744840439,4.540263295,1022.1766114,0.139414721357,-0.112967309558,-0.008965669568,-33.9133326211,-13.1399998133,-29.8399993044,0.236502541436,0.155014216911,0.0664975378222,119.0,0,0,0,1,0.403698474557,0.335401824546,0.0192676249598,0.0490382006505,0.117571093146,0.0780966998575,-0.0509209767099
2019-06-04 13:59:41.049999,9.0970471023,1.67192209769,1.55005356665,1022.182373,0.0722398981367,0.00302241701889,0.0558946458714,-34.1799994589,-14.3066662689,-28.7533325622,0.04344236845,0.057613447275,-0.151361674013,119.1,0,0,0,1,0.402183426815,0.372132749868,-0.0261707423179,0.0819647309639,0.0712915582447,0.141753058035,-0.0582746075092
2019-06-04 13:59:41.549999,13.8631171657,-0.299284372122,-2.56453433568,1022.2081544,-0.089965166217,-0.6785674691,-1.556776008,-30.2666664133,-23.5399993256,-25.4133328333,1.06038485637,0.6943569183,0.782492637712,119.2,0,0,0,1,0.460164766343,0.438090982391,-0.0695173352516,0.0907345575589,-0.0365183915078,0.121541898609,0.0130683469305
2019-06-04 13:59:42.049999,2.6906860767,0.85475614975,0.89210675971,1022.1802248,-0.18073975742,-0.06525874727,0.752538961274,-36.6733324244,-18.5266666039,-9.13333316412,-1.79062313497,-2.6370708411,0.0187962053333,119.3,0,0,0,1,0.323237546337,0.34005839652,-0.152242911397,0.0829423927815,0.039218070321,0.204204991709,-0.033562644198
2019-06-04 13:59:42.549999,-5.4735516194,-1.1135774612,5.175943421,1022.166455,-0.93094335349,3.1984721064,-2.09177178351,2.24666648489,-23.5266662718,-27.1066662456,4.14369665311,-2.96373513022,-2.84862311687,119.4,0,0,0,1,-0.045849253063,0.400499066958,0.0207984795033,-0.312364790922,-0.293033707325,-0.074888414584,-0.176330523321
2019-06-04 13:59:43.049999,-0.63567988883,-2.67009531158,7.1610364672,1022.1227538,-0.5924629271,2.09567712134,1.18747505547,32.474999665,-27.0524997713,-9.96749964425,-7.73353139954,0.074999751025,-3.39229291693,119.5,0,0,0,1,-0.301709323087,0.232884680009,-0.177650157761,0.0481095736319,0.0388889951207,-0.160660790936,0.110609761519
2019-06-04 13:59:43.549999,10.6585930826,-3.02157487866,5.4534398078,1022.2035156,-0.763423730878,-4.367582692,-0.471621457943,32.3599995522,-20.879999319,-15.9066663282,5.41602206178,-0.243532604889,-8.36196607971,119.6,0,0,0,1,-0.0643565330732,0.329106971527,-0.133340709921,0.14192493236,0.120793196016,-0.221409047251,0.470188102015
2019-06-04 13:59:44.049999,4.96200148267,-7.71355544111,2.11201639308,1022.1581056,-0.059605179725,-0.510640533678,0.2347695723,-30.5466656683,1.68666663593,-36.0599996778,5.36123381711,1.08457567958,2.44392156598,119.7,0,0,0,1,0.384527591541,0.146600853082,0.0813658528839,-0.0421286587908,0.0723067914204,0.0111566646138,-0.0926373622973
2019-06-04 13:59:44.549999,5.5142543316,-9.8663276203,0.35028240828,1022.1663086,-0.187886877357,-1.12510993,2.11440186791,-34.3733325522,7.05333315658,-32.2799992033,-0.560010777456,0.120571004033,-1.15785521939,119.8,0,0,0,1,0.404275276808,0.040330467113,-0.00175011731011,0.00313167692197,0.276209498997,0.0622985250165,0.0891328404138
2019-06-04 13:59:45.049999,3.1345845462,-9.547410107,1.13464681648,1022.188037,-0.130465546622,0.86252339778,-1.05152938084,-23.1074995987,35.4074993125,-21.494999885,3.29008449467,-1.51206980814,-1.08020588414,119.9,0,0,0,1,0.382239129459,-0.152091137726,-0.0060635119344,-0.221557300658,-0.104872398806,0.0720356366858,-0.0423325834351
2019-06-04 13:59:45.549999,4.2464858174,-9.2986450667,0.13719194532,1022.2108886,-0.13761267066,-0.431594629954,0.68149535361,-30.6199991444,23.5866661078,-29.0933327133,-2.43124824102,-1.49612140652,-1.18835333317,120.0,0,0,0,1,0.409079072672,-0.09213732883,-0.032375567099,-0.0764283827797,0.165934441101,0.0720500668211,0.0210452662297
2019-06-04 13:59:46.049999,3.66457059656,-9.26265112567,1.05640725952,1022.2176272,-0.349189252492,1.15097393598,-0.746782282967,-24.3399995167,31.9533322633,-25.2999996611,2.78790146113,-0.0580988526425,-0.367417641,120.05,0,0,0,1,0.399288131788,-0.118337418219,0.00443278704998,-0.203448920629,-0.0939446382476,0.0318437810179,-0.0589488734213
2019-06-04 13:59:46.549999,3.7302801848,-9.3132499695,1.18851801156,1022.2254392,0.024877484348,-0.497995678682,0.418945437791,-21.4599997189,30.7066663122,-29.8799991622,-1.22375679018,-0.768198437178,0.0504533185878,120.1,0,0,0,1,0.35549235092,-0.162480240623,-0.0244073307554,-0.0561384373072,0.132292744577,0.0140844544759,-0.0225704289463
2019-06-04 13:59:47.049999,7.5632746934,-7.0980670214,3.7168721319,1022.2238768,-0.035964690144,0.56252747182,-0.190392650357,-20.1933328833,32.2733321744,-28.7999994478,0.82536429839,0.0775880813678,-0.0125489566133,120.15,0,0,0,1,0.394708628318,-0.111133821629,0.00679448905972,-0.0866352907161,0.0426285247433,0.00677809676403,-0.0425910552162
2019-06-04 13:59:47.549999,7.4998264301,-2.59874580306,2.77951366914,1022.2262698,0.84978990263,0.12643077969,-1.87729703785,-23.2066658867,20.3999996184,-35.6533328156,1.22750711452,-0.654923968841,0.784362104167,120.2,0,0,0,1,0.405842936656,0.0470681789084,0.0323246170398,-0.0440939103739,-0.00995073726098,0.0615433814228,-0.183251770334
