,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
336,1.55965422691e+18,7.445816345,-8.017028503,0.8446934509
337,1.55965422731e+18,11.10839996,-12.7747348,1.84985321
338,1.55965422771e+18,3.377875671,-7.974965973,0.2032772827
339,1.55965422811e+18,8.246651001,-8.513396301,3.170556793
340,1.55965422851e+18,9.145681458,-9.557475128,1.400188293
341,1.55965422892e+18,5.18581604,-11.12396759,2.294129333
342,1.55965422932e+18,7.161707153,-7.178771667,0.296383667
343,1.55965422972e+18,7.561376038,-8.794661407,2.212249603
344,1.55965423012e+18,3.227737885,-7.163802795,1.486408997
345,1.55965423052e+18,9.508526917,-8.214318237,0.2163002014
346,1.55965423092e+18,4.761448517,-7.306755524,1.654060364
347,1.55965423133e+18,5.138664093,-6.299500122,-0.09011260986
348,1.55965423173e+18,7.474706268,-6.591842194,1.897304535
349,1.55965423213e+18,6.339616699,-4.753814392,-1.215622101
350,1.55965423253e+18,4.801265717,-5.82932785,0.3685336304
351,1.55965423293e+18,7.423213348,-6.74317749,0.9569599915
352,1.55965423333e+18,7.048243103,-8.80843277,1.026415558
353,1.55965423373e+18,8.554710388,-12.68881348,3.467389526
354,1.55965423414e+18,7.872429199,-8.142317963,1.180445251
355,1.55965423454e+18,5.157674561,-10.39722885,0.1450483704
356,1.55965423494e+18,6.406677246,-11.17336487,2.35190918
357,1.55965423534e+18,9.689650269,-8.81771347,2.122735748
358,1.55965423574e+18,4.552333374,-7.664511566,1.719174957
359,1.55965423614e+18,6.95618454,-8.661588135,1.086889801
360,1.55965423654e+18,10.25218048,-9.92930191,1.112486572
361,1.55965423695e+18,5.568270721,-8.236023102,1.734293518
362,1.55965423735e+18,5.97093338,-7.968978424,0.8354127502
363,1.55965423775e+18,8.319848785,-6.993756409,0.4975653076
364,1.55965423815e+18,6.457870789,-12.50319946,2.610870667
365,1.55965423855e+18,6.170917511,-8.774303741,1.377734985
366,1.55965423895e+18,7.283703461,-8.013286285,1.498384094
367,1.55965423936e+18,6.069428558,-11.05975113,1.395847321
368,1.55965423976e+18,7.114704895,-6.938371582,1.325493622
369,1.55965424016e+18,7.829318848,-9.718540192,1.38656662
370,1.55965424056e+18,5.52635788,-6.924899597,0.8571176147
371,1.55965424096e+18,5.282814331,-7.959398346,1.784289551
372,1.55965424136e+18,10.74735077,-7.577692108,1.710493011
373,1.55965424176e+18,4.42644516,-6.082002411,-0.5751040649
374,1.55965424217e+18,4.042044525,-5.801186371,2.088307343
375,1.55965424257e+18,9.257947998,-9.913434906,0.7554789734
376,1.55965424297e+18,4.221521301,-12.04096069,0.2589614868
377,1.55965424337e+18,10.81351318,-9.351952515,2.887046356
378,1.55965424377e+18,5.974376221,-12.11610443,1.589694214
379,1.55965424417e+18,7.350913696,-10.19335281,3.417094116
380,1.55965424458e+18,8.037685547,-7.581883392,0.4444258118
381,1.55965424498e+18,4.437821503,-8.50067276,0.7556286621
382,1.55965424538e+18,14.8557074,-11.77496384,1.397194519
383,1.55965424578e+18,7.028633881,-8.635542297,2.677631836
384,1.55965424618e+18,3.049159241,-5.68891983,0.8030799866
385,1.55965424658e+18,6.132297821,-6.8731073,0.5554948425
386,1.55965424698e+18,3.831731873,-4.286785583,-0.6397695923
387,1.55965424739e+18,1.854343872,-6.589147797,2.521805878
388,1.55965424779e+18,7.26738739,-9.491312714,1.746717682
389,1.55965424819e+18,4.961582336,-7.884853363,1.195414124
390,1.55965424859e+18,8.258177032,-8.584199066,2.824326782
391,1.55965424899e+18,8.38481369,-7.35046463,2.862796783
392,1.55965424939e+18,4.695735168,-9.141190796,1.097966766
393,1.5596542498e+18,9.381141815,-12.54690857,2.725981293
394,1.5596542502e+18,10.50904633,-11.06918152,0.2547702026
395,1.5596542506e+18,5.324278107,-7.112609253,2.114203491
396,1.559654251e+18,6.495442657,-7.943531342,0.07604187012
397,1.5596542514e+18,8.993448029,-10.48404831,2.235750732
398,1.5596542518e+18,6.205196228,-10.42866348,2.815794525
399,1.55965425221e+18,5.373226318,-8.572822723,1.075812836
400,1.55965425261e+18,6.655759277,-7.88874527,0.655486908
401,1.55965425301e+18,5.570366364,-14.1842038,1.772913208
402,1.55965425341e+18,10.262509,-9.261091461,0.1489402771
403,1.55965425381e+18,7.536976776,-9.759854279,3.595373383
404,1.55965425421e+18,3.653153229,-8.960965576,2.487527161
405,1.55965425461e+18,7.224875793,-9.137298889,1.470541992
406,1.55965425502e+18,5.915847931,-9.563762054,1.632355499
407,1.55965425542e+18,6.022126923,-6.049070892,0.5316943359
408,1.55965425582e+18,5.554798737,-7.400460663,1.506916351
409,1.55965425622e+18,8.093968506,-5.74744812,1.334325256
410,1.55965425662e+18,4.017046509,-4.624782715,-1.608704681
411,1.55965425702e+18,5.782924347,-8.634644165,2.602039032
412,1.55965425743e+18,7.923922119,-6.640640717,2.149979095
413,1.55965425783e+18,5.260211334,-9.91418335,1.328487396
414,1.55965425823e+18,4.470004578,-7.051835632,1.531016235
415,1.55965425863e+18,6.59348877,-5.818699951,2.125280457
416,1.55965425903e+18,6.840475159,-13.14880692,2.024090881
417,1.55965425943e+18,13.44818436,-5.253924408,1.922901306
418,1.55965425984e+18,8.486452332,-7.919880524,0.1896556091
419,1.55965426024e+18,3.83442627,-7.744445343,-1.330133972
420,1.55965426064e+18,11.66030228,-8.697064362,2.588417358
421,1.55965426104e+18,6.39919281,-5.778283997,0.9512718201
422,1.55965426144e+18,1.919757843,-6.85783905,0.02679428101
423,1.55965426184e+18,11.30194748,-11.33293304,1.231938171
424,1.55965426224e+18,6.037245483,-6.659351807,1.339264984
425,1.55965426265e+18,8.113877106,-10.19455032,0.8138575745
426,1.55965426305e+18,7.1398526,-7.256759491,2.474953308
427,1.55965426345e+18,7.957452393,-7.216193848,-0.4721182251
428,1.55965426385e+18,4.255500641,-5.479355621,0.2002835083
429,1.55965426425e+18,4.84647171,-7.483388214,2.049837341
430,1.55965426465e+18,10.65708847,-13.52272934,2.420765991
431,1.55965426506e+18,3.782184906,-7.135062561,1.278491364
432,1.55965426546e+18,6.314169617,-9.303453369,2.512375488
433,1.55965426586e+18,7.849826202,-12.23375977,1.417701874
434,1.55965426626e+18,4.856351166,-11.13384705,1.608704681
435,1.55965426666e+18,5.054539032,-6.893764343,0.6722520447
436,1.55965426706e+18,5.808521118,-8.134534149,1.591490479
437,1.55965426747e+18,6.89885376,-12.35695358,1.746717682
438,1.55965426787e+18,6.324647827,-7.182663574,1.050515442
