"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.525160402E1,1.688996553E0,4.223626137E0,-3.385584354E0
1.530160405E1,1.470306873E0,1.278033972E0,-2.357498407E0
1.535360394E1,6.407518387E-1,-8.270077109E-1,-1.329411983E0
1.540560390E1,1.593900174E-1,-1.502624631E0,3.770443797E-2
1.545560403E1,3.188258410E-1,-1.136716485E0,1.121379375E0
1.550760395E1,4.904789627E-1,-6.187026501E-1,1.942993164E0
1.555760412E1,4.214512110E-1,-4.937623441E-2,2.468947887E0
1.560760415E1,9.117163718E-3,1.479332447E-1,2.793317556E0
1.565760421E1,-4.117689729E-1,-3.664153218E-1,2.809200048E0
1.570960387E1,-5.235573053E-1,-8.441119194E-1,2.250869036E0
1.575960427E1,-5.211138725E-1,6.244081259E-1,1.899621725E0
1.581160412E1,-4.905706048E-1,1.590796947E0,1.658940792E0
1.586360389E1,-3.293021917E-1,8.901345134E-1,1.474459529E0
1.591360445E1,-2.443919033E-1,-1.075019002E0,1.434142351E0
1.596360464E1,-1.124450192E-1,-8.847161382E-2,1.649777889E0
1.601560387E1,1.813811660E-1,-5.655573606E-1,2.203221798E0
1.606560423E1,4.526053369E-1,-2.158082962E0,3.413956642E0
1.611760406E1,9.070890546E-1,-3.595448971E0,3.487871408E0
1.616960382E1,1.189308882E0,-3.881944895E0,2.509876013E0
1.621960388E1,1.122724533E0,-4.214866161E0,5.899266601E-1
1.626960404E1,1.077520490E0,-2.626005888E0,-8.572131395E-1
1.632160390E1,1.504515290E0,-1.531335354E0,-7.527551651E-1
1.637360394E1,1.250395417E0,-1.081738472E0,-6.617362499E-1
1.642360399E1,7.830834389E-1,1.643331289E0,1.515998244E0
1.647360406E1,8.948717713E-1,-1.664503932E0,3.563007832E0
1.652560385E1,7.134447694E-1,-1.221015692E0,5.897123814E0
1.657760385E1,-1.588906407E0,-3.961967945E0,1.267376184E0
1.662960381E1,7.386887819E-2,5.370543599E-1,-2.695607841E-1
1.667960384E1,-5.260007977E-1,-1.759188056E0,-2.048090696E-1
1.673160383E1,-1.358610153E0,-6.266438961E-1,-1.104613543E0
1.678360379E1,-2.218708515E0,-8.419555426E-2,-1.067961693E0
1.683360382E1,-3.463040829E0,-1.051806211E0,-8.996640146E-2
1.688360388E1,-4.218681335E0,1.050792098E0,3.461913764E-1
1.693560388E1,-3.568720341E0,3.185155392E0,3.254219592E-1
1.698760371E1,-2.946248770E0,2.461280107E0,5.541953072E-2
