"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.125637914E1,-1.183250618E1,6.960156918E0,4.925023079E0
2.130637927E1,-7.304932594E0,5.545140266E0,5.705556870E0
2.135837923E1,-7.288172722E0,3.632114887E0,8.334470749E0
2.140837926E1,-9.658504486E0,3.402264595E0,9.198803902E0
2.146037926E1,-1.042946148E1,6.536370277E0,1.250050831E1
2.151037935E1,-5.763019562E0,8.947404861E0,1.405678749E1
2.156037938E1,8.590658188E0,1.608234406E1,1.478704166E1
2.161237937E1,5.322473049E0,8.798959732E0,1.556757450E1
2.166237940E1,-2.569056892E1,-7.843644142E0,1.769129562E1
2.171437913E1,-6.687209606E0,-9.778218269E0,3.213116884E0
2.176437915E1,-1.158828974E0,-1.315414619E1,8.643332481E0
2.181637915E1,1.034326673E0,-3.189173937E0,2.310475111E0
2.186837915E1,3.112557158E-2,3.471698463E-1,1.743032098E0
2.192037911E1,-2.154847383E-1,1.438959122E0,3.938581944E0
2.197237910E1,1.101366431E-1,1.577827096E0,5.657671452E0
2.202237920E1,-4.932205975E-1,3.495641351E-1,5.949772835E0
2.207437916E1,-1.041509509E0,-1.429382086E0,5.379935265E0
2.212637915E1,-2.454131603E0,-4.031958580E0,5.954561234E0
2.217837908E1,-6.093429565E0,-9.234718323E0,5.480494976E0
2.222837911E1,-1.202165413E1,-1.571123123E1,7.290566921E0
2.228037910E1,-1.750933075E1,-1.405678749E1,2.355966330E0
2.233237910E1,-1.815099716E1,-8.566715240E0,-5.865973234E-1
2.238237926E1,-1.454282475E1,-5.700768471E0,8.571503758E-1
2.243437916E1,-1.482774353E1,-3.062277555E0,1.551490068E0
2.248637905E1,-1.562503719E1,-2.853975534E0,-1.623318315E0
2.253837901E1,-1.397777653E1,-3.493247032E0,-8.164477348E-1
2.258837914E1,-1.280937004E1,-4.340820312E0,3.351984918E-2
2.264037903E1,-1.123393726E1,-4.479688168E0,8.523618579E-1
2.269037916E1,-9.284997940E0,-3.759011507E0,1.644866824E0
2.274237902E1,-1.067846584E1,-4.175615311E0,3.998439014E-1
2.279237908E1,-1.101126957E1,-4.427014351E0,-5.937801600E-1
2.284237928E1,-9.380768776E0,-4.822069645E0,-5.961744189E-1
2.289437911E1,-5.722316742E0,-4.534756660E0,8.619389534E-1
2.294437920E1,-5.267404556E0,-6.861991405E0,-3.112557158E-2
2.299637900E1,-6.277788639E0,-7.774210453E0,-7.110996246E-1
2.304637916E1,-4.058295727E0,-7.046350956E0,-6.632141471E-1
2.309837906E1,-6.261028767E0,-6.462147713E0,5.171633363E-1
2.314837932E1,-9.409500122E0,-4.728692532E0,3.371139050E0
2.320037918E1,-1.545265007E1,-2.683982134E0,3.019180536E0
2.325237901E1,-1.755242920E1,1.690358043E0,1.000806928E0
2.330237924E1,-1.234727478E1,-2.442160249E-1,3.146077156E0
2.335437916E1,-1.262501144E1,1.472478986E0,-2.633702159E-1
