"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.157161029E1,4.745999908E1,-1.163999939E1,7.079999924E0
2.163161025E1,4.787999725E1,-1.134000015E1,5.159999847E0
2.169161025E1,4.661999893E1,-5.879999638E0,1.097999954E1
2.175161025E1,4.331999969E1,-4.019999981E0,2.357999992E1
2.180161028E1,4.487999725E1,-2.999999821E-1,1.818000031E1
2.186161028E1,4.787999725E1,7.199999809E0,1.673999977E1
2.191161031E1,4.379999924E1,1.055999947E1,1.871999931E1
2.197161028E1,4.127999878E1,1.637999916E1,2.034000015E1
2.203161024E1,4.013999939E1,1.902000046E1,2.052000046E1
2.209161031E1,4.020000076E1,1.913999939E1,1.997999954E1
2.214161034E1,4.277999878E1,1.842000008E1,1.559999943E1
2.220161034E1,4.577999878E1,1.379999924E1,9.840000153E0
2.226161034E1,4.889999771E1,8.279999733E0,3.240000010E0
2.232161030E1,4.823999786E1,-1.259999990E0,-7.980000019E0
2.237161033E1,4.355999756E1,-8.819999695E0,-1.955999947E1
2.243161023E1,2.718000031E1,-1.457999992E1,-3.539999771E1
2.248161026E1,2.250000000E1,-1.697999954E1,-3.857999802E1
2.254161023E1,2.555999947E1,-1.631999969E1,-3.839999771E1
2.260161026E1,1.734000015E1,-1.307999992E1,-4.427999878E1
2.266161026E1,2.189999962E1,-1.547999954E1,-3.995999908E1
2.271161029E1,2.735999870E1,-1.757999992E1,-3.473999786E1
2.277161026E1,3.137999916E1,-1.847999954E1,-3.150000000E1
2.282161029E1,3.137999916E1,-1.787999916E1,-3.137999916E1
2.288161026E1,3.318000031E1,-1.463999939E1,-3.209999847E1
2.294161025E1,3.900000000E1,-7.980000019E0,-2.789999962E1
2.300161022E1,4.379999924E1,6.599999666E-1,-2.087999916E1
2.305161025E1,4.661999893E1,1.109999943E1,-1.247999954E1
2.311161022E1,4.379999924E1,2.351999855E1,2.639999866E0
2.316161025E1,3.545999908E1,3.150000000E1,1.242000008E1
2.322161021E1,2.592000008E1,3.923999786E1,1.547999954E1
2.327161025E1,1.985999870E1,4.193999863E1,1.427999973E1
