,Time (s),X (µT),Y (µT),Z (µT),label
176,1.55965324393e+18,-37.33883667,4.742301941,-13.5413208,climbing_stairs
177,1.55965324418e+18,-34.50585938,2.340675354,-10.73468018,climbing_stairs
178,1.55965324443e+18,-27.70339966,18.71776581,-8.216247559,climbing_stairs
179,1.55965324468e+18,-18.2940979,24.94193268,-18.13311768,climbing_stairs
180,1.55965324493e+18,-0.2699432373,30.33156586,-17.26287842,climbing_stairs
181,1.55965324517e+18,-5.481369019,25.1974411,-22.62139893,climbing_stairs
182,1.55965324542e+18,-26.03060913,24.52317047,-2.266662598,climbing_stairs
183,1.55965324567e+18,-31.03746033,19.39473724,4.274169922,climbing_stairs
184,1.55965324592e+18,-18.22396851,31.88173676,4.699523926,climbing_stairs
185,1.55965324617e+18,-4.442489624,37.78533173,6.693847656,climbing_stairs
186,1.55965324642e+18,-3.701934814,37.01248932,10.51629639,climbing_stairs
187,1.55965324667e+18,-20.13006592,36.8789444,9.854675293,climbing_stairs
188,1.55965324692e+18,-33.30534363,22.70146942,19.68066406,climbing_stairs
189,1.55965324717e+18,-22.69953918,34.87831879,17.61743164,climbing_stairs
190,1.55965324742e+18,-15.9311676,39.12975311,14.60675049,climbing_stairs
191,1.55965324767e+18,-14.73371887,37.74958038,18.88677979,climbing_stairs
192,1.55965324792e+18,-28.8160553,19.90413666,18.87402344,climbing_stairs
193,1.55965324817e+18,-18.35783386,34.86746979,12.30352783,climbing_stairs
194,1.55965324842e+18,4.246841431,45.82733917,16.20819092,climbing_stairs
195,1.55965324867e+18,-1.453323364,41.82819366,4.968811035,climbing_stairs
196,1.55965324892e+18,-20.46862793,23.46498871,14.19873047,climbing_stairs
197,1.55965324917e+18,-14.09817505,31.58267975,10.70147705,climbing_stairs
198,1.55965324942e+18,5.962799072,34.44432831,14.99810791,climbing_stairs
199,1.55965324967e+18,0.4809570312,35.84816742,5.489807129,climbing_stairs
200,1.55965324992e+18,-19.00923157,23.70172882,12.73638916,climbing_stairs
201,1.55965325017e+18,-16.33357239,25.48926544,13.22772217,climbing_stairs
202,1.55965325042e+18,-3.117675781,32.23789215,11.46905518,climbing_stairs
203,1.55965325067e+18,-1.3959198,33.36884308,8.108947754,climbing_stairs
204,1.55965325092e+18,-22.76829529,21.17881012,10.89654541,climbing_stairs
205,1.55965325116e+18,-25.76681519,12.32024384,15.76239014,climbing_stairs
206,1.55965325141e+18,-22.24746704,20.24123383,15.16485596,climbing_stairs
207,1.55965325166e+18,-28.64779663,17.83246613,7.461791992,climbing_stairs
208,1.55965325191e+18,-28.77984619,19.86869049,-4.428771973,climbing_stairs
209,1.55965325216e+18,-35.5737915,12.82735443,-2.467529297,climbing_stairs
210,1.55965325241e+18,-38.5078125,4.688529968,0.7157592773,climbing_stairs
211,1.55965325266e+18,-34.1690979,19.41613007,-0.9827270508,climbing_stairs
212,1.55965325291e+18,-27.32293701,26.93473053,-9.620544434,climbing_stairs
213,1.55965325316e+18,-19.42623901,31.31327057,-11.45672607,climbing_stairs
214,1.55965325341e+18,-30.84555054,20.07648468,-9.685852051,climbing_stairs
215,1.55965325366e+18,-30.6368866,21.84099579,-10.4442749,climbing_stairs
216,1.55965325391e+18,-13.32702637,31.40607452,-12.64916992,climbing_stairs
217,1.55965325416e+18,-2.299316406,32.64272308,-15.69329834,climbing_stairs
218,1.55965325441e+18,-23.05848694,26.47064972,-8.217956543,climbing_stairs
219,1.55965325466e+18,-32.80575562,11.39057159,-6.618225098,climbing_stairs
220,1.55965325491e+18,-18.90771484,26.13303375,-13.71594238,climbing_stairs
221,1.55965325516e+18,0.9672851562,31.41016388,-16.59991455,climbing_stairs
222,1.55965325541e+18,-19.41041565,24.69670868,-14.90252686,climbing_stairs
223,1.55965325566e+18,-32.54719543,7.560340881,-7.805419922,climbing_stairs
224,1.55965325591e+18,-24.01200867,21.28501129,-13.98809814,climbing_stairs
225,1.55965325616e+18,-2.175125122,31.22464752,-16.61071777,climbing_stairs
226,1.55965325641e+18,-20.59474182,22.85289764,-16.50933838,climbing_stairs
227,1.55965325666e+18,-35.16703796,6.940284729,-7.792419434,climbing_stairs
228,1.55965325691e+18,-28.16973877,17.36061859,-15.73925781,climbing_stairs
229,1.55965325715e+18,-1.852005005,29.43958282,-21.62353516,climbing_stairs
230,1.5596532574e+18,-6.239578247,27.20920563,-25.16156006,climbing_stairs
231,1.55965325765e+18,-34.16772461,10.20795441,-16.82183838,climbing_stairs
232,1.5596532579e+18,-36.96302795,-3.119789124,-9.135314941,climbing_stairs
233,1.55965325815e+18,-35.62954712,9.760108948,-9.942321777,climbing_stairs
234,1.5596532584e+18,-24.61131287,19.30413055,-25.98022461,climbing_stairs
235,1.55965325865e+18,-6.633178711,27.02257538,-31.62280273,climbing_stairs
236,1.5596532589e+18,-12.01530457,25.99292755,-23.10992432,climbing_stairs
237,1.55965325915e+18,-27.30836487,17.52217865,-11.2635498,climbing_stairs
238,1.5596532594e+18,-25.0058136,22.40772247,-5.838623047,climbing_stairs
239,1.55965325965e+18,-17.6656189,29.75913239,2.386962891,climbing_stairs
240,1.5596532599e+18,-14.08886719,31.35419464,2.421813965,climbing_stairs
241,1.55965326015e+18,-4.838607788,36.88463593,8.24230957,climbing_stairs
242,1.5596532604e+18,-13.27047729,31.25322723,9.166442871,climbing_stairs
243,1.55965326065e+18,-19.76196289,24.76839447,15.0413208,climbing_stairs
244,1.5596532609e+18,-2.688034058,35.12186432,11.23065186,climbing_stairs
