,Time (s),X (µT),Y (µT),Z (µT),label
242,1.55965355644e+27,-33.61949158,-4.361038208,-41.1159668,walking
243,1.55965355644e+27,-22.16188049,2.295227051,-47.93084717,walking
244,1.55965355644e+27,-3.257064819,10.99241638,-50.59674072,walking
245,1.55965355644e+27,0.09716796875,6.876678467,-51.37548828,walking
246,1.55965355644e+27,1.893264771,6.730697632,-51.35919189,walking
247,1.55965355644e+27,4.981430054,7.770965576,-50.65893555,walking
248,1.55965355644e+27,6.065734863,9.145904541,-50.01763916,walking
249,1.55965355644e+27,4.655502319,8.78314209,-50.03479004,walking
250,1.55965355644e+27,2.672561646,8.53918457,-50.79638672,walking
251,1.55965355644e+27,-0.2412872314,8.222366333,-50.99450684,walking
252,1.55965355644e+27,-0.6114959717,8.809616089,-50.75628662,walking
253,1.55965355644e+27,1.283462524,9.400253296,-50.26843262,walking
254,1.55965355644e+27,2.113616943,9.163970947,-50.68725586,walking
255,1.55965355644e+27,2.734313965,8.785202026,-50.36376953,walking
256,1.55965355644e+27,3.11781311,9.236602783,-50.44226074,walking
257,1.55965355644e+27,3.299621582,9.875274658,-50.55877686,walking
258,1.55965355644e+27,2.464126587,9.461868286,-50.88867188,walking
259,1.55965355644e+27,2.855194092,9.641189575,-51.04888916,walking
260,1.55965355644e+27,2.920669556,9.650253296,-51.14678955,walking
261,1.55965355644e+27,2.941726685,9.625900269,-50.86712646,walking
262,1.55965355644e+27,2.947525024,9.491867065,-51.04302979,walking
263,1.55965355644e+27,0.9398803711,6.703613281,-51.65148926,walking
264,1.55965355644e+27,-7.081985474,-0.2198486328,-51.76348877,walking
265,1.55965355644e+27,-4.131240845,3.460693359,-51.89086914,walking
266,1.55965355644e+27,-0.5459289551,7.681854248,-51.33435059,walking
267,1.55965355644e+27,0.5459594727,7.883224487,-51.20751953,walking
268,1.55965355644e+27,0.1888427734,6.277481079,-51.47387695,walking
269,1.55965355644e+27,-3.591690063,2.416885376,-51.5647583,walking
270,1.55965355644e+27,-7.728134155,-2.213317871,-51.19763184,walking
271,1.55965355644e+27,-4.810180664,-3.918380737,-51.22650146,walking
272,1.55965355644e+27,-2.293624878,-2.740829468,-51.5446167,walking
273,1.55965355644e+27,-8.582855225,-5.220184326,-50.98486328,walking
274,1.55965355644e+27,-10.20652771,-7.100570679,-50.73327637,walking
275,1.55965355644e+27,-8.464996338,-5.634841919,-50.87237549,walking
276,1.55965355644e+27,-8.510162354,-5.131454468,-50.89318848,walking
277,1.55965355644e+27,-7.670852661,-4.784088135,-51.07373047,walking
278,1.55965355644e+27,2.372024536,-6.881210327,-50.7824707,walking
279,1.55965355644e+27,13.28829956,-18.53677368,-44.85778809,walking
280,1.55965355644e+27,11.89369202,-18.42222595,-45.57269287,walking
281,1.55965355644e+27,9.952301025,-17.4392395,-46.25830078,walking
282,1.55965355644e+27,11.46458435,-17.75845337,-45.92468262,walking
283,1.55965355644e+27,11.19911194,-17.37481689,-46.00341797,walking
284,1.55965355644e+27,11.28549194,-16.75119019,-45.86395264,walking
285,1.55965355644e+27,11.49046326,-14.73928833,-46.14086914,walking
286,1.55965355644e+27,11.46104431,-14.9256897,-46.72283936,walking
287,1.55965355644e+27,10.56828308,-14.02616882,-46.98937988,walking
288,1.55965355644e+27,10.87571716,-13.46160889,-46.8260498,walking
289,1.55965355644e+27,10.6526947,-11.98815918,-48.07330322,walking
290,1.55965355644e+27,10.06509399,0.3842773438,-49.79406738,walking
291,1.55965355644e+27,6.42376709,3.65612793,-50.77947998,walking
292,1.55965355644e+27,5.564361572,3.674926758,-50.83532715,walking
293,1.55965355644e+27,4.979629517,3.479782104,-51.08807373,walking
294,1.55965355644e+27,4.699798584,3.573028564,-51.07751465,walking
295,1.55965355644e+27,3.995773315,4.002624512,-51.07196045,walking
296,1.55965355644e+27,2.280700684,5.822647095,-51.2409668,walking
297,1.55965355644e+27,1.56477356,6.398590088,-51.42163086,walking
298,1.55965355644e+27,1.031600952,6.097457886,-51.33520508,walking
299,1.55965355644e+27,2.188522339,6.11177063,-51.60046387,walking
