,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
2649,1.55965397589e+18,33.65999985,-27.71999931,-10.80000019
2650,1.55965397595e+18,28.97999954,-30.53999901,-15.17999935
2651,1.55965397601e+18,23.81999969,-32.70000076,-17.45999908
2652,1.55965397607e+18,24.84000015,-34.43999863,-17.21999931
2653,1.55965397613e+18,21.29999924,-34.79999924,-19.79999924
2654,1.55965397619e+18,12.11999989,-34.13999939,-24.71999931
2655,1.55965397625e+18,2.939999819,-35.15999985,-25.13999939
2656,1.55965397631e+18,-8.220000267,-34.61999893,-23.39999962
2657,1.55965397637e+18,-16.5,-33.36000061,-21.29999924
2658,1.55965397643e+18,-16.79999924,-30.42000008,-26.15999985
2659,1.55965397649e+18,-4.199999809,-15.47999954,-40.31999969
2660,1.55965397655e+18,12.53999996,-18.11999893,-38.52000046
2661,1.55965397661e+18,-6.71999979,-27.11999893,-32.75999832
2662,1.55965397667e+18,-4.199999809,-33.89999771,-25.97999954
2663,1.55965397673e+18,-3.720000029,-36.71999741,-22.5
2664,1.55965397679e+18,-6.480000019,-37.5,-20.34000015
2665,1.55965397685e+18,-9.179999352,-36.77999878,-19.26000023
2666,1.55965397691e+18,-9.0,-36.54000092,-21.53999901
2667,1.55965397697e+18,-6.659999847,-34.91999817,-23.03999901
2668,1.55965397703e+18,-5.339999676,-34.86000061,-25.01999855
2669,1.55965397709e+18,-3.659999847,-34.79999924,-25.5
2670,1.55965397715e+18,-1.620000005,-34.43999863,-25.97999954
2671,1.55965397721e+18,2.159999847,-34.43999863,-26.03999901
2672,1.55965397727e+18,6.059999943,-33.95999908,-26.57999992
2673,1.55965397733e+18,8.579999924,-33.65999985,-26.93999863
2674,1.55965397739e+18,13.31999969,-33.36000061,-25.92000008
2675,1.55965397745e+18,17.87999916,-32.39999771,-25.92000008
2676,1.55965397751e+18,20.10000038,-31.31999969,-24.29999924
2677,1.55965397757e+18,21.65999985,-30.23999977,-24.53999901
2678,1.55965397763e+18,22.92000008,-29.45999908,-25.37999916
2679,1.55965397769e+18,22.07999992,-29.21999931,-26.15999985
2680,1.55965397775e+18,21.60000038,-28.19999886,-27.29999924
2681,1.55965397781e+18,21.11999893,-28.37999916,-26.81999969
2682,1.55965397787e+18,20.03999901,-29.39999962,-26.21999931
2683,1.55965397793e+18,22.37999916,-27.53999901,-23.69999886
2684,1.55965397799e+18,37.13999939,-21.42000008,-12.0
2685,1.55965397805e+18,44.45999908,-13.85999966,12.17999935
2686,1.55965397811e+18,42.95999908,-11.69999981,10.85999966
2687,1.55965397817e+18,47.09999847,-3.299999952,0.2399999946
2688,1.55965397823e+18,44.70000076,2.099999905,-5.639999866
2689,1.55965397829e+18,44.75999832,4.980000019,-3.419999838
2690,1.55965397835e+18,44.75999832,4.739999771,0.4199999869
2691,1.55965397841e+18,43.61999893,4.440000057,-1.199999928
2692,1.55965397847e+18,44.81999969,4.199999809,0.719999969
2693,1.55965397853e+18,45.77999878,4.139999866,5.819999695
2694,1.55965397859e+18,45.47999954,2.579999924,8.279999733
2695,1.55965397865e+18,46.37999725,-0.4799999893,5.519999981
2696,1.55965397871e+18,45.95999908,-6.839999676,2.639999866
2697,1.55965397877e+18,45.5399971,-15.42000008,0.0
2698,1.55965397883e+18,42.11999893,-23.81999969,-0.6599999666
2699,1.55965397889e+18,39.11999893,-28.43999863,-0.8999999762
2700,1.55965397895e+18,36.11999893,-29.51999855,-5.339999676
2701,1.55965397901e+18,33.54000092,-23.10000038,-21.53999901
2702,1.55965397907e+18,10.61999989,7.440000057,-42.77999878
2703,1.55965397913e+18,-17.87999916,17.34000015,-39.41999817
2704,1.55965397919e+18,-29.87999916,9.719999313,-35.27999878
2705,1.55965397925e+18,-7.079999924,9.479999542,-42.84000015
2706,1.55965397931e+18,-4.739999771,7.5,-44.04000092
2707,1.55965397937e+18,-9.300000191,6.779999733,-43.25999832
2708,1.55965397943e+18,-9.840000153,6.0,-44.15999985
2709,1.55965397949e+18,-6.239999771,5.400000095,-44.57999802
2710,1.55965397955e+18,-3.419999838,5.519999981,-43.43999863
2711,1.55965397961e+18,-1.559999943,5.940000057,-43.91999817
2712,1.55965397967e+18,3.480000019,7.679999828,-43.79999924
2713,1.55965397973e+18,8.159999847,14.39999962,-40.68000031
2714,1.55965397979e+18,13.19999981,21.42000008,-36.05999756
2715,1.55965397985e+18,12.47999954,30.53999901,-28.5
2716,1.55965397991e+18,8.279999733,35.81999969,-23.51999855
2717,1.55965397997e+18,5.579999924,38.27999878,-22.43999863
2718,1.55965398003e+18,5.099999905,38.52000046,-22.5
2719,1.55965398009e+18,6.659999847,37.55999756,-21.47999954
2720,1.55965398015e+18,10.97999954,37.07999802,-21.0
2721,1.55965398021e+18,15.8399992,36.0,-20.34000015
2722,1.55965398027e+18,25.37999916,31.92000008,-16.97999954
2723,1.55965398033e+18,32.88000107,23.57999992,-18.23999977
2724,1.55965398039e+18,34.86000061,14.57999992,-23.57999992
2725,1.55965398045e+18,32.93999863,5.759999752,-28.43999863
2726,1.55965398051e+18,31.19999886,-0.719999969,-32.63999939
2727,1.55965398057e+18,27.47999954,-5.639999866,-34.43999863
2728,1.55965398063e+18,25.13999939,-7.619999886,-36.18000031
2729,1.55965398069e+18,23.03999901,-8.340000153,-37.38000107
2730,1.55965398075e+18,20.57999992,-6.059999943,-38.87999725
2731,1.55965398081e+18,19.26000023,-5.279999733,-39.95999908
2732,1.55965398087e+18,20.10000038,-1.5,-39.89999771
2733,1.55965398093e+18,21.60000038,2.639999866,-39.0
2734,1.55965398099e+18,26.27999878,6.659999847,-37.25999832
2735,1.55965398105e+18,30.29999924,6.420000076,-34.38000107
2736,1.55965398111e+18,31.55999947,6.480000019,-31.73999977
2737,1.55965398117e+18,32.88000107,5.699999809,-31.13999939
2738,1.55965398123e+18,32.81999969,4.920000076,-31.79999924
2739,1.55965398129e+18,30.77999878,3.899999857,-33.54000092
2740,1.55965398135e+18,30.65999985,2.399999857,-33.95999908
2741,1.55965398141e+18,33.0,1.439999938,-32.04000092
2742,1.55965398147e+18,37.31999969,-0.8399999738,-29.34000015
2743,1.55965398153e+18,37.38000107,-2.939999819,-28.43999863
2744,1.55965398159e+18,38.75999832,-8.279999733,-24.71999931
2745,1.55965398165e+18,40.43999863,-13.5,-19.79999924
2746,1.55965398171e+18,40.73999786,-19.97999954,-14.5199995
2747,1.55965398177e+18,36.23999786,-25.73999977,-17.94000053
2748,1.55965398183e+18,24.65999985,-27.71999931,-24.11999893
2749,1.55965398189e+18,22.68000031,-32.21999741,-23.87999916
2750,1.55965398195e+18,16.13999939,-32.93999863,-24.95999908
2751,1.55965398201e+18,8.579999924,-34.02000046,-27.05999947
2752,1.55965398207e+18,-3.480000019,-31.61999893,-27.3599987
2753,1.55965398213e+18,-13.31999969,-28.97999954,-27.47999954
2754,1.55965398219e+18,-19.37999916,-26.21999931,-26.39999962
2755,1.55965398225e+18,-20.57999992,-23.69999886,-26.81999969
2756,1.55965398231e+18,-18.71999931,-24.65999985,-27.29999924
2757,1.55965398237e+18,-18.05999947,-24.89999962,-28.5
2758,1.55965398243e+18,-17.45999908,-25.37999916,-29.03999901
2759,1.55965398249e+18,-14.75999928,-25.19999886,-29.21999931
2760,1.55965398255e+18,-15.42000008,-26.09999847,-29.93999863
2761,1.55965398261e+18,-14.93999958,-25.92000008,-30.05999947
2762,1.55965398267e+18,-13.61999989,-26.34000015,-29.81999969
2763,1.55965398273e+18,-12.42000008,-26.57999992,-30.47999954
2764,1.55965398279e+18,-11.57999992,-26.03999901,-31.01999855
2765,1.55965398285e+18,-10.97999954,-26.69999886,-31.19999886
2766,1.55965398291e+18,-10.97999954,-26.87999916,-30.11999893
2767,1.55965398297e+18,-10.92000008,-26.45999908,-30.95999908
2768,1.55965398303e+18,-7.139999866,-28.5,-31.26000023
2769,1.55965398309e+18,-3.839999914,-30.53999901,-30.11999893
2770,1.55965398315e+18,-4.920000076,-31.73999977,-28.55999947
2771,1.55965398321e+18,-4.139999866,-31.61999893,-28.19999886
2772,1.55965398327e+18,-5.159999847,-32.75999832,-26.09999847
2773,1.55965398333e+18,-4.739999771,-35.39999771,-23.10000038
2774,1.55965398339e+18,-3.539999962,-37.79999924,-17.94000053
2775,1.55965398345e+18,-2.639999866,-39.47999954,-16.02000046
2776,1.55965398351e+18,1.379999995,-36.95999908,-23.51999855
2777,1.55965398357e+18,6.359999657,-22.61999893,-38.21999741
2778,1.55965398363e+18,9.0,3.0,-46.07999802
2779,1.55965398369e+18,14.09999943,7.5,-42.29999924
2780,1.55965398375e+18,20.81999969,1.74000001,-41.04000092
2781,1.55965398381e+18,17.81999969,3.659999847,-42.05999756
2782,1.55965398387e+18,17.69999886,10.26000023,-39.11999893
2783,1.55965398393e+18,19.97999954,19.68000031,-33.89999771
2784,1.55965398399e+18,19.43999863,26.87999916,-28.61999893
2785,1.55965398405e+18,18.89999962,34.61999893,-19.26000023
2786,1.55965398411e+18,17.10000038,40.55999756,-12.0
2787,1.55965398417e+18,13.92000008,43.02000046,-6.420000076
2788,1.55965398423e+18,10.73999977,43.61999893,-5.159999847
2789,1.55965398429e+18,9.659999847,43.31999969,-6.539999962
2790,1.55965398435e+18,11.63999939,43.25999832,-8.819999695
2791,1.55965398441e+18,13.55999947,41.57999802,-10.13999939
2792,1.55965398447e+18,15.89999962,39.89999771,-13.31999969
2793,1.55965398453e+18,19.19999886,36.71999741,-15.89999962
2794,1.55965398459e+18,22.68000031,32.81999969,-16.37999916
2795,1.55965398465e+18,25.8599987,30.0,-19.5
2796,1.55965398471e+18,27.0,26.63999939,-22.13999939
2797,1.55965398477e+18,27.42000008,25.13999939,-22.79999924
2798,1.55965398483e+18,25.92000008,23.76000023,-23.39999962
2799,1.55965398489e+18,26.45999908,25.37999916,-22.73999977
2800,1.55965398495e+18,25.37999916,28.79999924,-20.27999878
2801,1.55965398501e+18,22.55999947,33.0,-16.92000008
2802,1.55965398507e+18,21.23999977,37.02000046,-12.47999954
2803,1.55965398513e+18,20.15999985,38.87999725,-8.399999619
2804,1.55965398519e+18,18.23999977,40.02000046,-6.239999771
2805,1.55965398525e+18,15.65999985,41.09999847,-5.879999638
2806,1.55965398531e+18,13.79999924,42.11999893,-6.299999714
2807,1.55965398537e+18,13.79999924,42.71999741,-6.779999733
2808,1.55965398543e+18,14.39999962,41.75999832,-7.019999981
2809,1.55965398549e+18,17.81999969,40.07999802,-7.919999599
2810,1.55965398555e+18,27.05999947,31.6799984,-11.93999958
2811,1.55965398561e+18,35.63999939,18.84000015,-14.09999943
2812,1.55965398567e+18,40.68000031,2.159999847,-17.27999878
2813,1.55965398573e+18,35.88000107,-16.19999886,-19.79999924
2814,1.55965398579e+18,25.43999863,-29.27999878,-22.13999939
2815,1.55965398585e+18,14.93999958,-37.43999863,-18.89999962
2816,1.55965398591e+18,6.899999619,-41.27999878,-16.55999947
2817,1.55965398597e+18,1.559999943,-41.87999725,-14.93999958
2818,1.55965398603e+18,-4.199999809,-41.93999863,-13.61999989
2819,1.55965398609e+18,-9.960000038,-39.89999771,-16.44000053
2820,1.55965398615e+18,-18.42000008,-37.79999924,-13.0199995
2821,1.55965398621e+18,-23.87999916,-34.25999832,-15.0
2822,1.55965398627e+18,-22.97999954,-32.70000076,-19.13999939
2823,1.55965398633e+18,-19.73999977,-30.29999924,-25.01999855
2824,1.55965398639e+18,-11.34000015,-27.47999954,-32.09999847
2825,1.55965398645e+18,-3.299999952,-22.5,-37.31999969
2826,1.55965398651e+18,3.419999838,-17.87999916,-40.73999786
2827,1.55965398657e+18,10.31999969,-13.92000008,-40.5
2828,1.55965398663e+18,15.11999989,-10.85999966,-39.71999741
2829,1.55965398669e+18,21.53999901,-10.92000008,-37.86000061
2830,1.55965398675e+18,26.69999886,-9.059999466,-32.88000107
2831,1.55965398681e+18,29.81999969,-8.63999939,-30.42000008
2832,1.55965398687e+18,33.36000061,-8.579999924,-27.47999954
2833,1.55965398693e+18,34.97999954,-8.93999958,-25.07999992
2834,1.55965398699e+18,39.18000031,-10.07999992,-16.55999947
2835,1.55965398705e+18,42.84000015,-9.599999428,-8.460000038
2836,1.55965398711e+18,43.68000031,-8.699999809,0.8999999762
2837,1.55965398717e+18,43.55999756,-7.5,7.139999866
2838,1.55965398723e+18,43.20000076,-5.039999962,10.80000019
2839,1.55965398729e+18,43.68000031,-3.24000001,13.73999977
2840,1.55965398735e+18,43.5,-2.579999924,11.34000015
2841,1.55965398741e+18,44.04000092,-3.359999895,8.399999619
2842,1.55965398747e+18,44.39999771,-3.9599998,3.599999905
2843,1.55965398753e+18,43.61999893,-3.659999847,0.1799999923
2844,1.55965398759e+18,43.61999893,-6.359999657,-4.139999866
2845,1.55965398764e+18,41.57999802,-11.75999928,-7.980000019
2846,1.5596539877e+18,35.45999908,-19.02000046,-16.07999992
2847,1.55965398776e+18,27.89999962,-27.42000008,-21.0
2848,1.55965398782e+18,19.55999947,-33.89999771,-20.39999962
2849,1.55965398788e+18,11.88000011,-37.43999863,-18.53999901
2850,1.55965398794e+18,6.119999886,-39.18000031,-17.03999901
2851,1.559653988e+18,7.139999866,-37.13999939,-22.31999969
2852,1.55965398806e+18,7.919999599,-27.53999901,-33.47999954
2853,1.55965398812e+18,9.420000076,-9.359999657,-42.23999786
2854,1.55965398818e+18,-2.579999924,8.159999847,-45.36000061
2855,1.55965398824e+18,-1.9799999,3.839999914,-44.15999985
2856,1.5596539883e+18,10.07999992,3.179999828,-42.54000092
2857,1.55965398836e+18,16.92000008,6.659999847,-39.05999756
2858,1.55965398842e+18,23.45999908,12.53999996,-33.95999908
2859,1.55965398848e+18,27.77999878,16.68000031,-28.37999916
2860,1.55965398854e+18,28.68000031,18.71999931,-26.45999908
2861,1.5596539886e+18,28.26000023,17.81999969,-26.81999969
2862,1.55965398866e+18,29.45999908,16.31999969,-27.23999977
2863,1.55965398872e+18,29.63999939,14.57999992,-29.03999901
2864,1.55965398878e+18,27.84000015,12.30000019,-31.31999969
2865,1.55965398884e+18,26.09999847,12.65999985,-32.04000092
