,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
303,1.55965413623e+18,-9.119999886,42.59999847,4.199999809
304,1.55965413629e+18,-10.07999992,42.59999847,3.539999962
305,1.55965413635e+18,-11.27999973,43.31999969,3.899999857
306,1.55965413641e+18,-11.57999992,41.93999863,4.619999886
307,1.55965413647e+18,-12.0,42.11999893,5.279999733
308,1.55965413653e+18,-12.47999954,42.11999893,5.639999866
309,1.55965413659e+18,-13.67999935,42.54000092,6.599999905
310,1.55965413665e+18,-13.85999966,41.21999741,6.839999676
311,1.55965413671e+18,-13.97999954,41.93999863,6.539999962
312,1.55965413677e+18,-12.84000015,40.37999725,7.139999866
313,1.55965413683e+18,-12.23999977,42.36000061,6.899999619
314,1.55965413689e+18,-12.0,42.36000061,6.71999979
315,1.55965413695e+18,-10.43999958,42.77999878,5.039999962
316,1.55965413701e+18,-10.07999992,42.23999786,5.460000038
317,1.55965413707e+18,-9.840000153,42.84000015,4.980000019
318,1.55965413713e+18,-9.960000038,42.71999741,5.759999752
319,1.55965413719e+18,-9.659999847,43.73999786,4.739999771
320,1.55965413725e+18,-9.420000076,41.70000076,6.299999714
321,1.55965413731e+18,-8.579999924,42.65999985,5.159999847
322,1.55965413737e+18,-8.579999924,42.95999908,5.519999981
323,1.55965413743e+18,-6.899999619,42.59999847,6.960000038
324,1.55965413749e+18,-5.940000057,43.61999893,7.199999809
325,1.55965413755e+18,-4.679999828,43.61999893,7.980000019
326,1.55965413761e+18,-2.579999924,43.55999756,7.919999599
327,1.55965413767e+18,-1.139999986,43.73999786,8.159999847
328,1.55965413773e+18,1.139999986,42.54000092,7.079999924
329,1.55965413779e+18,3.299999952,43.20000076,6.179999828
330,1.55965413785e+18,7.799999714,43.02000046,5.579999924
331,1.55965413791e+18,10.07999992,41.75999832,5.279999733
332,1.55965413797e+18,14.46000004,41.04000092,3.419999838
333,1.55965413803e+18,18.18000031,38.63999939,2.279999971
334,1.55965413809e+18,21.18000031,37.20000076,1.559999943
335,1.55965413815e+18,23.81999969,35.93999863,0.719999969
336,1.55965413821e+18,25.97999954,35.34000015,0.3599999845
337,1.55965413827e+18,27.65999985,32.39999771,-0.1199999973
338,1.55965413833e+18,29.15999985,32.21999741,0.2999999821
339,1.55965413839e+18,29.21999931,30.65999985,0.4799999893
340,1.55965413845e+18,30.65999985,31.07999992,0.0
341,1.55965413851e+18,31.5,29.81999969,-0.719999969
342,1.55965413857e+18,32.04000092,28.92000008,-1.799999952
343,1.55965413863e+18,34.02000046,26.76000023,-4.019999981
344,1.55965413869e+18,34.86000061,25.55999947,-4.739999771
345,1.55965413875e+18,34.20000076,24.65999985,-6.779999733
346,1.55965413881e+18,34.5,23.69999886,-6.960000038
347,1.55965413887e+18,35.45999908,22.73999977,-8.460000038
348,1.55965413893e+18,34.86000061,23.10000038,-9.179999352
349,1.55965413899e+18,34.91999817,22.79999924,-9.239999771
350,1.55965413905e+18,34.97999954,21.84000015,-9.300000191
351,1.55965413911e+18,35.52000046,21.84000015,-10.73999977
352,1.55965413917e+18,33.36000061,21.71999931,-12.89999962
353,1.55965413923e+18,34.13999939,22.61999893,-11.63999939
354,1.55965413929e+18,35.15999985,23.63999939,-5.940000057
355,1.55965413935e+18,36.84000015,22.02000046,-0.6599999666
356,1.55965413941e+18,39.41999817,19.31999969,3.659999847
357,1.55965413947e+18,40.31999969,16.92000008,4.199999809
358,1.55965413953e+18,40.86000061,14.39999962,3.839999914
359,1.55965413959e+18,39.47999954,17.87999916,1.919999957
360,1.55965413965e+18,35.88000107,24.3599987,1.079999924
361,1.55965413971e+18,29.51999855,31.79999924,1.679999948
362,1.55965413977e+18,24.77999878,33.84000015,-0.4799999893
363,1.55965413983e+18,25.92000008,32.63999939,-7.440000057
364,1.55965413989e+18,31.07999992,24.23999977,-16.97999954
365,1.55965413995e+18,30.1799984,9.479999542,-27.29999924
366,1.55965414001e+18,22.61999893,-3.9599998,-37.43999863
367,1.55965414007e+18,13.43999958,-12.30000019,-38.93999863
368,1.55965414013e+18,6.239999771,-18.77999878,-38.52000046
369,1.55965414019e+18,-1.199999928,-22.26000023,-37.91999817
