,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
371,1.5596547423e+18,39.23999786,-13.0199995,-19.19999886
372,1.55965474236e+18,35.57999802,-8.63999939,-25.07999992
373,1.55965474242e+18,37.55999756,5.21999979,-24.0
374,1.55965474248e+18,34.07999802,21.65999985,-18.05999947
375,1.55965474254e+18,30.05999947,33.18000031,-4.920000076
376,1.5596547426e+18,31.01999855,32.45999908,5.279999733
377,1.55965474266e+18,32.27999878,30.65999985,4.079999924
378,1.55965474272e+18,36.11999893,24.89999962,-2.75999999
379,1.55965474278e+18,39.84000015,18.05999947,-5.519999981
380,1.55965474284e+18,42.89999771,9.359999657,-8.220000267
381,1.5596547429e+18,42.05999756,3.480000019,-15.96000004
382,1.55965474296e+18,39.29999924,1.799999952,-21.11999893
383,1.55965474302e+18,38.75999832,-2.279999971,-21.47999954
384,1.55965474308e+18,33.54000092,-4.259999752,-29.69999886
385,1.55965474314e+18,31.55999947,0.2399999946,-32.63999939
386,1.5596547432e+18,31.01999855,11.09999943,-31.61999893
387,1.55965474326e+18,26.39999962,28.26000023,-21.77999878
388,1.55965474332e+18,19.43999863,40.07999802,-7.859999657
389,1.55965474338e+18,23.21999931,38.87999725,-0.1799999923
390,1.55965474344e+18,25.97999954,35.93999863,1.439999938
391,1.5596547435e+18,30.89999962,31.31999969,-4.440000057
392,1.55965474356e+18,36.65999985,22.26000023,-9.119999886
393,1.55965474362e+18,40.5,12.30000019,-15.59999943
394,1.55965474368e+18,39.54000092,1.9799999,-20.69999886
395,1.55965474374e+18,37.79999924,-4.559999943,-22.79999924
396,1.5596547438e+18,37.86000061,-11.03999996,-21.42000008
397,1.55965474386e+18,35.52000046,-14.81999969,-24.65999985
398,1.55965474392e+18,27.3599987,-3.779999971,-34.20000076
399,1.55965474398e+18,38.21999741,8.760000229,-21.95999908
400,1.55965474404e+18,34.07999802,23.51999855,-16.37999916
401,1.5596547441e+18,26.76000023,35.81999969,-7.799999714
402,1.55965474416e+18,28.73999977,34.73999786,0.7799999714
403,1.55965474422e+18,32.21999741,31.13999939,4.679999828
404,1.55965474428e+18,36.95999908,24.11999893,-1.439999938
405,1.55965474434e+18,40.97999954,13.13999939,-6.359999657
406,1.5596547444e+18,43.55999756,2.399999857,-10.97999954
407,1.55965474446e+18,43.31999969,-6.480000019,-12.84000015
408,1.55965474452e+18,39.29999924,-13.38000011,-18.0
409,1.55965474458e+18,35.57999802,-16.73999977,-22.5
410,1.55965474464e+18,29.81999969,-16.61999893,-27.77999878
411,1.5596547447e+18,28.97999954,-12.05999947,-31.8599987
412,1.55965474476e+18,35.39999771,-1.74000001,-28.43999863
413,1.55965474482e+18,37.07999802,11.63999939,-20.81999969
414,1.55965474488e+18,31.26000023,27.53999901,-16.79999924
415,1.55965474494e+18,32.15999985,29.76000023,-9.119999886
416,1.559654745e+18,34.61999893,28.01999855,-3.0
417,1.55965474506e+18,38.04000092,22.97999954,-7.199999809
418,1.55965474512e+18,39.41999817,13.85999966,-12.59999943
419,1.55965474518e+18,39.41999817,7.079999924,-18.77999878
420,1.55965474524e+18,36.89999771,0.3599999845,-24.29999924
421,1.5596547453e+18,36.11999893,-7.440000057,-25.19999886
422,1.55965474536e+18,33.77999878,-15.71999931,-25.07999992
423,1.55965474542e+18,29.27999878,-9.719999313,-33.18000031
424,1.55965474548e+18,30.05999947,8.099999428,-33.29999924
425,1.55965474554e+18,30.77999878,26.76000023,-18.95999908
426,1.5596547456e+18,25.01999855,36.41999817,-5.639999866
427,1.55965474566e+18,17.10000038,42.0,-1.74000001
428,1.55965474572e+18,16.79999924,41.87999725,-3.24000001
