,Time (s),Magnetic field x (µT),Magnetic field y (µT),Magnetic field z (µT)
1561,1.55965571669e+18,-23.69999886,26.81999969,-14.63999939
1562,1.55965571675e+18,-19.13999939,35.70000076,-1.679999948
1563,1.55965571681e+18,-4.5,40.61999893,7.259999752
1564,1.55965571687e+18,-3.059999943,41.34000015,8.099999428
1565,1.55965571693e+18,-9.300000191,39.95999908,5.940000057
1566,1.55965571699e+18,-18.60000038,38.34000015,0.4199999869
1567,1.55965571705e+18,-26.87999916,32.04000092,-4.019999981
1568,1.55965571711e+18,-31.73999977,27.11999893,-6.659999847
1569,1.55965571717e+18,-33.41999817,23.39999962,-10.26000023
1570,1.55965571723e+18,-30.29999924,19.19999886,-16.92000008
1571,1.55965571729e+18,-28.01999855,17.39999962,-22.07999992
1572,1.55965571735e+18,-30.89999962,14.03999996,-18.60000038
1573,1.55965571741e+18,-25.97999954,26.09999847,-15.0
1574,1.55965571747e+18,-16.02000046,37.5,0.5999999642
1575,1.55965571753e+18,-3.599999905,41.15999985,7.019999981
1576,1.55965571759e+18,-4.199999809,39.0,12.59999943
1577,1.55965571765e+18,-7.199999809,39.77999878,11.21999931
1578,1.55965571771e+18,-15.23999977,38.81999969,3.779999971
1579,1.55965571777e+18,-24.77999878,34.91999817,-0.4199999869
1580,1.55965571783e+18,-29.81999969,28.97999954,-7.559999943
1581,1.55965571789e+18,-29.93999863,24.11999893,-13.13999939
1582,1.55965571795e+18,-32.21999741,18.23999977,-15.89999962
1583,1.55965571801e+18,-33.77999878,15.11999989,-17.39999962
1584,1.55965571807e+18,-35.34000015,11.34000015,-19.97999954
1585,1.55965571813e+18,-31.26000023,16.19999886,-19.55999947
1586,1.55965571819e+18,-24.3599987,32.81999969,-7.319999695
1587,1.55965571825e+18,-10.5,39.84000015,-2.039999962
1588,1.55965571831e+18,-11.57999992,38.87999725,-2.579999924
1589,1.55965571837e+18,-18.29999924,37.31999969,-5.279999733
1590,1.55965571843e+18,-23.27999878,33.77999878,-6.960000038
1591,1.55965571849e+18,-25.73999977,30.42000008,-9.599999428
1592,1.55965571855e+18,-27.29999924,28.31999969,-12.35999966
1593,1.55965571861e+18,-27.65999985,24.84000015,-16.13999939
1594,1.55965571867e+18,-26.76000023,22.5,-19.37999916
1595,1.55965571873e+18,-32.21999741,19.92000008,-16.61999893
1596,1.55965571879e+18,-30.65999985,22.55999947,-14.88000011
1597,1.55965571885e+18,-21.29999924,33.95999908,-6.539999962
1598,1.55965571891e+18,-5.279999733,40.79999924,2.099999905
1599,1.55965571897e+18,0.4199999869,42.0,6.960000038
1600,1.55965571903e+18,-6.899999619,40.20000076,7.019999981
1601,1.55965571909e+18,-16.61999893,39.0,1.559999943
1602,1.55965571915e+18,-25.26000023,33.65999985,0.3599999845
1603,1.55965571921e+18,-29.15999985,30.42000008,-4.440000057
1604,1.55965571927e+18,-28.19999886,28.07999992,-9.359999657
1605,1.55965571933e+18,-25.19999886,24.71999931,-13.73999977
1606,1.55965571939e+18,-23.93999863,25.79999924,-14.46000004
1607,1.55965571945e+18,-25.92000008,25.19999886,-14.81999969
1608,1.55965571951e+18,-23.15999985,31.19999886,-4.079999924
1609,1.55965571957e+18,-11.69999981,39.23999786,5.579999924
1610,1.55965571963e+18,-4.859999657,40.43999863,9.119999886
1611,1.55965571969e+18,-8.099999428,39.95999908,10.5
1612,1.55965571975e+18,-14.27999973,39.59999847,6.420000076
1613,1.55965571981e+18,-20.39999962,37.20000076,-0.5399999619
1614,1.55965571987e+18,-24.3599987,33.59999847,-4.920000076
1615,1.55965571993e+18,-26.87999916,31.07999992,-9.359999657
1616,1.55965571999e+18,-22.07999992,28.13999939,-15.11999989
1617,1.55965572005e+18,-20.93999863,28.01999855,-19.07999992
1618,1.55965572011e+18,-19.97999954,28.26000023,-18.0
1619,1.55965572017e+18,-19.97999954,34.91999817,-6.480000019
1620,1.55965572023e+18,-9.840000153,40.91999817,7.440000057
1621,1.55965572029e+18,-2.460000038,41.09999847,11.15999985
1622,1.55965572035e+18,-0.2999999821,40.61999893,13.73999977
1623,1.55965572041e+18,-4.619999886,41.93999863,9.539999962
1624,1.55965572047e+18,-15.42000008,40.13999939,1.860000014
1625,1.55965572053e+18,-24.42000008,34.5,-4.739999771
1626,1.55965572059e+18,-29.45999908,30.1799984,-9.179999352
1627,1.55965572065e+18,-29.15999985,25.61999893,-13.92000008
1628,1.55965572071e+18,-23.93999863,24.71999931,-20.39999962
1629,1.55965572077e+18,-28.37999916,24.89999962,-18.47999954
1630,1.55965572083e+18,-25.61999893,24.18000031,-16.5
1631,1.55965572089e+18,-21.65999985,36.41999817,-6.779999733
1632,1.55965572095e+18,-9.960000038,41.52000046,0.1199999973
1633,1.55965572101e+18,-7.859999657,42.71999741,3.0
1634,1.55965572107e+18,-11.39999962,41.52000046,3.539999962
1635,1.55965572113e+18,-16.55999947,38.87999725,1.860000014
1636,1.55965572119e+18,-20.45999908,37.55999756,-4.920000076
1637,1.55965572125e+18,-23.81999969,35.45999908,-6.0
1638,1.55965572131e+18,-24.0,34.25999832,-9.899999619
1639,1.55965572137e+18,-20.81999969,34.73999786,-12.59999943
1640,1.55965572143e+18,-19.73999977,33.65999985,-13.31999969
1641,1.55965572149e+18,-22.97999954,30.53999901,-13.55999947
1642,1.55965572155e+18,-15.17999935,35.15999985,-15.17999935
1643,1.55965572161e+18,-3.9599998,42.59999847,-1.919999957
1644,1.55965572167e+18,9.300000191,42.0,6.179999828
1645,1.55965572173e+18,9.239999771,42.89999771,7.259999752
1646,1.55965572179e+18,1.199999928,43.25999832,5.460000038
1647,1.55965572185e+18,-9.119999886,42.36000061,-1.620000005
1648,1.55965572191e+18,-17.69999886,39.41999817,-7.259999752
1649,1.55965572197e+18,-22.55999947,37.31999969,-7.559999943
1650,1.55965572203e+18,-21.29999924,35.81999969,-10.38000011
1651,1.55965572209e+18,-15.05999947,37.07999802,-15.47999954
1652,1.55965572215e+18,-6.359999657,38.21999741,-14.81999969
1653,1.55965572221e+18,-6.119999886,42.95999908,-7.139999866
1654,1.55965572227e+18,2.700000048,44.34000015,-0.1199999973
1655,1.55965572233e+18,6.779999733,44.70000076,-0.2399999946
