"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.485530992E1,-1.981670260E-1,4.091464877E-1,-2.070854306E-1
9.510491292E1,1.732111573E-1,-3.621284962E-1,5.501294881E-2
9.535448938E1,-1.299274899E-2,5.739949346E-1,-1.263734400E-1
9.560409238E1,1.521933824E-1,-5.303621292E-1,2.496815771E-1
9.585369538E1,-1.701441407E-2,-4.210610688E-1,-2.938905358E-1
9.610329838E1,-1.345462948E-1,6.920115352E-1,-9.515224397E-2
9.635291300E1,3.699809909E-1,5.483127832E-1,-1.438405961E-1
9.660251600E1,-2.691493034E-1,-3.881770372E-1,2.044474185E-1
9.685211900E1,-2.450960129E-2,-4.616549909E-1,2.743089944E-2
9.710169200E1,-2.996566892E-1,2.548763752E-1,-1.557491273E-1
9.735131538E1,-1.469135433E-1,-1.777612418E-1,9.060187638E-2
9.760091937E1,-1.998588294E-1,8.100855947E-1,1.718949974E-1
9.785052238E1,-5.058358312E-1,3.729493022E-1,1.719780713E-1
9.810012538E1,7.503335923E-2,-4.982680976E-1,-1.989501119E-1
9.834972867E1,8.052566648E-2,2.214499712E-1,4.704397917E-2
9.859933267E1,-4.908861220E-2,8.056502342E-1,5.547844246E-2
9.884893567E1,-2.716870420E-2,3.810610771E-1,2.629947364E-1
9.909853867E1,-3.472518027E-1,-6.286224127E-1,4.379372671E-2
9.934812113E1,1.006036550E-1,-3.065930605E-1,2.032629214E-2
9.959772513E1,1.292416304E-1,-4.690532014E-2,-1.895368248E-1
9.984732813E1,-5.229831338E-1,-4.055139422E-1,4.161127210E-1
1.000969311E2,1.815787554E-1,-6.470015049E-1,-3.239479363E-1
1.003465419E2,4.166844487E-1,-1.245867386E-1,-1.488246024E-1
1.005961449E2,-9.038544446E-2,7.974744588E-2,1.782489866E-1
1.008457479E2,-7.149244100E-2,3.306558132E-1,3.061449155E-3
1.010953209E2,-4.856753647E-1,8.095334470E-2,5.307368934E-2
1.013449180E2,-2.142417580E-1,-6.969920397E-1,-1.602997184E-1
1.015945210E2,-3.229460418E-1,4.128792286E-1,3.367014229E-1
1.018441250E2,-4.724531248E-2,7.786897421E-1,-9.642433375E-2
1.020937280E2,3.733278513E-1,-6.182908416E-1,5.885937214E-1
1.023433298E2,-6.740979850E-2,-1.110436678E0,-3.368574977E-1
1.025929338E2,-4.089425802E-1,2.308895737E-1,-5.221906304E-2
1.028425368E2,2.059623003E-1,6.712793708E-1,2.621533275E-1
1.030921398E2,-1.299573332E-1,6.294541955E-1,-1.731708199E-1
1.033417588E2,-3.702807799E-2,-7.885677814E-1,1.247994080E-1
1.035913628E2,8.669542521E-2,1.247594953E-1,-2.796238661E-1
1.038409658E2,-4.302234948E-1,5.067777634E-1,1.983141601E-1
1.040905688E2,4.372992516E-1,1.346513629E-1,-2.813315690E-1
1.043401818E2,-4.946582019E-1,3.900341690E-1,2.511417866E-1
1.045897858E2,1.411911547E-1,-5.176910758E-1,-1.659191251E-1
1.048393888E2,5.018032715E-2,2.264643312E-1,7.166695595E-2
1.050889918E2,-5.698926449E-1,-6.701679230E-1,1.889144331E-1
1.053385803E2,-1.830064505E-1,9.731159545E-3,-1.227631867E-1
1.055881843E2,2.398931384E-1,2.232096195E-1,6.058811545E-1
1.058377573E2,-1.568659544E-1,-3.435734212E-1,1.538062096E-1
1.060873602E2,-2.110900432E-1,9.025391191E-2,-8.255119622E-2
1.063369855E2,1.517957449E-1,-1.444949508E-1,-3.285543025E-1
1.065865885E2,-2.894127369E-1,4.176712930E-1,2.738812566E-1
1.068361925E2,6.545273215E-2,-9.900801182E-1,3.621035516E-1
1.070857955E2,6.610839963E-1,-6.448564529E-1,-4.447496235E-1
1.073353974E2,-3.147969842E-1,1.532868266E0,1.710667014E-1
1.075850004E2,-4.084521532E-2,-6.036794186E-1,-1.880963445E-1
1.078346044E2,-1.621115357E-1,2.058523446E-1,-1.763179004E-1
1.080842074E2,1.925114542E-1,-4.076775014E-1,-4.904484451E-1
1.083338075E2,-3.610711396E-1,-1.361766607E-1,-9.674017876E-2
1.085834105E2,-4.925334826E-2,-4.085267484E-1,-1.564619839E-1
1.088330145E2,-1.909320503E-1,3.719961941E-1,-1.348586231E-1
1.090826175E2,-1.955154240E-1,-3.127040565E-1,1.886135340E-1
1.093322153E2,1.063980013E-1,-7.777245045E-1,-1.744097322E-1
1.095818193E2,2.125787735E-1,4.525959194E-1,1.084443629E-1
1.098313913E2,-2.412635833E-1,1.325603276E-1,-4.708492011E-2
1.100809953E2,-2.921670675E-1,2.063266933E-1,1.137875319E-1
1.103305956E2,-8.441238105E-2,-2.412361354E-1,-1.825533658E-1
1.105801986E2,5.422429740E-2,4.941212535E-1,9.785430878E-2
1.108298016E2,9.103845805E-2,2.016652822E-1,-4.529921114E-1
1.110794056E2,-2.759590745E-1,-5.239835382E-1,8.425148129E-1
1.113290146E2,2.755095959E-1,-6.831384897E-1,3.760880828E-1
1.115786176E2,-3.126506209E-1,2.028502375E-1,-2.589791715E-1
1.118282216E2,-3.592348471E-2,1.846562028E-1,2.416443080E-3
1.120778246E2,-5.135252476E-1,4.879173040E-1,3.897104561E-1
1.123274194E2,-1.755580157E-1,-4.973840415E-1,5.575465560E-1
1.125770224E2,-1.444745660E-1,-3.137453645E-2,-9.918242693E-2
1.128266264E2,-2.088411152E-1,2.764791250E-1,4.024295509E-2
1.130761984E2,2.297711093E-3,2.392101288E-1,-4.000235498E-1
1.133258087E2,2.665534019E-1,2.190406173E-1,-1.548527628E-1
1.135754118E2,2.078690231E-1,-4.193278849E-1,-2.412473261E-1
1.138250148E2,2.022559941E-1,2.410710603E-1,3.277062178E-1
1.140746178E2,2.695399225E-1,5.047415495E-1,-2.941757441E-1
1.143242274E2,-3.717616200E-1,2.368215770E-1,-2.018717080E-1
1.145738304E2,-6.777679175E-2,-3.021076620E-1,1.942505538E-1
1.148234334E2,-1.443069279E-1,-3.043196499E-1,1.113867667E-2
1.150730374E2,1.903788298E-1,1.088066772E-1,1.005434990E-1
1.153226572E2,-2.409064174E-1,-5.364394933E-2,-8.426094055E-2
1.155722602E2,-2.118833810E-1,4.658591151E-1,4.345472753E-1
1.158218632E2,3.678367436E-1,-6.641404629E-1,-6.397596002E-1
1.160714362E2,-4.590086043E-1,2.452874631E-1,3.901508749E-1
1.163210424E2,2.915171385E-1,-1.660679430E-1,-3.097918332E-1
1.165706464E2,-2.664837241E-1,1.880600601E-1,4.513474405E-1
1.168202494E2,3.919361532E-1,-1.511891335E-1,-4.848994315E-2
1.170698524E2,6.997750700E-2,-5.974252522E-2,-1.668790877E-1
1.173194309E2,2.487107366E-1,3.518630862E-1,2.931650579E-1
1.175690349E2,-2.401913255E-1,3.088174462E-1,-2.933914959E-1
1.178186379E2,-2.876551747E-1,3.999003470E-1,1.796429418E-2
1.180682409E2,-2.976045907E-1,-3.330945075E-1,2.510009408E-1
1.183178521E2,4.040640593E-2,-2.353517413E-1,-3.577529788E-1
1.185674551E2,-2.779068351E-1,6.253436208E-1,2.819688320E-1
1.188170281E2,-3.344165981E-1,-4.649072289E-1,-2.184946239E-1
1.190666311E2,1.615190804E-1,-2.299866378E-1,2.668234706E-1
1.193162523E2,6.556900591E-2,-2.336234450E-1,-2.411090434E-1
1.195658553E2,-1.758806705E-1,4.018064737E-1,2.615049183E-1
1.198154592E2,7.652465701E-1,1.640254259E-1,-1.150236130E-1
1.200650623E2,-3.499353528E-1,2.866345048E-1,2.603461444E-1
1.203146475E2,1.414160579E-1,-4.715161398E-2,-1.455888152E-1
1.205642505E2,3.535055090E-3,-3.677297831E-1,-7.091955096E-2
1.208138545E2,2.844557762E-1,3.537901342E-1,-3.708165511E-2
1.210634575E2,-2.677090466E-2,1.214246154E-1,8.640389144E-2
1.213130428E2,-3.417999297E-2,4.723481089E-2,2.602716088E-1
1.215626458E2,4.165185988E-2,-3.800307810E-1,-1.887982339E-1
1.218122488E2,9.340204298E-2,4.136327505E-1,-3.770542890E-2
1.220618528E2,-1.538685560E-1,3.775669038E-1,-6.937685609E-2
1.223114685E2,-1.972412020E-1,1.644735634E-1,8.119660616E-2
1.225610715E2,1.492036134E-2,-4.854588509E-1,-9.043438733E-2
1.228106745E2,-7.464423031E-2,2.279340923E-1,5.759704709E-1
1.230602785E2,-2.144864351E-1,1.444436908E-1,2.349085361E-2
1.233098538E2,-2.185391188E-1,3.962732255E-1,1.370196044E-1
1.235594568E2,-3.192295134E-1,-1.592900455E-1,-7.232309133E-2
1.238090298E2,-1.969082057E-1,2.089028955E-1,8.081287891E-2
1.240586328E2,-2.262348533E-1,-5.033345819E-1,6.156399474E-2
1.243082568E2,1.880526096E-1,1.465311348E-1,-1.772279292E-1
1.245578607E2,-2.164894789E-1,1.391300000E-3,-3.083449006E-1
1.248074638E2,7.274528593E-2,3.488640189E-1,3.901231587E-1
1.250570667E2,-8.997624367E-2,-9.927560389E-2,-5.392710865E-2
1.253066643E2,-3.445789218E-2,7.447616756E-2,-1.790564060E-1
1.255562673E2,-1.269535422E-1,1.571477801E-1,2.349865437E-1
1.258058703E2,4.483095407E-1,-8.662670851E-1,-8.238206804E-2
1.260554733E2,-4.358186200E-2,7.286325842E-2,6.781198084E-2
1.263050644E2,4.216662049E-1,2.337951958E-1,-4.816212356E-1
1.265546674E2,-7.451532483E-1,2.823959589E-1,3.637032956E-2
1.268042714E2,1.500270069E-1,-4.959487319E-1,5.051499605E-2
1.270538744E2,-4.417725801E-1,2.207121253E-1,-2.819197774E-1
1.273034741E2,-1.019210666E-1,7.856575251E-1,-3.742896952E-3
1.275530781E2,-1.664431691E-1,1.315749437E-1,9.074133635E-2
1.278026811E2,-2.223518193E-1,-4.279918969E-1,1.367007643E-1
1.280522841E2,-9.428438731E-3,2.305115759E-1,-4.200903475E-1
1.283018799E2,-1.041956022E-1,3.464519605E-2,4.007808864E-1
1.285514839E2,7.939072251E-1,-3.987254202E-1,-3.274850547E-3
1.288010869E2,-2.144177258E-1,4.474296048E-2,-4.187095165E-2
1.290506599E2,4.351507425E-1,-2.391533405E-1,-3.283684552E-1
1.293002786E2,-1.511536539E-1,-1.540483981E-1,9.606315196E-2
1.295498816E2,7.428149134E-2,-3.120786846E-1,-4.193702638E-1
1.297994846E2,-5.960564613E-1,4.811612070E-1,1.413895339E-1
1.300490886E2,-5.264986679E-2,7.960533351E-2,7.569056749E-2
1.302986833E2,-1.758526862E-1,-5.626462102E-1,-7.088872790E-2
1.305482863E2,2.959649861E-1,1.191537529E-1,1.280832589E-1
1.307978903E2,4.959665984E-2,4.104171991E-1,2.550856471E-1
1.310474933E2,-2.380227745E-1,-1.820393801E-1,-3.092091084E-1
1.312970936E2,-9.163504839E-2,-1.672454178E-1,2.423870936E-2
1.315466966E2,4.241728187E-1,-2.569336295E-1,2.522575855E-1
1.317962696E2,-3.007612526E-1,4.003044367E-1,-3.011249751E-2
1.320458726E2,3.080753386E-1,4.221416079E-3,-2.811878026E-1
1.322954727E2,-1.068526134E-1,4.783335924E-1,3.759360015E-1
1.325450757E2,1.996018589E-1,-1.150069684E-1,-2.324785590E-1
1.327946787E2,-2.557769716E-1,-8.953856230E-1,-8.695459366E-2
1.330442817E2,-1.888447106E-1,5.446360111E-1,-2.709418237E-1
1.332938874E2,-6.996946931E-1,-6.327236071E-3,3.544440269E-1
1.335434904E2,4.087773561E-1,-5.354732871E-1,-2.849379182E-2
1.337930934E2,-2.287485301E-1,4.041310251E-1,3.778561577E-2
1.340426974E2,1.139336452E-1,-3.477390409E-1,1.486284733E-1
1.342923149E2,-1.888505071E-1,-3.117514849E-1,-1.274477541E-1
1.345418879E2,-9.517870843E-3,-6.408271790E-1,2.463846505E-1
1.347914909E2,2.364287674E-1,3.107691109E-1,-1.354053319E-1
1.350410939E2,-6.682981849E-1,7.388056070E-2,4.454754889E-1
1.352906939E2,1.405637622E0,-1.290008187E0,-3.048894703E-1
1.355402979E2,9.133150801E-3,-2.845343649E-1,1.879105866E-1
1.357899009E2,5.167717934E-1,-3.025631905E-1,-2.418425381E-1
1.360395039E2,-2.116033062E-2,9.078648686E-1,1.518463343E-1
1.362891092E2,-1.754809767E-1,9.043460339E-2,-1.530099958E-1
1.365387132E2,-3.285498023E-1,4.805688933E-2,-3.671772033E-2
1.367883162E2,5.025264621E-1,-1.954420209E-1,6.605360657E-2
1.370378892E2,2.528909743E-1,-1.712875813E-1,2.764170468E-1
1.372874775E2,-9.584987164E-2,5.112029314E-1,-8.943706006E-2
1.375370805E2,-2.309847474E-1,-3.724750876E-2,-1.042346209E-1
1.377866845E2,3.096067905E-1,6.821321696E-2,-3.237240016E-1
1.380362875E2,7.911464199E-3,-3.865572214E-1,-9.168593585E-2
1.382859068E2,1.104572117E-1,-4.003532231E-2,1.032917798E-1
1.385355097E2,-4.242146611E-1,2.160397917E-1,-1.515362784E-2
1.387851138E2,-1.748171598E-1,-6.654823422E-1,1.167369932E-1
1.390347168E2,1.341774613E-1,3.190044761E-1,-3.559550345E-1
1.392842760E2,5.177545547E-1,-3.063824177E-1,1.494303048E-1
1.395338790E2,7.170772552E-2,-3.847361505E-1,-2.252042145E-1
1.397834820E2,1.312561184E-1,-1.257311404E-1,-4.104912877E-1
1.400330850E2,4.077306390E-1,2.167284191E-1,9.776516259E-2
1.402827041E2,1.142683476E-1,7.044921629E-3,7.798022777E-2
1.405323071E2,-2.774610817E-1,-3.825877607E-1,1.809534729E-1
1.407819101E2,-2.090368867E-1,2.229823470E-1,-1.650633812E-1
1.410315141E2,4.871142805E-1,-5.292667747E-1,-2.006501108E-1
1.412811144E2,6.981156766E-2,5.712541342E-1,1.128697246E-1
1.415307174E2,1.630072147E-1,-1.836160123E-1,7.832183689E-2
1.417802904E2,7.138965279E-2,4.259708524E-1,-2.580904067E-1
1.420298934E2,-8.396447897E-1,2.731323540E-1,2.923070490E-1
1.422795056E2,4.718985856E-1,-1.238541722E0,-4.407645762E-2
1.425291096E2,-4.119735956E-1,7.053147554E-1,3.003856242E-1
1.427787126E2,9.619051218E-1,2.529807091E-1,1.019761488E-1
1.430283156E2,-8.246568590E-2,4.208080471E-1,-3.491112590E-2
1.432779136E2,-4.207437634E-1,3.312089741E-1,-2.413593791E-2
1.435275166E2,6.065737084E-2,-5.921008587E-1,-5.981102586E-2
1.437771196E2,-1.384780854E-1,-6.552911997E-1,9.978969395E-2
1.440267226E2,3.508616984E-1,8.900450468E-1,-1.347906291E-1
1.442762820E2,-4.440375566E-1,5.711898208E-1,2.275806367E-1
1.445258850E2,8.221296221E-2,-1.324827790E0,-6.673832238E-2
1.447754890E2,-3.065758646E-1,-3.619114757E-1,2.048769146E-1
1.450250920E2,1.114185691E0,-6.340124011E-1,-1.366913915E0
1.452747234E2,-6.640530378E-2,6.856216788E-1,9.428171515E-1
1.455243264E2,-4.990998507E-1,1.371531487E-1,-7.601579651E-3
1.457739304E2,-1.708241701E-1,4.093096778E-2,-2.977421582E-1
1.460235334E2,-1.707991809E-1,-6.796078682E-1,-2.046809494E-1
1.462731364E2,3.546676934E-1,6.413149834E-1,-4.230812490E-1
1.465226964E2,-8.260822892E-1,-3.638016060E-4,1.168570161E0
1.467722994E2,2.435204685E-1,-1.029606223E0,2.361033410E-1
1.470219034E2,-1.950822324E-1,8.043861389E-1,-6.861317754E-1
1.472715064E2,-4.238498509E-1,-6.460860372E-1,4.979871511E-1
1.475210961E2,1.204592288E-1,-8.418227434E-1,3.505864367E-2
1.477706991E2,-2.328398824E-1,1.543377519E0,-3.192456067E-1
1.480203031E2,-5.596623197E-2,5.135672539E-2,4.611358941E-1
1.482699061E2,1.583995223E-1,-2.785111070E-1,-3.066595197E-1
1.485195157E2,-1.108047068E-1,-1.087353751E-2,-3.511866927E-1
1.487691187E2,1.283436865E-1,-1.615868807E-1,9.736578912E-2
1.490186917E2,-1.005632058E-1,1.404420882E-1,1.442896426E-1
1.492682947E2,-3.814002732E-3,5.213322863E-2,-2.513617873E-1
1.495178993E2,-3.593097255E-2,-6.591048241E-1,-1.588140614E-2
1.497675023E2,3.194065988E-1,2.177079469E-1,-2.701882720E-1
1.500171053E2,2.818546444E-2,2.849732935E-1,5.305765271E-1
1.502667093E2,-1.073182821E-1,2.046006322E-1,8.099737018E-2
1.505163246E2,1.254471689E-1,4.524252117E-1,4.551732540E-2
1.507659276E2,1.112414598E-1,-3.529548347E-1,-1.958892345E-1
1.510155306E2,2.222745121E-1,-4.870852083E-2,-1.802994907E-1
1.512651036E2,3.022043705E-1,1.719073296E0,2.083720267E-1
1.515147085E2,8.350337148E-1,-6.407285109E-4,-9.377025366E-1
1.517643125E2,7.673296928E-1,7.781500928E-3,-6.534509659E-1
1.520139155E2,-5.373219028E-2,1.161951423E0,4.249140322E-1
1.522635185E2,-2.000413686E-1,1.108116865E0,-3.362792730E-1
1.525131168E2,-7.447897792E-1,1.057419300E0,-3.848594129E-1
1.527627208E2,-6.474283934E-1,-5.107557774E-1,-1.756822169E-1
1.530123238E2,4.038591385E-1,-1.015758753E0,2.630955353E-2
1.532619268E2,8.172164559E-1,9.186794162E-1,4.028651416E-1
1.535115176E2,-3.084511682E-2,2.025704086E-1,2.384937555E-1
1.537611206E2,8.621633053E-1,9.585480094E-1,-9.179152548E-2
1.540107246E2,-7.612218261E-1,3.800575435E-1,-3.794022202E-1
1.542603276E2,-1.242465526E-2,-6.144887805E-1,-1.788785011E-1
1.545099316E2,1.655138373E0,1.121975183E-1,-3.806340098E-1
1.547595346E2,-4.796437323E-1,6.855673790E-1,5.915899947E-2
1.550091386E2,3.165140748E-1,-4.573090672E-1,9.709753841E-2
1.552587416E2,6.652140617E-2,3.657579720E-1,6.971726418E-1
1.555083039E2,5.281967670E-2,-1.674511433E-1,-2.185466439E-1
1.557579069E2,-4.383123666E-2,-7.886211872E-1,-3.245494962E-1
1.560075099E2,1.720916629E-1,2.209451497E-1,2.812222540E-1
1.562571139E2,7.334975600E-1,2.204732597E-2,9.611225128E-2
1.565067128E2,-1.545456052E-1,2.675628960E-1,-1.536313444E-1
1.567563158E2,-3.911158070E-3,-1.444694102E-1,2.064408213E-1
1.570059188E2,1.489012837E-1,-1.734726429E-1,-1.789263934E-1
1.572555228E2,1.266267896E-1,5.201735497E-1,1.573448330E-1
1.575051385E2,1.035493314E-1,4.594963789E-1,-1.543639600E-1
1.577547415E2,-3.074675202E-1,-2.359354869E-2,-2.101482451E-1
1.580043445E2,-2.859567702E-1,-3.863706887E-1,2.478454709E-1
1.582539485E2,2.270900905E-1,-3.629945219E-1,-2.174656987E-1
1.585035559E2,-1.345319301E-1,3.724188805E-1,1.389583945E-1
1.587531589E2,-1.427521929E-3,-2.173541486E-1,7.771295030E-3
1.590027629E2,2.985362411E-1,1.983474344E-1,-2.018063217E-1
1.592523659E2,-1.985598952E-1,-2.853085995E-1,2.502705753E-1
1.595019546E2,3.776734471E-1,-4.197100103E-1,-1.511589289E-1
1.597515576E2,2.034768611E-1,5.768332481E-1,-2.070250921E-3
1.600011916E2,1.638453901E-1,-1.013191417E-1,2.280052938E-2
1.602507946E2,5.385568738E-2,2.661435902E-1,-1.428494882E-2
1.605004050E2,-3.803461492E-1,3.293249011E-1,4.983290285E-2
1.607500080E2,2.272023819E-2,-6.416176558E-1,-1.645176709E-1
1.609996110E2,1.286024153E-1,1.330973506E-1,4.954107106E-2
1.612492140E2,5.287325978E-1,-3.026390970E-1,-3.167209923E-1
1.614988529E2,1.340980232E-1,5.374410152E-1,2.524864376E-1
1.617484569E2,1.174498796E-1,3.462175280E-2,-6.788662076E-2
1.619980599E2,2.002658397E-1,-1.603023410E-1,-1.109583676E-1
1.622476629E2,-8.617706597E-2,7.605219483E-1,1.696554720E-1
1.624972648E2,-6.304594129E-2,2.162349671E-1,-1.941413879E-1
1.627468988E2,-7.170527577E-1,-4.734281451E-2,1.601654440E-1
1.629965018E2,3.006728888E-1,-5.839487910E-1,-1.193057597E-1
1.632461058E2,3.586908579E-1,5.477538705E-1,-1.016844511E-1
1.634957084E2,5.319738016E-2,2.515558004E-1,3.120787144E-1
1.637453114E2,-1.600188762E-1,2.936707735E-1,-2.575459480E-1
1.639949454E2,-3.677227497E-1,-2.654853463E-1,1.849497408E-1
1.642445484E2,4.864252731E-2,-4.055532515E-1,-3.647873998E-1
1.644941509E2,-3.199087679E-1,7.768580317E-1,1.766868085E-1
1.647437539E2,2.839413881E-1,-4.508337677E-1,3.696650267E-1
1.649933569E2,-8.091878891E-1,9.513121247E-1,-2.938820422E-1
1.652429909E2,4.408402741E-2,-1.835441589E-1,-7.703431882E-3
1.654925839E2,4.075303674E-1,7.893215120E-2,-4.206474870E-2
1.657421869E2,-9.943231940E-2,1.315331906E-1,3.132815361E-1
1.659917909E2,-1.554127783E-3,2.171065658E-2,-3.708001971E-1
1.662414239E2,-3.194861710E-1,-3.706432283E-1,-1.099334955E-1
1.664910460E2,-6.688643992E-2,-1.502184868E-1,-1.324411035E-1
1.667406490E2,-1.283066869E-1,-5.275506377E-1,9.312051535E-2
1.669902520E2,8.262679726E-2,-6.009263396E-1,-2.621059120E-1
1.672398560E2,-1.586700678E-1,3.186418414E-1,2.170161344E-3
1.674894873E2,-3.564487398E-1,4.039268792E-1,2.165963948E-1
1.677390913E2,9.712471068E-2,-1.207699776E0,-2.391905189E-1
1.679886943E2,-1.668590121E-2,1.248965040E-1,7.954412699E-2
1.682382973E2,3.104836345E-1,-7.563642412E-2,-1.789985150E-1
1.684879388E2,1.613730192E-2,2.509493530E-1,3.152348101E-1
1.687375418E2,2.083404660E-1,-2.842463255E-1,-8.429384977E-2
1.689871458E2,1.725196242E-1,1.278874427E-1,-5.294631049E-2
1.692367488E2,1.461644024E-1,1.597310752E-1,8.434028924E-2
1.694863838E2,-1.304775625E-1,2.224913538E-1,-5.482318625E-2
1.697359868E2,-2.425973490E-2,-1.620719880E-1,1.523040533E-1
1.699855898E2,1.856686026E-1,-9.267406166E-2,-2.482262552E-1
1.702351928E2,-1.208885238E-1,2.172139734E-1,2.485180646E-1
1.704848255E2,2.564081252E-1,1.603767425E-1,-2.114869654E-1
1.707344285E2,-3.303166628E-1,9.364923090E-2,1.531732678E-1
1.709840325E2,-3.626038507E-2,-5.083479285E-1,-1.572102308E-1
1.712336355E2,1.733804680E-2,3.282724619E-1,8.467758447E-2
1.714832643E2,2.212292701E-1,-1.581136435E-1,-1.263087615E-4
1.717328673E2,-1.722550690E-1,2.464342713E-1,2.117836103E-2
1.719824703E2,-2.165167481E-1,-2.490232885E-1,1.583157331E-1
1.722320743E2,4.927713424E-2,-1.653723717E-1,-1.523515880E-1
1.724817085E2,8.327348530E-2,1.077372506E-1,1.574567556E-1
1.727313125E2,5.932047963E-2,-1.321421862E-1,-1.930317432E-1
1.729809155E2,-1.670240462E-1,2.593075037E-1,1.931779683E-1
1.732305185E2,2.701267898E-1,-5.059340596E-1,-2.441044897E-1
1.734801132E2,-4.432481714E-3,1.962623894E-1,8.261935413E-2
1.737297472E2,4.391432554E-2,2.726134956E-1,3.626094013E-2
1.739793512E2,-6.333499402E-2,2.000340968E-1,-1.266297884E-2
1.742289542E2,1.129044771E0,-1.201984525E0,2.318495661E-1
1.744785776E2,2.263554186E-1,-5.592473745E-1,-2.576371729E-1
1.747281806E2,-5.076476336E-1,-3.668602183E-2,4.074155688E-1
1.749778146E2,-7.151684910E-2,-7.689610869E-2,-2.124458998E-1
1.752274176E2,-2.735149562E-1,6.858298182E-2,2.218510211E-2
1.754770202E2,-2.400266230E-1,-2.671842575E-1,-9.660777450E-2
1.757266232E2,1.971322596E-1,-2.482757419E-1,4.679075256E-2
1.759762572E2,2.253299952E-1,3.110336959E-1,8.772623725E-3
1.762258602E2,-3.794757426E-1,3.939945102E-1,4.306628555E-2
1.764754644E2,-2.988544405E-1,-1.331066638E-1,2.511229217E-1
1.767250684E2,1.138752699E-1,-5.895398259E-1,-3.630904555E-1
1.769746714E2,-2.209501415E-1,2.888804376E-1,1.419684589E-1
1.772243054E2,-2.493461519E-1,-3.016946912E-1,-7.076954842E-2
1.774739219E2,-4.554159045E-1,7.391184568E-2,1.682489216E-1
1.777235249E2,2.748396993E-2,-6.558963656E-1,4.294735938E-2
1.779731279E2,9.728808701E-2,-2.397697791E-2,-1.860562563E-1
1.782227619E2,-1.898380965E-1,1.292656213E-1,3.850606978E-1
1.784723535E2,-2.789388299E-1,4.890021980E-1,-4.503203928E-2
1.787219575E2,-3.176247478E-1,-4.760745764E-1,2.913374305E-1
1.789715605E2,4.471168816E-1,-5.777444243E-1,-2.546594441E-1
1.792211945E2,-4.201802984E-2,-2.240315825E-1,7.946975529E-2
1.794708044E2,-1.842802614E-1,-3.905165493E-1,1.123826131E-1
1.797204074E2,-3.664717674E-1,-9.211888164E-2,-1.074635237E-1
1.799700114E2,-2.267173380E-1,-5.150839686E-1,6.670480967E-2
1.802196444E2,2.314401120E-1,-3.295063972E-1,-3.122329116E-1
1.804692442E2,8.730080724E-2,-4.702520072E-1,1.551873609E-2
1.807188472E2,1.751959473E-1,1.826989949E-1,-3.405684531E-1
1.809684502E2,-6.817176342E-1,-4.369699061E-1,3.137493730E-1
1.812180842E2,3.340342641E-1,-8.239515424E-1,8.746409416E-2
1.814676847E2,-7.347874343E-2,-2.584733665E-1,-4.157922864E-1
1.817172887E2,3.547202349E-1,-8.513536453E-1,1.614363790E-1
1.819668917E2,-2.674375176E-1,7.954301238E-1,3.645994067E-1
1.822165257E2,1.722983271E-1,-1.137361407E0,-2.285258323E-1
1.824661251E2,8.234210312E-2,5.809060335E-1,1.591703743E-1
1.827157281E2,-4.334955812E-1,2.316033840E-1,-1.222913414E-1
1.829653621E2,-3.960452601E-2,-1.271063566E0,-3.754613101E-1
1.832149651E2,3.172215819E-1,2.192977965E-1,5.135409907E-2
1.834645914E2,-2.742709778E-2,3.496993482E-1,-4.300726578E-2
1.837141954E2,3.836231530E-1,-2.193470001E-1,2.947459221E-1
1.839638294E2,4.446917474E-1,3.067869544E-1,-5.827920511E-3
1.842134324E2,1.609538198E-1,-9.819985181E-2,-2.047428489E-1
1.844630298E2,1.094340235E-1,-1.468368433E-2,1.462245584E-1
1.847126328E2,-2.501083910E-1,3.196384311E-1,-1.274566352E-1
1.849622668E2,-5.371812582E-1,-3.507650197E-1,-2.810889482E-1
1.852118698E2,5.838934183E-1,-4.953097403E-1,2.042365670E-1
1.854614695E2,-1.332528144E-1,1.949550062E-1,-3.401386142E-1
1.857111025E2,1.044194996E-1,-2.414882779E-1,3.855757117E-1
1.859607065E2,4.566187859E-1,-2.791161537E-1,-1.693174690E-1
1.862103095E2,-5.033236742E-2,2.978120446E-1,-6.110635027E-2
1.864599128E2,5.928134918E-2,5.352152586E-1,6.314477324E-1
1.867095468E2,-8.598966524E-3,3.078526817E-3,-6.171698123E-2
1.869591498E2,1.648318917E-1,-1.140546203E-1,7.482299954E-2
1.872087538E2,1.562297344E-1,4.596482813E-1,-2.811284065E-1
1.874583615E2,-2.738174796E-1,1.603362113E-1,3.084615171E-1
1.877079955E2,-2.338012755E-1,-4.771834984E-2,3.231608868E-1
1.879575985E2,3.803842515E-2,-1.757162809E-1,-4.129476547E-1
1.882072015E2,-5.122767687E-1,-2.257291228E-1,-3.111670017E-1
1.884568364E2,-1.126700044E-1,-2.948569953E-1,1.113128513E-1
1.887064394E2,-2.052957267E-1,8.996863663E-2,6.951977313E-2
1.889560434E2,-2.116206139E-1,-3.175677359E-1,-6.404940784E-2
1.892056464E2,-2.784252465E-1,2.309586257E-1,-1.844608039E-1
1.894552765E2,-5.374966860E-1,-6.416726708E-1,3.022947907E-1
1.897048795E2,3.955329582E-2,-1.223621130E0,-4.542332590E-1
1.899544825E2,-3.356444836E-1,9.531987309E-1,1.306138635E-1
