"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.304890051E1,-2.740998268E0,4.527550042E-1,7.273403168E0
1.310089380E1,-1.788048387E0,4.751413345E0,5.238611221E0
1.315288749E1,-8.754156828E-1,1.317129254E0,1.481789947E0
1.320488145E1,4.300033152E-1,-5.803116322E0,-2.414308548E0
1.325687471E1,5.002527833E-1,-3.334285915E-1,-2.870014191E0
1.330886817E1,1.803228378E0,8.834149837E-1,-3.337937117E0
1.336086149E1,2.571696758E0,-2.551480293E0,-3.471105576E0
1.341285475E1,1.897912502E0,4.714047164E-2,-3.590224266E0
1.346484808E1,5.973803997E-1,5.773715377E-1,-2.745397806E0
1.351684147E1,-1.393230855E-1,2.070326090E0,-1.562762499E0
1.356883539E1,1.147770047E0,2.929202557E0,-2.234714270E0
1.362082918E1,-8.998503685E-1,3.428890467E0,1.233167768E0
1.367282247E1,-4.248613834E0,2.041328400E-1,2.184895754E0
1.372481593E1,-3.169825792E0,-2.314464569E0,4.873313427E0
1.377681005E1,-3.052539587E0,2.866894484E0,5.960653782E0
1.382880888E1,-1.149694204E0,-1.767740130E0,7.866252661E-1
1.388080557E1,-8.094422817E-1,3.043147326E-1,-1.004431725E0
1.393279906E1,5.863848329E-1,2.390419483E0,-2.654989481E0
1.398479252E1,2.362170219E0,3.672338426E-1,-3.220039845E0
1.403678588E1,2.139815092E0,-1.087847114E0,-2.539536238E0
1.408877910E1,3.095819235E0,3.309056908E-2,-2.388041496E0
1.414077256E1,2.230223179E0,2.377304286E-1,-8.388872147E-1
1.419276582E1,1.020099163E0,7.197031379E-1,-2.298545390E-1
1.424475921E1,1.565601826E0,-4.959187210E-1,-1.399661541E0
1.429675337E1,1.843545556E0,-8.526640534E-1,-2.989743710E0
1.434874679E1,3.721696511E-2,1.014140129E0,-1.943331599E0
1.440074008E1,-2.676857471E0,-5.380684137E-1,3.253909826E0
1.445273351E1,-4.446533680E0,-1.923510909E0,6.626497269E0
1.450472684E1,-4.172866344E0,-3.352611661E-1,7.467658043E0
1.455672013E1,-3.015276670E0,3.742875338E0,5.667438507E0
1.460871345E1,3.188258410E-1,-9.821674824E-1,-4.894722700E-1
1.466070721E1,1.547886729E0,-1.680386424E0,-2.919494152E0
1.471270126E1,2.349341869E0,-8.367815614E-1,-4.348918915E0
1.476469466E1,2.459297657E0,6.415123343E-1,-3.353208542E0
1.481668798E1,2.289477110E0,5.340000391E-1,-2.697139263E0
1.486868191E1,1.825219512E0,4.991807640E-1,-2.215166569E0
1.492067796E1,4.318359196E-1,2.783816576E0,-1.658668280E0
1.497267196E1,-1.686644793E0,3.259680986E0,-2.525485992E0
1.502466518E1,-2.607829571E0,4.398944378E0,-3.281737328E0
1.507665844E1,-2.643870592E0,4.648788452E0,2.424965858E0
1.512865204E1,-4.787396908E0,-1.013321638E0,3.434115171E0
1.518064529E1,-5.423918247E0,-3.697463274E0,3.896540165E0
1.523263849E1,-2.799030304E0,-4.229527473E0,4.735868931E0
1.528463188E1,5.271309018E-1,-1.757355452E0,1.127488017E0
1.533662606E1,1.481913328E0,1.699243933E-1,-1.685546398E0
1.538861959E1,3.863065958E0,-5.034647465E0,-4.325095177E0
1.544061285E1,3.618109226E0,-1.979099512E0,-3.755157948E0
1.549260628E1,2.506945133E0,1.341563940E0,-3.283569813E0
1.554459950E1,2.553370953E0,-1.923187077E-1,-1.199908614E0
1.559659306E1,1.594312549E0,3.751751184E-1,-3.110996187E-1
1.564858625E1,8.007985353E-1,-5.118012428E-1,-5.666996818E-3
1.570057974E1,2.287033796E0,-4.681567192E0,-3.548074484E0
1.575257390E1,-5.461593866E-1,-3.275966644E0,2.382205248E0
1.580456739E1,-4.816718102E0,-4.877044201E0,5.197683334E0
1.585656052E1,-2.830795527E0,2.416075945E0,8.657012939E0
1.590855431E1,-7.007082701E-1,1.562697172E0,3.005287886E0
1.596055266E1,-1.723098159E-1,-2.936936378E0,-1.557875633E0
1.601255015E1,6.199824214E-1,3.417284012E0,-1.692265987E0
1.606454502E1,2.265042543E0,2.188223124E0,-2.520599127E0
1.611653824E1,3.376817226E0,-1.910071731E0,-2.148582220E0
1.616853160E1,3.747001648E0,-4.083530426E0,-1.882244945E0
1.622052493E1,3.718291044E0,-2.180685043E0,-1.619572997E0
1.627251829E1,3.816640139E0,-1.892967582E0,-6.470754743E-1
1.632451178E1,1.982211947E0,-2.053014278E0,-7.790223956E-1
1.637650550E1,3.292105496E-1,1.419754624E0,-3.013567448E0
1.642849926E1,-9.102350473E-1,4.597475529E0,8.348836303E-1
1.648049261E1,-2.313392639E0,2.432282120E-1,4.571546555E0
1.653248601E1,-3.800849438E0,2.241979361E0,6.650931835E0
1.658447946E1,-3.147223711E0,-4.953078628E-1,7.077926159E0
1.663647262E1,-5.559331775E-1,-6.621064663E0,2.505600214E0
1.668846595E1,-1.405448169E-1,1.014140129E0,-2.260981560E0
1.674045934E1,1.853930235E0,3.664073467E0,-3.223094225E0
1.679245340E1,3.517927170E0,-4.934752882E-1,-4.520572186E0
1.684444692E1,3.422021151E0,-1.056082129E0,-2.303131104E0
1.689644025E1,2.378663301E0,-2.146476507E0,-1.906068683E0
1.694843360E1,1.335916519E0,1.041018248E0,-9.299061298E-1
1.700042733E1,8.985369802E-1,1.712970018E0,1.714839190E-1
1.705242552E1,3.756363094E-1,5.661602974E0,-7.499592844E-3
1.710442297E1,5.564524531E-1,2.420064807E-1,1.278982639E0
1.715641706E1,-6.396216750E-1,-5.594487190E-1,3.543459892E0
1.720841035E1,-3.018331051E0,-3.040783405E0,5.185465813E0
1.726040375E1,-2.715952635E0,-8.629590034E0,3.710837126E0
1.731239711E1,-1.836306810E0,1.190680146E0,4.087740898E0
1.736439026E1,-3.818365932E-1,-1.527670145E0,2.430463552E0
1.741638362E1,2.703643799E0,-3.916153431E0,-3.911229670E-1
1.746837698E1,4.447053432E0,-4.250583351E-1,-3.058771372E0
1.752037120E1,4.370083809E0,-2.265271544E-1,-3.469883680E0
1.757236473E1,3.409803867E0,5.755388737E-1,-2.628111601E0
1.762435812E1,1.637073040E0,1.705352515E-1,-1.341018438E0
1.767633772E1,7.020369172E-2,1.927994490E0,-7.680267692E-1
1.772833115E1,-7.202559114E-1,1.643942237E0,-7.374835610E-1
1.778032440E1,-2.468353659E-1,3.822287560E0,1.204809546E-2
1.783231776E1,-1.946262479E0,1.048959494E0,1.390160084E0
1.788431149E1,-5.494778633E0,-3.230151653E0,4.544056892E0
1.793630547E1,-5.252875805E0,-4.136675835E0,5.093835831E0
1.798829883E1,-9.682672024E-1,-7.142743587E0,1.858082891E0
1.804029202E1,7.103904486E-1,2.914865613E-1,-1.101559162E0
1.809228562E1,2.139815092E0,-7.622559667E-1,-1.623849034E0
1.814428181E1,3.503266335E0,-2.018805742E0,-1.748465538E0
1.819627610E1,4.086031914E0,-2.453742027E0,-2.185844898E0
1.824826942E1,3.789151430E0,2.621650398E-1,-2.040459156E0
1.830026282E1,2.342011452E0,8.333240151E-1,-1.308031797E0
1.835225608E1,9.647089243E-2,1.370274544E0,-6.880034804E-1
1.840424957E1,6.837109476E-2,7.531461239E0,-1.064597592E-1
1.845624286E1,5.521764159E-1,-5.881593823E-1,8.220553994E-1
1.850823652E1,-2.152734756E0,-1.422277540E-1,4.132945061E0
1.856023041E1,-4.825881481E0,-9.944171906E0,3.115243673E0
1.861222376E1,-4.465470791E0,1.201064944E0,5.712031841E0
1.866421722E1,-1.645716786E0,5.802102089E0,-1.727343537E-2
1.871621042E1,-3.604562879E-1,-5.438429356E0,-6.562384367E-1
1.876820384E1,-8.617781103E-2,-5.510511875E0,3.614630103E-1
1.882019720E1,1.657231569E0,-2.524602413E0,-2.504106045E0
1.887219049E1,3.047560692E0,8.192741871E-1,-4.199256897E0
1.892418415E1,3.823359966E0,9.035735726E-1,-3.031893253E0
1.897617814E1,2.801382065E0,6.628926396E-1,-2.713632584E0
1.902817143E1,1.539945483E0,4.429811537E-1,-1.483960986E0
1.908016495E1,3.487582505E-1,2.166231871E0,2.203531563E-1
1.913215828E1,1.279105902E0,2.978071928E0,-1.536495328E0
1.918415570E1,-1.896782398E0,-3.297633827E-1,9.723282456E-1
1.923615376E1,-4.937058449E0,-2.777500391E0,3.869051218E0
1.928814915E1,-4.237007141E0,-2.737183332E0,5.194628716E0
1.934014255E1,-5.999154449E-1,1.210227847E0,3.579501152E0
1.939213591E1,-1.445353031E0,2.469221115E0,-1.064296484E0
1.944412933E1,-5.003444552E-1,5.147254467E0,-1.165700078E0
1.949612249E1,7.366576791E-1,-7.439299822E-1,-2.446073771E0
1.954811598E1,3.215548754E0,-3.071613908E-1,-2.975083113E0
1.960010980E1,2.438528299E0,-1.086625338E0,-2.348946095E0
1.965210349E1,1.854541063E0,1.926772833E0,-1.576201558E0
1.970409685E1,1.277884245E0,6.780707836E0,1.915504098E0
1.975609018E1,-9.908692837E-1,-4.283894062E0,9.466719627E-1
1.980808350E1,-4.089788437E0,-1.664503932E0,2.860512733E0
1.986007690E1,-3.013444185E0,-1.224070072E0,2.726733208E0
1.991207022E1,-2.327442408E0,2.144240856E0,2.699855328E0
1.996406381E1,-5.492137074E-1,5.453908920E0,-1.666609645E0
2.001605813E1,-1.381013691E-1,-4.001063347E0,-1.169365287E0
2.006805129E1,6.077650785E-1,-1.982764721E0,4.433189631E-1
2.012004458E1,2.591244698E0,-1.889913201E0,-2.375824213E0
2.017203794E1,3.949198008E0,-3.028853238E-1,-4.469870090E0
2.022403134E1,4.872215271E0,1.260318875E0,-3.490042210E0
2.027602856E1,4.460492134E0,1.338833272E-1,-8.920324445E-1
2.032802668E1,3.723177671E0,-2.903949499E0,1.838535190E0
2.038002117E1,1.897912502E0,-4.853831768E0,1.935662746E0
2.043201450E1,-1.700083733E0,1.335455298E0,9.228482246E-1
2.048400792E1,1.600008905E-1,1.632048637E-1,-2.606120348E0
2.053600125E1,-2.560182095E0,6.825301170E0,2.098763704E0
2.058799461E1,-5.235161304E0,-5.623521328E0,3.981450558E0
2.063998793E1,-4.340854168E0,6.927315712E0,8.457260132E0
2.069198129E1,-2.975570202E0,-3.761891425E-1,2.397476912E0
2.074397551E1,-1.281641126E0,-1.717649221E0,-1.370339990E0
2.079596887E1,-5.351637602E-1,1.297581673E0,-2.521821022E0
