"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.586510970E2,-1.059796333E1,5.622800827E0,-2.497840881E0
1.587110894E2,6.113621712E0,-6.076016998E1,4.800749779E0
1.587710819E2,3.606752396E0,-4.171758652E0,-1.950527430E0
1.588310742E2,-6.304757118E0,-3.456924915E0,-1.247595310E0
1.588910667E2,-5.266613960E0,3.517006159E0,7.338134289E0
1.589510592E2,-1.150590897E1,-3.950537205E0,2.799461842E0
1.590110518E2,-4.016205788E0,-1.399959087E1,-5.524158478E-1
1.590710442E2,-3.379330635E0,-3.283289909E0,2.118206024E-2
1.591310369E2,-4.624961853E0,7.139431477E0,1.719725132E0
1.591910307E2,-4.983133316E0,5.223982334E0,-7.218910217E0
1.592510251E2,-1.356056499E1,1.097844982E1,-7.780443192E0
1.593110194E2,2.009221840E1,-5.661040497E1,3.262390900E1
1.593710137E2,5.307219028E0,-1.891435051E1,5.815656662E0
1.594310079E2,5.009226799E0,-1.196514130E1,-5.931766033E0
1.594910008E2,-7.612211227E0,-5.271273613E0,1.789197922E0
1.595509931E2,-3.581857443E0,3.361434937E-1,7.838708878E0
1.596109854E2,-6.676816463E0,6.858883381E0,3.495763779E0
1.596709779E2,1.823298454E0,-3.904240608E0,2.774348259E0
1.597309705E2,4.872913837E0,-4.980532646E0,-1.827403069E0
1.597909630E2,-2.008774757E0,1.247658849E0,-6.724852085E0
1.598509555E2,-3.398093700E0,1.021662712E1,-2.304059029E0
1.599109480E2,-7.291256428E0,5.459884644E0,-2.733039856E-2
1.599709403E2,-9.466564178E0,4.462564945E0,-4.379997253E0
