"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.557656817E2,1.246459484E1,-7.817307472E0,8.004060745E0
1.558176729E2,7.518023014E0,-2.193155766E0,5.145296574E0
1.558696672E2,3.272973776E0,2.475680113E0,2.403851986E0
1.559216606E2,-2.897072554E0,6.876357079E0,-4.980091453E-1
1.559736538E2,2.988054991E0,3.974496126E0,-1.197137386E-1
1.560256470E2,7.992089272E0,-1.963305354E0,1.139195919E1
1.560776404E2,8.353624344E0,-1.599375606E0,-2.164424419E0
1.561296337E2,6.136526108E0,-9.364008904E0,2.322446585E0
1.561816271E2,7.982511997E0,-2.020289040E1,7.185218811E0
1.562336205E2,-3.160442710E-1,-1.714779663E1,1.283331275E0
1.562856146E2,6.478907585E0,1.398256540E0,4.367157459E0
1.563376081E2,2.401457548E0,-7.386337757E0,5.425426483E0
1.563896015E2,2.542719841E0,-1.897223282E1,7.134938717E0
1.564415948E2,5.521197796E0,-1.524913597E1,5.482889175E0
1.564935891E2,8.432636261E0,-1.356835556E1,8.526012421E0
1.565455879E2,5.514014721E0,-3.859570980E0,3.349590540E0
1.565975846E2,7.053533554E0,8.193208694E0,1.582615614E0
1.566495782E2,2.466103077E0,7.297749519E0,1.570644259E0
1.567015715E2,3.354378939E0,-4.549122229E-2,6.277788639E0
1.567535648E2,1.570404816E1,-1.835929871E1,-2.274561077E-1
1.568055581E2,-1.560588360E1,7.733507752E-1,-1.630740547E1
1.568575516E2,1.272557068E1,-2.125876617E1,1.292908382E1
1.569095448E2,9.854835510E0,-3.031151962E1,-4.472505569E0
1.569615382E2,1.467690468E0,5.267404318E-1,1.058269501E0
1.570135325E2,6.131737709E0,-1.625712633E0,3.543526649E0
1.570655259E2,4.960937500E0,-1.161702156E1,7.115784645E0
1.571175191E2,8.341653824E0,-1.668330765E1,3.706337452E0
1.571695125E2,6.103006363E0,-1.513421154E1,4.678412914E0
1.572215058E2,8.490098000E0,-5.669642925E0,7.731113434E0
1.572734991E2,4.889109135E0,2.121327400E0,5.154873848E0
1.573254925E2,5.660065651E0,9.517242432E0,-3.160442829E0
1.573774862E2,3.251425266E0,5.162056446E0,-2.475680113E0
1.574294801E2,3.515753174E1,-2.088525963E1,7.843644142E0
1.574814735E2,-3.100585938E0,2.097384691E0,-3.957736254E0
1.575334669E2,5.360781193E0,-9.574705124E0,3.512401104E0
1.575854607E2,1.031692982E1,-3.096755028E1,1.177743816E1
1.576374571E2,1.084845924E1,-9.237112045E0,3.876330853E0
1.576894508E2,2.846792698E0,-1.867534369E-1,6.052726746E0
1.577414442E2,1.436564922E-1,-6.519610405E0,7.110996246E-1
1.577934375E2,-3.095797300E0,-1.444705391E1,1.144463301E0
1.578454310E2,5.020794392E0,-1.292190075E1,9.337671280E0
1.578974243E2,8.581081390E0,-1.372637749E1,1.233769798E1
1.579494174E2,7.690410614E0,-4.290540695E0,6.897905827E0
1.580014112E2,7.012830734E0,6.340039730E0,1.484450340E0
1.580534052E2,-2.796513081E0,9.651321411E0,1.412622184E-1
1.581053985E2,-5.037554264E0,2.532424545E1,-7.769421577E0
1.581573919E2,3.680000305E0,-1.102324104E1,1.132731438E1
1.582093852E2,1.331216812E1,-6.689842987E1,7.383943558E0
1.582613785E2,1.258430862E1,-1.251247978E1,-3.184385598E-1
1.583133719E2,-5.779779434E0,-1.337202454E1,-3.782954216E-1
1.583653652E2,1.197137404E-2,-6.610592842E0,7.237892628E0
1.584173593E2,-4.285751879E-1,-3.782954216E-1,8.435029984E0
1.584693529E2,-2.932986736E0,-1.471760750E1,9.818921089E0
1.585213462E2,4.597007751E0,-1.262501144E1,4.903474808E0
1.585733395E2,4.889109135E0,-6.991282701E-1,4.999245644E0
1.586253333E2,3.967313290E0,8.176448822E0,6.993676662E0
1.586773317E2,3.296916485E0,5.274587631E0,-9.074301720E-1
1.587293290E2,-2.264983892E0,9.605830193E0,4.644893110E-1
1.587813229E2,-6.893116951E0,1.344145870E1,-8.150111198E0
1.588333162E2,1.823000908E1,-3.208328247E0,1.515336514E1
1.588853095E2,5.353598595E0,-2.022443962E1,1.711906433E0
1.589373029E2,4.793338299E0,-1.428663731E1,1.522758722E0
1.589892963E2,-4.580247879E0,-1.212700176E1,8.983319283E0
1.590412896E2,6.943396926E-1,-7.599428177E0,1.282852459E1
1.590932829E2,-2.954535007E0,-1.771763414E-1,1.139195919E1
1.591452769E2,2.784541607E0,-5.485283375E0,1.032650757E1
1.591972706E2,9.215563774E0,-1.083409309E1,8.051946640E0
1.592492640E2,1.006792545E1,-3.093403101E0,3.251425266E0
1.593012573E2,3.541132450E0,4.146883965E0,1.675992459E-2
1.593532505E2,3.208328247E0,1.110225201E1,4.259414673E0
1.594052441E2,3.615354896E-1,7.817307472E0,5.633728504E0
1.594572374E2,-1.798100352E0,8.571503639E0,2.178790092E0
1.595092306E2,-2.147664547E0,-3.435066223E1,2.282222748E1
1.595612248E2,-5.679219723E0,-6.632141471E-1,9.850046158E0
1.596132183E2,3.608172178E0,-3.412559891E1,5.660065651E0
1.596652116E2,1.173194695E1,-1.997064590E1,5.102199554E0
1.597172052E2,4.927417755E0,-1.470084763E1,3.543526649E0
1.597692014E2,-3.794925690E0,-8.248276711E0,6.375953674E0
1.598211956E2,-2.154847234E-2,-3.385504484E0,1.223474407E1
1.598731890E2,3.711125851E0,-4.515602112E0,1.758594894E1
1.599251823E2,7.412674904E0,-1.108309841E1,1.115492630E1
1.599771756E2,1.789480972E1,-5.078257084E0,9.601041794E0
1.600291690E2,7.917866707E0,4.113364220E0,2.418217510E-1
1.600811624E2,5.492466450E0,4.853195190E0,1.740637779E0
1.601331558E2,-1.297696948E0,5.212336063E0,-1.101366431E-1
1.601851501E2,-8.437424660E0,6.569890022E0,-2.614548206E0
1.602371433E2,-2.037527800E0,2.219492674E0,-1.213897347E0
1.602891366E2,2.741444588E1,-2.103849220E1,-2.559479713E0
1.603411301E2,1.195700836E1,-9.150918007E0,9.203592300E0
