"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.882039921E2,2.732417908E0,8.493338013E-1,1.022284149E1
1.886043449E2,2.255359955E0,9.095086670E-1,9.661059723E0
1.890047049E2,2.709365845E0,8.189469910E-1,1.028002258E1
1.894050649E2,1.911524963E0,8.128097534E-1,9.438921661E0
1.898053529E2,2.315834198E0,8.837622070E-1,9.732161865E0
1.902057129E2,2.677781525E0,8.978329468E-1,9.198072510E0
1.906060872E2,2.445165253E0,9.186396790E-1,9.746232605E0
1.910064782E2,2.346370697E0,9.009764099E-1,9.541159058E0
1.914068382E2,2.314487000E0,7.458988953E-1,9.787097626E0
1.918072343E2,2.422262878E0,7.417076111E-1,9.519304504E0
1.922076243E2,2.424208832E0,7.765850830E-1,9.610315247E0
1.926080671E2,2.493963776E0,9.656419373E-1,9.621092834E0
1.930085501E2,2.428400116E0,7.282356262E-1,9.497449951E0
1.934089711E2,2.410886536E0,8.867559814E-1,9.685608673E0
1.938094169E2,2.473456421E0,7.062313843E-1,9.488768005E0
1.942098389E2,2.716700592E0,1.076860657E0,9.864037628E0
1.946103075E2,2.133962402E0,1.345252533E0,9.098978577E0
1.950107285E2,2.555336151E0,9.201365662E-1,9.808652802E0
1.954111505E2,2.383643188E0,7.427554321E-1,9.459728394E0
1.958116581E2,2.399659882E0,6.423143005E-1,9.770631866E0
1.962122011E2,2.398911438E0,9.398954773E-1,9.289532318E0
1.966127310E2,2.548151093E0,1.024319916E0,9.640402679E0
1.970131520E2,2.443368988E0,8.327183533E-1,9.664801941E0
1.974136040E2,2.529290314E0,9.795629883E-1,9.925709381E0
1.978140774E2,2.306403809E0,8.505313110E-1,9.747280426E0
1.982145594E2,2.380050659E0,8.403524780E-1,9.329349518E0
1.986150346E2,2.801424408E0,1.071771240E0,9.963281250E0
1.990155166E2,2.155367889E0,1.083147583E0,9.491612091E0
1.994160296E2,2.550396423E0,8.020321655E-1,9.703122253E0
1.998165486E2,2.200124817E0,1.074016571E0,9.231303406E0
2.002170306E2,2.586172028E0,1.023870850E0,9.471853180E0
2.006175699E2,2.491419067E0,1.110989685E0,9.390422516E0
2.010180529E2,2.457589417E0,9.455836487E-1,9.478738861E0
2.014185735E2,2.437381439E0,6.390211487E-1,9.649683380E0
2.018191165E2,2.451152802E0,8.400531006E-1,9.645641785E0
2.022195995E2,2.416275330E0,1.011296997E0,9.375154266E0
2.026201506E2,2.740052032E0,1.102158051E0,1.008078690E1
2.030206636E2,2.221979370E0,9.960287476E-1,9.072483673E0
2.034211893E2,2.515518951E0,9.705816650E-1,9.652527466E0
2.038216713E2,2.619103546E0,6.092330933E-1,9.879754944E0
2.042222453E2,2.537523193E0,1.044677582E0,9.615554352E0
2.046227407E2,2.128274231E0,1.341061249E0,8.807834015E0
2.050232838E2,2.659220123E0,8.764274597E-1,9.859996033E0
2.054238719E2,2.338886261E0,8.126600647E-1,9.382189636E0
2.058244149E2,2.901416473E0,5.224136353E-1,1.034858002E1
2.062249579E2,2.396815796E0,9.897418213E-1,1.051069290E1
2.066255050E2,2.963237915E0,9.208850098E-1,9.451345825E0
2.070260790E2,2.455942841E0,8.053253174E-1,9.867181091E0
2.074267027E2,1.737137604E0,8.303233337E-1,8.863069153E0
2.078272767E2,2.686164093E0,1.103205872E0,9.497599640E0
2.082278807E2,1.955982513E0,1.418899384E0,9.050180054E0
2.086284902E2,2.554138641E0,8.277786255E-1,9.720935211E0
2.090290633E2,2.476450195E0,7.441026306E-1,9.385183411E0
2.094296394E2,2.525997162E0,9.610015869E-1,9.356143799E0
2.098301824E2,2.704426117E0,9.295669556E-1,9.728120270E0
2.102307564E2,2.367776184E0,8.867559814E-1,9.320667572E0
2.106313049E2,2.656525726E0,7.821235657E-1,9.868378601E0
2.110318489E2,2.318977661E0,8.167016602E-1,9.296567688E0
2.114323481E2,2.515668640E0,1.015338593E0,9.638456726E0
2.118328911E2,2.540217590E0,8.864566040E-1,9.363179169E0
2.122334651E2,2.502346344E0,1.065933380E0,9.933343506E0
2.126339885E2,2.118843842E0,7.068301392E-1,9.319170685E0
2.130345015E2,2.668201447E0,9.565109253E-1,9.689201202E0
2.134350915E2,2.445913696E0,9.665400696E-1,9.882449341E0
2.138356645E2,2.524500275E0,8.035290527E-1,9.376202087E0
2.142362385E2,2.584974518E0,1.071621552E0,9.391620026E0
2.146368259E2,2.371368713E0,1.309626617E0,9.130712585E0
2.150373999E2,2.363734589E0,1.119671631E0,9.695787506E0
2.154379560E2,2.352358246E0,1.053808594E0,9.640252991E0
2.158385000E2,2.533930664E0,7.080276489E-1,9.448651428E0
2.162391040E2,2.857407990E0,4.216731262E-1,1.006851242E1
2.166396984E2,2.117496643E0,9.940827942E-1,9.343120880E0
2.170403024E2,2.716999969E0,1.374142456E0,9.263486481E0
2.174408842E2,2.408491516E0,7.589218140E-1,9.813891907E0
2.178414883E2,2.386936340E0,7.394622803E-1,9.590855713E0
2.182421232E2,1.935026093E0,1.241817627E0,1.010548553E1
2.186427815E2,2.513572998E0,9.268725586E-1,9.956395569E0
2.190433855E2,2.308948517E0,1.104403381E0,9.630523224E0
2.194440196E2,2.248923340E0,1.293609924E0,9.635462952E0
2.198446246E2,2.230661316E0,1.239422607E0,9.256002045E0
2.202451976E2,2.651286621E0,1.069974976E0,1.029843430E1
2.206457585E2,1.929337921E0,1.088835754E0,9.067394257E0
2.210463325E2,2.208956451E0,1.284778290E0,1.001597168E1
2.214469455E2,2.493365021E0,1.009500732E0,9.645791473E0
2.218475195E2,2.607727203E0,1.232387238E0,1.017194733E1
2.222481235E2,2.146536255E0,1.328936462E0,8.681945801E0
2.226487077E2,2.745141449E0,1.094972992E0,1.010144394E1
2.230493118E2,1.856140137E0,9.301657104E-1,9.618398438E0
2.234499505E2,2.622396698E0,7.324269104E-1,9.956994324E0
2.238506465E2,2.213596802E0,1.163979492E0,9.525441742E0
2.242513115E2,2.519261169E0,1.200653229E0,9.595196686E0
2.246519680E2,2.054178314E0,1.092428284E0,9.189839630E0
2.250526330E2,2.483335876E0,9.428892517E-1,1.019544846E1
2.254532393E2,2.367925873E0,1.087937622E0,9.316925354E0
2.258538432E2,2.496059418E0,1.142574005E0,1.014425491E1
2.262544782E2,2.182162170E0,1.012793884E0,8.775950317E0
2.266550810E2,2.669099579E0,8.945397949E-1,1.001372635E1
2.270556860E2,2.191742249E0,1.075064392E0,9.233997803E0
2.274563773E2,2.497256927E0,9.699829102E-1,9.834548950E0
2.278570733E2,2.413730621E0,8.861572266E-1,9.628427582E0
2.282577082E2,2.284100189E0,7.845185852E-1,8.864566040E0
2.286583599E2,2.345771942E0,1.036594391E0,9.063652039E0
2.290590559E2,2.368973694E0,1.101409607E0,9.875413971E0
2.294597279E2,2.445764008E0,9.792636108E-1,9.574988708E0
2.298604239E2,2.499352570E0,9.731263733E-1,9.659413147E0
2.302610589E2,2.171534271E0,8.535250854E-1,9.698332214E0
2.306617385E2,2.435285797E0,1.112037506E0,9.214089203E0
2.310623725E2,2.465971985E0,1.167572021E0,9.639055481E0
2.314630216E2,2.243085480E0,1.036594391E0,9.514364777E0
2.318637176E2,2.267185364E0,1.085991669E0,8.880582733E0
2.322644436E2,2.490071869E0,1.059945831E0,1.004725662E1
2.326651727E2,2.407593384E0,8.583151245E-1,9.589059448E0
2.330658987E2,2.575244751E0,1.004561005E0,9.566306763E0
2.334666724E2,2.349364471E0,1.228495331E0,9.372759247E0
2.338673684E2,2.474803619E0,9.575587463E-1,1.002689896E1
2.342680634E2,2.095342712E0,7.785310364E-1,9.868079224E0
2.346687983E2,2.521656189E0,8.382568359E-1,9.966574402E0
2.350695243E2,2.418071594E0,9.180409241E-1,9.150321808E0
2.354701299E2,2.503693542E0,1.195713501E0,9.754016418E0
2.358709179E2,2.238744507E0,1.271755371E0,9.422755280E0
2.362716129E2,2.368674316E0,7.568261719E-1,9.802365875E0
2.366723470E2,2.246827698E0,7.771838379E-1,9.535321198E0
2.370730730E2,2.614014130E0,1.310524750E0,9.387129364E0
2.374736989E2,2.462379456E0,1.375938721E0,9.415270844E0
2.378743039E2,2.358794861E0,1.202599182E0,9.269474030E0
2.382748769E2,2.246228943E0,9.318122864E-1,9.537117462E0
2.386754992E2,2.417472839E0,7.720944214E-1,9.703122253E0
2.390760423E2,2.439626770E0,1.080453186E0,9.431886292E0
2.394766084E2,2.520159302E0,1.343755646E0,9.486073608E0
2.398771814E2,2.470612335E0,1.137185211E0,9.672585754E0
2.402777244E2,2.521955566E0,1.042581940E0,9.867480469E0
2.406782936E2,2.209704895E0,9.490264893E-1,9.117390289E0
2.410788676E2,2.530338135E0,1.091230774E0,9.880054321E0
2.414794556E2,2.289638672E0,8.997789001E-1,9.255403290E0
2.418800286E2,2.714006195E0,1.263073425E0,9.702373810E0
2.422806336E2,2.368674316E0,1.125060425E0,9.184750214E0
2.426812891E2,2.540217590E0,1.210532684E0,1.008213409E1
2.430818631E2,2.323917389E0,8.175997925E-1,9.281598816E0
2.434823957E2,2.370171204E0,1.133592682E0,9.263037415E0
2.438829698E2,2.702180786E0,1.273851013E0,9.102870483E0
2.442835128E2,2.669848022E0,1.098565521E0,9.779164124E0
2.446840623E2,2.294279022E0,1.128203888E0,9.812095642E0
2.450846053E2,2.546654205E0,8.919950867E-1,9.296118622E0
2.454851664E2,2.500101013E0,7.092251587E-1,1.003498215E1
2.458856794E2,2.536325684E0,9.809101868E-1,9.775421906E0
2.462862524E2,2.399210815E0,1.138831787E0,9.935439148E0
2.466867700E2,2.185155945E0,1.316811676E0,9.196276245E0
2.470872830E2,2.466720428E0,9.618997192E-1,9.631121979E0
2.474877901E2,2.224823456E0,7.554789734E-1,9.572893066E0
2.478883331E2,2.458188171E0,1.080752563E0,1.051982391E1
2.482888761E2,2.080224152E0,9.553134155E-1,9.585466919E0
2.486894383E2,2.725681915E0,1.140478363E0,9.771230621E0
2.490900123E2,2.060016174E0,1.271455994E0,9.394314423E0
2.494905375E2,2.683918762E0,8.671467590E-1,9.921967163E0
2.498910805E2,2.079326019E0,9.440867615E-1,9.436975708E0
2.502916535E2,2.527044983E0,9.083111572E-1,9.940229187E0
2.506922083E2,2.282303925E0,1.120569763E0,9.737251282E0
2.510927513E2,2.478246460E0,1.118174744E0,9.798324280E0
2.514933067E2,2.430795135E0,9.668394470E-1,9.339378662E0
2.518939417E2,2.467319183E0,9.680369568E-1,9.533075867E0
2.522945457E2,2.613864441E0,9.360035706E-1,9.623487854E0
2.526951275E2,2.492167511E0,1.155896301E0,9.449699249E0
2.530957315E2,2.693798218E0,1.121767273E0,9.546248474E0
2.534962989E2,2.589914246E0,8.414002991E-1,1.029394363E1
2.538968729E2,2.443069611E0,1.240470428E0,9.489666138E0
2.542974769E2,2.426454163E0,9.415420532E-1,9.509724426E0
2.546980925E2,2.441273346E0,9.134005737E-1,9.617799683E0
2.550986665E2,2.387834473E0,1.150657196E0,9.503736877E0
2.554992537E2,2.531685333E0,1.015787659E0,9.734107819E0
2.558998267E2,2.464924164E0,1.122665405E0,9.381141815E0
2.563005227E2,2.368674316E0,9.813592529E-1,9.704469452E0
2.567011328E2,2.384990387E0,9.481283569E-1,9.672136688E0
2.571017067E2,2.393672333E0,1.070573730E0,9.662257233E0
2.575022535E2,2.299069061E0,1.102457428E0,9.867630157E0
2.579028885E2,2.515369263E0,1.247206421E0,9.386680298E0
2.583035535E2,2.309098206E0,9.946815491E-1,9.573491821E0
2.587042243E2,2.526595917E0,1.008602600E0,9.755363617E0
2.591048893E2,2.406545563E0,1.124461670E0,9.287736053E0
2.595055352E2,2.595153351E0,1.108444977E0,9.904902649E0
2.599062002E2,2.354304199E0,1.201701050E0,9.214837646E0
2.603067742E2,2.572700043E0,9.834548950E-1,9.858199768E0
2.607073409E2,2.502196655E0,1.015039215E0,9.649833069E0
2.611078229E2,2.372865601E0,9.964778137E-1,9.646988983E0
2.615083233E2,2.508333893E0,1.179547119E0,9.393865356E0
2.619087742E2,2.516866150E0,1.192420349E0,9.504036255E0
2.623091963E2,2.497406616E0,1.248254242E0,9.513017578E0
2.627096836E2,2.568957825E0,1.266366577E0,9.263486481E0
2.631101656E2,2.513123932E0,1.190923462E0,9.699230347E0
2.635106390E2,2.717149658E0,1.281185760E0,9.769883423E0
2.639111210E2,2.045047302E0,1.549128571E0,9.694140930E0
2.643116330E2,2.697241058E0,1.198856964E0,9.649833069E0
2.647121783E2,2.340532837E0,1.137185211E0,9.414672089E0
2.651127212E2,2.460882568E0,1.254241791E0,9.636361084E0
2.655132649E2,2.368973694E0,1.566791840E0,9.537267151E0
2.659138079E2,2.633773041E0,1.387315063E0,9.741143188E0
2.663142599E2,2.301015015E0,1.269510040E0,9.282646637E0
2.667147530E2,2.465073853E0,1.168769531E0,9.618099060E0
2.671151440E2,2.553390198E0,1.391356659E0,9.461824036E0
2.675156084E2,2.612666931E0,1.543141022E0,9.545799408E0
