"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.335908827E1,-1.923360825E0,-7.129264832E0,1.306232452E0
1.341908070E1,4.416933060E-1,-2.198776007E0,-2.321092987E1
1.347907323E1,7.084620476E0,-3.530215502E0,-1.634584618E1
1.353906573E1,3.709130049E0,-1.525081635E1,8.296219826E0
1.359905829E1,9.545526505E0,-1.347433949E1,1.805146217E0
1.365905082E1,1.961819649E0,-1.917889404E1,-2.071173191E0
1.371904312E1,-2.124575138E0,-7.306666374E0,5.638889790E0
1.377903549E1,-3.092613697E0,-3.786141396E0,1.129316807E1
1.383902798E1,9.481091499E-1,1.081458092E0,8.225522995E0
1.389902048E1,3.913408041E0,1.364150167E0,2.541839123E0
1.395901294E1,4.603067398E0,8.578934669E-1,-6.593217850E-1
1.401900554E1,-4.976644516E-1,3.806680441E0,-2.685134411E0
1.407899881E1,-7.027466297E-1,-1.190835476E0,-2.600946426E-1
1.413899300E1,5.227406502E0,-5.269388199E0,-1.055698967E1
1.419898727E1,-3.437621593E0,-2.608113480E1,1.161229324E1
1.425898170E1,7.841679096E0,-4.188064575E0,-2.359751892E1
1.431897596E1,5.789469242E0,-3.835396957E1,-8.174024582E0
1.437896952E1,-5.973114014E0,-1.947413063E1,2.398331642E0
1.443896196E1,3.549221516E0,-1.048365402E1,4.816400528E0
1.449895429E1,-2.862172604E0,-3.587250233E0,5.708068371E0
1.455894668E1,-6.216467381E0,4.077549934E0,6.098018646E0
1.461893928E1,-2.148976326E-1,8.025018692E0,3.074736595E0
1.467893175E1,5.054695129E0,8.291629791E0,3.931967735E0
1.473892428E1,2.284394741E0,3.864156723E0,5.983955383E0
1.479891681E1,2.970837116E0,-6.042516232E-1,2.550919533E0
1.485890917E1,-1.141597509E0,-1.793345690E0,-3.349052906E0
1.491890147E1,3.763932228E0,-6.327116013E0,-1.758928299E1
1.497889406E1,-6.412152767E0,1.634992361E0,-1.389600945E1
1.503888659E1,4.847528934E0,-5.899610519E-1,-6.741485119E0
1.509887912E1,8.967331886E0,-4.397486115E1,-2.330965996E0
1.515887196E1,-1.364546585E1,-1.852365494E1,-5.467780590E0
1.521886529E1,3.889113188E0,-7.294715881E0,2.033273220E0
1.527885835E1,3.942296982E0,2.975332737E0,5.868740082E0
1.533885151E1,-4.084351063E0,4.945441723E0,1.930538654E0
1.539884464E1,-1.507486343E0,3.512878418E0,-3.730457306E0
1.545883748E1,3.234827995E0,-9.579592943E-1,-7.489193439E0
1.551882977E1,4.278004646E0,1.204129338E0,-1.036248493E1
1.557882224E1,1.426842308E1,1.108656597E1,-9.179857254E0
1.563881474E1,9.162863731E0,1.106114769E1,-1.421446800E1
1.569880730E1,7.660383701E0,-1.518675900E1,9.974461555E0
1.575879983E1,-7.045598984E0,-4.357129669E1,2.775462627E0
1.581879229E1,-1.809224129E0,-1.519134998E1,-5.482945919E0
1.587878469E1,4.491697311E0,4.868619442E-1,-2.434758663E0
1.593877696E1,2.316425800E0,-7.352533340E0,-1.850415230E0
1.599876942E1,-4.097070217E0,-6.933042526E0,1.347829342E0
1.605876188E1,-3.227589607E0,-9.174892902E-1,2.603319645E0
1.611875448E1,-1.538200378E0,2.925306797E0,-4.998102188E-1
1.617874701E1,1.173258781E0,4.532068729E0,-4.120454311E0
1.623874081E1,3.598102570E0,1.313542843E0,-5.025142670E0
1.629873518E1,4.399833679E0,3.267514706E-1,-3.800315380E0
1.635872971E1,5.230322361E0,-8.296456337E-1,-1.540383434E1
1.641872417E1,-6.059259176E-1,-3.469781637E0,-1.018615913E1
1.647871871E1,-2.768419266E0,-1.393689346E1,-2.498761177E0
1.653871194E1,3.020412922E0,-3.989947510E1,4.829077721E0
1.659870440E1,-1.386928558E-1,-8.096408844E0,-4.114607811E0
1.665869697E1,-1.820669174E0,-1.859845638E0,-2.356567383E-1
1.671868950E1,-9.439911842E-1,-6.968117714E0,4.645726204E0
1.677868196E1,-1.434519291E0,-6.667865753E0,5.094780445E0
1.683867452E1,-4.070754051E-1,1.242634773E0,1.541913033E0
1.689866705E1,1.556073189E0,6.301482916E-1,-1.304409027E0
1.695865935E1,3.418532848E0,5.049310207E0,-2.974270821E0
1.701865178E1,5.042233467E0,2.640380144E0,-8.662060738E0
1.707864425E1,1.859930754E0,-3.183337212E0,-1.111377144E1
1.713863678E1,-7.233715057E-1,3.487145901E-1,-1.555979729E1
1.719862931E1,-4.184173107E0,1.788520813E0,-2.461213589E0
1.725862184E1,5.438647270E-1,-1.097762489E1,2.616372108E0
1.731861517E1,1.630548239E0,-3.039869308E1,5.055083275E0
1.737860950E1,-1.345618844E0,-9.945062637E0,-3.063808441E0
1.743860376E1,4.022373557E-1,-1.036592007E0,1.411429405E0
1.749859809E1,8.050749302E-1,-2.401539803E0,2.593079090E0
1.755859236E1,-1.942183733E0,-6.747102261E0,9.365737915E0
1.761858579E1,2.159237862E-1,-7.371764183E-1,5.163114548E0
1.767857812E1,1.767984509E0,2.572865248E0,-1.442517281E0
1.773857055E1,2.370429516E0,1.317832708E0,-6.102541924E0
1.779856302E1,-1.545453668E-1,-1.974328995E0,-8.520904541E0
1.785855554E1,8.399099112E-1,-1.004798603E1,-9.504215240E0
1.791854801E1,2.958751678E0,-1.461130619E0,-2.776311493E1
1.797842656E1,-3.413231373E-1,-2.943018436E0,-1.158485222E1
1.803841899E1,-4.175542831E0,-3.101007080E1,8.815459251E0
1.809841132E1,3.190810204E0,-1.503313637E1,-8.113953590E0
1.815840385E1,-4.112306118E0,-1.111822701E1,4.217459679E0
1.821839638E1,6.453948975E0,-3.589133263E0,5.087725639E0
1.827838888E1,3.513914108E0,-1.698805332E0,-2.154846191E-1
1.833838141E1,6.199613810E-1,-1.771734595E0,3.174662590E0
1.839837434E1,2.547758341E0,-5.127215385E0,-8.467702866E-1
1.845836747E1,2.094982624E0,-3.988703251E0,-1.895367622E0
1.851836060E1,-1.867915392E0,-6.096751213E0,3.897494316E0
1.857835363E1,2.500904083E0,-4.245122433E0,-1.866335106E1
1.863834676E1,1.521688998E-1,6.429767609E-2,-2.975020599E1
1.869833949E1,-5.881865501E0,9.387977600E0,-1.662477303E1
1.875833186E1,6.803187370E0,-1.259138489E1,2.714735985E0
1.881832432E1,-8.944355965E0,-4.866831589E1,-7.466402054E-1
1.887831692E1,-2.348139286E0,-1.904800797E1,4.268857956E0
1.893830938E1,1.658736587E0,-2.909031391E0,3.818067551E0
1.899830191E1,-6.925785542E0,-4.280898571E-1,2.591141701E0
1.905829434E1,1.106707096E0,3.162126541E-1,6.184779167E0
