"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.829838456E1,2.178910494E0,1.623783708E0,-9.201322794E-1
1.835037789E1,7.769747972E-1,4.534556866E0,-1.266492963E0
1.840237118E1,-1.828976274E0,2.632322311E0,-2.886507511E0
1.845436454E1,-3.406230450E0,5.529369116E-1,-1.004431725E0
1.850635790E1,-6.265690327E0,1.359279037E0,-8.278915882E-1
1.855835186E1,-7.087914944E0,3.518687725E0,-8.798151612E-1
1.861034558E1,-2.907764435E0,-3.592394829E0,-2.482725620E0
1.866233887E1,-9.829279780E-1,-9.125288129E-1,1.071288466E0
1.871433220E1,-6.235406920E-2,2.988169491E-1,6.766694784E-1
1.876632552E1,1.351188064E0,5.004025102E-1,1.657719135E0
1.881831898E1,4.200263500E0,-1.660227895E0,1.693149328E0
1.887031218E1,5.216742992E0,-2.607679844E0,2.293629885E0
1.892230567E1,5.474528313E0,-3.839184284E0,-1.074681163E0
1.897429975E1,3.323671818E0,6.641143560E-1,-1.698374629E0
1.902629321E1,1.353020787E0,2.167453766E0,-1.388055086E0
1.907828654E1,3.744145930E-1,8.785280585E-1,-8.236155510E-1
1.913028013E1,-8.442615867E-1,1.297581673E0,2.423443049E-1
1.918227402E1,-6.524499059E-1,6.128016710E-1,9.081874490E-1
1.923427264E1,1.190729067E-1,4.332073033E-1,1.915504098E0
1.928626949E1,-4.830417037E-2,-2.064620495E0,1.550206780E0
1.933826319E1,-2.345768213E0,-2.803156853E0,2.753310204E-1
1.939025665E1,-8.125164986E0,-2.390822649E0,-8.193394542E-1
1.944224997E1,-7.990774155E0,-4.256405354E0,-2.055730820E0
1.949424330E1,-4.481352806E0,3.103910208E0,1.121990204E0
1.954623656E1,-1.565693498E0,-1.798283458E0,3.889209747E0
1.959823002E1,1.097679019E0,-1.492239952E0,2.687027216E0
1.965022341E1,3.007243872E0,3.599034846E-1,3.040718079E0
1.970221749E1,4.869771957E0,-2.251545429E0,1.356562495E0
1.975421095E1,4.498365879E0,-3.251531839E0,1.152843237E-1
1.980620434E1,3.591841698E0,-2.043240309E0,-5.322328210E-1
1.985819754E1,2.478845358E0,1.705352515E-1,-9.665580392E-1
1.991019100E1,1.679222822E0,1.644266099E-1,-3.233169317E-1
1.996218426E1,7.781965137E-1,-1.238730788E0,1.279593468E0
2.001417758E1,-7.428579926E-1,-9.931630492E-1,1.525772214E0
2.006617121E1,-1.417253137E0,1.833310366E0,1.228891730E0
