"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.612360943E2,-9.033598900E0,-1.399214172E1,8.930644989E-1
2.612880920E2,-1.262501144E1,-7.091842175E0,5.030371189E0
2.613400868E2,-5.454157829E0,-9.905115128E0,8.367990494E0
2.613920802E2,-3.782954216E0,-1.405678749E1,6.304125786E0
2.614440736E2,-4.024775982E0,-8.109408379E0,1.450212288E1
2.614960669E2,-7.853221297E-1,-7.422251999E-2,4.592218876E0
2.615480604E2,5.648094177E0,4.788549542E-1,2.552296877E0
2.616000536E2,1.611347008E1,-6.184412003E0,-7.211555958E0
2.616520476E2,2.921015263E0,-1.860351562E0,-5.255433083E0
2.617040414E2,6.584255695E-1,1.482056141E0,-9.227535248E0
2.617560346E2,-6.225114316E-2,-1.253881741E1,5.964138508E0
2.618080279E2,-9.727938652E0,-4.838350677E1,6.756643295E0
2.618600227E2,-1.989402962E1,-2.769218254E1,6.490879059E0
2.619120160E2,-3.759011507E0,-1.231854343E1,7.865192890E0
2.619640094E2,-8.020820618E-1,-2.513988495E0,6.960156918E0
2.620160027E2,-1.446141958E0,2.094990492E0,6.335251331E0
2.620679969E2,-5.418243885E0,2.820455790E0,1.164814663E1
2.621199905E2,-3.792531252E0,2.377514839E0,1.099690437E1
2.621719837E2,-6.079063892E0,-9.433442950E-1,1.344624710E1
2.622239771E2,-6.354405403E0,-2.248224020E0,8.396721840E0
2.622759705E2,-3.799714088E0,-1.411664391E1,1.270641613E1
2.623279683E2,-7.427040577E0,-9.505270720E-1,-6.919454336E-1
2.623799661E2,2.810878515E0,-7.039167881E-1,-1.016848469E1
2.624319603E2,6.627352715E0,-1.551490068E0,-6.198777676E0
2.624839537E2,-2.700742006E0,-1.162180996E1,1.043185520E1
2.625359471E2,2.087807655E0,-1.224432182E1,-3.265790939E0
2.625879403E2,-2.432583094E0,-3.556695175E1,1.298175812E1
2.626399338E2,-2.992843628E0,-1.487323475E1,1.051565456E1
2.626919270E2,-5.284164429E0,-7.419857502E0,1.736088753E1
2.627439208E2,-6.366376877E0,-3.893090725E0,1.188518047E1
2.627959147E2,-4.132518291E0,-1.532335877E0,1.209108734E1
2.628479080E2,-5.315290093E-1,-3.361561775E0,6.998465061E0
2.628999014E2,9.648927450E-1,-6.237085819E0,4.118152618E0
2.629518947E2,2.837215662E0,-2.315263748E0,2.530748367E0
2.630038880E2,-5.413455486E0,-1.132491946E0,9.352037430E0
2.630558814E2,8.236305237E0,4.381523132E0,2.066259146E0
2.631078747E2,1.290514112E0,2.432583094E0,-1.418128967E1
2.631598687E2,3.759011507E0,-6.033572555E-1,-5.092622280E0
2.632118624E2,1.347976685E0,-1.126745701E1,9.435836792E0
2.632638557E2,-6.464541703E-2,-2.537452507E1,1.228023529E1
2.633158492E2,-2.169213057E0,-1.685569382E1,-1.604164094E-1
2.633678425E2,-1.098253822E1,-2.061470604E1,5.047131062E0
2.634198384E2,-2.554691315E0,-1.329061985E1,1.187081432E1
2.634718331E2,-1.941756845E0,-1.193785381E1,1.145421028E1
2.635238264E2,-8.693612099E0,-8.559532166E0,8.837267876E0
2.635758198E2,-2.683982134E0,-2.576239586E0,7.594639778E0
2.636278132E2,-1.422199249E0,1.197137356E0,4.422225475E0
2.636798064E2,-1.482056141E0,7.661679387E-2,8.858817071E-2
2.637317997E2,-6.691998005E0,-9.107821465E0,6.873962879E0
2.637837937E2,2.602576733E0,3.323253393E0,-1.107352066E1
2.638357874E2,2.638490915E0,4.381522834E-1,-3.838022470E0
2.638877808E2,6.974522591E0,2.396669149E0,-3.840416908E0
2.639397741E2,2.588211060E0,-1.280218697E1,8.964164734E0
2.639917675E2,2.830032825E0,-3.807615280E1,1.791875267E1
2.640437608E2,5.909070015E0,-1.636965752E1,-7.958569527E0
2.640957542E2,-9.093455315E0,-1.288838100E1,6.177229285E-1
2.641477475E2,-6.821289062E0,-7.937020779E0,2.973689318E0
2.641997415E2,-5.140508175E0,-1.427945518E1,1.094901848E1
2.642517350E2,-2.387091875E0,-1.221798420E1,1.193306541E1
2.643037285E2,-3.474092722E0,-6.040755272E0,8.118986130E0
2.643557218E2,6.249057055E-1,-6.785374641E0,8.940221786E0
2.644077152E2,-2.482862949E0,-2.097384691E0,2.676799297E0
2.644597121E2,5.782173634E0,4.513207912E0,-5.657671452E0
2.645117104E2,7.937020779E0,7.843644142E0,-2.683982134E0
2.645637052E2,3.306493521E0,5.571477413E0,7.254652381E-1
2.646156985E2,8.116591573E-1,-4.189980984E0,1.240234375E1
2.646676919E2,-5.269798756E0,-3.074727631E1,1.437283134E1
2.647196857E2,7.589851022E-1,-2.568338585E1,-4.034353256E0
2.647716785E2,-4.843617916E0,-1.740877151E1,4.486870766E0
2.648236719E2,-9.205986977E0,-1.203362560E1,1.867534399E0
2.648756653E2,3.258608103E0,-1.053241444E1,8.224333763E0
2.649276591E2,3.059883118E0,-5.013611317E0,7.233104229E0
2.649796528E2,-2.011190891E0,-6.579467297E0,4.709538460E0
2.650316462E2,-4.137306690E0,-4.817280769E0,2.375120640E0
2.650836395E2,-2.585816681E-1,-6.897905827E0,8.260248184E0
2.651356328E2,-3.967313290E0,3.220299721E0,4.300117493E0
2.651876261E2,-2.260195494E0,4.079844475E0,3.672817469E0
2.652396196E2,2.360754967E0,7.199584484E0,-2.312869549E0
2.652916128E2,1.867534369E-1,5.700768471E0,-2.427794695E0
2.653436070E2,-2.559479713E0,-3.251425266E0,1.432255173E1
2.653956005E2,1.855562925E0,-2.027711296E1,7.096630573E0
2.654475938E2,-1.513421154E1,-3.891654205E1,1.539518714E0
2.654995873E2,-8.854028702E0,-1.451888275E1,-1.695146561E0
2.655515827E2,-1.383890867E0,-1.168166637E1,8.492492676E0
2.656035778E2,-6.945791245E0,-7.975329399E0,5.777385235E0
2.656555713E2,-7.364789486E0,-4.982485771E0,8.315316200E0
2.657075645E2,-1.999219418E0,-1.592192769E0,6.457359314E0
2.657595580E2,1.537124395E0,2.413429022E0,8.413481712E0
2.658115513E2,-1.556278586E0,-2.384697676E0,1.370961761E1
2.658635446E2,-3.304099143E-1,-4.932205975E-1,1.123154354E1
2.659155379E2,-1.517970204E0,2.164424419E0,-9.450202942E0
2.659675320E2,-3.311282158E0,3.050306082E0,-9.215563774E0
2.660195255E2,-3.373533249E0,-3.299310684E0,4.508419514E0
2.660715189E2,-7.173247337E0,-1.112140656E1,1.231854343E1
2.661235122E2,1.221080184E0,-7.450983047E0,-2.178790122E-1
2.661755055E2,-1.323076248E1,-2.570732880E1,6.203566074E0
2.662274991E2,-8.763046265E0,-1.019003391E1,5.652883053E0
2.662794924E2,-7.446194649E0,-1.509350872E1,1.187081432E1
2.663314858E2,-8.224333763E0,-1.217728138E1,1.260106850E1
2.663834799E2,-6.117372036E0,-3.881119490E0,1.256515408E1
2.664354732E2,-2.870735407E0,-1.288119793E0,1.036721039E1
2.664874666E2,-2.607365370E0,-1.608952641E0,-1.450930476E0
2.665394599E2,-1.064494610E1,-6.287365437E0,5.468523502E0
2.665914558E2,3.998439014E-1,-2.384697676E0,-1.022355318E0
2.666434544E2,2.703136206E0,3.672817469E0,-9.488511086E0
2.666954507E2,-1.618529797E0,7.733507752E-1,-2.080624819E0
2.667474443E2,-4.908263385E-1,-7.436617374E0,1.321160793E1
2.667994376E2,-4.096604347E0,-1.498097706E1,1.606558418E1
2.668514308E2,-1.134886265E0,-1.337920761E1,2.150058746E0
2.669034244E2,-3.919427872E0,-6.500456333E0,9.481328011E0
2.669554178E2,-3.088614464E0,-1.120281219E1,8.415876389E0
2.670074113E2,-5.585843086E0,-8.509252548E0,1.644627380E1
2.670594052E2,-8.437424660E0,-1.285007286E1,1.590516758E1
2.671113986E2,-4.357580185E0,-8.047157288E0,1.512224007E1
2.671633920E2,-1.077423692E0,-3.883513689E0,9.605830193E0
2.672153852E2,2.044710636E0,-4.551516533E0,6.548341751E0
2.672673787E2,-6.646506786E0,-8.480521202E0,2.944957972E0
2.673193720E2,2.456526041E0,-2.549902678E0,7.812518597E0
2.673713653E2,2.128510237E0,9.529213905E-1,-3.948159218E0
2.674233594E2,3.167625666E0,-1.256994247E0,-1.164814663E1
2.674753530E2,6.162863255E0,3.562680960E0,-6.466936111E0
2.675273463E2,4.453351200E-1,-1.419086647E1,1.602248764E1
2.675793397E2,1.371919513E0,-3.536343765E1,7.312115192E0
2.676313329E2,-1.580460835E1,-7.929838181E0,-3.727885962E0
2.676833288E2,1.482056141E0,-5.827664852E0,9.553156853E0
2.677353278E2,7.039167881E-1,-1.895068550E1,1.250529766E1
2.677873231E2,-9.380768776E0,-1.056593513E1,7.034379482E0
2.678393163E2,-5.619362831E0,-7.206767082E0,1.032650757E1
2.678913097E2,1.096577883E0,-5.042342663E0,7.790970325E0
2.679433029E2,2.140481710E0,5.121353626E0,8.985713005E0
2.679952965E2,7.245075703E0,1.148773098E1,-7.877163887E-1
2.680472899E2,9.744698405E-1,1.034087276E1,-5.020794392E0
2.680992831E2,-1.060663700E0,-8.212362528E-1,3.773377180E0
2.681512773E2,-5.791750908E0,-2.501538277E1,1.755961227E1
2.682032706E2,2.877918243E0,-2.363149261E1,-1.039833546E1
2.682552641E2,2.162030220E0,-2.073920822E1,9.976943016E0
2.683072574E2,1.130097747E0,-7.546754360E0,1.361384678E1
2.683592507E2,-3.402264595E0,-3.940976381E0,1.260585690E1
2.684112441E2,-5.748653889E0,-2.935380936E0,8.509252548E0
2.684632374E2,-4.659258842E0,-1.173194647E0,6.569890022E0
2.685152308E2,-1.240234375E0,-3.495641232E0,8.466156006E0
2.685672251E2,-1.168406129E0,-4.956148863E-1,1.107831001E1
2.686192183E2,-3.160442829E0,1.616135478E0,8.253065109E0
2.686712118E2,1.812466025E0,4.549122155E-1,9.038387299E0
2.687232051E2,4.462928295E0,-6.000052452E0,4.932205975E-1
2.687751998E2,8.894730568E0,3.759011328E-1,-6.857203007E0
2.688271957E2,8.849239349E0,1.728666425E0,-1.120999432E1
2.688791892E2,2.202732861E-1,-1.732497215E1,1.056354046E1
2.689311824E2,-1.496421814E0,-3.042165565E1,7.731113434E0
2.689831760E2,-9.148524284E0,-2.574084854E1,3.835628271E0
2.690351691E2,-3.651269197E0,-1.568249989E1,8.353624344E0
2.690871624E2,-5.449369431E0,-4.975303173E0,1.936728859E1
2.691391560E2,-5.712739468E0,-6.086246490E0,1.234248638E1
2.691911214E2,-3.550709486E0,1.726272106E0,8.971347809E0
2.692431148E2,-1.637683988E0,3.447755814E0,5.344021320E0
2.692951080E2,-2.777358890E-1,2.188367128E0,5.152479172E0
2.693471015E2,-6.129343510E-1,2.437371731E0,3.040728867E-1
2.693990948E2,-4.769395351E0,5.291347504E-1,8.954587936E0
2.694510882E2,-4.053507328E0,-1.652049571E-1,1.052762604E1
2.695030815E2,4.017592907E0,2.830032825E0,6.296942711E0
2.695550749E2,3.356773376E0,1.917814136E0,-2.554691315E0
2.696070691E2,-4.980091453E-1,-5.233884811E0,7.903501034E0
2.696590625E2,6.914665699E0,-4.053507328E0,-9.083878517E0
2.697110558E2,-2.629631996E1,-3.974017334E1,-2.648067951E0
