"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.934993298E2,1.008183472E1,-1.172062683E0,-7.221732330E0
3.939005537E2,7.849826202E0,5.435197449E-1,-4.880750427E0
3.943018297E2,8.427774353E0,2.109712830E0,3.606899414E0
3.947031168E2,7.423812103E0,9.683063965E0,4.233197021E-1
3.951043918E2,1.242221786E1,9.599537659E-1,2.799777832E0
3.955056706E2,4.439019012E0,1.374292145E0,-5.674699402E-1
3.959069466E2,9.882000275E0,-1.311273193E0,-1.776805115E0
3.963082216E2,1.124297012E1,-7.634124756E-3,2.655627594E0
3.967094999E2,6.838080139E0,2.484383698E0,3.050356750E0
3.971107139E2,7.535629578E0,-2.038311310E0,6.635700989E-1
3.975119517E2,1.517664001E1,-2.859353943E0,2.467618561E0
3.979132267E2,9.241931305E0,1.659299469E0,1.031055908E0
3.983145027E2,8.623716888E0,-5.038522339E-1,9.488768005E-1
3.987158250E2,8.365204468E0,-2.123035126E0,3.817511444E0
3.991171620E2,1.286379959E1,3.749403076E0,4.094585266E0
3.995185342E2,5.126389618E0,1.774709473E0,1.152004395E0
3.999198402E2,6.106401672E0,-7.131170654E-1,2.851270752E0
4.003212072E2,1.110480743E1,6.705156555E0,2.724334717E0
4.007225850E2,7.887248383E0,1.231638794E0,2.459535370E0
4.011239830E2,4.609963531E0,2.267484741E0,1.342109070E0
4.015254213E2,1.052191956E1,-1.676363983E0,5.572012939E0
4.019267882E2,1.269360352E1,2.208507385E0,5.173990631E0
4.023281552E2,6.764882355E0,2.497107239E0,2.374362488E0
4.027295369E2,8.609795837E0,3.957769775E-1,3.411555634E0
4.031309049E2,1.412986679E1,4.116589508E0,6.863676910E0
4.035323054E2,5.450166321E0,3.737128601E0,3.033292236E0
4.039337344E2,1.088072342E1,1.613644409E0,7.319179688E0
4.043351314E2,7.242239685E0,3.709585876E0,3.231629791E0
4.047364862E2,7.373217316E0,1.515298920E0,5.329517212E0
4.051378232E2,7.409441986E0,4.877307587E0,4.536466370E0
4.055390225E2,9.942773895E0,2.669249268E0,7.350314941E0
4.059402675E2,6.396947479E0,3.766766968E0,3.311114502E0
4.063414515E2,1.093790451E1,5.317093048E0,5.533692627E0
4.067426707E2,5.232818298E0,3.793710938E0,3.653901672E0
4.071438558E2,7.846682739E0,4.759502563E0,3.860023041E0
4.075450510E2,4.852758636E0,3.656147003E0,2.576591949E0
4.079462040E2,8.165819092E0,3.771407318E0,3.161425781E0
4.083473880E2,9.100026398E0,5.053640900E0,5.122497711E0
4.087486150E2,-1.077459412E0,5.328170013E0,6.694678345E0
4.091497990E2,-5.992039490E-1,6.966213684E0,8.019124146E0
4.095509706E2,6.480473785E0,2.255659332E0,5.112169189E0
4.099521546E2,1.119297409E1,-1.083746338E-1,2.119741974E0
4.103532776E2,6.395899658E0,2.530188446E0,3.035387878E0
4.107544216E2,1.206880280E1,4.321962433E0,2.582579498E0
4.111555746E2,5.345234528E0,5.428162079E0,3.402873688E0
4.115567626E2,5.315745850E0,4.957391052E0,3.016826477E0
4.119578856E2,8.279133453E0,5.469925232E0,5.733676758E0
4.123590706E2,6.747069397E0,6.457571411E0,4.902604980E0
4.127602592E2,4.347110138E0,3.957021332E0,2.814297638E0
4.131614432E2,8.287815399E0,3.494183807E0,4.776866455E0
4.135626345E2,1.148516647E1,6.790479126E0,8.568631439E0
4.139638185E2,4.818928986E0,4.091591492E0,2.839445343E0
4.143649715E2,7.684569855E0,2.901117096E0,4.511767731E0
4.147661151E2,1.555804688E1,3.927083588E0,8.766819305E0
4.151672991E2,5.562881927E0,5.127736816E0,3.003953247E0
4.155684763E2,5.402415619E0,3.079246674E0,3.574117584E0
4.159696293E2,7.345075836E0,3.761228485E0,6.482419739E0
4.163708132E2,7.763156433E0,7.500303040E0,4.102369080E0
4.167719714E2,4.406536560E0,3.627706146E0,2.355202332E0
4.171730944E2,7.945626984E0,6.239025879E0,7.691605225E0
4.175742269E2,5.982160034E0,5.511838074E0,2.077679443E0
4.179753809E2,1.179981216E1,4.299209747E0,9.319769440E0
4.183765349E2,6.055357819E0,4.540507965E0,3.528312836E0
4.187776705E2,5.485343170E0,2.448308716E0,5.097799072E0
4.191788545E2,4.923711090E0,8.553213501E0,5.759423218E0
4.195800173E2,4.545597382E0,5.877677307E0,6.957831116E0
4.199812012E2,1.263372803E0,6.452182617E0,7.739655304E0
4.203823852E2,3.720064087E0,6.294560394E0,2.988984375E0
4.207835445E2,9.980944519E0,3.326233063E0,4.665048981E0
4.211847585E2,2.689307556E0,5.837860107E0,4.692741394E0
4.215859909E2,5.079686737E0,3.758085022E0,5.602699127E0
4.219872049E2,9.424252167E0,8.123606873E0,8.894803162E0
4.223884199E2,5.024900665E0,5.807473297E0,3.669918365E0
4.227896171E2,4.354444885E0,4.139791260E0,3.925586700E0
4.231908621E2,6.634054413E0,7.888296204E0,7.326813812E0
4.235920818E2,6.449488220E0,7.533234558E0,6.181246033E0
4.239932968E2,4.399501190E0,3.386108551E0,3.423830109E0
4.243945108E2,4.529281311E0,2.124082947E0,6.045628052E0
4.247957501E2,8.229736176E0,7.073989563E0,6.123615875E0
4.251969341E2,6.290518799E0,4.682861938E0,4.248764648E0
4.255981019E2,4.454287262E0,3.794758759E0,3.476819916E0
4.259993469E2,1.007929001E1,2.750530243E0,5.184917908E0
4.264006529E2,8.453221436E0,1.410965881E0,4.246968384E0
4.268019366E2,5.172044678E0,4.013004913E0,2.813100128E0
4.272031816E2,9.823921051E0,5.279820557E0,3.752995605E0
4.276044674E2,4.999902649E0,4.217928772E0,3.784280548E0
4.280056514E2,9.908644867E0,1.736538849E0,7.580985260E0
4.284068354E2,1.137948624E1,6.592291260E0,5.873486023E0
4.288079996E2,6.555318146E0,2.773881683E0,2.091600494E0
4.292091836E2,7.745193787E0,1.406924286E0,3.538491669E0
4.296103889E2,1.143651764E1,7.050189056E0,4.182901611E0
4.300115729E2,6.072422333E0,3.431613922E0,1.909579010E0
4.304127269E2,3.889811096E0,2.300416260E0,7.601193237E-1
4.308138305E2,1.089913513E1,-4.728666687E-1,3.248694305E0
4.312149845E2,1.446696579E1,3.051105194E0,4.986580353E0
4.316161594E2,6.024671631E0,3.145259399E0,2.254461823E0
4.320172824E2,5.641767883E0,1.530118103E0,4.662803650E0
4.324184054E2,1.196327225E1,-2.581531677E0,5.626499634E0
4.328195171E2,1.557645859E1,2.865940247E0,8.365503845E0
4.332206401E2,5.465883636E0,4.464466095E0,2.936144257E0
4.336217826E2,4.191433868E0,3.544928284E0,3.040926361E0
4.340229366E2,1.118578903E1,5.243595886E-1,4.587959290E0
4.344240596E2,1.364367783E1,-1.613644409E0,2.293530579E0
4.348251706E2,4.424349518E0,2.585573273E0,1.787283325E-1
4.352263546E2,5.726641388E0,5.983058167E-1,1.184037781E-1
4.356276180E2,1.566208054E1,-7.158114624E-1,7.755821686E0
4.360288630E2,1.386566620E1,4.300856323E0,6.653963013E0
4.364300160E2,4.794978790E0,1.666185150E0,-4.703219604E-1
4.368312071E2,4.645888824E0,2.713407440E0,1.266815643E0
4.372323001E2,1.528246994E1,-2.398612061E0,4.351301422E0
4.376334367E2,1.228570175E1,4.115242310E0,4.584516449E0
4.380345597E2,5.113516388E0,3.352129211E0,1.448537750E0
4.384356217E2,7.535779266E0,8.467890930E-1,2.489024048E0
4.388366959E2,1.421384216E1,-5.854325867E-1,9.315278778E0
4.392378189E2,1.295720535E1,4.892126770E0,4.679868164E0
4.396390147E2,4.431833954E0,4.127965851E0,1.698817291E0
4.400401677E2,6.003415833E0,2.345921631E0,1.867217102E0
4.404412607E2,1.294627808E1,-1.534309387E0,3.114124146E0
4.408424031E2,1.476110413E1,2.321672058E-1,4.232298889E0
4.412435561E2,5.559888153E0,2.670297089E0,1.234931946E0
4.416446809E2,7.767347717E0,-2.216889954E-1,1.168769531E0
4.420458039E2,1.287562500E1,-1.729353790E0,3.531306610E0
4.424469269E2,1.194411209E1,6.781946869E0,3.340902557E0
4.428479994E2,4.790937195E0,5.215454407E0,2.333946533E0
4.432490924E2,4.682263184E0,3.184028778E0,1.454225922E0
4.436502041E2,1.437400909E1,1.561253357E-1,4.897216187E0
4.440512971E2,1.354922424E1,2.207459564E0,4.931794281E0
4.444524201E2,4.476141815E0,2.732717285E0,4.989125061E-1
4.448534890E2,6.407276001E0,3.646417236E-1,1.136287079E0
4.452546120E2,1.623239456E1,-3.797602844E-1,9.764494629E0
4.456557064E2,1.205039108E1,5.301226044E0,4.980443115E0
4.460568594E2,4.766088867E0,2.625540161E0,1.014440460E0
4.464579824E2,4.896168365E0,2.394420776E0,2.391876068E0
4.468590947E2,1.496557892E1,3.143912201E0,4.122427368E0
4.472602177E2,8.376730499E0,3.379971313E0,1.785786438E0
4.476613473E2,3.713926849E0,3.509002991E0,9.286688232E-1
4.480624702E2,8.973689117E0,1.503174133E0,3.116519165E-1
4.484635933E2,1.233539841E1,6.350394287E0,3.841162262E0
4.488647949E2,5.965694275E0,4.219126282E0,1.661544800E0
4.492659179E2,4.545896759E0,1.795516205E0,9.815089417E-1
4.496669819E2,6.922803955E0,3.739373932E0,3.872596893E0
4.500681349E2,1.086994583E1,1.082069824E1,2.277364197E0
4.504692579E2,5.015470276E0,5.790408783E0,1.659299469E0
4.508704294E2,2.718796234E0,3.063679047E0,-8.101153564E-1
4.512716444E2,7.807613983E0,2.885399780E0,3.792064362E0
4.516728744E2,1.323727295E1,6.153403931E0,8.057294769E0
4.520741194E2,1.007929001E1,5.556894379E0,4.025129700E0
4.524754254E2,3.420986023E0,2.834206238E0,1.308129730E0
4.528767446E2,5.221292267E0,3.332819366E0,1.601369934E0
4.532780206E2,1.553664139E1,3.322341156E0,9.266629944E0
4.536792134E2,9.649982758E0,6.135740662E0,5.886658630E0
4.540804284E2,3.659140778E0,4.003724213E0,1.481469269E0
4.544816124E2,7.017257538E0,2.076931000E0,2.209106140E0
4.548828062E2,1.357018066E1,5.104984131E0,6.662046204E0
4.552839902E2,1.115465378E1,6.918912048E0,2.860850830E0
4.556851946E2,3.551364899E0,4.611759796E0,7.541317749E-1
4.560864086E2,4.005370789E0,3.852688293E0,1.628613281E0
4.564876236E2,1.173125473E1,2.199825439E0,3.576213226E0
4.568888502E2,1.189336761E1,7.765401764E0,5.200036469E0
4.572900342E2,5.243895264E0,4.006717987E0,1.043629761E0
4.576912255E2,5.789211273E0,2.578088837E0,3.229833527E0
4.580924395E2,1.066786606E1,2.748584290E0,5.526806946E0
4.584936545E2,1.111753098E1,8.802145844E0,4.307891693E0
4.588948979E2,3.559747467E0,4.937183075E0,1.244062958E0
4.592960819E2,3.321443024E0,3.664230194E0,3.616479492E-1
4.596973673E2,9.494156799E0,3.077600098E0,6.339317322E-1
4.600986733E2,1.164338745E1,8.955876160E0,3.497177582E0
4.605000103E2,5.424719238E0,5.065615997E0,7.116201782E-1
4.609013181E2,5.142256622E0,2.668500824E0,1.905387726E0
4.613025931E2,7.698790283E0,3.462300110E0,4.274960175E0
4.617038174E2,1.020457947E1,9.486822052E0,5.494623871E0
4.621050624E2,5.022655334E0,6.907984772E0,2.451751556E0
4.625063374E2,3.245251465E0,3.624862061E0,9.255253601E-1
4.629075844E2,9.096882935E0,3.955374756E0,3.070115662E0
4.633088604E2,1.128847549E1,9.454040222E0,2.675835571E0
4.637101533E2,7.085216217E0,6.091732178E0,2.585423584E0
4.641113983E2,4.360731812E0,3.107687531E0,1.175355835E0
4.645126123E2,5.636229401E0,3.702999573E0,2.708617401E0
4.649138638E2,1.301393738E1,7.521708527E0,3.017125854E0
4.653151388E2,8.893605652E0,6.640790405E0,3.482807465E0
4.657163738E2,3.255579987E0,3.680246887E0,4.369413757E-1
4.661176498E2,5.736820221E0,2.260000305E0,1.726809082E0
4.665188948E2,1.339788895E1,6.495891724E0,9.432485046E0
4.669201632E2,1.001776794E1,6.781048737E0,3.886517944E0
4.673214082E2,4.188140717E0,4.190535736E0,9.885443115E-1
4.677226416E2,3.894750824E0,4.712350616E0,2.724185028E0
4.681238566E2,1.129491211E1,3.054847412E0,7.398664398E0
4.685251016E2,9.956395569E0,8.544082489E0,5.847739563E0
4.689263496E2,3.780987396E0,4.090843048E0,1.374890900E0
4.693275646E2,6.007756805E0,2.401156769E0,2.553539886E0
4.697287733E2,8.346493378E0,9.027726746E0,8.461154938E0
4.701299883E2,8.210276642E0,8.238268433E0,5.190157013E0
4.705312333E2,2.709964600E0,4.294419708E0,1.334025879E0
4.709324534E2,4.855902100E0,5.353916473E0,2.962788849E0
4.713336674E2,1.172841064E1,9.823921051E0,4.489763489E0
4.717348794E2,7.514523468E0,7.562872925E0,3.110232239E0
4.721360944E2,3.028352509E0,4.322411499E0,2.459086304E0
4.725373394E2,5.823489990E0,3.306025085E0,1.222208405E0
4.729385465E2,1.047312103E1,8.819659424E0,7.331304474E0
4.733397615E2,9.292077026E0,8.252638550E0,3.264860687E0
4.737409951E2,3.050356750E0,4.390370178E0,9.629475403E-1
4.741421191E2,4.135749664E0,5.896687775E0,2.301613770E0
4.745432721E2,1.309940964E1,6.994055786E0,3.461701355E0
4.749444280E2,6.957681427E0,9.944869537E0,2.573897552E0
4.753456420E2,3.145259399E0,5.139113159E0,-5.764512634E-1
4.757468484E2,6.317313080E0,2.927911377E0,2.467468872E0
4.761480324E2,1.134610565E1,2.837649078E0,3.612737274E0
4.765492164E2,1.051413574E1,1.049018555E1,6.645430756E0
4.769503936E2,2.367027740E0,6.783294067E0,1.532812500E0
4.773515776E2,2.762505341E0,3.325035553E0,9.880952454E-1
4.777527420E2,7.438182220E0,3.225642242E0,2.115850067E0
4.781538650E2,1.016985168E1,9.358089752E0,7.721692657E0
4.785549880E2,8.699010315E0,7.229216766E0,3.835623779E0
4.789561022E2,3.471281433E0,4.149670715E0,1.763931885E0
4.793572862E2,4.934039612E0,4.321962433E0,2.941233673E0
4.797584435E2,1.110331055E1,5.770799561E0,4.946164398E0
4.801595055E2,9.931397552E0,8.318052521E0,4.727169800E0
4.805606285E2,3.604205017E0,5.177134094E0,7.958949280E-1
4.809617367E2,5.537434845E0,3.046913910E0,1.882784729E0
4.813628597E2,1.040621017E1,4.011508026E0,3.620371399E0
4.817640640E2,1.268522095E1,1.047985703E1,5.039270782E0
4.821652480E2,3.688479767E0,6.833888855E0,1.460662537E0
4.825664010E2,4.315525818E0,3.365451508E0,1.277293854E0
4.829675074E2,8.686586151E0,2.662962341E0,1.496887207E-2
4.833686304E2,1.215412537E1,8.489146729E0,3.021766205E0
4.837697303E2,6.555018768E0,5.763015747E0,2.262844391E0
4.841708532E2,4.972359924E0,2.699336700E0,1.163081360E0
4.845719452E2,7.728578339E0,3.223247223E0,4.531676331E0
4.849730482E2,1.133038834E1,1.083117645E1,3.875291290E0
4.853741402E2,6.133345642E0,6.408772888E0,1.538500671E0
4.857752171E2,3.973786469E0,3.454067230E0,4.120930481E-1
4.861763701E2,6.984775085E0,5.104535065E0,2.694546661E0
4.865774631E2,9.414073334E0,9.796827393E0,2.668800201E0
4.869786026E2,6.232738953E0,7.437134399E0,3.182082825E0
4.873797256E2,5.018913116E0,3.553610229E0,1.923200684E0
4.877807985E2,7.006629639E0,4.644242249E0,2.844534760E0
4.881819215E2,1.021969803E1,8.667276306E0,2.738704834E0
4.885829835E2,6.521638184E0,7.410190430E0,3.505111084E0
4.889840911E2,4.105213165E0,4.088448029E0,9.415420532E-2
4.893851531E2,7.295828247E0,3.978726196E0,1.342558136E0
4.897862317E2,1.084479813E1,9.126521301E0,8.023614807E0
4.901873247E2,8.815468140E0,7.215595093E0,2.780467987E0
4.905883557E2,3.779191132E0,4.794529724E0,2.114053802E0
4.909893624E2,3.906725922E0,5.182073822E0,2.607727203E0
4.913904244E2,1.210083618E1,8.217611389E0,4.031716003E0
4.917914669E2,7.676786041E0,7.319329376E0,4.790787506E0
4.921924989E2,2.646346893E0,3.814218292E0,2.029779053E-1
4.925935408E2,5.825585632E0,2.896177368E0,2.031425629E0
4.929946027E2,1.248927841E1,5.686824188E0,1.168874313E1
4.933956648E2,9.784852295E0,6.258036346E0,4.913232880E0
4.937967364E2,4.733905792E0,3.735032959E0,1.875150604E0
4.941978294E2,6.162684631E0,3.556154938E0,4.250860291E0
4.945988705E2,1.413645309E1,5.802832947E0,5.251080322E0
4.949999625E2,8.331674194E0,6.964866486E0,5.176834717E0
4.954010245E2,2.389331360E0,3.812721405E0,-8.382568359E-2
4.958020731E2,5.064717865E0,2.907104645E0,1.507964172E0
4.962031961E2,1.039992325E1,6.655010834E0,1.000279907E1
4.966043239E2,9.199270020E0,8.006699982E0,4.493206329E0
4.970054769E2,2.344574432E0,4.947810974E0,1.927242279E0
4.974065389E2,3.657194824E0,5.308111725E0,2.763403473E0
4.978075803E2,1.299747162E1,6.135590973E0,1.008183472E1
4.982086122E2,7.752977600E0,6.272256775E0,4.036955109E0
4.986096301E2,3.341351624E0,3.808979187E0,1.276994476E0
4.990106611E2,7.053182831E0,2.367476807E0,2.966830444E0
4.994117231E2,1.306019119E1,5.359155579E0,9.471254425E0
4.998127607E2,9.238189087E0,7.251071320E0,4.772375793E0
5.002137617E2,4.422403564E0,2.997666321E0,9.014254761E-1
5.006148039E2,6.411167908E0,2.934946747E0,2.409988403E0
5.010158659E2,1.281949173E1,5.637127533E0,2.216440887E0
5.014168669E2,8.980724487E0,2.947370911E0,1.563947754E0
5.018178773E2,4.149371338E0,2.900668030E0,1.336720276E-1
5.022188783E2,7.405250702E0,1.881437531E0,6.062393188E-1
5.026199015E2,1.139146133E1,8.314310303E0,2.317480774E0
5.030209325E2,6.879543915E0,5.684129791E0,1.458866272E0
5.034219645E2,3.491938477E0,2.201771393E0,5.478607178E-1
5.038229822E2,7.091353455E0,2.834355927E0,3.082390137E0
5.042239832E2,1.529264877E1,7.073989563E0,5.471871185E0
5.046250285E2,7.240593109E0,5.685177612E0,2.658321991E0
5.050260595E2,3.461252289E0,3.071911926E0,-9.430389404E-2
5.054270915E2,7.198530579E0,2.762804718E0,8.797206116E-1
5.058281190E2,1.129027176E1,8.993148651E0,6.176455994E0
5.062291200E2,7.117099915E0,5.856271820E0,3.404819641E0
5.066301202E2,3.080743561E0,2.951562195E0,5.240602112E-1
5.070310912E2,6.505471802E0,2.235451355E0,3.659739532E0
5.074320922E2,1.226040436E1,8.381071472E0,4.887636108E0
5.078330996E2,2.213596802E0,8.109685822E0,6.748865662E0
5.082341006E2,-1.216071167E0,4.886139221E0,6.258784790E0
5.086350821E2,-1.051563263E0,4.468807068E0,7.449259186E0
5.090360831E2,-1.061143341E0,7.992778931E0,1.228869553E1
5.094370541E2,6.045478363E0,7.956254883E0,5.370681610E0
5.098381025E2,3.130440216E0,4.322860565E0,1.057700500E0
5.102390735E2,5.673352203E0,3.495381317E0,4.709656219E0
5.106400798E2,9.720336456E0,1.088805817E1,5.057532806E0
5.110410497E2,7.662864990E0,6.894961853E0,3.011737061E0
5.114420208E2,3.434158630E0,3.657793579E0,5.587879944E-1
5.118429779E2,6.374943237E0,4.205654297E0,1.570683746E0
5.122439489E2,9.906399536E0,9.624535675E0,7.804171143E0
5.126449575E2,7.772437134E0,8.361611938E0,4.497696991E0
5.130459275E2,1.994302826E0,4.644841003E0,1.391356659E0
5.134469285E2,3.513194275E0,6.042933655E0,3.512296143E0
5.138479406E2,7.584577789E0,9.859846344E0,5.847889252E0
5.142489726E2,6.113586731E0,9.499395905E0,2.617456970E0
5.146499666E2,3.467539215E0,3.838018799E0,7.646099854E-1
5.150509666E2,5.100194092E0,3.815266113E0,1.998793488E0
5.154519676E2,9.885592804E0,9.535470886E0,9.736053772E0
5.158529942E2,8.529263306E0,8.987909546E0,1.858235779E0
5.162540252E2,2.852617950E0,4.997657318E0,7.725434875E-1
5.166550346E2,3.830085297E0,6.286776581E0,3.007246399E0
5.170560056E2,1.150896698E1,8.101153564E0,7.786507874E0
5.174570066E2,8.203540649E0,8.541537781E0,3.820654907E0
5.178579940E2,3.907025299E0,3.626059570E0,-2.724334717E-2
5.182589950E2,6.165079651E0,3.527564392E0,2.547103271E0
5.186599532E2,1.064705933E1,9.279203796E0,1.013916550E1
5.190609232E2,8.429420929E0,8.969946899E0,4.332290955E0
5.194618943E2,2.653981018E0,5.191204834E0,2.511028290E0
5.198628996E2,3.047063599E0,5.227728882E0,3.223546600E0
5.202639006E2,8.801696777E0,8.007298737E0,8.290809174E0
5.206648071E2,5.594017181E0,6.429429932E0,3.934418335E0
5.210658081E2,3.174897766E0,3.856131134E0,9.331594849E-1
5.214668701E2,6.411766663E0,3.572171631E0,1.962568817E0
5.218679414E2,1.202254898E1,8.485554199E0,7.625742188E0
5.222689124E2,9.171727295E0,8.923543396E0,2.464325409E0
5.226699231E2,2.587219849E0,5.060825958E0,1.789828033E0
5.230708941E2,2.949915619E0,6.417604523E0,2.102677460E0
5.234718641E2,7.795339508E0,1.283850220E1,2.702480164E0
5.238727906E2,3.942351837E0,1.016087036E1,4.059258728E0
5.242737306E2,1.691033478E0,4.252357178E0,5.912704468E-2
5.246747396E2,6.140830078E0,5.106331329E0,3.546574860E0
5.250757406E2,8.365204468E0,1.141855499E1,8.797954559E0
5.254766806E2,6.539301453E0,9.531728668E0,3.376977539E0
5.258776435E2,3.580853577E0,4.436623993E0,1.378782806E0
5.262786135E2,4.219575348E0,5.862708435E0,4.461921387E0
5.266796155E2,1.104987167E1,4.840633850E0,8.189769287E0
5.270805865E2,8.432414703E0,9.558822327E0,6.261778564E0
5.274815875E2,3.287313995E0,4.002676392E0,-4.602928162E-1
5.278825513E2,6.446494446E0,4.505181427E0,2.974464569E0
5.282835523E2,8.176896057E0,1.094868210E1,7.114555206E0
5.286845874E2,6.044131165E0,7.785160675E0,4.864584045E0
5.290855884E2,2.252515869E0,3.298540649E0,1.100810852E0
5.294865894E2,6.588549042E0,4.145629120E0,4.555027771E0
5.298876189E2,7.938142548E0,1.002480331E1,4.571194153E0
5.302886199E2,3.131188660E0,7.861950989E0,4.838987274E0
5.306896865E2,2.571652222E0,4.415068817E0,5.466632080E-1
5.310907185E2,2.499352570E0,7.088808746E0,5.168452148E0
5.314917195E2,5.707630920E-1,9.048683167E0,1.134550690E1
5.318927339E2,3.208577728E0,5.161566467E0,2.563868408E0
5.322937659E2,-4.679269409E-1,4.813091125E0,5.102140045E0
5.326948665E2,2.780318298E0,1.854493561E0,9.134604492E0
5.330960205E2,-3.041674805E-1,1.509461060E0,1.278221924E1
5.334971435E2,-1.389111328E0,3.304228821E0,7.197333069E0
5.338983389E2,8.307723999E-2,3.582649841E0,6.695726166E0
5.342995229E2,-1.482816467E0,6.023474121E0,1.297426987E1
5.347006936E2,-3.307372284E0,5.565276947E0,8.271649017E0
5.351017866E2,-2.664459229E-2,2.766696625E0,5.665867767E0
5.355029096E2,-1.260379028E0,3.983216858E0,8.388406219E0
