"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.204940954E2,-2.308013916E0,6.049522400E0,-3.907061768E1
3.207436984E2,-2.083618164E0,5.934959412E0,-3.919238281E1
3.209933024E2,-4.080505371E-1,8.463356018E0,-3.846539307E1
3.212429200E2,3.642257690E0,1.081462860E1,-3.845977783E1
3.214925540E2,4.007858276E0,8.737480164E0,-3.795391846E1
3.217421570E2,2.769775391E0,5.872978210E0,-3.870770264E1
3.219917600E2,2.077453613E0,5.578361511E0,-3.891992188E1
3.222413671E2,1.400202942E1,1.505828094E1,-3.493389893E1
3.224909711E2,1.334217834E1,1.418532562E1,-3.546697998E1
3.227405741E2,1.661717224E1,1.683451080E1,-3.316595459E1
3.229901771E2,1.022802734E1,1.399759674E1,-3.612951660E1
3.232397600E2,9.050033569E0,1.273322296E1,-3.659155273E1
3.234893630E2,7.783065796E0,8.262367249E0,-3.794683838E1
3.237389660E2,6.762710571E0,8.301521301E0,-3.749005127E1
3.239885690E2,4.797271729E0,7.564872742E0,-3.725579834E1
3.242381990E2,5.036880493E0,9.130119324E0,-3.681719971E1
3.244878320E2,6.660339355E0,9.421623230E0,-3.668103027E1
3.247374360E2,5.866256714E0,6.587242126E0,-3.725543213E1
3.249870390E2,5.197082520E0,8.690635681E0,-3.748834229E1
3.252366436E2,4.078002930E0,7.200309753E0,-3.842578125E1
3.254862476E2,6.966949463E0,8.086204529E0,-3.834472656E1
3.257358506E2,3.839279175E0,6.315284729E0,-3.961230469E1
3.259854536E2,5.106735229E0,8.843360901E0,-3.942547607E1
3.262350333E2,3.663085938E0,6.200843811E0,-4.092303467E1
3.264846373E2,2.993911743E0,1.538261414E0,-4.227642822E1
3.267342403E2,2.730667114E0,2.499702454E0,-4.337719727E1
3.269838433E2,4.883636475E0,5.993232727E0,-4.357879639E1
3.272334575E2,8.241958618E0,6.383781433E0,-4.454650879E1
3.274830915E2,1.442222595E1,8.169181824E0,-4.398968506E1
3.277326955E2,1.691537476E1,1.141455841E1,-4.397833252E1
3.279822985E2,1.704452515E1,1.334098053E1,-4.423126221E1
3.282318925E2,1.488647461E1,1.315543365E1,-4.460504150E1
3.284814955E2,1.544401550E1,1.257848358E1,-4.422088623E1
3.287310995E2,2.074449158E1,9.483879089E0,-4.219390869E1
3.289807025E2,1.848727417E1,9.402549744E0,-4.296191406E1
3.292303250E2,1.532778931E1,1.201543427E1,-4.243841553E1
3.294799280E2,1.304493713E1,1.074349213E1,-4.321405029E1
3.297295320E2,1.644877625E1,1.241912079E1,-4.162371826E1
3.299791350E2,1.487585449E1,9.981239319E0,-4.237023926E1
3.302287444E2,1.513571167E1,1.187239838E1,-4.165759277E1
3.304783474E2,1.149395752E1,1.189176178E1,-4.263958740E1
3.307279514E2,1.135995483E1,1.094818878E1,-4.310638428E1
3.309775544E2,8.567459106E0,1.093608856E1,-4.325140381E1
3.312271596E2,4.198165894E0,1.036730194E1,-4.439196777E1
3.314767636E2,-1.231643677E0,8.523948669E0,-4.454547119E1
