"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.600862506E1,2.657999992E1,3.473999786E1,-7.500000000E0
1.606861775E1,2.759999847E1,3.438000107E1,-5.039999962E0
1.612861155E1,2.915999985E1,3.173999977E1,-6.899999619E0
1.618860588E1,3.365999985E1,2.795999908E1,-9.000000000E0
1.624860021E1,3.659999847E1,2.105999947E1,-1.019999981E1
1.630859454E1,3.689999771E1,1.331999969E1,-1.865999985E1
1.636858871E1,3.167999840E1,7.859999657E0,-2.915999985E1
1.642858157E1,2.850000000E1,4.139999866E0,-3.431999969E1
1.648857390E1,3.137999916E1,1.740000010E0,-3.329999924E1
1.654856630E1,3.035999870E1,1.134000015E1,-3.263999939E1
1.660855883E1,2.765999985E1,2.519999886E1,-2.442000008E1
1.666855129E1,2.753999901E1,3.593999863E1,-5.159999847E0
1.672854389E1,1.992000008E1,4.043999863E1,1.379999995E0
1.678853635E1,2.034000015E1,3.989999771E1,-2.039999962E0
1.684852882E1,2.507999992E1,3.605999756E1,-4.440000057E0
1.690852115E1,3.042000008E1,3.119999886E1,-1.181999969E1
1.696851364E1,3.438000107E1,2.255999947E1,-1.650000000E1
1.702850611E1,3.659999847E1,1.397999954E1,-2.081999969E1
1.708849880E1,3.684000015E1,7.619999886E0,-2.387999916E1
1.714849134E1,3.438000107E1,2.460000038E0,-2.801999855E1
1.720848450E1,3.053999901E1,1.259999990E0,-3.402000046E1
1.726847767E1,2.585999870E1,9.239999771E0,-3.713999939E1
1.732847086E1,2.489999962E1,2.526000023E1,-2.879999924E1
1.738846383E1,2.555999947E1,3.431999969E1,-1.457999992E1
1.744845696E1,1.937999916E1,4.043999863E1,-2.819999933E0
1.750844939E1,1.907999992E1,4.145999908E1,-2.999999821E-1
1.756844178E1,2.195999908E1,3.852000046E1,-3.359999895E0
1.762843425E1,2.718000031E1,3.371999741E1,-8.220000267E0
1.768842684E1,3.113999939E1,2.784000015E1,-1.385999966E1
1.774841931E1,3.257999802E1,2.153999901E1,-2.153999901E1
1.780841184E1,3.539999771E1,1.139999962E1,-2.453999901E1
1.786840430E1,3.827999878E1,1.679999948E0,-2.273999977E1
1.792839663E1,2.909999847E1,2.399999857E0,-3.611999893E1
1.798838893E1,2.939999962E1,1.211999989E1,-3.359999847E1
1.804838150E1,3.107999992E1,2.369999886E1,-2.495999908E1
1.810837402E1,2.585999870E1,3.263999939E1,-1.583999920E1
1.816836656E1,2.195999908E1,3.839999771E1,-7.139999866E0
1.822835959E1,2.519999886E1,3.671999741E1,-3.299999952E0
1.828835372E1,2.927999878E1,3.336000061E1,-4.079999924E0
1.834834822E1,3.347999954E1,2.723999977E1,-1.050000000E1
1.840834275E1,3.707999802E1,1.973999977E1,-1.392000008E1
1.846833732E1,4.007999802E1,1.247999954E1,-1.397999954E1
1.852833128E1,4.002000046E1,6.960000038E0,-1.727999878E1
1.858832421E1,3.839999771E1,2.460000038E0,-2.297999954E1
1.864831658E1,3.119999886E1,2.579999924E0,-3.167999840E1
1.870830910E1,2.597999954E1,8.880000114E0,-3.611999893E1
1.876830160E1,2.568000031E1,2.184000015E1,-3.155999947E1
1.882829420E1,2.279999924E1,3.575999832E1,-1.776000023E1
1.888828663E1,2.081999969E1,3.954000092E1,-4.139999866E0
1.894827913E1,2.123999977E1,3.947999954E1,-4.799999893E-1
1.900827139E1,2.471999931E1,3.689999771E1,-2.399999857E0
1.906826379E1,3.000000000E1,3.167999840E1,-5.699999809E0
1.912825625E1,3.570000076E1,2.334000015E1,-1.265999985E1
1.918824882E1,3.684000015E1,1.296000004E1,-2.034000015E1
1.924824128E1,3.750000000E1,4.739999771E0,-2.418000031E1
1.930823401E1,3.707999802E1,-2.399999857E0,-2.507999992E1
1.936822791E1,2.939999962E1,1.620000005E0,-3.461999893E1
1.942822224E1,2.723999977E1,1.259999943E1,-3.497999954E1
1.948821654E1,2.976000023E1,2.669999886E1,-2.184000015E1
1.954821086E1,2.519999886E1,3.665999985E1,-7.739999771E0
1.960820503E1,1.811999893E1,4.097999954E1,-2.279999971E0
1.966819786E1,1.973999977E1,3.929999924E1,-2.399999857E0
1.972819019E1,2.693999863E1,3.497999954E1,-4.859999657E0
1.978818259E1,3.167999840E1,3.000000000E1,-9.899999619E0
1.984817512E1,3.311999893E1,2.381999969E1,-1.847999954E1
1.990816762E1,3.179999924E1,1.692000008E1,-2.579999924E1
1.996816015E1,3.209999847E1,8.639999390E0,-2.987999916E1
2.002815261E1,3.095999908E1,4.619999886E0,-3.318000031E1
2.008814507E1,2.634000015E1,1.038000011E1,-3.570000076E1
2.014813747E1,2.729999924E1,2.393999863E1,-2.819999886E1
2.020812997E1,2.219999886E1,3.647999954E1,-1.446000004E1
2.026812240E1,1.230000019E1,4.439999771E1,-3.779999971E0
2.032811500E1,1.355999947E1,4.302000046E1,-2.399999857E0
2.038810753E1,2.015999985E1,4.025999832E1,-3.779999971E0
2.044810066E1,2.568000031E1,3.636000061E1,-8.819999695E0
2.050809376E1,3.005999947E1,2.903999901E1,-1.338000011E1
2.056808692E1,3.593999863E1,1.889999962E1,-1.776000023E1
2.062807999E1,3.713999939E1,9.359999657E0,-2.160000038E1
2.068807315E1,3.534000015E1,1.079999924E0,-2.700000000E1
2.074806555E1,2.981999969E1,-1.439999938E0,-3.461999893E1
2.080805814E1,3.113999939E1,2.879999876E0,-3.347999954E1
2.086805068E1,3.155999947E1,1.607999992E1,-2.897999954E1
2.092804320E1,2.742000008E1,3.047999954E1,-1.805999947E1
2.098803564E1,2.034000015E1,3.954000092E1,-4.679999828E0
2.104802813E1,1.446000004E1,4.379999924E1,5.999999866E-2
2.110802040E1,1.919999886E1,4.109999847E1,8.999999762E-1
2.116801273E1,2.447999954E1,3.654000092E1,-3.059999943E0
2.122800526E1,3.017999840E1,3.089999962E1,-8.819999695E0
2.128799772E1,3.629999924E1,2.219999886E1,-1.253999996E1
2.134799029E1,4.104000092E1,1.061999989E1,-1.385999966E1
2.140798282E1,4.104000092E1,3.599999845E-1,-1.607999992E1
2.146797595E1,3.281999969E1,-7.679999828E0,-2.789999962E1
2.152796998E1,3.077999878E1,-1.134000015E1,-3.173999977E1
2.158796438E1,3.119999886E1,-2.639999866E0,-3.221999741E1
2.164795887E1,3.461999893E1,9.479999542E0,-2.561999893E1
2.170795320E1,3.281999969E1,2.592000008E1,-1.823999977E1
2.176794687E1,2.405999947E1,3.738000107E1,-7.619999886E0
2.181796571E1,2.177999878E1,3.941999817E1,-2.519999981E0
2.187795797E1,2.429999924E1,3.707999802E1,-1.620000005E0
2.193795027E1,3.023999977E1,3.131999969E1,-5.579999924E0
2.199794270E1,3.659999847E1,2.405999947E1,-9.239999771E0
2.205793523E1,3.870000076E1,1.379999924E1,-1.367999935E1
2.211792780E1,3.954000092E1,4.440000057E0,-2.063999939E1
2.217792036E1,4.277999878E1,-3.359999895E0,-1.511999989E1
2.223791272E1,4.254000092E1,-9.599999428E0,-1.493999958E1
2.229790509E1,3.923999786E1,-1.301999950E1,-1.919999886E1
2.235789762E1,3.557999802E1,-8.639999390E0,-2.507999992E1
2.241789012E1,3.755999756E1,5.219999790E0,-2.400000000E1
2.247788261E1,3.407999802E1,2.165999985E1,-1.805999947E1
2.253787524E1,3.005999947E1,3.318000031E1,-4.920000076E0
2.259786848E1,3.101999855E1,3.245999908E1,5.279999733E0
2.265786161E1,3.227999878E1,3.065999985E1,4.079999924E0
2.271785474E1,3.611999893E1,2.489999962E1,-2.759999990E0
2.277784787E1,3.984000015E1,1.805999947E1,-5.519999981E0
2.283784090E1,4.289999771E1,9.359999657E0,-8.220000267E0
2.289783320E1,4.205999756E1,3.480000019E0,-1.596000004E1
2.295782559E1,3.929999924E1,1.799999952E0,-2.111999893E1
2.301781812E1,3.875999832E1,-2.279999971E0,-2.147999954E1
2.307781065E1,3.354000092E1,-4.259999752E0,-2.969999886E1
2.313780312E1,3.155999947E1,2.399999946E-1,-3.263999939E1
2.319779575E1,3.101999855E1,1.109999943E1,-3.161999893E1
2.325778815E1,2.639999962E1,2.826000023E1,-2.177999878E1
2.331778048E1,1.943999863E1,4.007999802E1,-7.859999657E0
2.337777291E1,2.321999931E1,3.887999725E1,-1.799999923E-1
2.343776550E1,2.597999954E1,3.593999863E1,1.439999938E0
2.349775797E1,3.089999962E1,3.131999969E1,-4.440000057E0
2.355775060E1,3.665999985E1,2.226000023E1,-9.119999886E0
2.361774390E1,4.050000000E1,1.230000019E1,-1.559999943E1
2.367773823E1,3.954000092E1,1.979999900E0,-2.069999886E1
2.373773249E1,3.779999924E1,-4.559999943E0,-2.279999924E1
2.379772689E1,3.786000061E1,-1.103999996E1,-2.142000008E1
2.385772112E1,3.552000046E1,-1.481999969E1,-2.465999985E1
2.391771458E1,2.735999870E1,-3.779999971E0,-3.420000076E1
2.397770695E1,3.821999741E1,8.760000229E0,-2.195999908E1
2.403769928E1,3.407999802E1,2.351999855E1,-1.637999916E1
2.409769184E1,2.676000023E1,3.581999969E1,-7.799999714E0
2.415768447E1,2.873999977E1,3.473999786E1,7.799999714E-1
2.421767727E1,3.221999741E1,3.113999939E1,4.679999828E0
2.427766980E1,3.695999908E1,2.411999893E1,-1.439999938E0
2.433766233E1,4.097999954E1,1.313999939E1,-6.359999657E0
2.439765449E1,4.355999756E1,2.399999857E0,-1.097999954E1
2.445764676E1,4.331999969E1,-6.480000019E0,-1.284000015E1
2.451763906E1,3.929999924E1,-1.338000011E1,-1.800000000E1
2.457763159E1,3.557999802E1,-1.673999977E1,-2.250000000E1
2.463762408E1,2.981999969E1,-1.661999893E1,-2.777999878E1
2.469761712E1,2.897999954E1,-1.205999947E1,-3.185999870E1
2.475761035E1,3.539999771E1,-1.740000010E0,-2.843999863E1
2.481760348E1,3.707999802E1,1.163999939E1,-2.081999969E1
2.487759654E1,3.126000023E1,2.753999901E1,-1.679999924E1
2.493758970E1,3.215999985E1,2.976000023E1,-9.119999886E0
