"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.733858339E0,-2.681587696E0,-3.375927508E-1,-1.053480953E-1
8.785851864E0,1.216291547E0,-9.002473354E-1,-6.280182838E0
8.837844790E0,5.540351868E0,2.753416002E-1,-4.304905891E0
8.889838249E0,4.357580245E-1,2.181184292E0,-4.364762783E0
8.941831609E0,-4.225894928E0,-7.031985283E0,1.850295639E1
8.993824868E0,-5.236279011E0,-1.935771179E1,1.830183601E1
9.045819054E0,-1.172715759E1,-1.011102295E1,1.746144676E1
9.097812578E0,-1.083409309E1,-6.919454098E0,1.113577175E1
9.149805904E0,-8.865999222E0,-5.370358467E0,1.006313705E1
9.201799396E0,-9.129369736E0,-4.917840481E0,8.217150688E0
9.253792556E0,-7.862798691E0,-5.099805355E0,5.789356709E0
9.305785849E0,-5.473312378E0,-2.672010660E0,7.029590607E0
9.357779242E0,-6.598621368E0,-4.616161823E0,6.062304020E0
9.409772501E0,-3.091008663E0,-2.645673752E0,3.809291124E0
9.461766654E0,-7.357606411E0,-6.464542150E-1,4.862771988E0
9.513760378E0,7.388731956E0,3.234665155E0,-8.480521202E0
9.565700608E0,-1.668809533E0,6.727912426E-1,-4.788549542E-1
9.617694101E0,-1.321639657E0,-3.950553536E-1,9.785401344E0
9.669687592E0,-6.605803967E0,-2.305686712E0,6.533976078E0
9.721685846E0,-8.889942169E0,-1.107352066E1,1.683893394E1
9.773683367E0,-9.086273193E0,-7.180429935E0,1.597699547E1
9.825677361E0,-1.050368404E1,-7.664073467E0,1.228741837E1
9.877670754E0,-8.444606781E0,-5.497254848E0,1.020918751E1
9.929663947E0,-8.444606781E0,-4.041535854E0,8.008849144E0
9.981657272E0,-6.907482624E0,-2.784541607E0,5.822876453E0
1.003365063E1,-6.160469055E0,-6.296942830E-1,6.636929989E0
1.008564396E1,-3.919427872E0,4.771789551E0,5.928224564E0
1.013763732E1,-3.215511084E0,3.574652195E0,5.777385235E0
1.018963153E1,-8.140534401E0,-1.934574008E0,4.338426113E0
1.024162496E1,-8.892336845E0,-9.859623909E0,-3.778165579E0
1.029361828E1,6.232297421E0,-5.700768471E0,-7.783787251E0
1.034561168E1,3.701548815E0,1.874717116E0,-1.181574631E1
1.039760500E1,4.764606953E-1,-3.088614643E-1,1.726272106E0
1.044959833E1,-7.901106775E-2,-3.200905991E1,1.280458164E1
1.050159162E1,-4.125335693E0,-1.767214203E1,1.879505730E1
1.055358541E1,-7.242681503E0,-7.977723598E0,1.096338463E1
1.060557933E1,-8.296162605E0,-5.533169270E0,1.010144520E1
1.065757272E1,-1.112380123E1,-6.081458092E0,1.070959091E1
1.070956602E1,-1.011581135E1,-6.773403645E0,7.482108593E0
1.076155947E1,-7.228315830E0,-4.388705730E0,7.764633179E0
1.081355560E1,-4.642498970E0,-1.673598051E0,6.612987041E0
1.086555002E1,-8.288979530E0,-4.182797909E0,3.816473961E0
1.091754332E1,-3.313676357E0,-3.119740009E0,1.462901950E0
1.096953667E1,-1.292908430E0,-2.968900800E-1,-2.880312681E0
1.102153003E1,2.221887112E0,1.185166001E0,-1.208869362E1
1.107352336E1,9.251478195E0,4.479688168E0,-7.367183685E0
1.112551682E1,-4.376734257E0,-3.696760416E0,5.925830364E0
1.117751011E1,-4.604190350E0,-2.142875862E1,1.604882431E1
1.122950426E1,-2.305686712E0,-1.831859589E1,2.411274147E1
1.128149779E1,-4.652075768E0,-8.518829346E0,1.620445251E1
1.133349108E1,-8.933039665E0,-6.677632332E0,1.026425648E1
1.138548441E1,-8.566715240E0,-4.539545059E0,9.107821465E0
1.143747786E1,-9.526819229E0,-5.985687256E0,8.164477348E0
1.148947102E1,-7.156487465E0,-5.791750908E0,8.078283310E0
1.154146465E1,-5.712739468E0,-3.785348415E0,4.477293968E0
1.159345804E1,-4.328848839E0,-2.478074312E0,5.444581032E0
1.164545199E1,-5.952167034E0,-4.285751879E-1,6.186806202E0
1.169744542E1,9.840469360E-1,5.387118459E-1,-1.171758080E1
1.174943874E1,4.793338299E0,3.071854591E0,-4.968120098E0
1.180143220E1,1.472478986E0,-1.228263021E0,-1.968093872E0
1.185342949E1,-6.016812801E0,-5.820482254E0,1.113577175E1
1.190542758E1,-2.241041183E0,-1.984614372E1,1.364976025E1
1.195742321E1,-9.313729286E0,-2.444794083E1,2.115581131E1
1.200941640E1,-1.005356026E1,-8.442213058E0,1.200728798E1
1.206140996E1,-1.201447105E1,-6.237085819E0,8.324893951E0
1.211340315E1,-9.871595383E0,-6.914665699E0,8.863605499E0
1.216539641E1,-9.663292885E0,-4.841223717E0,7.642525196E0
1.221738994E1,-1.488760090E1,-4.743058205E0,5.123748183E-1
1.226938415E1,-7.319298267E0,-4.103786945E0,-1.719089270E0
1.232137744E1,-2.959323645E0,-1.300091267E0,8.619389534E-1
1.237337080E1,-3.991255999E0,4.884320498E-1,3.639297783E-1
1.242536406E1,6.416656375E-1,-8.499675393E-1,1.879505754E0
1.247735762E1,9.014444351E0,1.649655342E0,1.556278616E-1
1.252935085E1,1.084845924E1,-1.460507661E-1,-7.601822376E0
1.258134411E1,1.723877907E0,-5.449369431E0,1.699935079E0
1.263333753E1,-1.012778282E1,-1.630740547E1,1.516533661E1
1.268533169E1,3.292127848E0,-1.998979950E1,1.283810139E1
1.273732518E1,-9.869200706E0,-2.079667091E1,1.845267677E1
1.278931857E1,-1.046298122E1,-6.938608170E0,1.002243423E1
1.284131176E1,-1.303922081E1,-7.695199013E0,1.119323444E1
1.289330542E1,-9.747093201E0,-7.494080067E0,9.380768776E0
1.294530228E1,-7.175641537E0,-3.766194344E0,3.893090725E0
