"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.081806375E1,4.421537399E0,5.131186843E-1,-6.584909439E0
2.087805668E1,8.729267120E0,4.727049470E-1,-6.736101151E0
2.093804898E1,9.687349319E0,3.770447731E0,-1.172274780E1
2.099804168E1,1.156543541E1,1.628973961E0,-1.228233719E1
2.105803414E1,5.878494740E0,4.868381023E-1,2.419739723E0
2.111802670E1,-9.231228828E-1,-2.710804939E1,7.376503468E0
2.117801917E1,-3.050675869E0,-1.444119930E1,1.654876900E1
2.123801163E1,-1.398694515E0,-1.682123184E0,9.126648903E0
2.129800380E1,-1.729091167E0,-5.054192543E-1,8.444881439E0
2.135799626E1,-1.589076996E0,-2.778305054E0,4.467756271E0
2.141798872E1,-1.227142334E0,-1.181932211E0,2.476836205E0
2.147798125E1,2.956653595E0,-6.819047928E-1,-1.751206875E0
2.153797382E1,1.800926685E0,6.499290466E-1,-3.941814423E0
2.159796638E1,1.161542988E1,-8.460187912E-1,-3.351077318E0
2.165795985E1,1.250300026E1,1.611285210E-1,-1.164981174E1
2.171795411E1,1.458541393E1,-2.398198128E0,-5.929499149E0
2.177794864E1,6.676374435E0,4.096784592E-1,-4.850850105E-1
2.183794300E1,1.216569519E1,-3.785160065E0,-8.303070068E0
2.189793730E1,-3.358903408E0,-2.661341476E1,2.074817657E1
2.195793050E1,-3.640900612E0,-1.302040768E1,9.373750687E0
2.200794918E1,-4.725203514E0,-3.996177673E0,7.004163265E0
2.206794124E1,-2.612495422E0,-1.759480953E0,6.286163807E0
2.212793370E1,1.818827629E0,-5.094547272E-1,3.246409416E0
2.218792617E1,-4.470634460E-1,4.668016732E-1,1.941203356E0
2.224791876E1,8.222175598E0,-5.532778502E-1,-3.030888319E0
2.230791126E1,3.919485569E0,3.371604681E0,-3.921828985E0
2.236790389E1,3.665031433E0,-1.495327950E-1,-3.469607830E0
2.242789619E1,4.618904114E0,-3.886651993E0,-5.500410557E0
2.248788862E1,1.685123825E1,-3.665449619E0,-5.572967529E0
2.254788108E1,1.144318485E1,-3.808162212E0,-2.676318884E0
2.260787365E1,7.774329185E0,-5.892618656E0,4.476421833E0
2.266786608E1,-8.574960709E0,-2.778197098E1,2.120131111E1
2.272785898E1,-7.462161064E0,-4.804478645E0,9.428440094E0
2.278785221E1,-6.084366798E0,2.396488190E-2,8.843402863E0
2.284784534E1,-5.678758621E-1,-9.355220795E-1,5.714353085E0
2.290783840E1,9.042339325E-1,-1.263228416E0,3.441290379E0
2.296783160E1,7.676763535E-1,3.409687519E0,7.853882313E-1
2.302782436E1,5.536729813E0,4.244112968E-2,-2.043135166E-1
2.308781666E1,3.352952957E0,-6.226627350E0,1.796209335E0
2.314780913E1,-3.384816170E0,-7.309777260E0,8.057975769E-2
2.320780166E1,8.716107368E0,-7.507109642E0,-1.073321056E1
2.326779412E1,6.806799889E0,-9.076097488E0,-1.183950233E1
2.332778665E1,1.204831505E1,2.881960392E0,-1.104183006E1
2.338777921E1,5.662531853E0,-5.509600639E0,1.099147129E1
2.344777161E1,3.206202269E0,-2.269238472E1,2.348746109E1
2.350776398E1,-6.759196758E0,-4.006659508E0,1.600400162E1
2.356775644E1,-1.042947865E1,3.182463169E0,9.043162346E0
2.362774897E1,-4.594512939E0,1.326934338E0,8.218888283E0
2.368774150E1,-2.791970253E0,-1.652802944E0,1.267093897E0
2.374773413E1,4.680611134E0,-2.973034382E-1,5.014326572E-1
2.380772786E1,5.696880341E0,-6.432720423E-1,-4.843609333E-1
2.386772236E1,3.414322853E0,-2.308248281E0,-2.631040096E0
2.392771662E1,5.358489990E0,-1.389985323E0,1.348419666E0
2.398771095E1,7.336501122E0,-1.678599000E0,-1.533123398E1
2.404770512E1,2.252728844E1,6.551434994E-1,1.263214207E1
2.410769818E1,6.134759903E0,-6.422945857E-2,-3.747731686E0
2.416769035E1,7.309206009E0,-3.536150455E0,2.066175461E0
2.422768274E1,8.989872932E-1,-2.253540611E1,2.450309563E1
2.428767537E1,-7.157030582E0,-8.559894562E0,1.332245731E1
