,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
372,1.55965657513e+18,2.692881107,2.418749332,0.9440164566
373,1.55965657519e+18,1.679887772,1.46800983,0.1851387024
374,1.55965657524e+18,1.61022234,0.9632167816,-0.4488887787
375,1.5596565753e+18,1.645278931,0.1319086552,-0.7004146576
376,1.55965657536e+18,1.089629173,-0.007166862488,-0.7463769913
377,1.55965657542e+18,1.128880501,-1.172878504,-1.280045033
378,1.55965657548e+18,1.250803947,-1.135737658,-0.9784188271
379,1.55965657554e+18,-0.1110572815,-1.185316086,-1.332312107
380,1.55965657559e+18,0.05675029755,-1.041116238,-1.354353428
381,1.55965657565e+18,0.01659011841,-0.7928144932,-0.3741574287
382,1.55965657571e+18,-0.3478317261,-0.6230015755,-0.1043810844
383,1.55965657577e+18,-0.2414779663,-0.6629097462,-0.1456785202
384,1.55965657583e+18,-0.7856502533,-0.4758930206,-0.2691841125
385,1.55965657589e+18,-0.3336896896,-0.477679491,-0.1423993111
386,1.55965657594e+18,0.5815415382,-0.6410179138,0.1012253761
387,1.55965657599e+18,0.9388670921,-0.4629356861,0.4787154198
388,1.55965657604e+18,0.694088459,-0.310292244,-0.01227235794
389,1.5596565761e+18,0.6047921181,0.1588962078,-0.2882695198
390,1.55965657616e+18,0.3511433601,0.4425792694,-0.7001881599
391,1.55965657622e+18,0.9499664307,0.1343522072,-0.5808825493
392,1.55965657627e+18,0.763092041,0.1122043133,-0.4973535538
393,1.55965657633e+18,0.7740654945,-0.164409399,-0.3277778625
394,1.55965657638e+18,0.5893163681,-0.04636597633,-0.6432056427
395,1.55965657644e+18,0.5822162628,0.2001469135,-0.1907515526
396,1.55965657649e+18,0.08820867538,0.3258986473,-0.4850683212
397,1.55965657655e+18,0.4459857941,-0.13671875,0.04315423965
398,1.55965657661e+18,-0.1973872185,-0.399834156,-0.4961147308
399,1.55965657667e+18,0.02861499786,-0.2980089188,-0.3528532982
400,1.55965657672e+18,-0.018658638,-0.2360439301,-0.3508563042
401,1.55965657677e+18,0.02630615234,-0.2802484035,-0.3396887779
402,1.55965657683e+18,-0.2088093758,0.03820633888,-0.2540183067
403,1.55965657689e+18,-0.03593301773,0.1129233837,-0.4807844162
404,1.55965657695e+18,0.2558803558,0.05733346939,0.08214235306
405,1.55965657701e+18,0.4269509315,0.06851601601,0.3354754448
406,1.55965657707e+18,0.2208547592,0.2283067703,0.5970931053
407,1.55965657712e+18,-0.3065009117,0.4153277874,0.840777874
408,1.55965657717e+18,0.2648034096,0.2439050674,0.8736844063
409,1.55965657723e+18,0.6561131477,-0.102922678,0.6509127617
410,1.55965657728e+18,0.9655532837,0.1530799866,0.6297979355
411,1.55965657734e+18,0.6405572891,0.2714041471,0.5681762695
412,1.5596565774e+18,1.264909744,0.7208861709,1.395175934
413,1.55965657746e+18,1.017938614,0.6272578239,1.551547527
414,1.55965657751e+18,0.6299753189,0.567188859,1.572667122
415,1.55965657757e+18,0.7290472984,0.5651938915,0.4948368073
416,1.55965657762e+18,0.2146515846,-0.06550383568,-0.6078372002
417,1.55965657768e+18,1.14408493,-0.1922272444,0.3075523376
418,1.55965657774e+18,1.284980774,0.2361309528,0.6526317596
419,1.5596565778e+18,-1.111269712,-0.1426193714,-2.153653622
420,1.55965657786e+18,-0.07596588135,-0.7794258595,0.3291325569
