,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
252,1.55965625517e+18,-0.2928155363,-0.2767019272,-0.4270524979
253,1.55965625523e+18,0.07328593731,-0.04837751389,0.01315402985
254,1.55965625529e+18,0.01131689548,0.04098749161,-0.1460571289
255,1.55965625535e+18,0.1881332994,0.1173405647,0.2049303055
256,1.55965625541e+18,0.2418736815,0.07646799088,0.1008501053
257,1.55965625547e+18,0.8063097,0.2399291992,0.6723499298
258,1.55965625553e+18,0.3225372434,0.07259082794,0.3950986862
259,1.55965625559e+18,0.7849937677,0.8999681473,0.4045314789
260,1.55965625565e+18,0.4786863327,0.5997743607,0.1901960373
261,1.55965625571e+18,0.2949865162,-0.255715847,0.1049032211
262,1.55965625577e+18,-0.7704886198,-1.035514355,0.3592042923
263,1.55965625583e+18,0.7323168516,-0.5760025978,-0.1251707077
264,1.55965625589e+18,0.4350569546,-0.49172616,-0.3231811523
265,1.55965625595e+18,0.01087158918,-0.6103525162,-0.8267126083
266,1.55965625601e+18,0.6576780677,-0.3308882713,-1.019053459
267,1.55965625607e+18,1.229932427,-0.2970335484,-1.232688904
268,1.55965625612e+18,1.660840631,0.1018970013,-1.343103409
269,1.55965625618e+18,0.5315787792,-0.2447845936,-1.484703064
270,1.55965625624e+18,0.4843136668,-0.4031682014,0.6222925186
271,1.5596562563e+18,-0.1044726372,-0.3698124886,1.090259552
272,1.55965625636e+18,-1.836817622,-0.3856854439,1.552282333
273,1.55965625642e+18,-1.321301699,-0.4615550041,1.370340347
274,1.55965625648e+18,-0.7410117388,-0.034111619,0.2980747223
275,1.55965625654e+18,-0.6238231659,0.4082419872,-0.5714445114
276,1.5596562566e+18,-0.3073856831,1.257769704,-1.720911026
277,1.55965625666e+18,-0.5593729019,0.3014990389,-1.70456028
278,1.55965625672e+18,-0.1080986261,-0.8968975544,-2.512656689
279,1.55965625678e+18,0.5150855184,-0.8187633753,-2.951945305
280,1.55965625684e+18,0.8487597704,-0.6905400753,-2.589586258
281,1.5596562569e+18,0.6990581751,1.069096923,-1.387638092
282,1.55965625696e+18,-0.6710270047,0.3575921059,1.008691788
283,1.55965625702e+18,-0.7235913277,-0.2145950049,3.223426819
284,1.55965625708e+18,0.3582415581,-0.231857717,2.934630394
285,1.55965625714e+18,0.1893894672,-0.4273585677,3.029649734
286,1.5596562572e+18,1.610948563,-1.390025616,3.794018745
287,1.55965625726e+18,-1.098242521,0.6667245626,1.225040436
288,1.55965625732e+18,-0.6131837964,0.1111974716,-0.4330444336
289,1.55965625738e+18,0.2244247794,-0.6077446938,-0.7438926697
290,1.55965625744e+18,0.5001711845,-0.6957765818,-1.892202377
291,1.5596562575e+18,2.039558887,-0.9022108316,-1.861061573
292,1.55965625756e+18,0.8515695333,-0.3930618763,-0.3305864334
293,1.55965625762e+18,0.4766219556,-0.4932444096,1.256813049
294,1.55965625768e+18,-0.5980223417,2.585845709,1.407607079
295,1.55965625774e+18,1.068516612,3.095847607,2.415807724
296,1.5596562578e+18,0.2829363346,3.51020813,0.2533140182
297,1.55965625786e+18,0.9458377361,1.775237083,-1.236280441
298,1.55965625792e+18,0.2774028778,-0.3979549408,-2.676104069
299,1.55965625798e+18,-1.125195742,-1.132997036,-6.324528694
300,1.55965625804e+18,-0.3397274315,-2.547997475,-8.699808121
301,1.5596562581e+18,3.193525076,-6.117228031,-8.999802589
302,1.55965625816e+18,4.925693035,-5.883475304,-9.800318718
303,1.55965625822e+18,7.682084084,-15.87979603,-17.41397476
304,1.55965625828e+18,3.847790003,-1.825662851,4.472192764
305,1.55965625834e+18,-4.381424904,4.083910465,10.73792267
306,1.5596562584e+18,-9.476597786,8.333963394,10.60338306
307,1.55965625846e+18,-10.42234898,7.483551025,4.869846344
308,1.55965625852e+18,-11.61748695,5.778801918,-3.746510983
309,1.55965625858e+18,-10.04062271,2.712149858,-8.249267578
310,1.55965625864e+18,-6.084615707,-4.542873859,2.347088814
311,1.5596562587e+18,15.79242992,-14.75455475,-13.95022392
312,1.55965625876e+18,5.118215084,-6.944617271,-7.035812378
313,1.55965625882e+18,-2.60871315,-0.08486247063,-9.754506111
