,Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2)
224,1.5596535295e+18,1.795360804,4.745155334,-8.267318726
225,1.55965352956e+18,5.007287979,5.983922005,-12.51762962
226,1.55965352962e+18,2.405350208,2.939860821,-5.344560623
227,1.55965352968e+18,-5.063268661,-1.09180975,4.836571693
228,1.55965352974e+18,5.117337704,-9.142389297,-0.04041481018
229,1.5596535298e+18,-6.567685127,-9.889966011,0.9673242569
230,1.55965352986e+18,-3.229004383,-1.178623199,1.146070957
231,1.55965352992e+18,-3.632302284,-0.7729320526,3.569272041
232,1.55965352998e+18,-0.3585443497,0.8492984772,2.138077736
233,1.55965353004e+18,0.6650278568,1.13269186,0.1579146385
234,1.5596535301e+18,1.295686722,1.803164721,-0.1044330597
235,1.55965353016e+18,-3.170505524,3.601780891,-4.657184601
236,1.55965353022e+18,5.290980816,3.678521156,-4.525333405
237,1.55965353028e+18,8.413734436,8.14988327,-11.45564651
238,1.55965353034e+18,5.251276493,5.468647957,-7.353048325
239,1.5596535304e+18,-3.464813232,-5.85245657,6.118431568
240,1.55965353046e+18,2.589683294,-11.24339104,3.583465099
241,1.55965353052e+18,-5.620753288,-13.04791355,-2.509212494
242,1.55965353058e+18,-1.777263403,-2.490189552,2.334950447
243,1.55965353064e+18,-1.682245255,-1.442433834,5.991625309
244,1.5596535307e+18,-0.9985842705,0.7594428062,1.480605125
245,1.55965353076e+18,0.6916680336,1.007565975,0.6672592163
246,1.55965353082e+18,1.427828312,1.027204752,-0.05518817902
247,1.55965353088e+18,0.1912698746,1.174695253,-3.526894569
248,1.55965353094e+18,1.438013077,0.1235687733,-5.604645729
249,1.559653531e+18,0.4471940994,1.380196571,-6.603964806
250,1.55965353106e+18,5.596666813,3.414059162,-12.48003483
251,1.55965353112e+18,4.969828606,2.566436768,-12.16544151
252,1.55965353118e+18,-0.2711765766,-5.317588329,3.112870216
253,1.55965353124e+18,-2.708618879,-12.45630074,11.99900246
254,1.5596535313e+18,1.551255822,-10.69318485,-1.006264687
255,1.55965353136e+18,-0.7570323944,-2.944440842,1.256130695
256,1.55965353142e+18,0.0394077301,-2.500717163,6.264322758
257,1.55965353148e+18,-0.8947374821,-1.100427151,6.322697639
258,1.55965353154e+18,3.059958696,1.504584312,2.471188068
