"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.319909893E1,1.734000015E1,-1.805999947E1,-3.221999741E1
1.325909119E1,1.319999933E0,-2.855999947E1,-3.126000023E1
1.331908365E1,-1.139999962E1,-3.185999870E1,-2.423999977E1
1.337907618E1,-1.650000000E1,-3.425999832E1,-1.727999878E1
1.343906871E1,-1.403999996E1,-3.515999985E1,-1.692000008E1
1.349906114E1,-3.059999943E0,-3.527999878E1,-2.418000031E1
1.355905368E1,7.079999924E0,-3.473999786E1,-2.273999977E1
1.361904607E1,-8.999999762E-1,-3.863999939E1,-1.565999985E1
1.367903840E1,-5.579999924E0,-3.984000015E1,-1.127999973E1
1.373903087E1,-7.139999866E0,-4.025999832E1,-6.539999962E0
1.379902333E1,-7.500000000E0,-4.073999786E1,-9.539999962E0
1.385901586E1,-6.059999943E0,-3.834000015E1,-1.475999928E1
1.391900839E1,-3.059999943E0,-3.539999771E1,-2.226000023E1
1.397900149E1,1.559999943E0,-2.927999878E1,-2.987999916E1
1.403899462E1,5.879999638E0,-2.153999901E1,-3.539999771E1
1.409898782E1,1.434000015E1,-1.523999977E1,-3.593999863E1
1.415898088E1,2.268000031E1,-9.599999428E0,-3.221999741E1
1.421897405E1,2.873999977E1,-5.279999733E0,-2.921999931E1
1.427896658E1,3.047999954E1,-2.099999905E0,-2.807999992E1
1.433895904E1,3.113999939E1,-4.199999869E-1,-2.753999901E1
1.439895151E1,3.239999771E1,1.379999995E0,-2.526000023E1
1.445894410E1,3.245999908E1,1.439999938E0,-2.603999901E1
1.451893653E1,3.341999817E1,1.079999924E0,-2.597999954E1
1.457892903E1,3.318000031E1,-7.799999714E-1,-2.555999947E1
1.463892143E1,3.275999832E1,-2.819999933E0,-2.621999931E1
1.469891382E1,3.209999847E1,-6.059999943E0,-2.634000015E1
1.475890619E1,2.927999878E1,-9.599999428E0,-2.747999954E1
1.481889878E1,2.519999886E1,-1.488000011E1,-2.987999916E1
1.487889131E1,2.123999977E1,-1.889999962E1,-3.047999954E1
1.493888384E1,1.535999966E1,-2.555999947E1,-2.921999931E1
1.499887671E1,9.059999466E0,-3.017999840E1,-2.729999924E1
1.505887074E1,5.099999905E0,-3.402000046E1,-2.357999992E1
1.511886521E1,2.579999924E0,-3.605999756E1,-2.105999947E1
1.517885974E1,1.679999948E0,-3.707999802E1,-2.010000038E1
1.523885427E1,1.740000010E0,-3.593999863E1,-2.069999886E1
1.529884840E1,5.159999847E0,-3.389999771E1,-2.393999863E1
1.535884134E1,5.519999981E0,-3.107999992E1,-2.555999947E1
1.541883383E1,6.119999886E0,-2.537999916E1,-3.084000015E1
1.547882633E1,1.403999996E1,-1.434000015E1,-3.365999985E1
1.553881889E1,3.131999969E1,-1.199999928E0,-2.573999977E1
1.559881142E1,3.384000015E1,1.013999939E1,-2.147999954E1
1.565880386E1,3.425999832E1,1.271999931E1,-1.757999992E1
1.571879622E1,3.629999924E1,7.980000019E0,-1.710000038E1
1.577878858E1,3.515999985E1,-3.779999971E0,-2.142000008E1
1.583878105E1,2.669999886E1,-1.697999954E1,-2.550000000E1
1.589877351E1,1.307999992E1,-2.718000031E1,-2.807999992E1
1.595876614E1,3.659999847E0,-3.245999908E1,-2.411999893E1
1.601875861E1,9.599999785E-1,-3.275999832E1,-2.376000023E1
1.607875134E1,3.419999838E0,-2.939999962E1,-2.663999939E1
1.613874507E1,9.659999847E0,-2.250000000E1,-3.305999756E1
1.619873946E1,4.259999752E0,-6.539999962E0,-4.218000031E1
1.625873373E1,1.319999981E1,-5.099999905E0,-3.936000061E1
1.631872812E1,1.392000008E1,-4.139999866E0,-3.809999847E1
1.637872219E1,1.769999886E1,-2.879999876E0,-3.671999741E1
1.643871505E1,2.076000023E1,7.199999690E-1,-3.539999771E1
1.649870732E1,2.268000031E1,4.319999695E0,-3.336000061E1
1.655869982E1,2.501999855E1,7.199999809E0,-3.192000008E1
1.661869228E1,2.723999977E1,9.179999352E0,-2.957999992E1
1.667868484E1,2.885999870E1,9.779999733E0,-2.729999924E1
1.673867741E1,2.969999886E1,1.175999928E1,-2.669999886E1
1.679866997E1,3.059999847E1,1.067999935E1,-2.645999908E1
1.685866234E1,2.868000031E1,9.659999847E0,-2.765999985E1
1.691865467E1,2.897999954E1,8.099999428E0,-2.855999947E1
1.697864716E1,2.826000023E1,7.259999752E0,-2.831999969E1
1.703863969E1,2.795999908E1,4.920000076E0,-2.945999908E1
1.709863219E1,2.843999863E1,4.259999752E0,-3.011999893E1
1.715862469E1,2.795999908E1,3.480000019E0,-3.029999924E1
1.721861785E1,2.826000023E1,3.299999952E0,-3.047999954E1
1.727861105E1,2.843999863E1,3.959999800E0,-2.957999992E1
1.733860418E1,2.873999977E1,4.380000114E0,-2.819999886E1
1.739859724E1,2.813999939E1,4.980000019E0,-2.903999901E1
1.745859041E1,2.915999985E1,6.239999771E0,-2.892000008E1
1.751858284E1,3.005999947E1,6.480000019E0,-2.723999977E1
1.757857517E1,3.185999870E1,6.960000038E0,-2.609999847E1
1.763856764E1,3.185999870E1,7.199999809E0,-2.447999954E1
1.769856023E1,3.252000046E1,6.059999943E0,-2.376000023E1
1.775855270E1,3.305999756E1,6.239999771E0,-2.471999931E1
1.780858423E1,3.318000031E1,5.339999676E0,-2.400000000E1
1.786857667E1,3.311999893E1,4.559999943E0,-2.363999939E1
1.792856900E1,3.539999771E1,3.839999914E0,-2.189999962E1
1.798856143E1,3.654000092E1,1.740000010E0,-1.907999992E1
1.804855396E1,3.779999924E1,-4.199999869E-1,-1.835999870E1
1.810854646E1,3.809999847E1,-9.599999785E-1,-1.811999893E1
1.816853895E1,3.689999771E1,-1.199999973E-1,-1.752000046E1
1.822853178E1,3.755999756E1,1.500000000E0,-1.721999931E1
1.828852575E1,3.827999878E1,2.279999971E0,-1.547999954E1
1.834852008E1,3.929999924E1,2.220000029E0,-1.235999966E1
1.840851431E1,4.073999786E1,-6.599999666E-1,-8.579999924E0
1.846850867E1,3.941999817E1,-6.779999733E0,-1.127999973E1
1.852850270E1,3.827999878E1,-1.301999950E1,-9.840000153E0
1.858849550E1,3.209999847E1,-1.811999893E1,-1.583999920E1
1.864848777E1,3.257999802E1,-1.787999916E1,-1.979999924E1
1.870848026E1,3.209999847E1,-1.517999935E1,-2.100000000E1
1.876847273E1,3.407999802E1,-1.193999958E1,-1.884000015E1
1.882846526E1,3.731999969E1,-8.880000114E0,-1.481999969E1
1.888845772E1,3.671999741E1,-9.960000038E0,-1.451999950E1
1.894845032E1,3.071999931E1,-1.655999947E1,-2.160000038E1
1.900844268E1,1.818000031E1,-2.639999962E1,-2.531999969E1
1.906843508E1,1.620000005E0,-3.539999771E1,-2.237999916E1
1.912842748E1,-1.134000015E1,-3.641999817E1,-1.565999985E1
1.918841997E1,-1.151999950E1,-3.720000076E1,-1.301999950E1
1.924841244E1,-3.359999895E0,-3.575999832E1,-2.034000015E1
1.930840510E1,6.000000000E0,-2.957999992E1,-2.843999863E1
1.936839830E1,2.184000015E1,-3.131999969E1,-1.781999969E1
1.942839150E1,1.565999985E1,-3.720000076E1,-1.067999935E1
1.948838466E1,8.639999390E0,-3.863999939E1,-1.038000011E1
1.954837779E1,5.400000095E0,-4.007999802E1,-1.109999943E1
1.960837079E1,4.559999943E0,-3.918000031E1,-1.409999943E1
1.966836318E1,4.019999981E0,-3.659999847E1,-2.010000038E1
1.972835558E1,4.380000114E0,-3.000000000E1,-2.897999954E1
1.978834811E1,7.500000000E0,-1.985999870E1,-3.473999786E1
1.984834064E1,1.127999973E1,-7.799999714E0,-3.863999939E1
1.990833311E1,1.139999962E1,5.879999638E0,-3.911999893E1
