"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.081317156E1,-1.844858885E0,1.304911971E0,1.513253748E-1
1.086516502E1,-3.343922138E0,2.107588768E0,-6.043149233E-1
1.091715831E1,-3.967615366E0,1.711748242E0,-1.699596286E0
1.096915154E1,-4.250446320E0,1.357446432E0,-1.678826928E0
1.102114500E1,-4.072684288E0,8.400436044E-1,-2.064282894E0
1.107313888E1,-3.990217447E0,1.176019430E0,-1.505952001E0
1.112513257E1,-4.008543491E0,1.240160227E0,-1.359955192E0
1.117712597E1,-3.749536514E0,1.304911971E0,-1.159591436E0
1.122911926E1,-3.024439812E0,2.016570091E0,-5.029113293E-1
1.128111265E1,-2.486267328E0,2.212046862E0,-3.184300065E-1
1.133310604E1,-1.640829802E0,1.000090241E0,-2.219132930E-1
1.138509934E1,-9.407783151E-1,-3.438133001E-1,2.789962292E-1
1.143709270E1,-4.771315753E-1,-2.460748404E-1,6.797237992E-1
1.148908688E1,-2.926502824E-1,3.574600220E-1,8.739789724E-1
1.154108031E1,6.898195297E-2,1.815308183E-1,4.640883803E-1
1.159307373E1,5.540089607E-1,1.015074775E-1,5.477769375E-1
1.164506696E1,1.123335361E0,3.776185513E-1,9.356763363E-1
1.169706378E1,1.480691552E0,3.415775001E-1,1.208122134E0
1.174906210E1,1.482524157E0,-3.340394199E-1,1.284480333E0
1.180105800E1,1.589425564E0,-1.027371407E0,1.041966915E0
1.185305132E1,1.745196223E0,-1.513907313E-1,1.317467213E0
1.190504458E1,1.836215138E0,-7.921883464E-1,1.792109370E0
1.195703804E1,2.034135580E0,-1.837378740E0,1.589302182E0
1.200903134E1,1.596145034E0,-9.149723053E-1,2.004079819E0
1.206102459E1,1.324920893E0,-9.760588408E-1,1.867245793E0
1.211301832E1,8.539437652E-1,-9.424612522E-1,1.962540746E0
1.216501237E1,7.067252994E-1,-8.789312243E-1,2.187950134E0
1.221700570E1,8.759349585E-1,-9.717828035E-1,2.320507765E0
1.226899906E1,9.046456218E-1,9.266825393E-3,2.468337059E0
1.232099245E1,1.207023978E0,1.546203732E0,2.203221798E0
1.237298571E1,4.690986872E-1,3.078864813E0,2.746891737E0
1.242497903E1,-1.881510735E0,2.103312969E0,3.028500795E0
1.247697246E1,1.670059800E0,-3.436013222E0,1.619234443E0
1.252896608E1,9.962753654E-1,2.467388630E0,1.037690759E0
