,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
143,1.55965412549e+18,-6.543552876,-6.107795238,2.731867552
144,1.55965412554e+18,-6.210748672,-5.470917702,2.679193497
145,1.55965412559e+18,-6.428627968,-5.011217117,3.086220264
146,1.55965412564e+18,-7.072687626,-4.692778587,2.794118643
147,1.55965412569e+18,-7.484503269,-4.034353256,2.24822402
148,1.55965412575e+18,-8.15968895,-3.811685562,2.26737833
149,1.5596541258e+18,-8.909096718,-3.526766777,2.312869549
150,1.55965412585e+18,-8.375173569,-3.708731651,1.9944309
151,1.5596541259e+18,-9.500482559,-4.051113129,2.487651587
152,1.55965412595e+18,-9.213169098,-3.217905283,2.913832426
153,1.55965412601e+18,-9.433443069,-2.813272953,3.617749214
154,1.55965412606e+18,-10.45579815,-2.463708878,2.006402254
155,1.55965412611e+18,-9.543579102,-2.437371731,1.604164124
156,1.55965412616e+18,-8.554743767,-2.968900681,2.75820446
157,1.55965412621e+18,-7.922655106,-3.287339211,1.800494671
158,1.55965412627e+18,-7.680833817,-4.482082367,0.8475732803
159,1.55965412632e+18,-11.93546009,-8.621783257,-2.159635782
160,1.55965412637e+18,-10.84367085,1.953728199,-2.911438227
161,1.55965412642e+18,-6.615381241,-2.736656189,0.9553156495
162,1.55965412647e+18,-7.929838181,1.661626697,0.1987248063
163,1.55965412653e+18,-7.695199013,1.422199249,1.237840056
164,1.55965412658e+18,-5.942590237,1.410227895,1.766974807
165,1.55965412663e+18,-5.933012962,0.2561874092,1.731060743
166,1.55965412668e+18,-9.909903526,-1.977671027,4.422225475
167,1.55965412673e+18,-15.71362591,-8.949799538,6.368771076
168,1.55965412679e+18,-22.31224632,-10.64255142,10.30495834
169,1.55965412684e+18,-21.7759285,-10.45579815,13.55638409
170,1.55965412689e+18,-19.98501205,-9.780612946,7.099024773
171,1.55965412694e+18,-15.53166103,-9.634561539,2.442160368
172,1.55965412699e+18,-5.748653889,-7.489291668,0.4860377908
173,1.55965412705e+18,-6.009629726,-4.472505569,-0.3064671755
174,1.5596541271e+18,-3.663240433,-2.944957972,-2.90664959
175,1.55965412715e+18,2.698347807,-2.16203022,-0.22266756
176,1.5596541272e+18,2.229069948,0.8643332124,-2.789330244
