,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
389,1.55965594428e+18,7.120573044,-7.884346962,3.718308687
390,1.55965594433e+18,4.204346657,-6.605803967,2.490045786
391,1.55965594438e+18,1.726272106,-3.038334846,1.247417212
392,1.55965594443e+18,1.707117915,-2.724684715,-1.618529797
393,1.55965594448e+18,2.446948767,1.431776285,-3.75422287
394,1.55965594454e+18,-0.8930644989,-1.381496549,0.4884320498
395,1.55965594459e+18,8.087860107,-12.68726254,7.142121792
396,1.55965594464e+18,5.880339146,-14.37522602,4.055901527
397,1.55965594469e+18,8.162082672,-13.23555088,7.113390446
398,1.55965594474e+18,9.878777504,-9.335277557,7.570696831
399,1.5596559448e+18,6.313702583,-8.317710876,4.637710094
400,1.55965594485e+18,7.0846591,-8.214756966,3.854782343
401,1.5596559449e+18,9.512454033,-7.676044941,3.948159218
402,1.55965594495e+18,8.56671524,-5.626545906,2.075836182
403,1.559655945e+18,5.906675816,-3.177202702,1.285725594
404,1.55965594506e+18,3.452544212,-3.691971779,0.3926610649
405,1.55965594511e+18,-5.166844845,-0.6536370516,-2.748627424
406,1.55965594516e+18,-7.822095871,-10.38875866,8.075888634
407,1.55965594521e+18,1.096577883,-6.352011204,5.037554264
408,1.55965594526e+18,8.6888237,-23.96190262,12.64177132
409,1.55965594532e+18,5.849213123,-16.63302803,3.13889432
410,1.55965594537e+18,3.201145411,-12.32572651,7.415069103
411,1.55965594542e+18,3.737462997,-10.36721039,5.478100777
412,1.55965594547e+18,4.869955063,-9.016839027,4.731087208
413,1.55965594552e+18,6.811711788,-4.757423878,3.474092722
414,1.55965594558e+18,8.140534401,-4.64249897,3.34959054
415,1.55965594563e+18,3.816473961,-4.996851444,3.023969173
416,1.55965594568e+18,2.308080912,-2.123721838,3.960130453
417,1.55965594573e+18,4.352791786,-1.563461423,1.872322917
418,1.55965594578e+18,1.798100352,0.0287312977,0.5291347504
419,1.55965594584e+18,-2.88510108,-1.101366401,1.055875182
420,1.55965594589e+18,7.709564686,-13.4510355,10.72395706
421,1.55965594594e+18,2.557085514,-18.41915703,-0.1819648892
422,1.55965594599e+18,9.002472878,-10.64733982,5.188393593
423,1.55965594604e+18,5.260221958,-11.56674194,6.998465061
424,1.5596559461e+18,1.805283189,-9.632167816,4.333637238
425,1.55965594615e+18,5.887521744,-7.031985283,4.151672363
426,1.5596559462e+18,6.641718388,-7.012830734,3.318464994
427,1.55965594625e+18,5.078257084,-4.079844475,1.544307232
428,1.5596559463e+18,4.000833035,-1.711906433,0.3926610649
429,1.55965594636e+18,8.803748131,-3.229876757,8.530800819
430,1.55965594641e+18,-2.616942406,6.170046329,-1.12530911
431,1.55965594646e+18,-1.786128998,4.180403709,-0.3806896806
432,1.55965594651e+18,9.830892563,-13.69046307,10.30495834
433,1.55965594656e+18,-2.825244188,-21.15102386,0.4094209969
434,1.55965594662e+18,6.622564316,-15.25392437,7.86758709
435,1.55965594667e+18,2.56666255,-10.4845295,6.174834728
436,1.55965594672e+18,2.387091875,-7.860404015,6.040755272
437,1.55965594677e+18,5.724710941,-7.158881664,5.739076614
438,1.55965594682e+18,6.921848297,-5.571477413,4.831646442
439,1.55965594688e+18,5.446975231,-1.415016413,5.971321583
440,1.55965594693e+18,8.365595818,1.137280583,5.382329941
