"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.325690858E1,1.716073155E-1,1.151584864E0,-5.933193564E-1
1.330890184E1,9.830348939E-2,1.938379288E0,-4.326618016E-1
1.336089517E1,-2.631301992E-2,1.032466054E0,-1.235639900E-1
1.341288859E1,-6.052147225E-2,2.200153321E-1,1.617100835E-1
1.346488182E1,-7.396051288E-2,1.354288310E-2,2.307378501E-1
1.351687524E1,-1.203862652E-1,2.218479365E-1,3.975040615E-1
1.356886854E1,-1.472643465E-1,1.965153590E-2,4.897447228E-1
1.362086249E1,-1.472643465E-1,1.705352515E-1,5.966461301E-1
1.367285618E1,-5.441282317E-2,7.276443243E-1,6.064199805E-1
1.372484967E1,1.398423314E-1,7.850656509E-1,4.146082997E-1
1.377684290E1,1.514487565E-1,6.292950511E-1,2.967112958E-1
1.382883686E1,4.943427071E-2,1.125030518E-1,5.361704826E-1
1.388083324E1,-9.778425843E-2,6.790988892E-2,7.823491693E-1
1.393282694E1,-2.875648066E-2,-2.747855186E-1,8.269423246E-1
1.398482016E1,-1.267545391E-3,-5.783855319E-1,9.307894111E-1
1.403681362E1,5.004513636E-2,-5.576161742E-1,9.167395234E-1
1.408880691E1,7.203628868E-2,-6.907847524E-1,9.197938442E-1
1.414080017E1,9.586003423E-2,-9.894978404E-1,8.617616296E-1
1.419279363E1,8.608618379E-2,-8.044056892E-1,6.632304788E-1
1.424478726E1,5.493205786E-2,-4.421626031E-1,2.924352288E-1
1.429678124E1,-1.142776161E-1,-4.916426837E-1,-2.096959800E-1
1.434877460E1,-3.311347663E-1,-2.204184979E-1,-7.106054425E-1
1.440076786E1,-3.635106385E-1,-1.006889194E-1,-1.030088067E0
1.445276125E1,-1.435991526E-1,-6.968933940E-1,-1.221899629E0
1.450475468E1,1.092990637E-1,3.000386953E-1,-1.136989355E0
1.455674804E1,2.235308737E-1,3.953336477E-1,-8.004027009E-1
1.460874153E1,1.679421216E-1,-3.561344463E-3,-1.008096814E0
1.466073525E1,-3.152522743E-1,1.241094917E-1,-6.654015183E-1
1.471272898E1,-1.216080040E-1,-7.396540046E-1,-5.029113293E-1
1.476472227E1,1.068556085E-1,-7.042237520E-1,6.641510129E-2
1.481671576E1,-2.731025815E-1,1.517493129E0,8.183901906E-1
1.486870982E1,-3.547599912E-2,-2.053625107E0,4.506493509E-1
1.492070817E1,-1.796402037E-1,-9.235244393E-1,5.099032521E-1
