"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.384922442E1,1.394748688E-3,4.222471416E-1,-7.208147049E-1
1.390921698E1,7.546939850E-1,6.533092260E-1,-1.607589722E-1
1.396920945E1,-9.346485138E-2,5.020959377E-1,3.830003738E-2
1.402920198E1,-8.319311142E-1,-4.273462296E-2,8.259677887E-2
1.408919491E1,3.187847137E-2,1.080842495E0,7.316865921E-1
1.414918821E1,-2.330141068E-1,1.640895247E0,1.708718777E0
1.420918127E1,-9.577207565E-1,1.043080807E0,7.308883667E-1
1.426917447E1,-6.127643585E-2,3.775558472E-1,-6.810522079E-2
1.432916753E1,-1.123641491E0,-6.889922619E-1,-9.046387672E-1
1.438916020E1,1.470341682E-1,-6.998608112E-1,-1.349798203E0
1.444915246E1,1.809853077E0,-2.704882622E-2,-6.347689629E-1
1.450914502E1,1.926499844E0,5.509786606E-1,-1.152704239E0
1.456913752E1,2.906687737E0,6.023273468E-1,-1.237849712E0
1.462913005E1,2.607222080E0,2.737417221E-1,-8.040733337E-1
1.468912258E1,2.725925446E-1,-1.584818840E0,8.792972565E-2
1.474911511E1,7.480731010E-1,-2.709001780E0,-1.471180916E-1
1.480910741E1,-3.290243149E-1,-3.191216946E0,-6.691331863E-1
1.486909987E1,-1.436228752E-1,-3.656526089E0,-2.131030083E0
1.492909240E1,-5.677609444E-1,-3.658286572E0,-3.953456879E-3
1.498908493E1,-1.622695446E0,-4.954334259E0,5.908546448E-1
1.504907753E1,-3.842258453E-1,-3.104608059E0,-6.158095360E0
1.510907026E1,2.598958015E-1,2.203741074E0,2.288374901E0
1.516906403E1,4.124832153E-2,1.293858051E0,1.288642883E0
1.522905849E1,-9.439225197E-1,1.420785189E0,1.592215061E0
1.528905303E1,-1.156912327E0,6.796153784E-1,1.779467583E0
1.534904749E1,-2.012033463E-1,1.608501196E0,5.167894363E-1
1.540904182E1,-5.331220627E-1,1.318374872E0,-6.145238876E-1
1.546903489E1,1.482198238E-1,1.621442437E0,-1.825427055E0
1.552902732E1,1.931690454E0,2.079921246E0,-1.811878204E0
1.558901985E1,9.471548796E-1,1.887526989E0,-4.323301315E0
1.564901238E1,4.925217628E0,-2.128052711E-2,-4.873394012E0
1.570900484E1,-2.503776550E-2,3.898015022E-1,-4.451777458E0
1.576899744E1,2.179808617E-1,1.640081406E-2,-3.712677002E0
