,Time (s),X (µT),Y (µT),Z (µT)
1027,1.55965381235e+18,16.7928772,0.444190979,-43.11773682
1028,1.55965381259e+18,19.45230103,4.408714294,-42.3102417
1029,1.55965381284e+18,16.07424927,2.693092346,-43.19207764
1030,1.55965381309e+18,13.17483521,9.188148499,-43.22344971
1031,1.55965381334e+18,15.48648071,7.267112732,-42.86480713
1032,1.55965381359e+18,18.62866211,9.75818634,-41.29193115
1033,1.55965381384e+18,15.5302124,8.059089661,-42.77545166
1034,1.55965381409e+18,14.58659363,8.944007874,-42.67108154
1035,1.55965381434e+18,15.60971069,8.103889465,-42.70697021
1036,1.55965381459e+18,9.916763306,8.459465027,-43.7600708
1037,1.55965381484e+18,12.86546326,4.569694519,-43.71624756
1038,1.55965381509e+18,14.52445984,4.402580261,-43.28143311
1039,1.55965381534e+18,14.0955658,6.955360413,-43.63458252
1040,1.55965381559e+18,14.56491089,7.328636169,-43.08850098
1041,1.55965381584e+18,17.37284851,6.348884583,-42.59515381
1042,1.55965381609e+18,15.6337738,4.869041443,-43.06787109
1043,1.55965381634e+18,16.52680969,5.115211487,-42.9888916
1044,1.55965381659e+18,17.71055603,4.597755432,-42.1529541
1045,1.55965381684e+18,20.7890625,3.675544739,-41.27813721
1046,1.55965381709e+18,17.58512878,8.067726135,-42.36859131
1047,1.55965381734e+18,21.8692627,11.73509979,-39.48754883
1048,1.55965381759e+18,20.91670227,4.882392883,-41.41119385
1049,1.55965381784e+18,27.50605774,12.18160248,-36.00280762
1050,1.55965381809e+18,21.35787964,6.721611023,-40.75048828
1051,1.55965381834e+18,17.12858582,11.27999115,-41.47564697
1052,1.55965381859e+18,18.83595276,5.962135315,-41.64306641
1053,1.55965381883e+18,23.05873108,4.578697205,-39.4765625
1054,1.55965381908e+18,20.21296692,2.372428894,-40.7399292
1055,1.55965381933e+18,16.6862793,6.52658844,-41.44976807
1056,1.55965381958e+18,11.67314148,7.017311096,-42.20880127
1057,1.55965381983e+18,18.38319397,8.221687317,-39.80523682
1058,1.55965382008e+18,18.43496704,4.356376648,-39.92828369
1059,1.55965382033e+18,17.8921051,4.451133728,-40.14031982
1060,1.55965382058e+18,15.76037598,4.913673401,-40.13793945
1061,1.55965382083e+18,16.46278381,5.509239197,-40.03137207
