"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.571108373E2,-1.884294271E0,-1.800494671E0,3.785348415E0
1.571628308E2,5.746259540E-2,-2.298503876E0,4.613767624E0
1.572148241E2,1.271359921E0,-1.379102230E0,5.260221958E0
1.572668173E2,4.525179386E0,-5.267404318E-1,7.067899227E0
1.573188108E2,1.009186840E1,-2.267378330E0,1.678386688E0
1.573708040E2,2.100018501E1,-4.968120098E0,4.168432236E0
1.574227975E2,1.913504410E1,-1.850774407E0,2.408640385E0
1.574747910E2,1.699216843E1,-2.609759569E-1,1.668809533E0
1.575267850E2,1.728187561E1,4.309694767E-1,4.683201313E0
1.575787784E2,1.534490681E1,8.188419938E-1,3.914639235E0
1.576307718E2,1.320203114E1,-1.268965602E-1,4.098998547E0
1.576827650E2,1.121717739E1,-1.450930476E0,3.498035431E0
1.577347610E2,1.156674194E1,-3.560286522E0,4.477293968E0
1.577867595E2,1.126985168E1,-5.087833881E0,3.790137053E0
1.578387559E2,1.018045616E1,-5.619362831E0,2.930592299E0
1.578907494E2,9.359220505E0,-4.996851444E0,2.157241583E0
1.579427429E2,9.921875000E0,-4.929811954E0,2.628913641E0
1.579947361E2,9.234718323E0,-4.522785187E0,1.939362645E0
1.580467294E2,7.570696831E0,-3.600989342E0,5.650488734E-1
1.580987227E2,6.567495823E0,-2.509200096E0,5.578660369E-1
1.581507165E2,9.021627426E0,2.015979290E0,6.284971237E0
1.582027104E2,1.475112724E1,5.992869854E0,8.284191132E0
1.582547039E2,1.256994247E1,7.525205612E0,6.608198643E0
1.583066972E2,1.287162113E1,7.937020779E0,4.774183750E0
1.583586904E2,5.973715782E0,6.002447128E0,1.034326673E0
1.584106839E2,-7.422251701E-1,-8.691217303E-1,-8.978530765E-1
1.584626771E2,-7.190007210E0,-1.396819878E1,-5.664854050E0
1.585146705E2,4.096604347E0,-1.923799896E1,-1.239516068E1
1.585666646E2,-3.263396502E0,1.190433407E1,-3.241847992E0
1.586186581E2,1.038875866E1,6.294548512E0,7.668862343E0
1.586706515E2,2.940648270E1,-4.343214512E0,4.980091453E-1
1.587226448E2,2.105525208E1,-2.916226625E0,7.781392932E-1
1.587746381E2,2.444075775E1,-8.394327164E0,-8.628966331E0
1.588266338E2,2.454850006E1,-8.707977295E0,-7.589851379E0
1.588786328E2,1.944630051E1,-2.861158371E0,-4.850800991E0
1.589306282E2,1.396819878E1,4.932205975E-1,-7.015225291E-1
1.589826216E2,1.241910362E1,5.078257084E0,-1.807677507E0
1.590346149E2,4.917840481E0,3.976890564E0,2.935380936E0
1.590866082E2,3.517189741E0,5.097411156E0,2.382303476E0
1.591386015E2,1.087000728E0,8.832479477E0,7.877163887E-1
1.591905950E2,-3.466909885E0,7.551542759E0,1.527547359E0
1.592425883E2,-1.515097141E1,1.427706051E1,8.523618579E-1
1.592945821E2,-5.138113976E0,-1.012778282E0,5.614574432E0
1.593465761E2,6.636929989E0,-1.662823868E1,1.834253883E1
1.593985694E2,2.124440002E1,-1.671203804E1,1.126027489E1
1.594505625E2,-2.570493507E1,-1.061382008E1,-3.830839694E-1
1.595025559E2,1.126027489E1,-1.302006626E1,3.615354896E-1
1.595545494E2,-8.099831581E0,-3.392687321E0,6.414262295E0
1.596065425E2,-4.953754425E0,-1.285725594E0,2.332023621E0
1.596585363E2,-2.995237827E0,-4.819674969E0,4.506025314E0
1.597105302E2,1.446141958E0,-7.556331158E0,9.153312683E0
