"Time (s)","Pressure (hPa)"
1.262875571E2,1.022356689E3
1.263875451E2,1.022368408E3
1.264875331E2,1.022371094E3
1.265875210E2,1.022373291E3
1.266875089E2,1.022386719E3
1.267874967E2,1.022400635E3
1.268874849E2,1.022390625E3
1.269874731E2,1.022384033E3
1.270874613E2,1.022364258E3
1.271874495E2,1.022347412E3
1.272874377E2,1.022350586E3
1.273874259E2,1.022504639E3
1.274874141E2,1.022426758E3
1.275874023E2,1.022375977E3
1.276873905E2,1.022327881E3
1.277873784E2,1.022386719E3
1.278873663E2,1.022376953E3
1.279873545E2,1.022290283E3
1.280873428E2,1.022269043E3
1.281873310E2,1.022250000E3
1.282873192E2,1.022246338E3
1.283873074E2,1.022255859E3
1.284872956E2,1.022284668E3
1.285872838E2,1.022318115E3
1.286872720E2,1.022345947E3
1.287872602E2,1.022350098E3
1.288872483E2,1.022358643E3
1.289872364E2,1.022342041E3
1.290872246E2,1.022342773E3
1.291872129E2,1.022354736E3
1.292872011E2,1.022343994E3
1.293871893E2,1.022337158E3
1.294871775E2,1.022339600E3
1.295871657E2,1.022315674E3
1.296871539E2,1.022291016E3
1.297871421E2,1.022368652E3
1.298871301E2,1.022343994E3
1.299871180E2,1.022273438E3
1.300871061E2,1.022269287E3
1.301870943E2,1.022310059E3
1.302870824E2,1.022360352E3
1.303870706E2,1.022341309E3
1.304870588E2,1.022311523E3
1.305870470E2,1.022297119E3
1.306870351E2,1.022267334E3
1.307870233E2,1.022277832E3
1.308870116E2,1.022310791E3
1.309869995E2,1.022326172E3
1.310869873E2,1.022316650E3
1.311869753E2,1.022323975E3
1.312869633E2,1.022328857E3
1.313869513E2,1.022344727E3
1.314869393E2,1.022359131E3
1.315869273E2,1.022366211E3
1.316869153E2,1.022373291E3
1.317869033E2,1.022378174E3
1.318868912E2,1.022382812E3
1.319868792E2,1.022377686E3
1.320868671E2,1.022354248E3
1.321868550E2,1.022297363E3
1.322868431E2,1.022437988E3
1.323868314E2,1.022388184E3
1.324868196E2,1.022337158E3
1.325868078E2,1.022350830E3
1.326867491E2,1.022327148E3
1.327867374E2,1.022401367E3
1.328867255E2,1.022360596E3
1.329867137E2,1.022346680E3
1.330867018E2,1.022346924E3
1.331866897E2,1.022327393E3
1.332866776E2,1.022372070E3
1.333866658E2,1.022395752E3
1.334866540E2,1.022386719E3
1.335866423E2,1.022375732E3
1.336866305E2,1.022373291E3
1.337866187E2,1.022391113E3
1.338866068E2,1.022374268E3
1.339865950E2,1.022364258E3
1.340865832E2,1.022369873E3
1.341865713E2,1.022369385E3
1.342865594E2,1.022387939E3
1.343865476E2,1.022422363E3
1.344865358E2,1.022427490E3
1.345865240E2,1.022420898E3
1.346865122E2,1.022419922E3
1.347865004E2,1.022401123E3
1.348864886E2,1.022337891E3
1.349864768E2,1.022327148E3
1.350864650E2,1.022313721E3
1.351864533E2,1.022345947E3
1.352864412E2,1.022360352E3
1.353864291E2,1.022323486E3
1.354864171E2,1.022324707E3
1.355864053E2,1.022397461E3
1.356863935E2,1.022352051E3
1.357863817E2,1.022354980E3
1.358863698E2,1.022366455E3
1.359863580E2,1.022386475E3
1.360863461E2,1.022397949E3
1.361863342E2,1.022389648E3
1.362863224E2,1.022378662E3
1.363863103E2,1.022376221E3
1.364862981E2,1.022370850E3
1.365862861E2,1.022358887E3
1.366862741E2,1.022358643E3
1.367862620E2,1.022362305E3
1.368862500E2,1.022362549E3
1.369862379E2,1.022369385E3
1.370862259E2,1.022372314E3
1.371862138E2,1.022377686E3
1.372862018E2,1.022371826E3
1.373861898E2,1.022367676E3
1.374861776E2,1.022386963E3
1.375861658E2,1.022369141E3
1.376861540E2,1.022371094E3
1.377861422E2,1.022305664E3
