"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.549072231E1,9.559583068E-1,1.191290975E0,-2.128423929E0
1.554271596E1,6.401410103E-1,9.750447869E-1,-2.202338457E0
1.559470919E1,2.443002760E-1,1.114322066E0,-2.198673248E0
1.564523589E1,-2.248442173E-1,8.962431550E-1,-2.127201796E0
1.569723051E1,-3.909995854E-1,9.726012945E-1,-2.048400402E0
1.574922647E1,-1.912466437E-1,5.694302320E-1,-1.751519918E0
1.580121989E1,3.481473625E-1,2.530020475E-1,-1.471743584E0
1.585321335E1,6.511365175E-1,4.881851673E-1,-1.219456315E0
1.590520658E1,1.122113705E0,6.823364645E-3,-9.103583694E-1
1.595719997E1,1.343857646E0,6.485556066E-2,-7.130489349E-1
1.600919343E1,1.456256986E0,5.385999009E-2,-5.774368644E-1
1.606118662E1,1.419605017E0,-7.991950214E-2,-4.320509434E-1
1.611318071E1,9.193063974E-1,4.775133356E-2,-3.227060437E-1
1.616517437E1,6.725168228E-1,-1.251235306E-1,-2.151937783E-1
1.621716766E1,6.499148011E-1,-5.783855319E-1,1.265896019E-2
1.626916099E1,5.723348856E-1,-1.473303080E0,5.453334451E-1
1.632115434E1,3.817449510E-1,-1.574706793E0,1.117714286E0
1.637314787E1,1.807702929E-1,-1.247893810E0,1.579528332E0
1.642514103E1,-2.737134397E-1,-3.157134652E-1,1.869078517E0
1.647713442E1,-5.211138725E-1,-2.607356310E-1,2.084713936E0
1.652912860E1,-2.773786187E-1,-8.343380690E-1,2.048672915E0
1.658112193E1,-4.463897645E-2,-4.806470871E-1,1.501948476E0
1.663311546E1,4.452749491E-1,9.906401485E-2,1.056627631E0
1.668510875E1,9.626777768E-1,-2.228619754E-1,8.642051220E-1
1.673710307E1,1.620579720E0,3.043147326E-1,3.425261974E-1
1.678910189E1,1.510013103E0,1.282920957E0,-1.241748556E-1
1.684109848E1,1.103176713E0,1.314685941E0,-5.114634037E-1
1.689309201E1,8.857088089E-1,1.039185643E0,-4.803093076E-1
