"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.347897148E1,3.299999952E0,3.834000015E1,-2.015999985E1
1.353896404E1,1.620000005E0,3.804000092E1,-2.069999886E1
1.359895650E1,5.399999619E-1,3.713999939E1,-2.165999985E1
1.365894910E1,-5.999999866E-2,3.755999756E1,-2.171999931E1
1.371894156E1,-1.199999973E-1,3.791999817E1,-2.202000046E1
1.377893433E1,2.999999821E-1,3.618000031E1,-2.357999992E1
1.383892743E1,1.199999973E-1,3.641999817E1,-2.363999939E1
1.389892062E1,-7.799999714E-1,3.677999878E1,-2.411999893E1
1.395891368E1,-1.559999943E0,3.641999817E1,-2.471999931E1
1.401890682E1,-8.999999762E-1,3.575999832E1,-2.501999855E1
1.407889948E1,-1.679999948E0,3.539999771E1,-2.477999878E1
1.413889188E1,-2.579999924E0,3.515999985E1,-2.519999886E1
1.419888434E1,-3.179999828E0,3.545999908E1,-2.603999901E1
1.425887687E1,-3.899999857E0,3.588000107E1,-2.484000015E1
1.431886940E1,-5.219999790E0,3.557999802E1,-2.435999870E1
1.437886193E1,-6.960000038E0,3.534000015E1,-2.555999947E1
1.443885440E1,-7.139999866E0,3.486000061E1,-2.603999901E1
1.449884666E1,-7.139999866E0,3.293999863E1,-2.592000008E1
1.455883922E1,-7.559999943E0,3.234000015E1,-2.759999847E1
1.461883175E1,-8.279999733E0,3.137999916E1,-2.885999870E1
1.467882428E1,-8.519999504E0,3.113999939E1,-2.921999931E1
1.473881675E1,-8.159999847E0,2.987999916E1,-2.957999992E1
1.479880955E1,-8.760000229E0,3.017999840E1,-2.934000015E1
1.485880328E1,-8.279999733E0,2.981999969E1,-3.035999870E1
1.491879764E1,-8.639999390E0,3.000000000E1,-2.945999908E1
1.497879190E1,-9.599999428E0,3.065999985E1,-2.963999939E1
1.503878633E1,-8.699999809E0,3.011999893E1,-2.909999847E1
1.509878040E1,-7.980000019E0,3.047999954E1,-2.939999962E1
1.515877330E1,-7.379999638E0,3.155999947E1,-2.945999908E1
1.521876556E1,-7.619999886E0,3.119999886E1,-2.885999870E1
1.527875809E1,-6.480000019E0,3.113999939E1,-2.957999992E1
1.533875052E1,-6.659999847E0,3.126000023E1,-2.892000008E1
1.539874312E1,-6.119999886E0,3.035999870E1,-3.000000000E1
1.545873558E1,-6.539999962E0,2.873999977E1,-3.137999916E1
1.551872808E1,-5.819999695E0,2.742000008E1,-3.234000015E1
1.557872041E1,-6.839999676E0,2.484000015E1,-3.420000076E1
1.563871277E1,-6.480000019E0,2.243999863E1,-3.575999832E1
1.569870521E1,-7.019999981E0,1.902000046E1,-3.827999878E1
1.575869780E1,-5.639999866E0,1.619999886E1,-3.923999786E1
1.581869033E1,-5.519999981E0,1.343999958E1,-3.977999878E1
1.586921494E1,-4.619999886E0,1.188000011E1,-4.025999832E1
1.592920804E1,-3.119999886E0,1.223999977E1,-3.929999924E1
1.598920114E1,-3.659999847E0,1.193999958E1,-3.995999908E1
1.604919427E1,-3.599999905E0,1.038000011E1,-4.127999878E1
1.610918733E1,-4.619999886E0,8.399999619E0,-4.086000061E1
1.616918046E1,-3.480000019E0,5.639999866E0,-4.289999771E1
1.622917299E1,-4.259999752E0,1.319999933E0,-4.259999847E1
1.628916546E1,-4.559999943E0,-2.879999876E0,-4.259999847E1
1.634915792E1,-4.139999866E0,-5.699999809E0,-4.229999924E1
1.640915052E1,-4.199999809E0,-7.139999866E0,-4.218000031E1
1.646914298E1,-5.279999733E0,-9.239999771E0,-4.265999985E1
1.652913548E1,-9.059999466E0,-1.019999981E1,-4.163999939E1
1.658912788E1,-1.373999977E1,-1.026000023E1,-3.959999847E1
1.664912027E1,-1.644000053E1,-8.220000267E0,-3.893999863E1
1.670911267E1,-1.835999870E1,-5.519999981E0,-3.971999741E1
1.676910520E1,-1.926000023E1,-1.259999990E0,-3.786000061E1
1.682909773E1,-2.111999893E1,1.319999933E0,-3.743999863E1
1.688909026E1,-2.202000046E1,2.759999990E0,-3.731999969E1
1.694908312E1,-2.118000031E1,1.559999943E0,-3.761999893E1
1.700907716E1,-1.979999924E1,-2.279999971E0,-3.852000046E1
1.706907149E1,-1.715999985E1,-5.460000038E0,-3.875999832E1
1.712906582E1,-1.397999954E1,-8.760000229E0,-4.013999939E1
1.718906018E1,-1.134000015E1,-1.067999935E1,-4.055999756E1
1.724905404E1,-9.840000153E0,-1.223999977E1,-3.995999908E1
1.730904678E1,-9.420000076E0,-1.379999924E1,-4.031999969E1
1.736903924E1,-1.134000015E1,-1.571999931E1,-3.954000092E1
1.742903167E1,-1.439999962E1,-1.769999886E1,-3.611999893E1
1.748902410E1,-1.613999939E1,-2.165999985E1,-3.311999893E1
1.754901670E1,-1.517999935E1,-2.537999916E1,-3.173999977E1
1.760900913E1,-1.488000011E1,-2.963999939E1,-2.873999977E1
1.766900152E1,-1.151999950E1,-3.204000092E1,-2.735999870E1
1.772899395E1,-7.679999828E0,-3.389999771E1,-2.801999855E1
1.778898635E1,-8.760000229E0,-3.329999924E1,-2.831999969E1
1.784897882E1,-1.134000015E1,-3.101999855E1,-2.981999969E1
1.790897141E1,-1.589999962E1,-2.826000023E1,-3.059999847E1
1.796896388E1,-1.794000053E1,-2.579999924E1,-3.119999886E1
1.802895651E1,-1.589999962E1,-2.789999962E1,-3.077999878E1
1.808894970E1,-9.840000153E0,-3.005999947E1,-3.234000015E1
1.814894290E1,-4.500000000E0,-3.035999870E1,-3.323999786E1
1.820893600E1,0.000000000E0,-3.017999840E1,-3.354000092E1
1.826892916E1,5.400000095E0,-3.023999977E1,-3.504000092E1
1.832892213E1,9.059999466E0,-2.645999908E1,-3.684000015E1
1.838891452E1,9.119999886E0,-1.907999992E1,-4.157999802E1
1.844890686E1,-3.240000010E0,-1.247999954E1,-4.259999847E1
1.850889942E1,-1.979999900E0,-1.931999969E1,-4.031999969E1
1.856889192E1,5.039999962E0,-2.826000023E1,-3.689999771E1
1.862888445E1,9.539999962E0,-2.873999977E1,-3.557999802E1
1.868887698E1,1.235999966E1,-2.627999878E1,-3.689999771E1
1.874886948E1,1.115999985E1,-2.303999901E1,-3.852000046E1
1.880886177E1,4.380000114E0,-2.226000023E1,-3.984000015E1
1.886885424E1,-5.759999752E0,-1.889999962E1,-3.989999771E1
1.892884680E1,-1.644000053E1,-1.325999928E1,-3.881999969E1
1.898883933E1,-2.405999947E1,-7.199999809E0,-3.455999756E1
1.904883179E1,-3.065999985E1,-4.739999771E0,-3.107999992E1
1.910882506E1,-3.263999939E1,-7.980000019E0,-2.687999916E1
1.916881936E1,-2.909999847E1,-1.523999977E1,-2.687999916E1
1.922881386E1,-2.405999947E1,-2.279999924E1,-2.795999908E1
1.928880839E1,-1.805999947E1,-2.957999992E1,-2.669999886E1
1.934880289E1,-1.085999966E1,-3.504000092E1,-2.592000008E1
1.940879665E1,-5.759999752E0,-3.773999786E1,-2.279999924E1
1.946878922E1,-1.559999943E0,-4.031999969E1,-2.093999863E1
1.952878168E1,2.999999821E-1,-4.175999832E1,-1.847999954E1
1.958877415E1,-1.019999981E0,-4.218000031E1,-1.739999962E1
1.964876674E1,-2.039999962E0,-4.350000000E1,-1.523999977E1
1.970875921E1,-2.220000029E0,-4.307999802E1,-1.596000004E1
1.976875180E1,3.299999952E0,-4.139999771E1,-1.818000031E1
1.982874413E1,1.338000011E1,-4.331999969E1,-1.565999985E1
1.988873646E1,1.937999916E1,-4.307999802E1,-1.379999924E1
1.994872890E1,2.039999962E1,-4.205999756E1,-1.313999939E1
2.000872149E1,2.003999901E1,-4.241999817E1,-1.457999992E1
2.006871396E1,1.818000031E1,-4.055999756E1,-1.769999886E1
2.012870649E1,1.811999893E1,-4.031999969E1,-1.979999924E1
2.018869952E1,1.415999985E1,-3.870000076E1,-2.471999931E1
2.024869362E1,5.999999642E-1,-3.491999817E1,-3.053999901E1
2.030868788E1,-1.223999977E1,-3.137999916E1,-2.939999962E1
2.036868221E1,-1.127999973E1,-3.557999802E1,-2.501999855E1
2.042867654E1,-6.299999714E0,-4.007999802E1,-2.003999901E1
2.048867037E1,-3.599999845E-1,-4.134000015E1,-1.997999954E1
2.054866297E1,4.019999981E0,-4.050000000E1,-2.213999939E1
2.060865523E1,6.539999962E0,-3.875999832E1,-2.447999954E1
2.066864773E1,3.899999857E0,-3.827999878E1,-2.597999954E1
2.072864030E1,-6.599999666E-1,-3.618000031E1,-2.687999916E1
2.078863282E1,-5.279999733E0,-3.629999924E1,-2.681999969E1
2.084862529E1,-9.179999352E0,-3.534000015E1,-2.495999908E1
2.090861788E1,-1.259999943E1,-3.527999878E1,-2.327999878E1
2.096861018E1,-1.392000008E1,-3.575999832E1,-2.231999969E1
2.102860255E1,-1.031999969E1,-3.834000015E1,-2.123999977E1
2.108859501E1,-6.599999905E0,-3.959999847E1,-2.142000008E1
2.114858764E1,-2.759999990E0,-4.139999771E1,-2.039999962E1
2.120858011E1,1.199999928E0,-4.284000015E1,-1.926000023E1
2.126857287E1,3.599999905E0,-4.337999725E1,-1.692000008E1
2.132856607E1,7.259999752E0,-4.386000061E1,-1.379999924E1
2.138855920E1,7.079999924E0,-4.613999939E1,-1.055999947E1
2.144855223E1,4.199999809E0,-4.703999710E1,-7.379999638E0
2.150854542E1,-5.399999619E-1,-4.686000061E1,-5.759999752E0
2.156853832E1,-7.199999690E-1,-4.571999741E1,-6.119999886E0
2.162853065E1,1.403999996E1,-4.787999725E1,-2.519999981E0
2.168852315E1,1.745999908E1,-4.481999969E1,-4.259999752E0
2.174851568E1,2.118000031E1,-4.404000092E1,-9.539999962E0
2.180850814E1,2.213999939E1,-4.205999756E1,-1.553999996E1
2.186850064E1,1.973999977E1,-3.929999924E1,-2.207999992E1
2.192849317E1,1.697999954E1,-3.689999771E1,-2.639999962E1
2.198848554E1,1.421999931E1,-3.479999924E1,-2.981999969E1
2.204847787E1,1.475999928E1,-3.395999908E1,-3.143999863E1
2.210847033E1,1.080000019E1,-3.300000000E1,-3.359999847E1
2.216846300E1,-7.319999695E0,-2.879999924E1,-3.521999741E1
2.222845553E1,-1.523999977E1,-2.471999931E1,-3.605999756E1
2.228844812E1,-1.397999954E1,-3.053999901E1,-3.209999847E1
2.234844156E1,-1.235999966E1,-3.504000092E1,-2.687999916E1
2.240843592E1,-8.699999809E0,-3.852000046E1,-2.442000008E1
2.246843008E1,-4.440000057E0,-3.900000000E1,-2.531999969E1
2.252842441E1,-3.000000000E0,-3.689999771E1,-2.795999908E1
2.258841861E1,-9.119999886E0,-3.354000092E1,-3.053999901E1
2.264841204E1,-1.685999870E1,-2.969999886E1,-2.981999969E1
2.270840431E1,-2.034000015E1,-2.765999985E1,-2.843999863E1
2.276839674E1,-2.477999878E1,-2.742000008E1,-2.501999855E1
2.282838924E1,-2.495999908E1,-2.981999969E1,-2.226000023E1
2.288838177E1,-2.195999908E1,-3.245999908E1,-2.027999878E1
2.294837423E1,-2.063999939E1,-3.581999969E1,-1.787999916E1
2.300836693E1,-1.697999954E1,-3.809999847E1,-1.757999992E1
2.306835936E1,-1.373999977E1,-3.989999771E1,-1.697999954E1
2.312832348E1,-9.420000076E0,-4.193999863E1,-1.626000023E1
2.318831591E1,-5.039999962E0,-4.295999908E1,-1.613999939E1
2.324830848E1,-1.439999938E0,-4.409999847E1,-1.542000008E1
2.330830087E1,-5.999999866E-2,-4.470000076E1,-1.505999947E1
2.336829347E1,-2.159999847E0,-4.541999817E1,-1.434000015E1
2.342828624E1,-7.259999752E0,-4.421999741E1,-1.253999996E1
2.348827947E1,-1.493999958E1,-4.361999893E1,-7.980000019E0
2.354827276E1,-1.823999977E1,-4.181999969E1,-2.399999946E-1
2.360826603E1,-1.289999962E1,-4.547999954E1,-5.399999619E-1
2.366825909E1,-1.583999920E1,-4.313999939E1,-9.539999962E0
2.372825186E1,-1.734000015E1,-3.761999893E1,-1.895999908E1
2.378824419E1,-1.871999931E1,-3.305999756E1,-2.418000031E1
2.384823648E1,-2.052000046E1,-2.945999908E1,-2.742000008E1
2.390822888E1,-1.763999939E1,-2.855999947E1,-2.927999878E1
2.396822134E1,-1.200000000E1,-3.053999901E1,-3.150000000E1
2.402821384E1,-7.739999771E0,-2.897999954E1,-3.468000031E1
2.408820637E1,-1.799999923E-1,-2.826000023E1,-3.857999802E1
2.414819874E1,-2.639999866E0,-2.519999886E1,-4.079999924E1
2.420819100E1,-1.710000038E1,-1.871999931E1,-3.881999969E1
