,Time (s),Pressure (hPa)
657,1.55965478579e+18,1022.127686
658,1.55965478589e+18,1022.143311
659,1.55965478599e+18,1022.143311
660,1.55965478609e+18,1022.070312
661,1.55965478619e+18,1022.166748
662,1.55965478629e+18,1022.166748
663,1.55965478639e+18,1022.170654
664,1.55965478649e+18,1022.138184
665,1.55965478659e+18,1022.138184
666,1.55965478669e+18,1022.046387
667,1.55965478679e+18,1022.038086
668,1.55965478689e+18,1022.038086
669,1.55965478699e+18,1022.258301
670,1.55965478709e+18,1022.280029
671,1.55965478719e+18,1022.280029
672,1.55965478729e+18,1022.189453
673,1.55965478739e+18,1022.098877
674,1.55965478749e+18,1022.098877
675,1.55965478759e+18,1022.073486
676,1.55965478769e+18,1022.079102
677,1.55965478779e+18,1022.079102
678,1.55965478789e+18,1022.169189
679,1.55965478799e+18,1022.208496
680,1.55965478809e+18,1022.208496
681,1.55965478819e+18,1022.092285
682,1.55965478829e+18,1022.077148
683,1.55965478839e+18,1022.077148
684,1.55965478849e+18,1022.123779
685,1.55965478859e+18,1022.34082
686,1.55965478869e+18,1022.34082
687,1.55965478879e+18,1022.209473
688,1.55965478889e+18,1022.171387
689,1.55965478899e+18,1022.171387
690,1.55965478909e+18,1022.106689
691,1.55965478919e+18,1022.120605
692,1.55965478929e+18,1022.120605
693,1.55965478939e+18,1022.279785
694,1.55965478949e+18,1022.217285
695,1.55965478959e+18,1022.217285
696,1.55965478969e+18,1022.105713
697,1.55965478979e+18,1022.159424
698,1.55965478989e+18,1022.159424
699,1.55965478999e+18,1022.112549
700,1.55965479009e+18,1022.297119
701,1.55965479019e+18,1022.297119
702,1.55965479029e+18,1022.234375
703,1.55965479039e+18,1022.193359
704,1.55965479049e+18,1022.193359
705,1.55965479059e+18,1022.160156
706,1.55965479069e+18,1022.145264
707,1.55965479079e+18,1022.145264
708,1.55965479089e+18,1022.280273
709,1.55965479099e+18,1022.243408
710,1.55965479109e+18,1022.243408
711,1.55965479119e+18,1022.193848
712,1.55965479129e+18,1022.11792
713,1.55965479139e+18,1022.11792
714,1.55965479149e+18,1022.082764
715,1.55965479159e+18,1022.233887
716,1.55965479169e+18,1022.233887
717,1.55965479179e+18,1022.198242
718,1.55965479189e+18,1022.165283
719,1.55965479199e+18,1022.165283
720,1.55965479209e+18,1022.109131
721,1.55965479219e+18,1022.079102
722,1.55965479229e+18,1022.079102
723,1.55965479239e+18,1022.233398
724,1.55965479249e+18,1022.222656
725,1.55965479259e+18,1022.222656
726,1.55965479269e+18,1022.181885
727,1.55965479279e+18,1022.106445
728,1.55965479289e+18,1022.106445
729,1.55965479299e+18,1022.102295
730,1.55965479309e+18,1022.307129
731,1.55965479319e+18,1022.307129
732,1.55965479329e+18,1022.240234
733,1.55965479339e+18,1022.134033
734,1.55965479349e+18,1022.134033
735,1.55965479359e+18,1022.146729
736,1.55965479369e+18,1022.171143
737,1.55965479379e+18,1022.171143
738,1.55965479389e+18,1022.239502
739,1.55965479399e+18,1022.177734
740,1.55965479409e+18,1022.177734
741,1.55965479419e+18,1022.155762
742,1.55965479429e+18,1022.062012
743,1.55965479439e+18,1022.062012
744,1.55965479449e+18,1022.063232
745,1.55965479459e+18,1022.234619
746,1.55965479469e+18,1022.234619
747,1.55965479479e+18,1022.205566
748,1.55965479489e+18,1022.119629
749,1.55965479499e+18,1022.119629
750,1.55965479509e+18,1022.102539
751,1.55965479519e+18,1022.148193
752,1.55965479529e+18,1022.148193
753,1.55965479539e+18,1022.303955
754,1.55965479549e+18,1022.181396
755,1.55965479559e+18,1022.181396
756,1.55965479569e+18,1022.156982
757,1.55965479579e+18,1022.095947
758,1.55965479589e+18,1022.095947
759,1.55965479599e+18,1022.101318
760,1.55965479609e+18,1022.289551
761,1.55965479619e+18,1022.289551
762,1.55965479629e+18,1022.263184
763,1.55965479639e+18,1022.154785
764,1.55965479649e+18,1022.154785
765,1.55965479659e+18,1022.097656
766,1.55965479669e+18,1022.083496
767,1.55965479679e+18,1022.083496
768,1.55965479689e+18,1022.104736
769,1.55965479699e+18,1022.251465
770,1.55965479709e+18,1022.251465
771,1.55965479719e+18,1022.240479
772,1.55965479729e+18,1022.148682
773,1.55965479739e+18,1022.148682
774,1.55965479749e+18,1022.107178
775,1.55965479759e+18,1022.162598
776,1.55965479769e+18,1022.162598
