,Time (s),Pressure (hPa)
360,1.5596532361e+18,1021.755859
361,1.5596532362e+18,1021.755859
362,1.5596532363e+18,1021.852051
363,1.5596532364e+18,1021.771484
364,1.5596532365e+18,1021.771484
365,1.5596532366e+18,1021.686279
366,1.5596532367e+18,1021.717285
367,1.5596532368e+18,1021.717285
368,1.5596532369e+18,1021.759033
369,1.559653237e+18,1021.897705
370,1.5596532371e+18,1021.897705
371,1.5596532372e+18,1021.7771
372,1.5596532373e+18,1021.709473
373,1.5596532374e+18,1021.709473
374,1.5596532375e+18,1021.708496
375,1.5596532376e+18,1021.70752
376,1.5596532377e+18,1021.70752
377,1.5596532378e+18,1021.964844
378,1.5596532379e+18,1021.903564
379,1.559653238e+18,1021.903564
380,1.5596532381e+18,1021.740967
381,1.5596532382e+18,1021.703369
382,1.5596532383e+18,1021.703369
383,1.5596532384e+18,1021.818359
384,1.5596532385e+18,1021.825684
385,1.5596532386e+18,1021.825684
386,1.5596532387e+18,1021.953857
387,1.5596532388e+18,1021.894775
388,1.5596532389e+18,1021.894775
389,1.559653239e+18,1021.72876
390,1.5596532391e+18,1021.724854
391,1.5596532392e+18,1021.724854
392,1.5596532393e+18,1021.76001
393,1.5596532394e+18,1021.903809
394,1.5596532395e+18,1021.903809
395,1.5596532396e+18,1021.851562
396,1.5596532397e+18,1021.758057
397,1.5596532398e+18,1021.758057
398,1.5596532399e+18,1021.770508
399,1.55965324e+18,1021.781006
400,1.5596532401e+18,1021.781006
401,1.5596532402e+18,1021.793213
402,1.5596532403e+18,1021.758057
403,1.5596532404e+18,1021.758057
404,1.5596532405e+18,1021.773682
405,1.5596532406e+18,1021.724365
406,1.5596532407e+18,1021.724365
407,1.5596532408e+18,1021.674072
408,1.5596532409e+18,1021.703857
409,1.559653241e+18,1021.703857
410,1.5596532411e+18,1021.696777
411,1.5596532412e+18,1021.676514
412,1.5596532413e+18,1021.676514
413,1.5596532414e+18,1021.76001
414,1.5596532415e+18,1021.764648
415,1.5596532416e+18,1021.764648
416,1.5596532417e+18,1021.761719
417,1.5596532418e+18,1021.824707
418,1.5596532419e+18,1021.824707
419,1.559653242e+18,1021.810059
420,1.5596532421e+18,1021.806152
421,1.5596532422e+18,1021.806152
422,1.5596532423e+18,1021.76416
423,1.5596532424e+18,1021.770508
424,1.5596532425e+18,1021.770508
425,1.5596532426e+18,1021.842041
426,1.5596532427e+18,1021.826904
427,1.5596532428e+18,1021.826904
428,1.5596532429e+18,1021.773926
429,1.559653243e+18,1021.785889
430,1.5596532431e+18,1021.785889
431,1.5596532432e+18,1021.897461
432,1.5596532433e+18,1022.094238
433,1.5596532434e+18,1022.094238
434,1.5596532435e+18,1022.133545
435,1.5596532436e+18,1021.873047
436,1.5596532437e+18,1021.873047
437,1.5596532438e+18,1021.838135
438,1.5596532439e+18,1021.82959
439,1.559653244e+18,1021.82959
440,1.5596532441e+18,1021.75
441,1.5596532442e+18,1021.781982
442,1.5596532443e+18,1021.781982
443,1.5596532444e+18,1021.817383
444,1.5596532445e+18,1021.935791
445,1.5596532446e+18,1021.935791
446,1.5596532447e+18,1021.748535
447,1.5596532448e+18,1021.747314
448,1.5596532449e+18,1021.747314
449,1.559653245e+18,1021.782959
450,1.5596532451e+18,1021.858887
451,1.5596532452e+18,1021.858887
452,1.5596532453e+18,1021.904541
453,1.5596532454e+18,1021.904053
454,1.5596532455e+18,1021.904053
455,1.5596532456e+18,1021.835205
456,1.5596532457e+18,1021.852295
457,1.5596532458e+18,1021.852295
458,1.5596532459e+18,1021.876953
459,1.559653246e+18,1021.89624
460,1.5596532461e+18,1021.89624
461,1.5596532462e+18,1021.812256
462,1.5596532463e+18,1021.733154
463,1.5596532464e+18,1021.733154
464,1.5596532465e+18,1021.688965
465,1.5596532466e+18,1021.855713
466,1.5596532467e+18,1021.855713
467,1.5596532468e+18,1021.806152
468,1.5596532469e+18,1021.783691
469,1.55965324699e+18,1021.783691
470,1.55965324709e+18,1021.78418
471,1.55965324719e+18,1021.777832
472,1.55965324729e+18,1021.777832
473,1.55965324739e+18,1021.812988
474,1.55965324749e+18,1021.852295
475,1.55965324759e+18,1021.852295
476,1.55965324769e+18,1021.800537
477,1.55965324779e+18,1021.826172
478,1.55965324789e+18,1021.826172
479,1.55965324799e+18,1021.898682
480,1.55965324809e+18,1021.907227
481,1.55965324819e+18,1021.907227
482,1.55965324829e+18,1021.85083
483,1.55965324839e+18,1021.804199
484,1.55965324849e+18,1021.804199
485,1.55965324859e+18,1021.686523
486,1.55965324869e+18,1021.987549
487,1.55965324879e+18,1021.987549
488,1.55965324889e+18,1021.907959
489,1.55965324899e+18,1021.849854
490,1.55965324909e+18,1021.849854
491,1.55965324919e+18,1021.873535
492,1.55965324929e+18,1021.7854
493,1.55965324939e+18,1021.7854
494,1.55965324949e+18,1021.67749
495,1.55965324959e+18,1021.643066
496,1.55965324969e+18,1021.643066
497,1.55965324979e+18,1021.709229
498,1.55965324989e+18,1021.730713
499,1.55965324999e+18,1021.730713
500,1.55965325009e+18,1021.773682
501,1.55965325019e+18,1021.79126
502,1.55965325029e+18,1021.79126
503,1.55965325039e+18,1021.999756
504,1.55965325049e+18,1021.856934
505,1.55965325059e+18,1021.856934
506,1.55965325069e+18,1021.789062
507,1.55965325079e+18,1021.799072
508,1.55965325089e+18,1021.799072
509,1.55965325099e+18,1021.760986
510,1.55965325109e+18,1021.835938
511,1.55965325119e+18,1021.835938
512,1.55965325129e+18,1021.81958
513,1.55965325139e+18,1021.806885
514,1.55965325149e+18,1021.806885
515,1.55965325159e+18,1021.791504
516,1.55965325169e+18,1021.796387
517,1.55965325179e+18,1021.796387
518,1.55965325189e+18,1021.86499
519,1.55965325199e+18,1021.792236
520,1.55965325209e+18,1021.792236
521,1.55965325219e+18,1021.743896
522,1.55965325229e+18,1021.708008
523,1.55965325239e+18,1021.708008
524,1.55965325249e+18,1021.784912
525,1.55965325259e+18,1021.772705
526,1.55965325269e+18,1021.772705
527,1.55965325279e+18,1021.791016
528,1.55965325289e+18,1021.796875
529,1.55965325299e+18,1021.796875
530,1.55965325309e+18,1021.802246
531,1.55965325319e+18,1022.011963
532,1.55965325329e+18,1022.011963
533,1.55965325339e+18,1021.903564
534,1.55965325349e+18,1021.795166
535,1.55965325359e+18,1021.795166
536,1.55965325369e+18,1021.732666
537,1.55965325379e+18,1021.741455
538,1.55965325389e+18,1021.764648
539,1.55965325399e+18,1021.793701
540,1.55965325409e+18,1021.822998
541,1.55965325419e+18,1021.770508
542,1.55965325429e+18,1021.733887
543,1.55965325439e+18,1021.731445
544,1.55965325449e+18,1021.735352
545,1.55965325459e+18,1021.762451
546,1.55965325469e+18,1021.797119
547,1.55965325479e+18,1021.962158
548,1.55965325489e+18,1021.781494
549,1.55965325499e+18,1021.716797
550,1.55965325509e+18,1021.714355
551,1.55965325519e+18,1021.735596
552,1.55965325529e+18,1021.724854
553,1.55965325539e+18,1021.741211
554,1.55965325549e+18,1021.823242
555,1.55965325559e+18,1021.837158
556,1.55965325569e+18,1021.805908
557,1.55965325579e+18,1021.778076
558,1.55965325589e+18,1021.744141
559,1.55965325599e+18,1021.757324
560,1.55965325609e+18,1021.807373
561,1.55965325619e+18,1021.811768
562,1.55965325629e+18,1021.824219
563,1.55965325639e+18,1021.969727
564,1.55965325649e+18,1022.159424
565,1.55965325659e+18,1022.006104
566,1.55965325669e+18,1021.959717
567,1.55965325679e+18,1021.846924
568,1.55965325689e+18,1021.758545
569,1.55965325699e+18,1021.794678
570,1.55965325709e+18,1021.792969
571,1.55965325719e+18,1021.823486
572,1.55965325729e+18,1022.023193
573,1.55965325739e+18,1021.878174
574,1.55965325749e+18,1021.725098
575,1.55965325759e+18,1021.704102
576,1.55965325769e+18,1021.772461
577,1.55965325779e+18,1021.815918
578,1.55965325789e+18,1021.876221
579,1.55965325799e+18,1022.095947
580,1.55965325809e+18,1021.996582
581,1.55965325819e+18,1021.867188
582,1.55965325829e+18,1021.792725
583,1.55965325839e+18,1021.825684
584,1.55965325849e+18,1021.874023
585,1.55965325859e+18,1021.87085
586,1.55965325869e+18,1022.058105
587,1.55965325879e+18,1022.099854
588,1.55965325889e+18,1022.027588
589,1.55965325899e+18,1021.839355
590,1.55965325909e+18,1021.79248
591,1.55965325919e+18,1021.791748
592,1.55965325929e+18,1021.832275
593,1.55965325939e+18,1022.12207
594,1.55965325949e+18,1022.020752
595,1.55965325959e+18,1021.985352
596,1.55965325969e+18,1021.787598
597,1.55965325979e+18,1021.783936
598,1.55965325989e+18,1021.767822
599,1.55965325999e+18,1021.792969
600,1.55965326009e+18,1021.775391
601,1.55965326019e+18,1021.765137
602,1.55965326029e+18,1021.792236
603,1.55965326039e+18,1021.79541
604,1.55965326049e+18,1021.784668
605,1.55965326059e+18,1021.824707
606,1.55965326069e+18,1021.926758
607,1.55965326079e+18,1021.888428
608,1.55965326089e+18,1021.901855
609,1.55965326099e+18,1021.868896
610,1.55965326109e+18,1021.938965
611,1.55965326119e+18,1021.95752
612,1.55965326129e+18,1021.979004
613,1.55965326139e+18,1022.068115
614,1.55965326149e+18,1021.984619
615,1.55965326159e+18,1021.92041
616,1.55965326169e+18,1021.871826
617,1.55965326179e+18,1021.911133
618,1.55965326189e+18,1021.967773
619,1.55965326199e+18,1021.956543
620,1.55965326209e+18,1021.885986
621,1.55965326219e+18,1021.818848
622,1.55965326229e+18,1021.818115
623,1.55965326239e+18,1021.891113
624,1.55965326249e+18,1021.949707
625,1.55965326259e+18,1021.858887
626,1.55965326269e+18,1021.898193
627,1.55965326279e+18,1021.862061
628,1.55965326289e+18,1021.86499
629,1.55965326299e+18,1021.812988
630,1.55965326309e+18,1021.83667
631,1.55965326319e+18,1022.051758
632,1.55965326329e+18,1021.95459
633,1.55965326339e+18,1022.156006
634,1.55965326349e+18,1022.143066
635,1.55965326359e+18,1022.103271
636,1.55965326369e+18,1022.003174
637,1.55965326379e+18,1021.905518
