,Time (s),Pressure (hPa)
282,1.5596535443e+18,1021.860107
283,1.5596535444e+18,1021.881104
284,1.5596535445e+18,1021.867432
285,1.5596535446e+18,1021.836426
286,1.5596535447e+18,1021.940918
287,1.5596535448e+18,1021.850342
288,1.5596535449e+18,1021.820312
289,1.559653545e+18,1021.813232
290,1.5596535451e+18,1021.834717
291,1.5596535452e+18,1021.876465
292,1.5596535453e+18,1021.878906
293,1.5596535454e+18,1021.923584
294,1.5596535455e+18,1021.93042
295,1.5596535456e+18,1021.878418
296,1.5596535457e+18,1021.84375
297,1.5596535458e+18,1021.862061
298,1.5596535459e+18,1021.865967
299,1.559653546e+18,1021.884766
300,1.5596535461e+18,1021.865234
301,1.5596535462e+18,1021.920654
302,1.5596535463e+18,1021.866211
303,1.5596535464e+18,1021.858887
304,1.5596535465e+18,1021.866943
305,1.5596535466e+18,1021.874756
306,1.5596535467e+18,1021.866943
307,1.5596535468e+18,1021.828369
308,1.5596535469e+18,1021.872803
309,1.559653547e+18,1021.93335
310,1.5596535471e+18,1021.874512
311,1.5596535472e+18,1021.854492
312,1.5596535473e+18,1021.85376
313,1.5596535474e+18,1021.868652
314,1.5596535475e+18,1021.906006
315,1.5596535476e+18,1021.908447
316,1.5596535477e+18,1021.942871
317,1.5596535478e+18,1021.908203
318,1.5596535479e+18,1021.880859
319,1.559653548e+18,1021.88623
320,1.5596535481e+18,1021.899658
321,1.5596535482e+18,1021.924805
322,1.5596535483e+18,1021.935547
323,1.5596535484e+18,1021.944336
324,1.5596535485e+18,1021.845947
325,1.5596535486e+18,1021.818359
326,1.5596535487e+18,1021.842041
327,1.5596535488e+18,1021.873291
328,1.5596535489e+18,1021.889893
329,1.559653549e+18,1021.913818
330,1.5596535491e+18,1021.897461
331,1.5596535492e+18,1022.030273
332,1.5596535493e+18,1021.933105
333,1.5596535494e+18,1021.878174
334,1.5596535495e+18,1021.866943
335,1.5596535496e+18,1021.890869
336,1.5596535497e+18,1021.920898
337,1.5596535498e+18,1021.902344
338,1.5596535499e+18,1021.942383
339,1.55965355e+18,1021.894043
340,1.5596535501e+18,1021.841553
341,1.5596535502e+18,1021.843018
342,1.5596535503e+18,1021.864014
343,1.5596535504e+18,1021.878906
344,1.5596535505e+18,1021.908447
